Exit stations,Entry stations->,,SATURDAY,,,Oct 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	8 , 	69 , 	74 , 	38 , 	248 , 	67 , 	72 , 	43 , 	64 , 	21 , 	78 , 	52 , 	21 , 	26 , 	22 , 	17 , 	10 , 	22 , 	15 , 	6 , 	11 , 	3 , 	4 , 	12 , 	18 , 	113 , 	80 , 	247 , 	112 , 	78 , 	95 , 	16 , 	41 , 	25 , 	7 , 	3 , 	7 , 	4 , 	31 , 	10 , 	8 , 	20 , 	14 ," 	1,932 ",,,Eastbay," 	40,064 ",,SF CBD," 	109,201 ",60.8%,,,
EN, 	69 , 	11 , 	78 , 	52 , 	577 , 	96 , 	118 , 	71 , 	141 , 	31 , 	103 , 	124 , 	34 , 	45 , 	45 , 	19 , 	16 , 	37 , 	22 , 	13 , 	24 , 	5 , 	6 , 	20 , 	24 , 	278 , 	209 , 	581 , 	208 , 	83 , 	113 , 	34 , 	50 , 	48 , 	22 , 	9 , 	17 , 	4 , 	37 , 	13 , 	18 , 	35 , 	28 ," 	3,569 ",,,Westbay," 	54,540 ",,non-CBD," 	65,332 ",36.4%,,,
EP, 	75 , 	63 , 	9 , 	42 , 	567 , 	72 , 	74 , 	53 , 	93 , 	35 , 	45 , 	50 , 	18 , 	17 , 	9 , 	6 , 	7 , 	23 , 	11 , 	6 , 	11 , 	7 , 	4 , 	30 , 	9 , 	182 , 	121 , 	329 , 	158 , 	51 , 	41 , 	15 , 	23 , 	21 , 	4 , 	3 , 	13 , 	1 , 	7 , 	4 , 	2 , 	34 , 	13 ," 	2,359 ",,,Transbay," 	84,915 ",,,,,,,
NB, 	37 , 	55 , 	44 , 	6 , 	216 , 	49 , 	52 , 	64 , 	98 , 	33 , 	61 , 	55 , 	23 , 	16 , 	12 , 	6 , 	7 , 	24 , 	11 , 	9 , 	15 , 	7 , 	6 , 	15 , 	11 , 	267 , 	177 , 	380 , 	258 , 	117 , 	96 , 	21 , 	18 , 	20 , 	6 , 	4 , 	8 , 	2 , 	10 , 	5 , 	5 , 	63 , 	13 ," 	2,398 ",,,,,,,,,,,
BK, 	247 , 	576 , 	574 , 	236 , 	22 , 	247 , 	381 , 	254 , 	344 , 	135 , 	237 , 	188 , 	125 , 	153 , 	101 , 	60 , 	122 , 	355 , 	92 , 	113 , 	188 , 	149 , 	98 , 	55 , 	69 , 	757 , 	481 ," 	1,466 ", 	865 , 	356 , 	289 , 	133 , 	76 , 	186 , 	18 , 	45 , 	174 , 	23 , 	55 , 	24 , 	31 , 	126 , 	156 ," 	10,383 ",,,,,,,,,,,
AS, 	67 , 	85 , 	62 , 	43 , 	214 , 	11 , 	78 , 	95 , 	110 , 	39 , 	85 , 	75 , 	28 , 	38 , 	21 , 	10 , 	9 , 	28 , 	15 , 	13 , 	16 , 	10 , 	6 , 	11 , 	30 , 	177 , 	129 , 	337 , 	252 , 	161 , 	111 , 	24 , 	21 , 	18 , 	6 , 	7 , 	16 , 	3 , 	20 , 	2 , 	3 , 	29 , 	15 ," 	2,528 ",,,,,,,,,,,
MA, 	81 , 	108 , 	71 , 	48 , 	357 , 	86 , 	13 , 	61 , 	106 , 	36 , 	101 , 	122 , 	39 , 	55 , 	50 , 	25 , 	21 , 	38 , 	53 , 	28 , 	45 , 	20 , 	18 , 	40 , 	50 , 	330 , 	263 , 	644 , 	416 , 	251 , 	171 , 	40 , 	39 , 	34 , 	8 , 	10 , 	23 , 	7 , 	70 , 	6 , 	10 , 	59 , 	21 ," 	4,073 ",,,,,,,,,,,
19, 	50 , 	72 , 	51 , 	68 , 	225 , 	99 , 	71 , 	11 , 	23 , 	12 , 	68 , 	68 , 	44 , 	60 , 	51 , 	23 , 	26 , 	42 , 	32 , 	36 , 	45 , 	25 , 	23 , 	66 , 	28 , 	226 , 	182 , 	432 , 	330 , 	179 , 	129 , 	39 , 	32 , 	33 , 	9 , 	12 , 	27 , 	8 , 	37 , 	6 , 	7 , 	32 , 	25 ," 	3,063 ",,,,,,,,,,,
12, 	66 , 	124 , 	98 , 	91 , 	321 , 	111 , 	97 , 	19 , 	11 , 	14 , 	83 , 	143 , 	89 , 	107 , 	70 , 	30 , 	35 , 	73 , 	57 , 	31 , 	61 , 	26 , 	28 , 	77 , 	55 , 	301 , 	236 , 	616 , 	284 , 	138 , 	113 , 	42 , 	61 , 	55 , 	20 , 	12 , 	34 , 	15 , 	56 , 	11 , 	13 , 	61 , 	38 ," 	4,026 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	23 , 	36 , 	32 , 	30 , 	132 , 	42 , 	33 , 	9 , 	14 , 	9 , 	79 , 	109 , 	103 , 	128 , 	52 , 	28 , 	43 , 	60 , 	11 , 	8 , 	17 , 	5 , 	6 , 	23 , 	20 , 	206 , 	184 , 	494 , 	234 , 	113 , 	81 , 	33 , 	34 , 	30 , 	5 , 	46 , 	82 , 	3 , 	14 , 	2 , 	3 , 	20 , 	9 ," 	2,645 ",,,Dtwn SF," 	2,338 "," 	7,520 "," 	15,972 "," 	8,537 "," 	7,611 "," 	9,582 "," 	5,604 "," 	57,163 "
