Exit stations,Entry stations->,,WEEKDAY,,,Sep 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
LF, 	12 , 	10 , 	8 , 	8 , 	90 , 	10 , 	53 , 	155 , 	155 , 	12 , 	23 , 	30 , 	10 , 	6 , 	7 , 	4 , 	3 , 	13 , 	136 , 	69 , 	82 , 	13 , 	19 , 	91 , 	6 , 	986 , 	901 , 	334 , 	283 , 	68 , 	36 , 	28 , 	17 , 	30 , 	4 , 	2 , 	2 , 	14 , 	54 , 	6 , 	11 , 	98 , 	17 , 	2 , 	27 , 	-   ," 	3,944 ",,,CM line,"68,821","10,836","8,748",,,,,
OR, 	7 , 	13 , 	11 , 	12 , 	73 , 	12 , 	48 , 	109 , 	134 , 	11 , 	23 , 	20 , 	8 , 	4 , 	8 , 	2 , 	5 , 	19 , 	52 , 	34 , 	43 , 	24 , 	22 , 	72 , 	5 , 	829 , 	782 , 	270 , 	252 , 	52 , 	28 , 	32 , 	16 , 	30 , 	5 , 	2 , 	3 , 	11 , 	26 , 	6 , 	6 , 	71 , 	12 , 	2 , 	16 , 	-   ," 	3,218 ",,,RM line,"33,935","13,929","8,128","8,813",,,,
RR, 	30 , 	42 , 	43 , 	29 , 	76 , 	19 , 	72 , 	211 , 	206 , 	44 , 	62 , 	48 , 	29 , 	15 , 	23 , 	11 , 	14 , 	32 , 	100 , 	128 , 	157 , 	89 , 	81 , 	22 , 	30 ," 	1,159 "," 	1,304 ", 	674 , 	714 , 	223 , 	121 , 	67 , 	55 , 	62 , 	5 , 	7 , 	10 , 	26 , 	73 , 	10 , 	19 , 	140 , 	34 , 	5 , 	27 , 	-   ," 	6,351 ",,,WP line,"49,400","10,605","6,089","3,539","5,871",,,
OW, 	27 , 	41 , 	16 , 	16 , 	102 , 	34 , 	65 , 	74 , 	107 , 	52 , 	124 , 	119 , 	45 , 	44 , 	33 , 	15 , 	16 , 	25 , 	21 , 	13 , 	16 , 	5 , 	4 , 	30 , 	23 ," 	1,659 "," 	1,468 "," 	1,042 ", 	868 , 	372 , 	212 , 	60 , 	95 , 	80 , 	10 , 	16 , 	25 , 	4 , 	38 , 	12 , 	26 , 	84 , 	37 , 	9 , 	11 , 	-   ," 	7,193 ",,,FT/ED line,"57,575","17,261","8,809","8,515","3,337","13,762",,
EM, 	441 ," 	1,112 ", 	691 , 	832 ," 	1,273 "," 	1,004 "," 	1,384 "," 	1,691 "," 	1,706 "," 	1,086 "," 	1,150 ", 	648 , 	904 , 	853 , 	652 , 	499 ," 	1,165 "," 	2,189 "," 	1,236 "," 	2,059 "," 	1,754 "," 	1,113 ", 	924 ," 	1,266 "," 	1,999 ", 	173 , 	135 , 	593 , 	560 ," 	1,084 "," 	1,728 "," 	1,228 "," 	1,644 "," 	1,377 ", 	900 , 	691 ," 	2,357 ", 	615 , 	968 , 	681 , 	596 , 	596 ," 	1,148 ", 	954 , 	174 , 	-   ," 	47,836 ",,,SFIA,"24,394","2,840","7,417","2,547","3,004","1,821","1,450","434,600"
MT, 	476 ," 	1,066 ", 	667 , 	723 ," 	1,022 ", 	888 ," 	1,302 "," 	1,415 "," 	1,281 "," 	1,052 "," 	1,095 ", 	557 , 	768 , 	771 , 	598 , 	439 , 	912 ," 	1,770 "," 	1,076 "," 	1,740 "," 	1,397 ", 	821 , 	706 ," 	1,144 "," 	1,590 ", 	147 , 	165 , 	213 , 	541 ," 	1,534 "," 	2,472 "," 	1,827 "," 	2,940 "," 	2,102 "," 	1,219 ", 	599 ," 	1,680 ", 	539 , 	875 , 	940 , 	838 , 	600 ," 	1,678 ", 	730 , 	124 , 	-   ," 	47,036 ",,,,,,,,,,,
PL, 	425 , 	765 , 	374 , 	414 , 	868 , 	446 , 	824 , 	869 , 	943 , 	677 , 	794 , 	454 , 	469 , 	454 , 	327 , 	234 , 	355 , 	613 , 	487 , 	554 , 	464 , 	250 , 	207 , 	521 , 	953 , 	793 , 	342 , 	138 , 	388 ," 	1,435 "," 	1,861 "," 	1,238 "," 	2,495 "," 	1,433 ", 	684 , 	267 , 	675 , 	270 , 	531 , 	495 , 	463 ," 	1,676 ", 	820 , 	298 , 	147 , 	-   ," 	30,189 ",,,,,,,,,,,
CC, 	341 , 	672 , 	385 , 	462 , 	703 , 	541 , 	840 , 	908 , 	782 , 	583 , 	823 , 	408 , 	437 , 	405 , 	292 , 	218 , 	303 , 	467 , 	445 , 	511 , 	384 , 	247 , 	205 , 	568 , 	832 , 	568 , 	555 , 	358 , 	78 , 	672 ," 	1,154 ", 	885 ," 	1,602 ", 	886 , 	559 , 	233 , 	593 , 	252 , 	535 , 	407 , 	398 , 	629 , 	640 , 	240 , 	72 , 	-   ," 	24,079 ",,,,,,,,,,,
16, 	177 , 	210 , 	106 , 	154 , 	388 , 	259 , 	393 , 	451 , 	336 , 	262 , 	332 , 	156 , 	131 , 	116 , 	99 , 	67 , 	68 , 	123 , 	107 , 	138 , 	108 , 	52 , 	44 , 	179 , 	362 ," 	1,092 "," 	1,545 "," 	1,670 ", 	748 , 	36 , 	278 , 	372 , 	825 , 	367 , 	174 , 	59 , 	148 , 	63 , 	169 , 	141 , 	145 , 	278 , 	281 , 	57 , 	29 , 	-   ," 	13,291 ",,,,,,,,,,,
24, 	171 , 	166 , 	63 , 	101 , 	309 , 	147 , 	257 , 	338 , 	307 , 	150 , 	229 , 	131 , 	87 , 	70 , 	61 , 	48 , 	32 , 	53 , 	74 , 	62 , 	67 , 	33 , 	26 , 	107 , 	221 ," 	1,514 "," 	2,083 "," 	2,187 "," 	1,193 ", 	297 , 	43 , 	291 , 	833 , 	317 , 	145 , 	32 , 	92 , 	42 , 	132 , 	117 , 	145 , 	226 , 	247 , 	32 , 	28 , 	-   ," 	13,307 ",,,,,,,,,,,
GP, 	42 , 	63 , 	35 , 	38 , 	146 , 	42 , 	83 , 	169 , 	170 , 	65 , 	70 , 	59 , 	40 , 	27 , 	28 , 	13 , 	12 , 	30 , 	37 , 	49 , 	44 , 	17 , 	18 , 	50 , 	65 ," 	1,124 "," 	1,511 "," 	1,380 ", 	799 , 	369 , 	290 , 	30 , 	158 , 	85 , 	63 , 	14 , 	46 , 	14 , 	55 , 	46 , 	76 , 	122 , 	152 , 	25 , 	14 , 	-   ," 	7,783 ",,,,,,,,,,,
BP, 	73 , 	125 , 	42 , 	42 , 	136 , 	52 , 	104 , 	150 , 	171 , 	97 , 	116 , 	82 , 	77 , 	59 , 	41 , 	27 , 	23 , 	40 , 	50 , 	48 , 	41 , 	15 , 	15 , 	55 , 	106 ," 	1,476 "," 	2,017 "," 	3,050 "," 	1,497 ", 	784 , 	811 , 	159 , 	65 , 	161 , 	140 , 	21 , 	61 , 	27 , 	79 , 	105 , 	144 , 	122 , 	207 , 	22 , 	10 , 	-   ," 	12,745 ",,,,,,,,,,,
DC, 	115 , 	200 , 	75 , 	62 , 	165 , 	69 , 	130 , 	179 , 	213 , 	175 , 	196 , 	153 , 	135 , 	116 , 	77 , 	70 , 	99 , 	129 , 	146 , 	117 , 	93 , 	29 , 	29 , 	55 , 	99 ," 	1,340 "," 	1,834 "," 	1,659 ", 	869 , 	368 , 	343 , 	87 , 	185 , 	34 , 	52 , 	46 , 	147 , 	86 , 	178 , 	106 , 	186 , 	205 , 	343 , 	64 , 	13 , 	-   ," 	11,073 ",,,,,,,,,,,
CM, 	20 , 	30 , 	8 , 	7 , 	37 , 	16 , 	28 , 	70 , 	115 , 	13 , 	11 , 	18 , 	9 , 	9 , 	7 , 	5 , 	6 , 	9 , 	22 , 	15 , 	21 , 	4 , 	5 , 	6 , 	10 , 	877 ," 	1,079 ", 	782 , 	538 , 	172 , 	151 , 	65 , 	132 , 	54 , 	13 , 	2 , 	19 , 	6 , 	29 , 	27 , 	65 , 	123 , 	118 , 	4 , 	2 , 	-   ," 	4,759 ",,,,,,,,,,,
CV, 	6 , 	11 , 	5 , 	8 , 	61 , 	11 , 	27 , 	86 , 	108 , 	124 , 	56 , 	76 , 	56 , 	80 , 	27 , 	17 , 	24 , 	42 , 	7 , 	4 , 	5 , 	1 , 	3 , 	8 , 	13 , 	559 , 	586 , 	322 , 	262 , 	63 , 	33 , 	16 , 	20 , 	48 , 	2 , 	10 , 	119 , 	1 , 	4 , 	6 , 	6 , 	22 , 	6 , 	84 , 	12 , 	-   ," 	3,048 ",,,,,,,,,,,
ED, 	15 , 	33 , 	22 , 	21 , 	133 , 	26 , 	69 , 	203 , 	214 , 	208 , 	130 , 	220 , 	105 , 	244 , 	75 , 	41 , 	64 , 	148 , 	12 , 	7 , 	7 , 	2 , 	3 , 	14 , 	26 ," 	1,975 "," 	1,670 ", 	766 , 	649 , 	167 , 	94 , 	53 , 	71 , 	155 , 	19 , 	138 , 	50 , 	2 , 	16 , 	19 , 	13 , 	129 , 	21 , 	45 , 	85 , 	-   ," 	8,179 ",,,,,,,,,,,
NC, 	7 , 	10 , 	5 , 	7 , 	50 , 	7 , 	58 , 	168 , 	175 , 	19 , 	12 , 	28 , 	10 , 	8 , 	9 , 	3 , 	4 , 	9 , 	56 , 	39 , 	65 , 	14 , 	8 , 	27 , 	7 , 	494 , 	498 , 	303 , 	277 , 	72 , 	44 , 	16 , 	27 , 	81 , 	7 , 	1 , 	1 , 	15 , 	57 , 	8 , 	12 , 	62 , 	13 , 	1 , 	11 , 	-   ," 	2,804 ",,,,,,,,,,,
WP, 	45 , 	50 , 	17 , 	23 , 	126 , 	27 , 	271 , 	273 , 	368 , 	58 , 	61 , 	103 , 	45 , 	32 , 	43 , 	21 , 	21 , 	47 , 	415 , 	150 , 	269 , 	52 , 	29 , 	76 , 	41 , 	777 , 	760 , 	658 , 	655 , 	188 , 	142 , 	68 , 	87 , 	178 , 	32 , 	5 , 	16 , 	65 , 	33 , 	25 , 	52 , 	143 , 	33 , 	9 , 	31 , 	-   ," 	6,618 ",,,,,,,,,,,
SS, 	18 , 	26 , 	10 , 	5 , 	34 , 	10 , 	22 , 	71 , 	86 , 	11 , 	15 , 	16 , 	18 , 	15 , 	10 , 	8 , 	8 , 	10 , 	20 , 	20 , 	19 , 	5 , 	5 , 	9 , 	11 , 	660 , 	849 , 	562 , 	409 , 	131 , 	125 , 	47 , 	106 , 	114 , 	22 , 	5 , 	20 , 	9 , 	26 , 	17 , 	35 , 	47 , 	74 , 	5 , 	2 , 	-   ," 	3,748 ",,,,,,,,,,,
SB, 	29 , 	54 , 	13 , 	15 , 	51 , 	22 , 	44 , 	67 , 	96 , 	24 , 	36 , 	39 , 	19 , 	22 , 	14 , 	8 , 	9 , 	14 , 	24 , 	29 , 	23 , 	11 , 	6 , 	18 , 	32 , 	599 , 	768 , 	524 , 	417 , 	139 , 	152 , 	80 , 	160 , 	193 , 	70 , 	5 , 	14 , 	14 , 	52 , 	35 , 	15 , 	70 , 	66 , 	7 , 	4 , 	-   ," 	4,101 ",,,,,,,,,,,
SO, 	54 , 	116 , 	76 , 	108 , 	179 , 	74 , 	137 , 	111 , 	143 , 	50 , 	69 , 	39 , 	44 , 	30 , 	23 , 	17 , 	30 , 	56 , 	124 , 	178 , 	206 , 	105 , 	84 , 	154 , 	117 , 	566 , 	593 ," 	1,291 ", 	551 , 	236 , 	207 , 	112 , 	123 , 	207 , 	122 , 	24 , 	132 , 	72 , 	152 , 	57 , 	66 , 	39 , 	375 , 	42 , 	21 , 	-   ," 	7,313 ",,,,,,,,,,,
MB, 	33 , 	74 , 	36 , 	47 , 	176 , 	44 , 	66 , 	136 , 	155 , 	26 , 	34 , 	25 , 	18 , 	10 , 	10 , 	7 , 	5 , 	8 , 	30 , 	22 , 	29 , 	16 , 	11 , 	25 , 	38 ," 	1,085 "," 	1,476 ", 	834 , 	606 , 	258 , 	236 , 	151 , 	225 , 	357 , 	118 , 	5 , 	20 , 	12 , 	29 , 	78 , 	58 , 	373 , 	47 , 	5 , 	9 , 	-   ," 	7,065 ",,,,,,,,,,,
WD, 	6 , 	18 , 	10 , 	9 , 	73 , 	12 , 	33 , 	92 , 	127 , 	88 , 	61 , 	104 , 	50 , 	113 , 	40 , 	22 , 	32 , 	55 , 	8 , 	4 , 	4 , 	2 , 	2 , 	7 , 	9 , 	854 , 	778 , 	341 , 	286 , 	68 , 	32 , 	29 , 	27 , 	66 , 	6 , 	97 , 	43 , 	1 , 	8 , 	4 , 	5 , 	43 , 	6 , 	15 , 	39 , 	-   ," 	3,726 ",,,,,,,,,,,
OA, 	10 , 	35 , 	29 , 	38 , 	91 , 	34 , 	40 , 	49 , 	68 , 	26 , 	14 , 	51 , 	11 , 	8 , 	14 , 	9 , 	21 , 	38 , 	30 , 	54 , 	46 , 	23 , 	15 , 	23 , 	10 , 	172 , 	137 , 	120 , 	85 , 	31 , 	24 , 	13 , 	9 , 	12 , 	2 , 	9 , 	77 , 	14 , 	26 , 	3 , 	4 , 	24 , 	7 , 	36 , 	15 , 	-   ," 	1,610 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	4,837 "," 	9,080 "," 	5,224 "," 	4,955 "," 	13,758 "," 	6,072 "," 	9,828 "," 	13,388 "," 	14,500 "," 	7,843 "," 	8,907 "," 	6,911 "," 	6,196 "," 	6,235 "," 	5,361 "," 	3,433 "," 	5,376 "," 	9,519 "," 	6,715 "," 	7,760 "," 	7,099 "," 	3,814 "," 	3,098 "," 	5,834 "," 	7,648 "," 	41,369 "," 	44,929 "," 	34,410 "," 	26,469 "," 	13,478 "," 	13,752 "," 	8,396 "," 	13,641 "," 	11,112 "," 	4,878 "," 	3,158 "," 	8,359 "," 	2,966 "," 	6,636 "," 	3,805 "," 	4,032 "," 	7,661 "," 	7,388 "," 	3,613 "," 	1,661 ", 	-   ," 	445,103 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
