Exit stations,Entry stations->,,SUNDAY,,,Sep 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
SB, 	9 , 	10 , 	3 , 	3 , 	12 , 	5 , 	7 , 	11 , 	10 , 	6 , 	11 , 	27 , 	3 , 	7 , 	4 , 	1 , 	3 , 	8 , 	9 , 	5 , 	9 , 	1 , 	2 , 	5 , 	8 , 	112 , 	61 , 	257 , 	138 , 	74 , 	99 , 	52 , 	109 , 	86 , 	32 , 	4 , 	8 , 	3 , 	13 , 	22 , 	9 , 	60 , 	23 , 	1 , 	3 , 	-   ," 	1,339 ",,,,,,,,,,,
SO, 	26 , 	42 , 	31 , 	46 , 	97 , 	30 , 	56 , 	37 , 	60 , 	18 , 	27 , 	49 , 	14 , 	14 , 	7 , 	8 , 	13 , 	15 , 	42 , 	72 , 	102 , 	58 , 	40 , 	78 , 	52 , 	386 , 	355 ," 	1,512 ", 	408 , 	186 , 	129 , 	57 , 	68 , 	127 , 	71 , 	6 , 	55 , 	19 , 	63 , 	20 , 	32 , 	46 , 	208 , 	20 , 	19 , 	-   ," 	4,817 ",,,,,,,,,,,
MB, 	10 , 	14 , 	10 , 	12 , 	73 , 	16 , 	19 , 	31 , 	29 , 	13 , 	12 , 	41 , 	4 , 	6 , 	4 , 	3 , 	3 , 	4 , 	10 , 	9 , 	15 , 	9 , 	3 , 	17 , 	12 , 	227 , 	147 , 	513 , 	305 , 	193 , 	119 , 	70 , 	87 , 	115 , 	37 , 	4 , 	6 , 	3 , 	17 , 	21 , 	22 , 	446 , 	31 , 	4 , 	5 , 	-   ," 	2,746 ",,,,,,,,,,,
WD, 	2 , 	6 , 	4 , 	5 , 	22 , 	7 , 	8 , 	22 , 	12 , 	31 , 	35 , 	373 , 	31 , 	90 , 	30 , 	10 , 	14 , 	32 , 	5 , 	3 , 	1 , 	2 , 	1 , 	2 , 	7 , 	149 , 	69 , 	133 , 	60 , 	23 , 	12 , 	4 , 	6 , 	12 , 	1 , 	70 , 	23 , 	0 , 	2 , 	1 , 	1 , 	40 , 	3 , 	15 , 	41 , 	-   ," 	1,413 ",,,,,,,,,,,
OA, 	4 , 	11 , 	12 , 	17 , 	61 , 	16 , 	13 , 	23 , 	35 , 	8 , 	6 , 	234 , 	5 , 	5 , 	4 , 	1 , 	8 , 	14 , 	13 , 	19 , 	25 , 	9 , 	7 , 	13 , 	2 , 	63 , 	40 , 	93 , 	31 , 	14 , 	15 , 	10 , 	3 , 	10 , 	0 , 	3 , 	32 , 	6 , 	14 , 	1 , 	2 , 	26 , 	2 , 	15 , 	7 , 	-   , 	946 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,585 "," 	2,734 "," 	1,715 "," 	1,817 "," 	5,012 "," 	2,166 "," 	3,164 "," 	4,196 "," 	3,271 "," 	2,693 "," 	3,550 "," 	10,405 "," 	2,253 "," 	2,572 "," 	1,686 ", 	981 ," 	1,380 "," 	3,157 "," 	1,760 "," 	1,645 "," 	2,168 "," 	1,282 ", 	905 ," 	2,112 "," 	2,629 "," 	8,768 "," 	5,520 "," 	16,756 "," 	8,517 "," 	5,805 "," 	5,019 "," 	2,669 "," 	4,574 "," 	3,366 "," 	1,111 "," 	1,180 "," 	3,583 ", 	616 ," 	1,968 ", 	874 ," 	1,284 "," 	6,370 "," 	2,427 "," 	1,294 "," 	1,521 ", 	-   ," 	150,056 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
