Exit stations,Entry stations->,,WEEKDAY,,,Jul 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
24, 	144 , 	170 , 	58 , 	109 , 	289 , 	145 , 	237 , 	310 , 	301 , 	134 , 	217 , 	107 , 	86 , 	73 , 	64 , 	44 , 	32 , 	53 , 	70 , 	57 , 	65 , 	31 , 	26 , 	108 , 	219 ," 	1,538 "," 	2,051 "," 	2,143 "," 	1,161 ", 	273 , 	42 , 	276 , 	610 , 	282 , 	147 , 	26 , 	79 , 	37 , 	129 , 	114 , 	148 , 	206 , 	260 , 	31 , 	24 , 	-   ," 	12,728 ",,,,,,,,,,,
GP, 	42 , 	53 , 	39 , 	37 , 	152 , 	45 , 	83 , 	156 , 	170 , 	57 , 	56 , 	52 , 	40 , 	26 , 	26 , 	13 , 	11 , 	28 , 	40 , 	52 , 	46 , 	16 , 	18 , 	53 , 	64 ," 	1,151 "," 	1,446 "," 	1,364 ", 	736 , 	367 , 	277 , 	24 , 	113 , 	81 , 	49 , 	12 , 	44 , 	16 , 	53 , 	38 , 	75 , 	107 , 	143 , 	23 , 	15 , 	-   ," 	7,507 ",,,,,,,,,,,
BP, 	57 , 	76 , 	17 , 	23 , 	118 , 	39 , 	68 , 	115 , 	156 , 	68 , 	79 , 	59 , 	56 , 	37 , 	28 , 	20 , 	21 , 	36 , 	42 , 	35 , 	36 , 	14 , 	10 , 	28 , 	69 ," 	1,425 "," 	1,856 "," 	2,800 "," 	1,240 ", 	672 , 	584 , 	115 , 	41 , 	95 , 	101 , 	20 , 	54 , 	18 , 	57 , 	66 , 	128 , 	122 , 	175 , 	21 , 	9 , 	-   ," 	10,904 ",,,,,,,,,,,
DC, 	52 , 	85 , 	31 , 	25 , 	118 , 	32 , 	73 , 	136 , 	166 , 	70 , 	89 , 	83 , 	62 , 	44 , 	36 , 	28 , 	29 , 	53 , 	68 , 	58 , 	53 , 	18 , 	15 , 	26 , 	53 ," 	1,330 "," 	1,702 "," 	1,563 ", 	794 , 	351 , 	287 , 	85 , 	109 , 	28 , 	36 , 	23 , 	86 , 	26 , 	77 , 	64 , 	151 , 	190 , 	238 , 	30 , 	14 , 	-   ," 	8,686 ",,,,,,,,,,,
CM, 	15 , 	30 , 	8 , 	6 , 	42 , 	13 , 	24 , 	66 , 	114 , 	13 , 	9 , 	16 , 	12 , 	13 , 	7 , 	6 , 	6 , 	8 , 	22 , 	15 , 	23 , 	5 , 	7 , 	5 , 	14 , 	869 ," 	1,014 ", 	748 , 	497 , 	168 , 	143 , 	56 , 	104 , 	40 , 	13 , 	2 , 	17 , 	6 , 	28 , 	21 , 	69 , 	114 , 	108 , 	5 , 	2 , 	-   ," 	4,521 ",,,,,,,,,,,
CV, 	6 , 	8 , 	7 , 	8 , 	77 , 	11 , 	27 , 	75 , 	113 , 	147 , 	56 , 	82 , 	51 , 	75 , 	30 , 	21 , 	22 , 	36 , 	7 , 	3 , 	7 , 	1 , 	2 , 	7 , 	11 , 	557 , 	541 , 	303 , 	240 , 	64 , 	29 , 	14 , 	16 , 	24 , 	1 , 	10 , 	120 , 	1 , 	4 , 	4 , 	7 , 	26 , 	4 , 	86 , 	10 , 	-   ," 	2,953 ",,,,,,,,,,,
ED, 	18 , 	39 , 	22 , 	22 , 	210 , 	29 , 	69 , 	196 , 	213 , 	184 , 	133 , 	217 , 	100 , 	233 , 	77 , 	38 , 	70 , 	125 , 	12 , 	7 , 	10 , 	2 , 	3 , 	16 , 	30 ," 	1,963 "," 	1,546 ", 	782 , 	614 , 	171 , 	86 , 	54 , 	61 , 	88 , 	18 , 	127 , 	43 , 	2 , 	15 , 	18 , 	16 , 	153 , 	22 , 	52 , 	84 , 	-   ," 	7,990 ",,,,,,,,,,,
NC, 	7 , 	9 , 	4 , 	6 , 	53 , 	10 , 	46 , 	154 , 	166 , 	13 , 	11 , 	25 , 	9 , 	8 , 	7 , 	3 , 	5 , 	12 , 	58 , 	35 , 	57 , 	15 , 	8 , 	24 , 	6 , 	500 , 	499 , 	296 , 	260 , 	70 , 	37 , 	15 , 	20 , 	23 , 	8 , 	1 , 	2 , 	14 , 	61 , 	7 , 	13 , 	64 , 	12 , 	1 , 	14 , 	-   ," 	2,664 ",,,,,,,,,,,
WP, 	41 , 	50 , 	17 , 	19 , 	136 , 	30 , 	251 , 	256 , 	343 , 	44 , 	61 , 	105 , 	43 , 	33 , 	30 , 	21 , 	23 , 	46 , 	358 , 	136 , 	259 , 	44 , 	25 , 	66 , 	37 , 	770 , 	750 , 	659 , 	605 , 	184 , 	139 , 	61 , 	67 , 	79 , 	29 , 	5 , 	16 , 	67 , 	34 , 	31 , 	52 , 	149 , 	33 , 	8 , 	31 , 	-   ," 	6,242 ",,,,,,,,,,,
SS, 	18 , 	29 , 	11 , 	6 , 	38 , 	9 , 	20 , 	68 , 	84 , 	12 , 	13 , 	19 , 	16 , 	11 , 	9 , 	9 , 	8 , 	10 , 	21 , 	18 , 	20 , 	5 , 	6 , 	7 , 	13 , 	655 , 	801 , 	554 , 	374 , 	144 , 	122 , 	41 , 	76 , 	69 , 	20 , 	5 , 	20 , 	6 , 	28 , 	14 , 	37 , 	46 , 	71 , 	3 , 	4 , 	-   ," 	3,570 ",,,,,,,,,,,
SB, 	31 , 	53 , 	13 , 	14 , 	52 , 	19 , 	40 , 	66 , 	96 , 	22 , 	34 , 	37 , 	19 , 	23 , 	18 , 	12 , 	8 , 	14 , 	27 , 	31 , 	22 , 	11 , 	6 , 	19 , 	37 , 	602 , 	718 , 	528 , 	395 , 	145 , 	159 , 	83 , 	140 , 	162 , 	74 , 	6 , 	17 , 	15 , 	55 , 	39 , 	16 , 	68 , 	70 , 	8 , 	4 , 	-   ," 	4,027 ",,,,,,,,,,,
SO, 	54 , 	117 , 	78 , 	106 , 	208 , 	82 , 	136 , 	113 , 	136 , 	48 , 	68 , 	41 , 	43 , 	26 , 	21 , 	14 , 	27 , 	51 , 	124 , 	177 , 	192 , 	97 , 	82 , 	160 , 	124 , 	572 , 	574 ," 	1,236 ", 	519 , 	231 , 	202 , 	106 , 	129 , 	194 , 	127 , 	20 , 	142 , 	66 , 	154 , 	54 , 	65 , 	34 , 	404 , 	41 , 	28 , 	-   ," 	7,225 ",,,,,,,,,,,
MB, 	34 , 	72 , 	30 , 	41 , 	241 , 	41 , 	70 , 	130 , 	159 , 	28 , 	35 , 	20 , 	15 , 	9 , 	8 , 	6 , 	5 , 	7 , 	28 , 	24 , 	34 , 	15 , 	12 , 	27 , 	36 ," 	1,134 "," 	1,476 ", 	848 , 	573 , 	284 , 	239 , 	145 , 	183 , 	250 , 	115 , 	4 , 	21 , 	11 , 	30 , 	73 , 	62 , 	376 , 	49 , 	5 , 	9 , 	-   ," 	7,009 ",,,,,,,,,,,
