Exit stations,Entry stations->,,SUNDAY,,,Jul 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
OA, 	7 , 	12 , 	14 , 	21 , 	47 , 	16 , 	19 , 	12 , 	31 , 	13 , 	7 , 	35 , 	5 , 	2 , 	6 , 	2 , 	8 , 	14 , 	12 , 	21 , 	20 , 	10 , 	5 , 	11 , 	7 , 	77 , 	58 , 	155 , 	49 , 	21 , 	16 , 	10 , 	4 , 	10 , 	1 , 	2 , 	40 , 	7 , 	12 , 	1 , 	2 , 	30 , 	2 , 	12 , 	7 , 	-   , 	864 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,688 "," 	2,546 "," 	1,716 "," 	1,794 "," 	5,915 "," 	2,325 "," 	3,528 "," 	2,909 "," 	3,186 "," 	2,670 "," 	3,420 "," 	3,606 "," 	1,821 "," 	2,240 "," 	1,413 ", 	826 ," 	1,191 "," 	2,609 "," 	1,723 "," 	1,608 "," 	2,418 "," 	1,196 ", 	923 ," 	2,420 "," 	3,271 "," 	11,710 "," 	6,324 "," 	19,033 "," 	8,595 "," 	6,246 "," 	5,396 "," 	2,837 "," 	4,562 "," 	3,206 "," 	1,151 ", 	976 ," 	3,035 ", 	578 ," 	1,999 ", 	849 ," 	1,333 "," 	6,954 "," 	2,601 "," 	1,161 "," 	2,069 ", 	-   ," 	149,571 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
