Exit stations,Entry stations->,,SUNDAY,,,Nov 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	82 , 	103 , 	42 , 	62 , 	163 , 	108 , 	122 , 	79 , 	88 , 	137 , 	14 , 	271 , 	182 , 	204 , 	157 , 	94 , 	80 , 	98 , 	33 , 	13 , 	26 , 	20 , 	22 , 	42 , 	80 , 	243 , 	178 , 	565 , 	299 , 	150 , 	148 , 	30 , 	48 , 	40 , 	13 , 	64 , 	72 , 	11 , 	61 , 	15 , 	15 , 	56 , 	15 , 	45 , 	11 , 	-   ," 	4,400 ",,,OAK," 	5,977 ", 	819 ," 	2,114 "," 	1,833 ", 	874 ," 	2,331 ", 	633 ," 	14,582 "
CL, 	76 , 	175 , 	64 , 	51 , 	127 , 	74 , 	125 , 	85 , 	145 , 	124 , 	238 , 	20 , 	217 , 	230 , 	156 , 	89 , 	106 , 	290 , 	56 , 	70 , 	83 , 	43 , 	27 , 	45 , 	77 , 	240 , 	163 , 	478 , 	204 , 	66 , 	80 , 	31 , 	41 , 	55 , 	12 , 	92 , 	445 , 	32 , 	100 , 	12 , 	25 , 	43 , 	25 , 	157 , 	18 , 	-   ," 	5,110 ",,,CM line," 	11,549 "," 	2,120 "," 	4,467 "," 	1,628 "," 	1,107 "," 	1,665 "," 	2,334 "," 	24,869 "
SL, 	23 , 	29 , 	15 , 	16 , 	57 , 	19 , 	34 , 	40 , 	66 , 	86 , 	175 , 	221 , 	6 , 	75 , 	76 , 	29 , 	22 , 	45 , 	13 , 	6 , 	9 , 	4 , 	3 , 	14 , 	26 , 	121 , 	92 , 	308 , 	104 , 	43 , 	47 , 	15 , 	23 , 	26 , 	5 , 	22 , 	31 , 	1 , 	20 , 	3 , 	4 , 	30 , 	6 , 	32 , 	8 , 	-   ," 	2,053 ",,,RM line," 	5,148 "," 	1,938 "," 	1,662 "," 	3,117 ", 	656 ," 	2,320 ", 	987 ," 	15,829 "
BF, 	18 , 	29 , 	11 , 	14 , 	56 , 	22 , 	42 , 	40 , 	78 , 	96 , 	204 , 	231 , 	69 , 	10 , 	93 , 	48 , 	52 , 	111 , 	12 , 	7 , 	8 , 	4 , 	5 , 	7 , 	28 , 	115 , 	107 , 	316 , 	89 , 	47 , 	33 , 	16 , 	26 , 	18 , 	5 , 	42 , 	80 , 	3 , 	19 , 	5 , 	7 , 	17 , 	4 , 	86 , 	5 , 	-   ," 	2,338 ",,,WP line," 	4,776 ", 	953 ," 	1,106 ", 	700 ," 	2,282 "," 	1,148 "," 	1,036 "," 	12,001 "
HY, 	21 , 	26 , 	13 , 	15 , 	57 , 	17 , 	43 , 	36 , 	56 , 	47 , 	155 , 	162 , 	67 , 	104 , 	8 , 	45 , 	67 , 	113 , 	8 , 	5 , 	12 , 	3 , 	1 , 	9 , 	21 , 	67 , 	44 , 	170 , 	52 , 	25 , 	20 , 	11 , 	13 , 	16 , 	3 , 	19 , 	32 , 	4 , 	20 , 	2 , 	5 , 	18 , 	5 , 	34 , 	14 , 	-   ," 	1,685 ",,,FT/ED line," 	6,815 "," 	2,401 "," 	1,674 "," 	2,211 "," 	1,136 "," 	8,475 ", 	594 ," 	23,305 "
SH, 	9 , 	15 , 	4 , 	6 , 	21 , 	11 , 	14 , 	13 , 	24 , 	33 , 	90 , 	78 , 	23 , 	49 , 	46 , 	12 , 	25 , 	60 , 	5 , 	2 , 	5 , 	1 , 	1 , 	5 , 	4 , 	49 , 	33 , 	124 , 	35 , 	22 , 	28 , 	8 , 	11 , 	13 , 	4 , 	7 , 	13 , 	1 , 	16 , 	2 , 	4 , 	14 , 	6 , 	14 , 	4 , 	-   , 	964 ,,,SFIA," 	4,005 ", 	443 ," 	1,747 ", 	569 , 	730 , 	454 ," 	1,096 "," 	9,043 "
UC, 	8 , 	15 , 	8 , 	13 , 	46 , 	16 , 	16 , 	14 , 	27 , 	32 , 	73 , 	112 , 	26 , 	58 , 	64 , 	27 , 	11 , 	79 , 	8 , 	6 , 	4 , 	2 , 	2 , 	9 , 	3 , 	85 , 	60 , 	188 , 	51 , 	16 , 	20 , 	7 , 	9 , 	15 , 	3 , 	12 , 	26 , 	2 , 	12 , 	3 , 	4 , 	23 , 	6 , 	9 , 	6 , 	-   ," 	1,233 ",,,Entries," 	39,752 "," 	14,727 "," 	23,931 "," 	15,120 "," 	11,353 "," 	23,049 "," 	10,839 "," 	138,772 "
FM, 	24 , 	42 , 	25 , 	27 , 	183 , 	26 , 	42 , 	45 , 	60 , 	64 , 	103 , 	285 , 	50 , 	111 , 	111 , 	55 , 	84 , 	24 , 	18 , 	18 , 	18 , 	7 , 	6 , 	17 , 	12 , 	179 , 	103 , 	365 , 	120 , 	48 , 	40 , 	16 , 	23 , 	29 , 	7 , 	17 , 	60 , 	8 , 	29 , 	3 , 	7 , 	49 , 	4 , 	28 , 	19 , 	-   ," 	2,609 ",,,,,,,,,,,
CN, 	15 , 	16 , 	7 , 	7 , 	40 , 	8 , 	31 , 	32 , 	47 , 	8 , 	34 , 	58 , 	12 , 	13 , 	7 , 	6 , 	7 , 	16 , 	11 , 	44 , 	144 , 	43 , 	18 , 	29 , 	8 , 	114 , 	67 , 	223 , 	74 , 	30 , 	38 , 	20 , 	17 , 	21 , 	10 , 	5 , 	7 , 	19 , 	161 , 	6 , 	9 , 	75 , 	10 , 	3 , 	11 , 	-   ," 	1,582 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	8 , 	10 , 	9 , 	42 , 	8 , 	30 , 	23 , 	36 , 	7 , 	13 , 	75 , 	7 , 	6 , 	4 , 	2 , 	5 , 	19 , 	42 , 	14 , 	65 , 	19 , 	10 , 	43 , 	4 , 	147 , 	97 , 	254 , 	106 , 	30 , 	35 , 	15 , 	11 , 	17 , 	7 , 	1 , 	3 , 	5 , 	43 , 	5 , 	5 , 	142 , 	15 , 	2 , 	22 , 	-   ," 	1,470 ",,,Dtwn SF," 	1,481 ",,,,,,,
WC, 	14 , 	24 , 	12 , 	16 , 	68 , 	15 , 	40 , 	32 , 	46 , 	11 , 	20 , 	87 , 	7 , 	7 , 	13 , 	3 , 	6 , 	15 , 	158 , 	67 , 	13 , 	40 , 	15 , 	67 , 	10 , 	205 , 	132 , 	343 , 	164 , 	50 , 	39 , 	22 , 	12 , 	22 , 	6 , 	3 , 	3 , 	18 , 	107 , 	6 , 	10 , 	167 , 	14 , 	2 , 	20 , 	-   ," 	2,153 ",,,OAK," 	12,029 ", 	819 ,,,,,,
LF, 	4 , 	5 , 	8 , 	9 , 	43 , 	9 , 	19 , 	20 , 	22 , 	4 , 	25 , 	45 , 	4 , 	3 , 	3 , 	1 , 	2 , 	8 , 	53 , 	22 , 	37 , 	8 , 	6 , 	37 , 	6 , 	146 , 	84 , 	190 , 	98 , 	22 , 	18 , 	11 , 	6 , 	7 , 	4 , 	0 , 	1 , 	5 , 	23 , 	3 , 	2 , 	87 , 	10 , 	0 , 	11 , 	-   ," 	1,133 ",,,CM line," 	22,709 "," 	4,234 "," 	4,467 ",,,,,
OR, 	4 , 	6 , 	5 , 	7 , 	26 , 	5 , 	15 , 	20 , 	22 , 	5 , 	18 , 	28 , 	2 , 	4 , 	1 , 	1 , 	2 , 	5 , 	21 , 	12 , 	19 , 	7 , 	5 , 	43 , 	2 , 	95 , 	59 , 	152 , 	78 , 	21 , 	17 , 	13 , 	2 , 	7 , 	2 , 	1 , 	1 , 	1 , 	12 , 	2 , 	2 , 	76 , 	7 , 	-   , 	10 , 	-   , 	842 ,,,RM line," 	10,210 "," 	3,772 "," 	3,290 "," 	3,117 ",,,,
RR, 	10 , 	13 , 	21 , 	14 , 	35 , 	10 , 	39 , 	65 , 	66 , 	14 , 	44 , 	57 , 	10 , 	9 , 	10 , 	6 , 	7 , 	20 , 	29 , 	42 , 	62 , 	42 , 	41 , 	17 , 	24 , 	264 , 	157 , 	412 , 	268 , 	145 , 	126 , 	30 , 	20 , 	16 , 	6 , 	3 , 	6 , 	7 , 	19 , 	3 , 	6 , 	180 , 	32 , 	1 , 	24 , 	-   ," 	2,432 ",,,WP line," 	9,344 "," 	1,827 "," 	2,213 "," 	1,357 "," 	2,282 ",,,
OW, 	13 , 	18 , 	10 , 	9 , 	55 , 	22 , 	40 , 	34 , 	54 , 	22 , 	77 , 	68 , 	22 , 	22 , 	15 , 	4 , 	6 , 	10 , 	7 , 	2 , 	11 , 	4 , 	3 , 	18 , 	11 , 	319 , 	258 , 	652 , 	290 , 	187 , 	174 , 	32 , 	31 , 	24 , 	8 , 	4 , 	15 , 	1 , 	20 , 	6 , 	12 , 	70 , 	9 , 	8 , 	7 , 	-   ," 	2,687 ",,,FT/ED line," 	13,472 "," 	4,731 "," 	3,339 "," 	4,531 "," 	2,284 "," 	8,475 ",,
EM, 	111 , 	200 , 	133 , 	215 , 	485 , 	187 , 	265 , 	276 , 	284 , 	236 , 	260 , 	299 , 	127 , 	130 , 	78 , 	62 , 	89 , 	201 , 	137 , 	160 , 	226 , 	156 , 	106 , 	261 , 	383 , 	64 , 	26 , 	214 , 	97 , 	295 , 	383 , 	220 , 	328 , 	202 , 	62 , 	108 , 	314 , 	47 , 	137 , 	55 , 	63 , 	348 , 	150 , 	97 , 	60 , 	-   ," 	8,340 ",,,SFIA," 	8,166 "," 	1,076 "," 	4,081 "," 	1,555 "," 	1,765 "," 	1,047 "," 	1,096 "," 	138,772 "
MT, 	84 , 	152 , 	92 , 	149 , 	254 , 	116 , 	191 , 	201 , 	230 , 	209 , 	233 , 	181 , 	107 , 	122 , 	58 , 	41 , 	75 , 	136 , 	90 , 	114 , 	134 , 	87 , 	59 , 	169 , 	308 , 	21 , 	36 , 	44 , 	69 , 	293 , 	373 , 	244 , 	662 , 	208 , 	83 , 	70 , 	149 , 	50 , 	98 , 	64 , 	63 , 	332 , 	104 , 	61 , 	33 , 	-   ," 	6,649 ",,,,,,,,,,,
PL, 	219 , 	404 , 	223 , 	230 , 	648 , 	233 , 	400 , 	395 , 	416 , 	411 , 	488 , 	423 , 	275 , 	297 , 	137 , 	104 , 	154 , 	316 , 	184 , 	202 , 	300 , 	182 , 	135 , 	339 , 	640 , 	223 , 	48 , 	140 , 	163 ," 	1,182 "," 	1,368 ", 	756 ," 	1,376 ", 	880 , 	264 , 	151 , 	409 , 	98 , 	269 , 	213 , 	213 ," 	1,140 ", 	430 , 	147 , 	46 , 	-   ," 	17,268 ",,,,,,,,,,,
CC, 	80 , 	141 , 	104 , 	167 , 	265 , 	170 , 	251 , 	268 , 	219 , 	164 , 	265 , 	167 , 	93 , 	79 , 	45 , 	33 , 	51 , 	109 , 	64 , 	92 , 	156 , 	98 , 	78 , 	228 , 	306 , 	83 , 	42 , 	154 , 	59 , 	410 , 	525 , 	253 , 	451 , 	242 , 	101 , 	63 , 	156 , 	30 , 	81 , 	76 , 	109 , 	580 , 	219 , 	54 , 	35 , 	-   ," 	7,417 ",,,,,,,,,,,
16, 	62 , 	66 , 	38 , 	80 , 	176 , 	126 , 	195 , 	200 , 	130 , 	124 , 	143 , 	72 , 	39 , 	43 , 	19 , 	24 , 	20 , 	49 , 	27 , 	34 , 	45 , 	28 , 	22 , 	130 , 	189 , 	285 , 	250 ," 	1,220 ", 	424 , 	38 , 	220 , 	217 , 	349 , 	179 , 	69 , 	13 , 	49 , 	11 , 	39 , 	46 , 	85 , 	289 , 	124 , 	18 , 	15 , 	-   ," 	6,023 ",,,,,,,,,,,
24, 	76 , 	67 , 	39 , 	75 , 	158 , 	109 , 	178 , 	167 , 	110 , 	106 , 	151 , 	86 , 	41 , 	41 , 	23 , 	22 , 	20 , 	43 , 	34 , 	32 , 	45 , 	19 , 	14 , 	121 , 	180 , 	419 , 	300 ," 	1,523 ", 	593 , 	216 , 	55 , 	220 , 	344 , 	208 , 	79 , 	21 , 	45 , 	15 , 	43 , 	60 , 	120 , 	273 , 	136 , 	18 , 	20 , 	-   ," 	6,665 ",,,,,,,,,,,
GP, 	23 , 	29 , 	14 , 	21 , 	71 , 	29 , 	31 , 	37 , 	47 , 	25 , 	32 , 	29 , 	16 , 	12 , 	11 , 	6 , 	6 , 	18 , 	20 , 	16 , 	26 , 	12 , 	11 , 	25 , 	37 , 	206 , 	177 , 	876 , 	249 , 	213 , 	222 , 	29 , 	41 , 	42 , 	30 , 	7 , 	24 , 	8 , 	30 , 	16 , 	57 , 	145 , 	56 , 	9 , 	7 , 	-   ," 	3,045 ",,,,,,,,,,,
BP, 	30 , 	36 , 	11 , 	19 , 	46 , 	13 , 	35 , 	31 , 	42 , 	34 , 	48 , 	39 , 	26 , 	23 , 	13 , 	11 , 	9 , 	24 , 	23 , 	11 , 	13 , 	5 , 	3 , 	15 , 	34 , 	328 , 	329 ," 	1,777 ", 	405 , 	313 , 	321 , 	45 , 	55 , 	54 , 	57 , 	6 , 	25 , 	3 , 	27 , 	29 , 	97 , 	114 , 	70 , 	6 , 	5 , 	-   ," 	4,657 ",,,,,,,,,,,
DC, 	24 , 	34 , 	11 , 	15 , 	54 , 	13 , 	23 , 	30 , 	33 , 	30 , 	39 , 	50 , 	22 , 	19 , 	13 , 	11 , 	14 , 	29 , 	24 , 	19 , 	24 , 	5 , 	10 , 	17 , 	28 , 	203 , 	181 ," 	1,011 ", 	237 , 	181 , 	227 , 	49 , 	59 , 	22 , 	30 , 	10 , 	49 , 	7 , 	39 , 	23 , 	86 , 	231 , 	99 , 	13 , 	9 , 	-   ," 	3,356 ",,,,,,,,,,,
CM, 	9 , 	23 , 	4 , 	6 , 	14 , 	5 , 	9 , 	8 , 	14 , 	4 , 	12 , 	11 , 	5 , 	7 , 	4 , 	4 , 	5 , 	7 , 	9 , 	7 , 	7 , 	3 , 	1 , 	3 , 	8 , 	67 , 	62 , 	324 , 	104 , 	70 , 	85 , 	34 , 	60 , 	29 , 	7 , 	1 , 	5 , 	3 , 	23 , 	9 , 	45 , 	94 , 	31 , 	2 , 	0 , 	-   ," 	1,245 ",,,,,,,,,,,
CV, 	4 , 	7 , 	4 , 	7 , 	20 , 	4 , 	9 , 	10 , 	13 , 	39 , 	65 , 	95 , 	26 , 	46 , 	20 , 	6 , 	10 , 	18 , 	3 , 	1 , 	2 , 	0 , 	1 , 	6 , 	8 , 	99 , 	60 , 	169 , 	61 , 	20 , 	19 , 	9 , 	8 , 	11 , 	2 , 	3 , 	52 , 	1 , 	4 , 	1 , 	1 , 	16 , 	3 , 	76 , 	4 , 	-   ," 	1,045 ",,,,,,,,,,,
ED, 	8 , 	9 , 	6 , 	7 , 	43 , 	9 , 	14 , 	13 , 	18 , 	56 , 	64 , 	431 , 	28 , 	84 , 	29 , 	11 , 	25 , 	62 , 	8 , 	6 , 	4 , 	1 , 	1 , 	5 , 	15 , 	283 , 	137 , 	492 , 	166 , 	49 , 	35 , 	25 , 	25 , 	42 , 	2 , 	59 , 	20 , 	1 , 	7 , 	4 , 	6 , 	115 , 	11 , 	26 , 	26 , 	-   ," 	2,488 ",,,,,,,,,,,
NC, 	2 , 	2 , 	1 , 	1 , 	7 , 	2 , 	9 , 	8 , 	14 , 	3 , 	9 , 	30 , 	2 , 	2 , 	3 , 	1 , 	3 , 	7 , 	14 , 	8 , 	18 , 	4 , 	3 , 	9 , 	2 , 	43 , 	45 , 	112 , 	33 , 	10 , 	12 , 	7 , 	4 , 	7 , 	2 , 	1 , 	1 , 	3 , 	23 , 	1 , 	1 , 	32 , 	3 , 	1 , 	2 , 	-   , 	506 ,,,,,,,,,,,
WP, 	27 , 	32 , 	6 , 	13 , 	30 , 	18 , 	85 , 	40 , 	50 , 	14 , 	67 , 	102 , 	18 , 	24 , 	21 , 	14 , 	11 , 	28 , 	168 , 	51 , 	116 , 	24 , 	12 , 	22 , 	23 , 	121 , 	84 , 	321 , 	89 , 	38 , 	43 , 	25 , 	26 , 	31 , 	23 , 	4 , 	8 , 	22 , 	21 , 	14 , 	16 , 	77 , 	16 , 	6 , 	5 , 	-   ," 	2,005 ",,,,,,,,,,,
SS, 	6 , 	10 , 	2 , 	3 , 	7 , 	2 , 	7 , 	3 , 	9 , 	3 , 	16 , 	11 , 	6 , 	3 , 	3 , 	1 , 	3 , 	3 , 	8 , 	3 , 	6 , 	4 , 	2 , 	4 , 	5 , 	57 , 	54 , 	232 , 	84 , 	44 , 	55 , 	16 , 	30 , 	28 , 	8 , 	1 , 	4 , 	2 , 	17 , 	7 , 	30 , 	42 , 	17 , 	1 , 	2 , 	-   , 	860 ,,,,,,,,,,,
SB, 	10 , 	10 , 	5 , 	3 , 	14 , 	5 , 	8 , 	8 , 	13 , 	8 , 	16 , 	22 , 	5 , 	9 , 	6 , 	7 , 	4 , 	4 , 	10 , 	7 , 	9 , 	4 , 	1 , 	5 , 	15 , 	74 , 	51 , 	246 , 	106 , 	82 , 	127 , 	58 , 	98 , 	93 , 	38 , 	2 , 	9 , 	2 , 	14 , 	29 , 	9 , 	52 , 	22 , 	3 , 	1 , 	-   ," 	1,324 ",,,,,,,,,,,
SO, 	27 , 	38 , 	34 , 	58 , 	136 , 	39 , 	73 , 	42 , 	64 , 	22 , 	27 , 	30 , 	15 , 	11 , 	11 , 	7 , 	14 , 	26 , 	53 , 	76 , 	105 , 	66 , 	56 , 	97 , 	51 , 	268 , 	293 ," 	1,242 ", 	357 , 	165 , 	135 , 	61 , 	56 , 	104 , 	60 , 	11 , 	80 , 	18 , 	59 , 	22 , 	26 , 	32 , 	227 , 	25 , 	13 , 	-   ," 	4,433 ",,,,,,,,,,,
MB, 	13 , 	22 , 	12 , 	16 , 	76 , 	19 , 	24 , 	24 , 	38 , 	12 , 	17 , 	25 , 	8 , 	4 , 	6 , 	5 , 	3 , 	3 , 	7 , 	13 , 	14 , 	6 , 	7 , 	23 , 	16 , 	144 , 	104 , 	485 , 	207 , 	117 , 	126 , 	47 , 	84 , 	85 , 	29 , 	3 , 	12 , 	8 , 	22 , 	16 , 	26 , 	513 , 	26 , 	4 , 	6 , 	-   ," 	2,480 ",,,,,,,,,,,
WD, 	2 , 	8 , 	1 , 	3 , 	18 , 	4 , 	7 , 	8 , 	8 , 	29 , 	48 , 	162 , 	34 , 	82 , 	32 , 	12 , 	9 , 	26 , 	3 , 	2 , 	1 , 	0 , 	0 , 	2 , 	6 , 	94 , 	60 , 	194 , 	63 , 	19 , 	15 , 	11 , 	8 , 	17 , 	3 , 	79 , 	20 , 	0 , 	6 , 	1 , 	2 , 	45 , 	5 , 	6 , 	12 , 	-   ," 	1,170 ",,,,,,,,,,,
OA, 	2 , 	2 , 	5 , 	7 , 	27 , 	7 , 	6 , 	2 , 	6 , 	4 , 	2 , 	17 , 	2 , 	1 , 	4 , 	0 , 	2 , 	8 , 	5 , 	4 , 	6 , 	3 , 	3 , 	6 , 	1 , 	27 , 	15 , 	40 , 	11 , 	4 , 	7 , 	4 , 	2 , 	3 , 	0 , 	5 , 	12 , 	1 , 	6 , 	1 , 	0 , 	10 , 	1 , 	5 , 	10 , 	-   , 	296 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,775 "," 	2,557 "," 	1,692 "," 	1,828 "," 	5,172 "," 	2,181 "," 	3,142 "," 	2,934 "," 	3,261 "," 	2,578 "," 	4,240 "," 	5,218 "," 	1,955 "," 	2,337 "," 	1,603 ", 	949 ," 	1,209 "," 	2,628 "," 	1,564 "," 	1,368 "," 	2,026 "," 	1,092 ", 	797 ," 	2,154 "," 	2,889 "," 	7,462 "," 	5,402 "," 	19,668 "," 	7,725 "," 	5,927 "," 	6,281 "," 	2,939 "," 	4,669 "," 	3,077 "," 	1,131 "," 	1,019 "," 	2,450 ", 	492 ," 	1,909 ", 	822 ," 	1,269 "," 	6,636 "," 	2,177 "," 	1,087 ", 	919 , 	-   ," 	142,211 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
