Exit stations,Entry stations->,,WEEKDAY,,,Nov 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
24, 	163 , 	157 , 	53 , 	96 , 	295 , 	140 , 	228 , 	299 , 	292 , 	132 , 	218 , 	139 , 	90 , 	70 , 	68 , 	49 , 	30 , 	56 , 	72 , 	58 , 	62 , 	28 , 	24 , 	107 , 	194 ," 	1,492 "," 	2,051 "," 	2,347 "," 	1,230 ", 	307 , 	43 , 	316 , 	819 , 	332 , 	164 , 	32 , 	80 , 	41 , 	118 , 	99 , 	150 , 	190 , 	246 , 	31 , 	3 , 	-   ," 	13,214 ",,,,,,,,,,,
GP, 	40 , 	62 , 	31 , 	39 , 	137 , 	46 , 	82 , 	147 , 	159 , 	65 , 	65 , 	74 , 	38 , 	29 , 	32 , 	14 , 	13 , 	33 , 	44 , 	51 , 	49 , 	17 , 	18 , 	50 , 	57 ," 	1,125 "," 	1,457 "," 	1,538 ", 	806 , 	394 , 	336 , 	27 , 	177 , 	85 , 	70 , 	15 , 	49 , 	14 , 	52 , 	49 , 	77 , 	106 , 	149 , 	25 , 	3 , 	-   ," 	7,943 ",,,,,,,,,,,
BP, 	61 , 	111 , 	35 , 	46 , 	113 , 	51 , 	92 , 	126 , 	146 , 	89 , 	100 , 	95 , 	60 , 	50 , 	44 , 	26 , 	23 , 	36 , 	46 , 	38 , 	35 , 	15 , 	12 , 	49 , 	96 ," 	1,392 "," 	1,908 "," 	3,138 "," 	1,458 ", 	737 , 	807 , 	167 , 	53 , 	156 , 	134 , 	17 , 	58 , 	23 , 	71 , 	96 , 	149 , 	106 , 	195 , 	22 , 	1 , 	-   ," 	12,281 ",,,,,,,,,,,
DC, 	92 , 	158 , 	65 , 	52 , 	149 , 	61 , 	118 , 	160 , 	193 , 	149 , 	164 , 	162 , 	95 , 	97 , 	67 , 	48 , 	82 , 	102 , 	107 , 	101 , 	81 , 	27 , 	25 , 	40 , 	88 ," 	1,219 "," 	1,704 "," 	1,614 ", 	786 , 	342 , 	338 , 	95 , 	173 , 	28 , 	45 , 	47 , 	143 , 	65 , 	124 , 	88 , 	171 , 	175 , 	294 , 	57 , 	1 , 	-   ," 	9,993 ",,,,,,,,,,,
CM, 	15 , 	31 , 	7 , 	8 , 	39 , 	13 , 	24 , 	66 , 	110 , 	12 , 	16 , 	21 , 	9 , 	9 , 	8 , 	6 , 	7 , 	9 , 	24 , 	15 , 	23 , 	6 , 	4 , 	4 , 	14 , 	810 ," 	1,003 ", 	786 , 	514 , 	169 , 	162 , 	64 , 	132 , 	47 , 	12 , 	2 , 	21 , 	7 , 	28 , 	21 , 	71 , 	97 , 	119 , 	3 , 	0 , 	-   ," 	4,569 ",,,,,,,,,,,
CV, 	9 , 	9 , 	6 , 	10 , 	53 , 	14 , 	31 , 	88 , 	109 , 	107 , 	58 , 	92 , 	47 , 	76 , 	28 , 	23 , 	25 , 	41 , 	9 , 	4 , 	7 , 	2 , 	2 , 	8 , 	10 , 	504 , 	507 , 	320 , 	241 , 	60 , 	31 , 	15 , 	17 , 	46 , 	1 , 	9 , 	122 , 	1 , 	6 , 	3 , 	8 , 	21 , 	4 , 	111 , 	1 , 	-   ," 	2,895 ",,,,,,,,,,,
ED, 	14 , 	39 , 	22 , 	20 , 	132 , 	30 , 	73 , 	203 , 	216 , 	173 , 	134 , 	266 , 	88 , 	221 , 	76 , 	43 , 	67 , 	98 , 	12 , 	6 , 	6 , 	1 , 	2 , 	13 , 	28 ," 	1,597 "," 	1,423 ", 	714 , 	580 , 	137 , 	83 , 	53 , 	63 , 	141 , 	23 , 	132 , 	33 , 	2 , 	14 , 	17 , 	17 , 	125 , 	20 , 	48 , 	14 , 	-   ," 	7,220 ",,,,,,,,,,,
NC, 	8 , 	10 , 	4 , 	6 , 	51 , 	7 , 	59 , 	171 , 	170 , 	17 , 	15 , 	29 , 	7 , 	6 , 	16 , 	5 , 	6 , 	14 , 	67 , 	36 , 	67 , 	15 , 	8 , 	28 , 	8 , 	458 , 	488 , 	294 , 	274 , 	64 , 	44 , 	15 , 	23 , 	63 , 	7 , 	1 , 	2 , 	13 , 	62 , 	13 , 	11 , 	54 , 	11 , 	1 , 	2 , 	-   ," 	2,731 ",,,,,,,,,,,
WP, 	43 , 	49 , 	16 , 	18 , 	131 , 	29 , 	241 , 	258 , 	360 , 	54 , 	71 , 	131 , 	47 , 	33 , 	60 , 	19 , 	19 , 	53 , 	417 , 	148 , 	285 , 	44 , 	28 , 	70 , 	42 , 	672 , 	703 , 	637 , 	590 , 	164 , 	136 , 	59 , 	76 , 	131 , 	29 , 	7 , 	16 , 	69 , 	24 , 	29 , 	55 , 	124 , 	36 , 	9 , 	5 , 	-   ," 	6,241 ",,,,,,,,,,,
SS, 	11 , 	30 , 	10 , 	6 , 	34 , 	10 , 	22 , 	67 , 	87 , 	15 , 	16 , 	30 , 	15 , 	13 , 	12 , 	8 , 	14 , 	7 , 	23 , 	22 , 	17 , 	5 , 	6 , 	10 , 	15 , 	627 , 	811 , 	541 , 	395 , 	131 , 	109 , 	48 , 	105 , 	87 , 	22 , 	3 , 	19 , 	12 , 	28 , 	14 , 	39 , 	44 , 	75 , 	6 , 	0 , 	-   ," 	3,616 ",,,,,,,,,,,
