Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Oct 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
PH, 	8 , 	8 , 	9 , 	8 , 	35 , 	8 , 	19 , 	18 , 	32 , 	8 , 	15 , 	140 , 	4 , 	3 , 	6 , 	1 , 	4 , 	18 , 	46 , 	7 , 	60 , 	13 , 	15 , 	33 , 	2 , 	267 , 	121 , 	290 , 	137 , 	28 , 	22 , 	20 , 	25 , 	26 , 	6 , 	2 , 	2 , 	1 , 	37 , 	4 , 	6 , 	83 , 	12 ," 	1,604 ",,,Dtwn SF," 	1,739 ",,,,,,,
WC, 	4 , 	17 , 	10 , 	12 , 	64 , 	14 , 	34 , 	21 , 	46 , 	14 , 	20 , 	121 , 	11 , 	9 , 	6 , 	4 , 	4 , 	15 , 	215 , 	62 , 	12 , 	32 , 	25 , 	74 , 	5 , 	340 , 	171 , 	329 , 	194 , 	19 , 	30 , 	21 , 	25 , 	22 , 	4 , 	2 , 	6 , 	21 , 	71 , 	2 , 	2 , 	81 , 	9 ," 	2,195 ",,,OAK," 	10,500 ", 	534 ,,,,,,
LF, 	5 , 	4 , 	8 , 	5 , 	34 , 	4 , 	14 , 	10 , 	23 , 	10 , 	23 , 	76 , 	4 , 	3 , 	1 , 	1 , 	4 , 	4 , 	68 , 	15 , 	34 , 	6 , 	11 , 	36 , 	2 , 	231 , 	130 , 	188 , 	140 , 	22 , 	14 , 	10 , 	10 , 	10 , 	0 , 	3 , 	2 , 	4 , 	15 , 	2 , 	1 , 	45 , 	6 ," 	1,232 ",,,CM line," 	25,471 "," 	2,591 "," 	4,374 ",,,,,
OR, 	2 , 	4 , 	5 , 	3 , 	31 , 	5 , 	15 , 	9 , 	19 , 	8 , 	16 , 	68 , 	2 , 	3 , 	1 , 	1 , 	1 , 	6 , 	22 , 	16 , 	22 , 	12 , 	3 , 	33 , 	2 , 	201 , 	93 , 	185 , 	104 , 	20 , 	15 , 	7 , 	7 , 	12 , 	2 , 	2 , 	2 , 	3 , 	10 , 	1 , 	1 , 	33 , 	8 ," 	1,012 ",,,RM line," 	10,108 "," 	3,131 "," 	2,735 "," 	2,778 ",,,,
RR, 	7 , 	11 , 	22 , 	12 , 	27 , 	14 , 	30 , 	31 , 	40 , 	18 , 	34 , 	88 , 	6 , 	7 , 	8 , 	2 , 	5 , 	17 , 	31 , 	32 , 	72 , 	35 , 	34 , 	10 , 	7 , 	287 , 	191 , 	454 , 	341 , 	107 , 	80 , 	29 , 	19 , 	21 , 	2 , 	4 , 	7 , 	9 , 	19 , 	2 , 	2 , 	77 , 	11 ," 	2,255 ",,,WP line," 	11,602 "," 	1,431 "," 	2,096 "," 	1,141 "," 	2,220 ",,,
OW, 	11 , 	18 , 	9 , 	7 , 	35 , 	25 , 	30 , 	13 , 	46 , 	19 , 	76 , 	78 , 	20 , 	22 , 	14 , 	5 , 	9 , 	4 , 	6 , 	1 , 	4 , 	2 , 	2 , 	4 , 	10 , 	308 , 	198 , 	506 , 	328 , 	101 , 	63 , 	22 , 	32 , 	19 , 	7 , 	3 , 	12 , 	1 , 	18 , 	3 , 	5 , 	28 , 	6 ," 	2,127 ",,,FT/ED line," 	16,292 "," 	4,551 "," 	3,541 "," 	4,966 "," 	2,594 "," 	10,459 ",,
EM, 	100 , 	268 , 	178 , 	224 , 	406 , 	174 , 	305 , 	132 , 	268 , 	229 , 	289 , 	445 , 	181 , 	186 , 	104 , 	91 , 	164 , 	418 , 	214 , 	332 , 	396 , 	293 , 	254 , 	342 , 	376 , 	52 , 	26 , 	238 , 	126 , 	324 , 	432 , 	240 , 	355 , 	285 , 	91 , 	155 , 	740 , 	102 , 	217 , 	101 , 	94 , 	392 , 	386 ," 	10,720 ",,,SFIA," 	8,066 ", 	551 ," 	2,885 ", 	850 , 	956 ," 	1,250 ", 	865 ," 	140,272 "
MT, 	58 , 	123 , 	81 , 	120 , 	213 , 	114 , 	195 , 	107 , 	239 , 	195 , 	152 , 	217 , 	94 , 	103 , 	45 , 	28 , 	56 , 	125 , 	76 , 	118 , 	148 , 	96 , 	78 , 	203 , 	206 , 	36 , 	37 , 	50 , 	83 , 	355 , 	414 , 	322 , 	989 , 	202 , 	80 , 	74 , 	229 , 	31 , 	105 , 	41 , 	36 , 	272 , 	96 ," 	6,635 ",,,,,,,,,,,
PL, 	169 , 	363 , 	198 , 	231 , 	716 , 	256 , 	414 , 	218 , 	440 , 	397 , 	414 , 	530 , 	231 , 	216 , 	117 , 	96 , 	146 , 	332 , 	166 , 	241 , 	306 , 	171 , 	166 , 	386 , 	526 , 	231 , 	44 , 	144 , 	213 ," 	1,128 "," 	1,457 ", 	778 ," 	1,539 ", 	725 , 	245 , 	147 , 	597 , 	91 , 	227 , 	169 , 	159 ," 	1,054 ", 	398 ," 	16,791 ",,,,,,,,,,,
CC, 	60 , 	160 , 	124 , 	188 , 	328 , 	187 , 	289 , 	145 , 	184 , 	167 , 	232 , 	304 , 	113 , 	85 , 	50 , 	34 , 	50 , 	130 , 	88 , 	118 , 	171 , 	132 , 	100 , 	278 , 	317 , 	95 , 	64 , 	226 , 	75 , 	648 , 	664 , 	328 , 	608 , 	269 , 	116 , 	86 , 	242 , 	32 , 	111 , 	64 , 	108 , 	476 , 	207 ," 	8,451 ",,,,,,,,,,,
16, 	43 , 	56 , 	28 , 	76 , 	148 , 	95 , 	148 , 	75 , 	63 , 	73 , 	129 , 	105 , 	28 , 	18 , 	26 , 	14 , 	14 , 	29 , 	26 , 	30 , 	22 , 	21 , 	20 , 	95 , 	108 , 	318 , 	219 ," 	1,283 ", 	696 , 	45 , 	238 , 	182 , 	374 , 	166 , 	75 , 	12 , 	61 , 	6 , 	34 , 	37 , 	59 , 	185 , 	70 ," 	5,544 ",,,,,,,,,,,
24, 	64 , 	74 , 	27 , 	47 , 	108 , 	70 , 	104 , 	56 , 	69 , 	77 , 	133 , 	104 , 	27 , 	27 , 	22 , 	24 , 	12 , 	24 , 	35 , 	22 , 	26 , 	13 , 	14 , 	65 , 	80 , 	371 , 	309 ," 	1,663 ", 	749 , 	232 , 	55 , 	163 , 	403 , 	135 , 	92 , 	18 , 	38 , 	15 , 	60 , 	44 , 	89 , 	168 , 	62 ," 	5,983 ",,,,,,,,,,,
GP, 	18 , 	24 , 	12 , 	15 , 	44 , 	17 , 	19 , 	14 , 	29 , 	26 , 	30 , 	71 , 	12 , 	16 , 	5 , 	6 , 	7 , 	12 , 	20 , 	16 , 	23 , 	10 , 	7 , 	31 , 	21 , 	217 , 	173 ," 	1,011 ", 	302 , 	177 , 	153 , 	26 , 	75 , 	36 , 	31 , 	8 , 	33 , 	3 , 	27 , 	13 , 	41 , 	93 , 	31 ," 	2,949 ",,,,,,,,,,,
BP, 	26 , 	54 , 	18 , 	12 , 	35 , 	13 , 	33 , 	15 , 	47 , 	36 , 	52 , 	56 , 	20 , 	23 , 	14 , 	11 , 	11 , 	26 , 	27 , 	21 , 	28 , 	11 , 	7 , 	16 , 	37 , 	343 , 	297 ," 	2,269 ", 	538 , 	357 , 	398 , 	73 , 	42 , 	54 , 	60 , 	8 , 	89 , 	13 , 	50 , 	27 , 	81 , 	90 , 	57 ," 	5,492 ",,,,,,,,,,,
DC, 	33 , 	44 , 	10 , 	17 , 	52 , 	12 , 	29 , 	25 , 	45 , 	21 , 	45 , 	124 , 	19 , 	20 , 	17 , 	13 , 	15 , 	33 , 	28 , 	27 , 	28 , 	12 , 	12 , 	21 , 	21 , 	252 , 	167 , 	856 , 	272 , 	153 , 	158 , 	37 , 	65 , 	17 , 	30 , 	10 , 	73 , 	8 , 	58 , 	19 , 	60 , 	189 , 	62 ," 	3,203 ",,,,,,,,,,,
CM, 	5 , 	14 , 	1 , 	2 , 	6 , 	3 , 	4 , 	2 , 	10 , 	7 , 	12 , 	27 , 	7 , 	11 , 	5 , 	5 , 	7 , 	6 , 	4 , 	7 , 	5 , 	1 , 	1 , 	2 , 	9 , 	97 , 	54 , 	307 , 	118 , 	69 , 	82 , 	35 , 	58 , 	25 , 	6 , 	5 , 	12 , 	2 , 	10 , 	10 , 	24 , 	86 , 	23 ," 	1,181 ",,,,,,,,,,,
CV, 	2 , 	6 , 	2 , 	3 , 	13 , 	2 , 	6 , 	6 , 	9 , 	58 , 	35 , 	136 , 	24 , 	44 , 	10 , 	6 , 	6 , 	10 , 	4 , 	2 , 	2 , 	2 , 	-   , 	2 , 	3 , 	135 , 	68 , 	170 , 	96 , 	11 , 	17 , 	6 , 	7 , 	9 , 	4 , 	3 , 	72 , 	1 , 	4 , 	5 , 	2 , 	21 , 	2 ," 	1,023 ",,,,,,,,,,,
ED, 	9 , 	18 , 	7 , 	9 , 	50 , 	17 , 	19 , 	10 , 	19 , 	51 , 	92 , 	879 , 	41 , 	123 , 	31 , 	21 , 	29 , 	47 , 	5 , 	2 , 	5 , 	1 , 	2 , 	7 , 	12 , 	678 , 	251 , 	648 , 	273 , 	56 , 	40 , 	37 , 	81 , 	53 , 	9 , 	73 , 	17 , 	2 , 	7 , 	9 , 	10 , 	171 , 	22 ," 	3,940 ",,,,,,,,,,,
NC, 	1 , 	2 , 	1 , 	2 , 	9 , 	1 , 	8 , 	3 , 	10 , 	3 , 	8 , 	39 , 	2 , 	2 , 	2 , 	3 , 	2 , 	6 , 	22 , 	5 , 	15 , 	4 , 	3 , 	12 , 	2 , 	98 , 	32 , 	78 , 	38 , 	12 , 	8 , 	5 , 	9 , 	8 , 	1 , 	1 , 	3 , 	3 , 	28 , 	3 , 	0 , 	19 , 	5 , 	512 ,,,,,,,,,,,
WP, 	23 , 	28 , 	7 , 	4 , 	13 , 	12 , 	70 , 	32 , 	58 , 	15 , 	51 , 	132 , 	20 , 	29 , 	15 , 	15 , 	11 , 	24 , 	151 , 	47 , 	77 , 	15 , 	9 , 	23 , 	17 , 	185 , 	96 , 	250 , 	110 , 	41 , 	63 , 	29 , 	46 , 	48 , 	11 , 	5 , 	7 , 	30 , 	17 , 	10 , 	7 , 	53 , 	12 ," 	1,910 ",,,,,,,,,,,
SS, 	7 , 	10 , 	1 , 	1 , 	6 , 	1 , 	4 , 	2 , 	6 , 	7 , 	9 , 	23 , 	3 , 	5 , 	3 , 	3 , 	4 , 	6 , 	4 , 	5 , 	7 , 	2 , 	2 , 	1 , 	4 , 	92 , 	37 , 	190 , 	69 , 	33 , 	38 , 	15 , 	24 , 	17 , 	7 , 	3 , 	13 , 	3 , 	10 , 	4 , 	15 , 	29 , 	11 , 	730 ,,,,,,,,,,,
SB, 	6 , 	10 , 	2 , 	3 , 	7 , 	1 , 	4 , 	2 , 	5 , 	8 , 	14 , 	21 , 	8 , 	7 , 	7 , 	3 , 	1 , 	5 , 	7 , 	9 , 	3 , 	3 , 	2 , 	1 , 	8 , 	96 , 	45 , 	172 , 	98 , 	56 , 	87 , 	41 , 	90 , 	64 , 	27 , 	2 , 	7 , 	1 , 	10 , 	15 , 	5 , 	40 , 	13 ," 	1,009 ",,,,,,,,,,,
SO, 	11 , 	25 , 	21 , 	30 , 	79 , 	19 , 	29 , 	10 , 	28 , 	35 , 	22 , 	58 , 	18 , 	11 , 	4 , 	4 , 	9 , 	29 , 	24 , 	56 , 	46 , 	32 , 	23 , 	41 , 	30 , 	348 , 	261 ," 	1,143 ", 	370 , 	97 , 	89 , 	56 , 	64 , 	95 , 	53 , 	9 , 	109 , 	11 , 	27 , 	19 , 	26 , 	17 , 	233 ," 	3,715 ",,,,,,,,,,,
MB, 	10 , 	13 , 	9 , 	10 , 	50 , 	9 , 	14 , 	6 , 	18 , 	18 , 	18 , 	48 , 	7 , 	7 , 	5 , 	2 , 	3 , 	7 , 	15 , 	12 , 	13 , 	6 , 	4 , 	11 , 	9 , 	311 , 	137 , 	451 , 	196 , 	67 , 	74 , 	29 , 	62 , 	62 , 	23 , 	1 , 	20 , 	4 , 	11 , 	11 , 	15 , 	401 , 	12 ," 	2,204 ",,,,,,,,,,,
Entries," 	1,474 "," 	2,627 "," 	1,615 "," 	1,604 "," 	4,515 "," 	2,053 "," 	2,888 "," 	1,591 "," 	2,936 "," 	2,423 "," 	3,945 "," 	7,299 "," 	1,976 "," 	2,360 "," 	1,573 "," 	1,032 "," 	1,264 "," 	2,830 "," 	1,672 "," 	1,541 "," 	2,089 "," 	1,196 ", 	998 ," 	2,072 "," 	2,257 "," 	9,132 "," 	5,378 "," 	19,399 "," 	9,009 "," 	5,395 "," 	5,802 "," 	2,922 "," 	5,548 "," 	2,929 "," 	1,119 "," 	1,005 "," 	3,840 ", 	513 ," 	1,832 ", 	718 , 	959 ," 	4,916 "," 	2,036 "," 	140,272 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
