Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Apr 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	63 , 	86 , 	34 , 	42 , 	175 , 	86 , 	75 , 	64 , 	128 , 	58 , 	13 , 	227 , 	127 , 	195 , 	155 , 	49 , 	49 , 	74 , 	24 , 	15 , 	21 , 	15 , 	23 , 	27 , 	54 , 	143 , 	168 , 	457 , 	193 , 	113 , 	156 , 	28 , 	62 , 	27 , 	27 , 	32 , 	69 , 	5 , 	33 ," 	3,391 ",,,CM line," 	14,103 "," 	1,344 "," 	5,360 "," 	1,617 "," 	1,042 "," 	1,659 "," 	25,125 "
CL, 	168 , 	188 , 	93 , 	112 , 	166 , 	101 , 	131 , 	85 , 	155 , 	109 , 	307 , 	100 , 	178 , 	231 , 	148 , 	85 , 	151 , 	333 , 	78 , 	103 , 	102 , 	73 , 	64 , 	66 , 	41 , 	326 , 	238 , 	381 , 	226 , 	75 , 	85 , 	55 , 	53 , 	68 , 	31 , 	138 , 	622 , 	35 , 	85 ," 	5,781 ",,,RM line," 	5,014 "," 	2,493 "," 	1,711 "," 	3,901 ", 	682 ," 	2,422 "," 	16,222 "
SL, 	64 , 	69 , 	9 , 	15 , 	78 , 	20 , 	35 , 	48 , 	57 , 	59 , 	127 , 	197 , 	8 , 	107 , 	83 , 	34 , 	35 , 	53 , 	11 , 	7 , 	5 , 	7 , 	3 , 	7 , 	8 , 	102 , 	100 , 	287 , 	115 , 	29 , 	38 , 	12 , 	33 , 	9 , 	15 , 	28 , 	44 , 	3 , 	11 ," 	1,968 ",,,WP line," 	4,579 ", 	914 ," 	1,079 ", 	703 ," 	2,884 "," 	1,156 "," 	11,314 "
BF, 	18 , 	26 , 	13 , 	11 , 	81 , 	34 , 	54 , 	48 , 	104 , 	86 , 	204 , 	276 , 	109 , 	7 , 	112 , 	90 , 	76 , 	111 , 	12 , 	9 , 	8 , 	3 , 	4 , 	7 , 	31 , 	75 , 	80 , 	228 , 	83 , 	22 , 	32 , 	14 , 	18 , 	17 , 	15 , 	38 , 	112 , 	1 , 	10 ," 	2,272 ",,,FT/ED line," 	6,816 "," 	2,314 "," 	1,678 "," 	2,730 "," 	1,164 "," 	9,484 "," 	24,186 "
HY, 	23 , 	32 , 	12 , 	10 , 	71 , 	25 , 	42 , 	42 , 	81 , 	41 , 	139 , 	171 , 	97 , 	130 , 	11 , 	94 , 	103 , 	137 , 	13 , 	7 , 	9 , 	3 , 	1 , 	11 , 	17 , 	71 , 	49 , 	159 , 	66 , 	23 , 	32 , 	13 , 	18 , 	15 , 	10 , 	14 , 	45 , 	3 , 	14 ," 	1,851 ",,,Entries," 	36,923 "," 	13,320 "," 	25,701 "," 	16,704 "," 	11,468 "," 	23,985 "," 	128,100 "
SH, 	13 , 	13 , 	10 , 	5 , 	44 , 	9 , 	16 , 	19 , 	31 , 	21 , 	52 , 	96 , 	40 , 	101 , 	101 , 	3 , 	42 , 	75 , 	9 , 	5 , 	4 , 	2 , 	0 , 	7 , 	8 , 	41 , 	46 , 	106 , 	34 , 	15 , 	29 , 	9 , 	15 , 	16 , 	8 , 	9 , 	25 , 	4 , 	8 ," 	1,084 ",,,,,,,,,,
UC, 	10 , 	16 , 	6 , 	8 , 	85 , 	16 , 	20 , 	25 , 	63 , 	36 , 	49 , 	167 , 	43 , 	74 , 	106 , 	54 , 	7 , 	91 , 	8 , 	8 , 	5 , 	2 , 	3 , 	9 , 	7 , 	82 , 	87 , 	229 , 	63 , 	13 , 	21 , 	6 , 	17 , 	14 , 	14 , 	12 , 	25 , 	3 , 	12 ," 	1,513 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	15 , 	50 , 	36 , 	22 , 	250 , 	28 , 	40 , 	45 , 	95 , 	49 , 	67 , 	346 , 	52 , 	118 , 	146 , 	77 , 	92 , 	27 , 	16 , 	17 , 	12 , 	5 , 	4 , 	11 , 	13 , 	178 , 	146 , 	416 , 	160 , 	31 , 	31 , 	22 , 	22 , 	21 , 	15 , 	14 , 	42 , 	4 , 	27 ," 	2,759 ",,,Dtwn SF," 	1,608 ",,,,,,
CN, 	21 , 	25 , 	12 , 	8 , 	41 , 	13 , 	35 , 	36 , 	68 , 	6 , 	27 , 	88 , 	10 , 	9 , 	15 , 	11 , 	10 , 	15 , 	16 , 	70 , 	284 , 	63 , 	28 , 	33 , 	5 , 	103 , 	79 , 	204 , 	93 , 	30 , 	47 , 	19 , 	30 , 	25 , 	36 , 	2 , 	6 , 	32 , 	199 ," 	1,850 ",,,OAK," 	9,972 "," 	1,088 ",,,,,
PH, 	9 , 	7 , 	7 , 	7 , 	45 , 	10 , 	27 , 	16 , 	43 , 	6 , 	10 , 	103 , 	7 , 	7 , 	7 , 	4 , 	9 , 	13 , 	62 , 	9 , 	65 , 	29 , 	10 , 	40 , 	3 , 	141 , 	127 , 	287 , 	116 , 	19 , 	27 , 	16 , 	15 , 	17 , 	25 , 	1 , 	6 , 	13 , 	41 ," 	1,403 ",,,CM line," 	28,604 "," 	2,715 "," 	5,360 ",,,,
WC, 	12 , 	15 , 	14 , 	10 , 	67 , 	13 , 	21 , 	27 , 	64 , 	9 , 	16 , 	102 , 	7 , 	10 , 	8 , 	5 , 	7 , 	9 , 	340 , 	73 , 	7 , 	48 , 	15 , 	71 , 	5 , 	168 , 	124 , 	352 , 	168 , 	28 , 	24 , 	15 , 	12 , 	20 , 	30 , 	4 , 	7 , 	36 , 	86 ," 	2,042 ",,,RM line," 	10,410 "," 	4,849 "," 	3,329 "," 	3,901 ",,,
LF, 	7 , 	7 , 	7 , 	3 , 	37 , 	7 , 	14 , 	15 , 	38 , 	4 , 	14 , 	73 , 	4 , 	2 , 	5 , 	1 , 	2 , 	3 , 	100 , 	34 , 	45 , 	5 , 	10 , 	43 , 	1 , 	88 , 	77 , 	172 , 	100 , 	16 , 	14 , 	10 , 	5 , 	6 , 	11 , 	2 , 	2 , 	4 , 	19 ," 	1,003 ",,,WP line," 	9,449 "," 	1,741 "," 	2,120 "," 	1,385 "," 	2,884 ",,
OR, 	5 , 	6 , 	4 , 	4 , 	32 , 	8 , 	11 , 	12 , 	36 , 	5 , 	16 , 	59 , 	6 , 	1 , 	2 , 	-   , 	2 , 	3 , 	29 , 	12 , 	17 , 	9 , 	2 , 	36 , 	2 , 	84 , 	71 , 	175 , 	77 , 	9 , 	11 , 	7 , 	5 , 	5 , 	13 , 	1 , 	3 , 	4 , 	8 , 	788 ,,,FT/ED line," 	13,708 "," 	4,686 "," 	3,338 "," 	5,152 "," 	2,319 "," 	9,484 "," 	128,100 "
RR, 	16 , 	16 , 	17 , 	17 , 	36 , 	13 , 	25 , 	48 , 	119 , 	14 , 	26 , 	68 , 	12 , 	6 , 	11 , 	4 , 	5 , 	12 , 	34 , 	39 , 	74 , 	35 , 	41 , 	7 , 	8 , 	181 , 	195 , 	432 , 	265 , 	97 , 	59 , 	18 , 	16 , 	16 , 	18 , 	2 , 	7 , 	9 , 	23 ," 	2,036 ",,,,,,,,,,
OW, 	30 , 	21 , 	6 , 	8 , 	45 , 	30 , 	28 , 	26 , 	49 , 	15 , 	52 , 	46 , 	17 , 	29 , 	13 , 	6 , 	7 , 	10 , 	7 , 	3 , 	4 , 	1 , 	2 , 	5 , 	3 , 	178 , 	186 , 	467 , 	166 , 	75 , 	74 , 	14 , 	28 , 	10 , 	9 , 	4 , 	7 , 	1 , 	10 ," 	1,687 ",,,,,,,,,,
EM, 	63 , 	174 , 	102 , 	149 , 	403 , 	132 , 	185 , 	163 , 	300 , 	124 , 	141 , 	313 , 	114 , 	98 , 	74 , 	51 , 	95 , 	181 , 	129 , 	173 , 	222 , 	119 , 	108 , 	244 , 	204 , 	38 , 	40 , 	167 , 	101 , 	312 , 	426 , 	222 , 	303 , 	151 , 	154 , 	86 , 	396 , 	46 , 	123 ," 	6,622 ",,,,,,,,,,
MT, 	92 , 	183 , 	122 , 	145 , 	323 , 	125 , 	228 , 	159 , 	322 , 	157 , 	178 , 	194 , 	138 , 	110 , 	61 , 	52 , 	103 , 	184 , 	105 , 	164 , 	144 , 	83 , 	81 , 	212 , 	219 , 	29 , 	31 , 	80 , 	100 , 	464 , 	572 , 	512 ," 	1,380 ", 	239 , 	207 , 	68 , 	207 , 	29 , 	92 ," 	7,889 ",,,,,,,,,,
PL, 	151 , 	414 , 	216 , 	246 , 	913 , 	251 , 	427 , 	266 , 	549 , 	320 , 	400 , 	466 , 	254 , 	216 , 	132 , 	104 , 	200 , 	392 , 	183 , 	277 , 	330 , 	180 , 	179 , 	437 , 	507 , 	170 , 	66 , 	113 , 	245 ," 	1,056 "," 	1,548 ", 	871 ," 	1,573 ", 	643 , 	622 , 	137 , 	556 , 	71 , 	229 ," 	15,905 ",,,,,,,,,,
CC, 	81 , 	167 , 	136 , 	219 , 	415 , 	178 , 	289 , 	159 , 	251 , 	137 , 	186 , 	205 , 	115 , 	91 , 	63 , 	29 , 	61 , 	157 , 	73 , 	117 , 	156 , 	118 , 	86 , 	255 , 	204 , 	78 , 	78 , 	213 , 	64 , 	655 , 	862 , 	371 , 	719 , 	285 , 	359 , 	65 , 	222 , 	38 , 	73 ," 	8,022 ",,,,,,,,,,
16, 	57 , 	69 , 	32 , 	52 , 	158 , 	76 , 	116 , 	63 , 	108 , 	55 , 	95 , 	72 , 	24 , 	23 , 	28 , 	18 , 	13 , 	29 , 	26 , 	19 , 	28 , 	19 , 	8 , 	80 , 	68 , 	257 , 	315 ," 	1,156 ", 	689 , 	41 , 	255 , 	195 , 	420 , 	150 , 	144 , 	4 , 	30 , 	5 , 	34 ," 	5,025 ",,,,,,,,,,
24, 	99 , 	93 , 	33 , 	58 , 	130 , 	63 , 	90 , 	61 , 	110 , 	47 , 	142 , 	103 , 	35 , 	37 , 	32 , 	24 , 	22 , 	24 , 	49 , 	29 , 	26 , 	14 , 	12 , 	67 , 	74 , 	327 , 	406 ," 	1,636 ", 	830 , 	256 , 	61 , 	175 , 	410 , 	169 , 	195 , 	8 , 	29 , 	8 , 	72 ," 	6,051 ",,,,,,,,,,
GP, 	17 , 	30 , 	9 , 	15 , 	67 , 	14 , 	23 , 	24 , 	48 , 	15 , 	22 , 	54 , 	15 , 	14 , 	8 , 	5 , 	8 , 	16 , 	18 , 	15 , 	15 , 	10 , 	6 , 	22 , 	17 , 	196 , 	252 ," 	1,077 ", 	315 , 	181 , 	171 , 	23 , 	72 , 	28 , 	56 , 	7 , 	22 , 	4 , 	22 ," 	2,926 ",,,,,,,,,,
BP, 	30 , 	55 , 	12 , 	11 , 	75 , 	16 , 	38 , 	17 , 	63 , 	27 , 	56 , 	57 , 	30 , 	25 , 	12 , 	13 , 	18 , 	24 , 	23 , 	17 , 	7 , 	4 , 	6 , 	12 , 	31 , 	250 , 	433 ," 	2,405 ", 	655 , 	402 , 	411 , 	76 , 	36 , 	60 , 	97 , 	9 , 	21 , 	6 , 	34 ," 	5,568 ",,,,,,,,,,
DC, 	23 , 	41 , 	10 , 	12 , 	98 , 	10 , 	25 , 	36 , 	52 , 	14 , 	32 , 	81 , 	17 , 	16 , 	18 , 	18 , 	11 , 	30 , 	32 , 	13 , 	16 , 	6 , 	3 , 	17 , 	14 , 	171 , 	217 , 	885 , 	334 , 	138 , 	192 , 	43 , 	68 , 	191 , 	58 , 	10 , 	23 , 	6 , 	40 ," 	3,018 ",,,,,,,,,,
CM, 	19 , 	41 , 	11 , 	8 , 	64 , 	14 , 	18 , 	19 , 	53 , 	12 , 	22 , 	46 , 	16 , 	18 , 	10 , 	7 , 	12 , 	17 , 	34 , 	26 , 	30 , 	11 , 	13 , 	21 , 	12 , 	143 , 	166 , 	661 , 	332 , 	148 , 	204 , 	66 , 	121 , 	42 , 	8 , 	8 , 	29 , 	10 , 	51 ," 	2,537 ",,,,,,,,,,
CV, 	3 , 	6 , 	2 , 	4 , 	21 , 	7 , 	4 , 	4 , 	11 , 	27 , 	38 , 	126 , 	25 , 	34 , 	14 , 	8 , 	13 , 	12 , 	2 , 	2 , 	1 , 	1 , 	1 , 	4 , 	6 , 	70 , 	52 , 	129 , 	66 , 	5 , 	10 , 	6 , 	8 , 	7 , 	9 , 	4 , 	51 , 	1 , 	4 , 	795 ,,,,,,,,,,
ED, 	7 , 	14 , 	9 , 	8 , 	84 , 	10 , 	19 , 	18 , 	29 , 	49 , 	73 , 	496 , 	47 , 	108 , 	46 , 	24 , 	26 , 	37 , 	5 , 	6 , 	6 , 	2 , 	2 , 	8 , 	12 , 	417 , 	170 , 	556 , 	223 , 	37 , 	35 , 	19 , 	23 , 	24 , 	37 , 	69 , 	19 , 	2 , 	4 ," 	2,774 ",,,,,,,,,,
NC, 	3 , 	5 , 	2 , 	1 , 	10 , 	3 , 	7 , 	7 , 	18 , 	1 , 	4 , 	28 , 	2 , 	3 , 	3 , 	3 , 	1 , 	4 , 	29 , 	13 , 	25 , 	6 , 	3 , 	6 , 	1 , 	47 , 	23 , 	73 , 	30 , 	8 , 	8 , 	4 , 	6 , 	5 , 	9 , 	0 , 	2 , 	6 , 	31 , 	435 ,,,,,,,,,,
WP, 	30 , 	19 , 	5 , 	7 , 	34 , 	14 , 	60 , 	26 , 	56 , 	4 , 	34 , 	91 , 	14 , 	13 , 	19 , 	12 , 	12 , 	23 , 	215 , 	50 , 	88 , 	18 , 	8 , 	25 , 	16 , 	103 , 	93 , 	248 , 	86 , 	32 , 	72 , 	31 , 	43 , 	37 , 	56 , 	4 , 	6 , 	35 , 	23 ," 	1,758 ",,,,,,,,,,
Entries," 	1,862 "," 	2,962 "," 	1,789 "," 	1,776 "," 	6,088 "," 	2,228 "," 	2,812 "," 	2,242 "," 	4,625 "," 	1,807 "," 	3,302 "," 	5,667 "," 	2,007 "," 	2,313 "," 	1,788 "," 	1,060 "," 	1,457 "," 	2,652 "," 	1,930 "," 	1,510 "," 	2,002 "," 	1,013 ", 	839 ," 	2,045 "," 	1,835 "," 	5,612 "," 	5,590 "," 	17,673 "," 	8,047 "," 	5,260 "," 	6,346 "," 	3,140 "," 	5,856 "," 	2,565 "," 	2,535 ", 	883 ," 	2,858 ", 	478 ," 	1,651 "," 	128,100 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
