Exit stations,Entry stations->,,SATURDAY,,,Sep 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FM, 	32 , 	47 , 	28 , 	32 , 	541 , 	41 , 	53 , 	58 , 	101 , 	83 , 	107 , 	255 , 	52 , 	132 , 	144 , 	101 , 	116 , 	26 , 	24 , 	16 , 	14 , 	9 , 	6 , 	30 , 	15 , 	321 , 	226 , 	544 , 	139 , 	49 , 	44 , 	20 , 	33 , 	57 , 	7 , 	21 , 	52 , 	5 , 	32 , 	5 , 	6 , 	49 , 	9 , 	23 ," 	3,702 ",,,,,,,,,,,
CN, 	33 , 	29 , 	11 , 	14 , 	112 , 	22 , 	62 , 	43 , 	89 , 	14 , 	36 , 	98 , 	15 , 	19 , 	16 , 	8 , 	12 , 	25 , 	18 , 	71 , 	221 , 	91 , 	26 , 	62 , 	11 , 	218 , 	133 , 	335 , 	119 , 	45 , 	50 , 	25 , 	28 , 	30 , 	12 , 	4 , 	12 , 	24 , 	234 , 	10 , 	13 , 	70 , 	24 , 	5 ," 	2,549 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	10 , 	13 , 	8 , 	12 , 	144 , 	12 , 	38 , 	39 , 	52 , 	7 , 	25 , 	97 , 	8 , 	10 , 	7 , 	3 , 	6 , 	13 , 	64 , 	18 , 	99 , 	87 , 	18 , 	103 , 	5 , 	324 , 	216 , 	360 , 	129 , 	56 , 	33 , 	20 , 	19 , 	28 , 	9 , 	3 , 	6 , 	11 , 	72 , 	5 , 	9 , 	97 , 	18 , 	2 ," 	2,314 ",,,Dtwn SF," 	2,220 ",,,,,,,
WC, 	16 , 	26 , 	21 , 	23 , 	267 , 	27 , 	57 , 	48 , 	83 , 	12 , 	37 , 	107 , 	14 , 	11 , 	10 , 	4 , 	9 , 	13 , 	250 , 	114 , 	15 , 	123 , 	42 , 	171 , 	11 , 	443 , 	274 , 	472 , 	189 , 	56 , 	47 , 	19 , 	20 , 	30 , 	13 , 	4 , 	7 , 	25 , 	132 , 	6 , 	12 , 	120 , 	25 , 	3 ," 	3,407 ",,,OAK," 	17,341 "," 	1,109 ",,,,,,
LF, 	11 , 	14 , 	13 , 	10 , 	191 , 	13 , 	29 , 	29 , 	46 , 	10 , 	16 , 	52 , 	7 , 	7 , 	11 , 	3 , 	6 , 	7 , 	114 , 	102 , 	119 , 	9 , 	30 , 	160 , 	3 , 	255 , 	149 , 	260 , 	112 , 	36 , 	29 , 	12 , 	8 , 	14 , 	2 , 	1 , 	6 , 	17 , 	30 , 	2 , 	4 , 	56 , 	12 , 	1 ," 	2,018 ",,,CM line," 	34,366 "," 	4,939 "," 	6,523 ",,,,,
OR, 	7 , 	9 , 	7 , 	8 , 	148 , 	9 , 	22 , 	23 , 	28 , 	7 , 	18 , 	46 , 	5 , 	4 , 	4 , 	4 , 	4 , 	5 , 	30 , 	22 , 	31 , 	30 , 	6 , 	112 , 	4 , 	194 , 	139 , 	229 , 	80 , 	32 , 	29 , 	11 , 	11 , 	10 , 	4 , 	3 , 	1 , 	3 , 	15 , 	2 , 	5 , 	37 , 	9 , 	0 ," 	1,406 ",,,RM line," 	17,820 "," 	6,496 "," 	5,414 "," 	6,682 ",,,,
RR, 	15 , 	21 , 	28 , 	25 , 	89 , 	19 , 	60 , 	94 , 	109 , 	22 , 	40 , 	84 , 	13 , 	15 , 	16 , 	5 , 	6 , 	23 , 	71 , 	111 , 	175 , 	163 , 	123 , 	21 , 	24 , 	395 , 	315 , 	544 , 	300 , 	199 , 	111 , 	44 , 	20 , 	28 , 	7 , 	7 , 	12 , 	25 , 	45 , 	4 , 	4 , 	86 , 	26 , 	3 ," 	3,546 ",,,WP line," 	15,043 "," 	2,739 "," 	2,908 "," 	3,386 "," 	4,375 ",,,
OW, 	30 , 	27 , 	14 , 	12 , 	83 , 	43 , 	53 , 	44 , 	77 , 	18 , 	89 , 	87 , 	26 , 	33 , 	20 , 	11 , 	11 , 	13 , 	12 , 	6 , 	6 , 	3 , 	2 , 	17 , 	9 , 	459 , 	386 , 	845 , 	310 , 	199 , 	135 , 	29 , 	36 , 	24 , 	10 , 	9 , 	14 , 	2 , 	21 , 	5 , 	8 , 	43 , 	13 , 	6 ," 	3,302 ",,,FT/ED line," 	20,239 "," 	6,704 "," 	4,190 "," 	7,772 "," 	3,069 "," 	9,690 ",,
EM, 	157 , 	365 , 	231 , 	366 ," 	1,086 ", 	306 , 	560 , 	383 , 	505 , 	314 , 	371 , 	416 , 	233 , 	216 , 	153 , 	98 , 	183 , 	379 , 	265 , 	402 , 	541 , 	320 , 	251 , 	517 , 	568 , 	86 , 	41 , 	352 , 	174 , 	563 , 	684 , 	403 , 	526 , 	359 , 	127 , 	178 , 	858 , 	132 , 	279 , 	109 , 	120 , 	524 , 	263 , 	197 ," 	15,161 ",,,SFIA," 	11,411 "," 	1,004 "," 	4,797 "," 	1,591 "," 	1,620 "," 	1,165 "," 	1,003 "," 	205,615 "
MT, 	119 , 	272 , 	172 , 	246 , 	711 , 	217 , 	394 , 	338 , 	386 , 	304 , 	315 , 	236 , 	191 , 	182 , 	107 , 	74 , 	144 , 	249 , 	149 , 	228 , 	273 , 	148 , 	130 , 	355 , 	446 , 	43 , 	53 , 	66 , 	100 , 	582 , 	679 , 	517 ," 	1,216 ", 	477 , 	154 , 	109 , 	303 , 	65 , 	144 , 	113 , 	108 , 	463 , 	219 , 	103 ," 	11,903 ",,,,,,,,,,,
PL, 	258 , 	573 , 	311 , 	362 ," 	1,480 ", 	354 , 	679 , 	497 , 	685 , 	491 , 	601 , 	594 , 	346 , 	403 , 	217 , 	154 , 	243 , 	495 , 	291 , 	344 , 	425 , 	247 , 	212 , 	519 , 	809 , 	400 , 	68 , 	148 , 	206 ," 	1,661 "," 	1,779 "," 	1,083 "," 	2,080 "," 	1,241 ", 	412 , 	199 , 	647 , 	131 , 	323 , 	314 , 	343 ," 	1,872 ", 	706 , 	205 ," 	25,407 ",,,,,,,,,,,
CC, 	96 , 	167 , 	113 , 	208 , 	618 , 	233 , 	383 , 	322 , 	281 , 	196 , 	298 , 	227 , 	110 , 	107 , 	59 , 	54 , 	56 , 	116 , 	90 , 	111 , 	153 , 	93 , 	81 , 	264 , 	316 , 	126 , 	86 , 	209 , 	62 , 	673 , 	809 , 	359 , 	638 , 	340 , 	148 , 	65 , 	170 , 	30 , 	95 , 	112 , 	162 , 	610 , 	231 , 	47 ," 	9,727 ",,,,,,,,,,,
16, 	82 , 	102 , 	66 , 	139 , 	391 , 	196 , 	288 , 	271 , 	187 , 	121 , 	170 , 	112 , 	54 , 	40 , 	30 , 	27 , 	32 , 	47 , 	37 , 	57 , 	56 , 	39 , 	29 , 	207 , 	188 , 	541 , 	498 ," 	1,795 ", 	737 , 	41 , 	402 , 	382 , 	570 , 	276 , 	105 , 	27 , 	71 , 	15 , 	49 , 	69 , 	105 , 	183 , 	191 , 	22 ," 	9,047 ",,,,,,,,,,,
24, 	85 , 	98 , 	47 , 	103 , 	299 , 	124 , 	202 , 	181 , 	145 , 	76 , 	136 , 	111 , 	41 , 	51 , 	30 , 	26 , 	21 , 	40 , 	44 , 	35 , 	53 , 	27 , 	28 , 	118 , 	148 , 	585 , 	536 ," 	1,917 ", 	839 , 	374 , 	41 , 	266 , 	505 , 	260 , 	125 , 	22 , 	40 , 	14 , 	58 , 	78 , 	144 , 	163 , 	165 , 	19 ," 	8,419 ",,,,,,,,,,,
GP, 	21 , 	33 , 	18 , 	25 , 	158 , 	25 , 	44 , 	35 , 	51 , 	23 , 	37 , 	48 , 	21 , 	15 , 	14 , 	7 , 	12 , 	12 , 	22 , 	16 , 	19 , 	12 , 	11 , 	38 , 	34 , 	325 , 	308 ," 	1,262 ", 	309 , 	332 , 	272 , 	19 , 	85 , 	59 , 	43 , 	9 , 	27 , 	8 , 	33 , 	27 , 	71 , 	78 , 	77 , 	8 ," 	4,099 ",,,,,,,,,,,
BP, 	37 , 	54 , 	16 , 	21 , 	98 , 	24 , 	53 , 	43 , 	75 , 	36 , 	60 , 	50 , 	30 , 	31 , 	21 , 	11 , 	15 , 	28 , 	22 , 	15 , 	19 , 	7 , 	9 , 	15 , 	38 , 	454 , 	490 ," 	2,443 ", 	570 , 	469 , 	443 , 	83 , 	44 , 	79 , 	90 , 	11 , 	19 , 	7 , 	43 , 	44 , 	145 , 	90 , 	86 , 	11 ," 	6,448 ",,,,,,,,,,,
DC, 	28 , 	51 , 	22 , 	16 , 	200 , 	21 , 	34 , 	39 , 	54 , 	36 , 	49 , 	63 , 	32 , 	28 , 	21 , 	17 , 	20 , 	39 , 	25 , 	23 , 	33 , 	9 , 	8 , 	25 , 	31 , 	307 , 	353 ," 	1,429 ", 	348 , 	251 , 	284 , 	65 , 	101 , 	19 , 	45 , 	18 , 	44 , 	7 , 	42 , 	40 , 	145 , 	135 , 	135 , 	15 ," 	4,708 ",,,,,,,,,,,
CM, 	9 , 	21 , 	6 , 	4 , 	27 , 	5 , 	13 , 	12 , 	21 , 	6 , 	10 , 	9 , 	4 , 	8 , 	6 , 	5 , 	4 , 	5 , 	12 , 	7 , 	12 , 	2 , 	4 , 	7 , 	10 , 	107 , 	109 , 	445 , 	150 , 	88 , 	112 , 	45 , 	91 , 	49 , 	9 , 	2 , 	6 , 	3 , 	21 , 	11 , 	62 , 	83 , 	41 , 	1 ," 	1,663 ",,,,,,,,,,,
CV, 	5 , 	6 , 	7 , 	4 , 	58 , 	8 , 	15 , 	13 , 	18 , 	67 , 	52 , 	114 , 	41 , 	76 , 	30 , 	23 , 	17 , 	22 , 	5 , 	3 , 	4 , 	3 , 	3 , 	8 , 	7 , 	157 , 	96 , 	219 , 	76 , 	28 , 	20 , 	10 , 	11 , 	22 , 	3 , 	5 , 	66 , 	2 , 	5 , 	3 , 	4 , 	16 , 	5 , 	79 ," 	1,432 ",,,,,,,,,,,
ED, 	9 , 	16 , 	13 , 	13 , 	226 , 	13 , 	22 , 	29 , 	35 , 	77 , 	98 , 	395 , 	39 , 	98 , 	35 , 	24 , 	23 , 	63 , 	10 , 	7 , 	5 , 	5 , 	3 , 	14 , 	14 , 	708 , 	302 , 	672 , 	197 , 	65 , 	47 , 	23 , 	34 , 	50 , 	3 , 	74 , 	31 , 	3 , 	8 , 	6 , 	8 , 	105 , 	15 , 	27 ," 	3,661 ",,,,,,,,,,,
NC, 	3 , 	4 , 	2 , 	3 , 	40 , 	3 , 	12 , 	9 , 	21 , 	3 , 	5 , 	36 , 	3 , 	5 , 	3 , 	2 , 	4 , 	6 , 	26 , 	14 , 	26 , 	14 , 	3 , 	25 , 	2 , 	101 , 	65 , 	135 , 	38 , 	14 , 	12 , 	7 , 	9 , 	9 , 	5 , 	1 , 	2 , 	7 , 	23 , 	5 , 	2 , 	25 , 	6 , 	0 , 	742 ,,,,,,,,,,,
WP, 	42 , 	48 , 	11 , 	11 , 	104 , 	23 , 	119 , 	56 , 	78 , 	13 , 	69 , 	141 , 	26 , 	29 , 	31 , 	16 , 	16 , 	39 , 	236 , 	80 , 	128 , 	29 , 	15 , 	51 , 	25 , 	256 , 	138 , 	371 , 	145 , 	62 , 	77 , 	35 , 	55 , 	57 , 	18 , 	7 , 	9 , 	29 , 	18 , 	20 , 	19 , 	73 , 	28 , 	6 ," 	2,857 ",,,,,,,,,,,
SS, 	5 , 	10 , 	4 , 	3 , 	45 , 	4 , 	9 , 	9 , 	14 , 	6 , 	8 , 	10 , 	5 , 	5 , 	5 , 	5 , 	4 , 	5 , 	10 , 	7 , 	9 , 	2 , 	3 , 	7 , 	8 , 	84 , 	93 , 	341 , 	112 , 	65 , 	78 , 	22 , 	54 , 	42 , 	12 , 	2 , 	6 , 	6 , 	16 , 	9 , 	38 , 	27 , 	24 , 	1 ," 	1,234 ",,,,,,,,,,,
SB, 	11 , 	17 , 	5 , 	4 , 	36 , 	5 , 	13 , 	14 , 	23 , 	5 , 	17 , 	19 , 	7 , 	10 , 	5 , 	5 , 	6 , 	8 , 	12 , 	8 , 	12 , 	4 , 	3 , 	6 , 	11 , 	109 , 	84 , 	391 , 	180 , 	101 , 	138 , 	80 , 	148 , 	168 , 	73 , 	3 , 	10 , 	3 , 	22 , 	39 , 	11 , 	48 , 	44 , 	2 ," 	1,920 ",,,,,,,,,,,
SO, 	24 , 	48 , 	38 , 	59 , 	145 , 	38 , 	75 , 	45 , 	66 , 	20 , 	33 , 	50 , 	21 , 	16 , 	10 , 	4 , 	13 , 	33 , 	68 , 	77 , 	104 , 	50 , 	41 , 	76 , 	42 , 	387 , 	273 ," 	1,295 ", 	443 , 	167 , 	155 , 	83 , 	88 , 	135 , 	76 , 	12 , 	73 , 	28 , 	68 , 	36 , 	43 , 	37 , 	279 , 	21 ," 	4,894 ",,,,,,,,,,,
MB, 	12 , 	22 , 	18 , 	22 , 	207 , 	23 , 	29 , 	29 , 	50 , 	14 , 	23 , 	32 , 	13 , 	7 , 	9 , 	7 , 	4 , 	8 , 	20 , 	20 , 	20 , 	14 , 	9 , 	33 , 	16 , 	230 , 	200 , 	693 , 	228 , 	190 , 	173 , 	73 , 	108 , 	157 , 	45 , 	7 , 	12 , 	6 , 	22 , 	25 , 	44 , 	278 , 	20 , 	6 ," 	3,177 ",,,,,,,,,,,
WD, 	3 , 	8 , 	10 , 	6 , 	70 , 	6 , 	14 , 	11 , 	12 , 	33 , 	43 , 	142 , 	36 , 	104 , 	32 , 	22 , 	17 , 	24 , 	5 , 	2 , 	6 , 	2 , 	1 , 	4 , 	4 , 	184 , 	105 , 	217 , 	59 , 	20 , 	21 , 	11 , 	10 , 	16 , 	1 , 	78 , 	18 , 	1 , 	5 , 	1 , 	3 , 	27 , 	7 , 	8 ," 	1,405 ",,,,,,,,,,,
Entries," 	2,311 "," 	4,118 "," 	2,753 "," 	2,822 "," 	12,841 "," 	3,356 "," 	5,164 "," 	4,114 "," 	5,307 "," 	3,077 "," 	4,836 "," 	6,199 "," 	2,695 "," 	3,442 "," 	2,388 "," 	1,418 "," 	1,837 "," 	3,538 "," 	2,551 "," 	2,440 "," 	3,325 "," 	2,009 "," 	1,445 "," 	3,592 "," 	3,511 "," 	12,709 "," 	9,373 "," 	27,101 "," 	10,397 "," 	8,729 "," 	8,495 "," 	4,371 "," 	7,275 "," 	4,822 "," 	1,739 "," 	1,427 "," 	3,689 ", 	770 ," 	2,589 "," 	1,265 "," 	1,829 "," 	6,174 "," 	3,171 "," 	1,349 "," 	208,362 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
