Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jun 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	9 , 	66 , 	68 , 	33 , 	129 , 	65 , 	53 , 	18 , 	48 , 	13 , 	54 , 	73 , 	15 , 	22 , 	18 , 	6 , 	9 , 	14 , 	14 , 	3 , 	5 , 	7 , 	5 , 	5 , 	14 , 	54 , 	54 , 	146 , 	111 , 	60 , 	82 , 	11 , 	30 , 	16 , 	6 , 	2 , 	8 , 	1 , 	19 , 	6 , 	4 , 	15 , 	8 ," 	1,395 ",,,Eastbay," 	30,463 ",,SF CBD," 	78,842 ",65.4%,,,
EN, 	74 , 	14 , 	60 , 	34 , 	189 , 	105 , 	83 , 	35 , 	90 , 	31 , 	62 , 	224 , 	22 , 	22 , 	19 , 	13 , 	14 , 	36 , 	22 , 	7 , 	11 , 	6 , 	5 , 	14 , 	13 , 	150 , 	122 , 	381 , 	335 , 	49 , 	74 , 	22 , 	40 , 	28 , 	14 , 	5 , 	15 , 	1 , 	23 , 	7 , 	6 , 	44 , 	13 ," 	2,527 ",,,Westbay," 	40,179 ",,non-CBD," 	45,064 ",37.4%,,,
EP, 	74 , 	46 , 	7 , 	32 , 	187 , 	56 , 	34 , 	26 , 	57 , 	14 , 	31 , 	118 , 	8 , 	13 , 	11 , 	4 , 	3 , 	23 , 	10 , 	5 , 	8 , 	3 , 	3 , 	13 , 	6 , 	94 , 	99 , 	213 , 	182 , 	29 , 	30 , 	11 , 	7 , 	12 , 	2 , 	3 , 	7 , 	1 , 	5 , 	1 , 	3 , 	35 , 	7 ," 	1,531 ",,,Transbay," 	56,721 ",,,,,,,
NB, 	37 , 	39 , 	34 , 	7 , 	59 , 	46 , 	34 , 	16 , 	57 , 	17 , 	38 , 	133 , 	12 , 	15 , 	9 , 	2 , 	7 , 	16 , 	8 , 	7 , 	6 , 	5 , 	2 , 	8 , 	4 , 	136 , 	117 , 	252 , 	246 , 	69 , 	40 , 	13 , 	8 , 	12 , 	3 , 	1 , 	10 , 	2 , 	9 , 	1 , 	1 , 	53 , 	9 ," 	1,595 ",,,SFO Ext," 	11,850 ",,,,,,,
BK, 	137 , 	178 , 	199 , 	57 , 	15 , 	142 , 	112 , 	101 , 	160 , 	56 , 	102 , 	290 , 	44 , 	40 , 	36 , 	14 , 	38 , 	131 , 	34 , 	24 , 	36 , 	13 , 	17 , 	17 , 	24 , 	227 , 	189 , 	603 , 	436 , 	115 , 	86 , 	38 , 	23 , 	32 , 	10 , 	12 , 	38 , 	4 , 	16 , 	7 , 	3 , 	116 , 	49 ," 	4,014 ",,,Extensions," 	14,012 ",,,,,,,
AS, 	78 , 	96 , 	53 , 	49 , 	104 , 	10 , 	92 , 	65 , 	90 , 	42 , 	77 , 	132 , 	23 , 	26 , 	23 , 	9 , 	25 , 	26 , 	8 , 	5 , 	8 , 	3 , 	4 , 	9 , 	35 , 	109 , 	94 , 	231 , 	262 , 	92 , 	65 , 	19 , 	13 , 	10 , 	2 , 	6 , 	17 , 	2 , 	15 , 	3 , 	1 , 	30 , 	10 ," 	2,068 ",,,,,,,,,,,
MA, 	53 , 	70 , 	32 , 	37 , 	106 , 	84 , 	11 , 	31 , 	57 , 	19 , 	84 , 	167 , 	29 , 	37 , 	30 , 	20 , 	16 , 	22 , 	24 , 	16 , 	26 , 	11 , 	10 , 	24 , 	34 , 	171 , 	141 , 	382 , 	451 , 	140 , 	86 , 	18 , 	16 , 	12 , 	5 , 	8 , 	15 , 	4 , 	37 , 	2 , 	4 , 	45 , 	9 ," 	2,591 ",,,,,,,,,,,
19, 	17 , 	34 , 	22 , 	20 , 	105 , 	69 , 	28 , 	4 , 	12 , 	12 , 	43 , 	78 , 	18 , 	25 , 	16 , 	10 , 	16 , 	21 , 	27 , 	7 , 	20 , 	5 , 	7 , 	21 , 	15 , 	82 , 	77 , 	202 , 	200 , 	55 , 	42 , 	12 , 	12 , 	12 , 	6 , 	4 , 	17 , 	3 , 	20 , 	2 , 	1 , 	21 , 	9 ," 	1,423 ",,,,,,,,,,,
12, 	45 , 	75 , 	49 , 	40 , 	139 , 	85 , 	45 , 	14 , 	11 , 	15 , 	63 , 	128 , 	57 , 	65 , 	50 , 	26 , 	35 , 	60 , 	29 , 	30 , 	38 , 	16 , 	19 , 	35 , 	38 , 	170 , 	163 , 	423 , 	276 , 	58 , 	53 , 	29 , 	30 , 	31 , 	19 , 	8 , 	18 , 	10 , 	36 , 	7 , 	6 , 	58 , 	16 ," 	2,612 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	18 , 	29 , 	17 , 	16 , 	56 , 	42 , 	22 , 	12 , 	13 , 	7 , 	98 , 	156 , 	83 , 	76 , 	30 , 	20 , 	20 , 	44 , 	8 , 	5 , 	7 , 	2 , 	5 , 	9 , 	23 , 	125 , 	119 , 	350 , 	278 , 	77 , 	54 , 	15 , 	25 , 	19 , 	2 , 	29 , 	44 , 	2 , 	10 , 	2 , 	3 , 	15 , 	3 ," 	1,984 ",,,Dtwn SF," 	1,942 "," 	5,096 "," 	12,919 "," 	4,856 "," 	4,809 "," 	7,947 "," 	3,380 "," 	37,569 "
FV, 	60 , 	67 , 	37 , 	35 , 	110 , 	76 , 	68 , 	48 , 	73 , 	94 , 	16 , 	196 , 	116 , 	193 , 	93 , 	50 , 	39 , 	65 , 	31 , 	14 , 	20 , 	10 , 	14 , 	21 , 	70 , 	154 , 	123 , 	406 , 	321 , 	115 , 	117 , 	17 , 	38 , 	26 , 	9 , 	25 , 	66 , 	5 , 	30 , 	2 , 	4 , 	27 , 	10 ," 	3,107 ",,,OAK," 	4,860 ", 	541 , 	999 ," 	1,342 ", 	557 ," 	2,004 ", 	227 ," 	10,303 "
CL, 	77 , 	225 , 	113 , 	118 , 	157 , 	129 , 	171 , 	86 , 	132 , 	138 , 	209 , 	11 , 	204 , 	279 , 	192 , 	113 , 	187 , 	382 , 	139 , 	172 , 	161 , 	101 , 	98 , 	79 , 	66 , 	348 , 	226 , 	660 , 	342 , 	121 , 	144 , 	73 , 	50 , 	99 , 	22 , 	168 , 	752 , 	57 , 	137 , 	18 , 	17 , 	63 , 	36 ," 	7,066 ",,,CM line," 	12,791 ", 	951 ," 	3,577 "," 	1,068 ", 	807 ," 	1,504 "," 	1,195 "," 	20,697 "
SL, 	20 , 	20 , 	8 , 	12 , 	43 , 	21 , 	41 , 	22 , 	65 , 	84 , 	107 , 	199 , 	6 , 	75 , 	68 , 	22 , 	26 , 	41 , 	12 , 	5 , 	7 , 	3 , 	3 , 	8 , 	14 , 	89 , 	69 , 	263 , 	228 , 	26 , 	32 , 	12 , 	16 , 	16 , 	5 , 	22 , 	34 , 	1 , 	11 , 	2 , 	2 , 	18 , 	5 ," 	1,778 ",,,RM line," 	4,841 "," 	1,436 "," 	1,171 "," 	2,584 ", 	450 ," 	2,218 ", 	429 ," 	12,699 "
BF, 	17 , 	23 , 	13 , 	14 , 	43 , 	27 , 	46 , 	39 , 	73 , 	71 , 	206 , 	265 , 	74 , 	6 , 	70 , 	65 , 	54 , 	89 , 	12 , 	7 , 	7 , 	3 , 	5 , 	10 , 	19 , 	93 , 	61 , 	207 , 	195 , 	21 , 	26 , 	14 , 	15 , 	16 , 	5 , 	39 , 	114 , 	1 , 	22 , 	2 , 	2 , 	14 , 	3 ," 	2,104 ",,,WP line," 	4,783 ", 	636 , 	843 , 	498 ," 	2,086 "," 	1,485 ", 	561 ," 	10,331 "
HY, 	16 , 	23 , 	13 , 	7 , 	36 , 	21 , 	30 , 	24 , 	50 , 	34 , 	97 , 	185 , 	70 , 	78 , 	10 , 	64 , 	66 , 	129 , 	10 , 	6 , 	5 , 	3 , 	1 , 	8 , 	11 , 	53 , 	39 , 	133 , 	130 , 	22 , 	24 , 	5 , 	11 , 	11 , 	3 , 	9 , 	30 , 	3 , 	16 , 	1 , 	2 , 	11 , 	5 ," 	1,500 ",,,FT/ED line," 	7,747 "," 	2,099 "," 	1,540 "," 	2,018 "," 	1,473 "," 	9,038 ", 	443 ," 	23,914 "
