Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Jun 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	9 , 	131 , 	108 , 	71 , 	360 , 	106 , 	135 , 	132 , 	197 , 	31 , 	107 , 	90 , 	41 , 	36 , 	39 , 	23 , 	18 , 	36 , 	28 , 	21 , 	25 , 	15 , 	9 , 	18 , 	24 , 	217 , 	205 , 	265 , 	203 , 	107 , 	137 , 	25 , 	38 , 	36 , 	12 , 	8 , 	23 , 	6 , 	32 , 	15 , 	9 , 	23 , 	16 ," 	3,187 ",,,Eastbay," 	77,362 ",,SF CBD," 	200,172 ",66.3%,,,
EN, 	170 , 	15 , 	105 , 	79 , 	772 , 	173 , 	224 , 	434 , 	636 , 	91 , 	136 , 	187 , 	61 , 	48 , 	69 , 	26 , 	36 , 	75 , 	43 , 	28 , 	41 , 	11 , 	9 , 	27 , 	37 , 	854 , 	904 , 	739 , 	611 , 	144 , 	169 , 	41 , 	75 , 	80 , 	23 , 	7 , 	42 , 	5 , 	34 , 	27 , 	16 , 	57 , 	27 ," 	7,386 ",,,Westbay," 	88,323 ",,non-CBD," 	108,181 ",35.8%,,,
EP, 	121 , 	85 , 	5 , 	56 , 	540 , 	74 , 	100 , 	191 , 	265 , 	98 , 	50 , 	95 , 	24 , 	14 , 	24 , 	9 , 	16 , 	36 , 	21 , 	23 , 	26 , 	9 , 	9 , 	22 , 	14 , 	437 , 	488 , 	313 , 	275 , 	54 , 	46 , 	14 , 	20 , 	29 , 	3 , 	4 , 	17 , 	6 , 	10 , 	9 , 	5 , 	38 , 	13 ," 	3,709 ",,,Transbay," 	148,395 ",,,,,,,
NB, 	73 , 	76 , 	59 , 	4 , 	175 , 	62 , 	74 , 	154 , 	239 , 	51 , 	66 , 	103 , 	22 , 	18 , 	24 , 	9 , 	11 , 	32 , 	17 , 	16 , 	24 , 	9 , 	8 , 	17 , 	13 , 	537 , 	576 , 	348 , 	356 , 	95 , 	69 , 	20 , 	21 , 	26 , 	4 , 	5 , 	17 , 	2 , 	13 , 	7 , 	4 , 	47 , 	17 ," 	3,519 ",,,SFO Ext," 	23,200 ",,,,,,,
BK, 	392 , 	796 , 	555 , 	186 , 	14 , 	355 , 	359 , 	402 , 	564 , 	188 , 	303 , 	293 , 	150 , 	135 , 	133 , 	81 , 	152 , 	286 , 	121 , 	141 , 	136 , 	76 , 	55 , 	47 , 	54 , 	661 , 	675 , 	744 , 	659 , 	223 , 	232 , 	106 , 	87 , 	106 , 	24 , 	45 , 	131 , 	20 , 	80 , 	39 , 	20 , 	95 , 	93 ," 	10,013 ",,,Extensions," 	35,952 ",,,,,,,
AS, 	113 , 	159 , 	72 , 	57 , 	314 , 	6 , 	94 , 	189 , 	248 , 	69 , 	111 , 	135 , 	48 , 	43 , 	50 , 	21 , 	36 , 	61 , 	19 , 	18 , 	26 , 	8 , 	9 , 	19 , 	41 , 	433 , 	513 , 	351 , 	332 , 	128 , 	90 , 	21 , 	26 , 	27 , 	5 , 	11 , 	35 , 	5 , 	24 , 	11 , 	5 , 	30 , 	15 ," 	4,030 ",,,,,,,,,,,
MA, 	145 , 	212 , 	95 , 	74 , 	335 , 	95 , 	11 , 	129 , 	224 , 	56 , 	163 , 	203 , 	110 , 	103 , 	108 , 	49 , 	62 , 	115 , 	107 , 	102 , 	107 , 	40 , 	38 , 	54 , 	55 , 	679 , 	737 , 	593 , 	563 , 	207 , 	166 , 	56 , 	55 , 	62 , 	18 , 	22 , 	62 , 	25 , 	132 , 	20 , 	16 , 	52 , 	34 ," 	6,290 ",,,,,,,,,,,
19, 	135 , 	433 , 	197 , 	162 , 	375 , 	178 , 	122 , 	15 , 	74 , 	35 , 	136 , 	177 , 	189 , 	180 , 	179 , 	170 , 	182 , 	366 , 	235 , 	319 , 	212 , 	126 , 	78 , 	109 , 	50 , 	602 , 	569 , 	505 , 	529 , 	150 , 	167 , 	112 , 	94 , 	116 , 	63 , 	55 , 	183 , 	88 , 	225 , 	54 , 	32 , 	29 , 	72 ," 	8,080 ",,,,,,,,,,,
12, 	202 , 	626 , 	254 , 	236 , 	495 , 	248 , 	221 , 	74 , 	19 , 	41 , 	265 , 	361 , 	350 , 	379 , 	305 , 	225 , 	229 , 	414 , 	291 , 	395 , 	311 , 	183 , 	150 , 	193 , 	98 , 	858 , 	884 , 	832 , 	755 , 	211 , 	255 , 	131 , 	126 , 	180 , 	88 , 	101 , 	276 , 	117 , 	294 , 	79 , 	54 , 	66 , 	96 ," 	11,965 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	28 , 	84 , 	87 , 	56 , 	182 , 	69 , 	51 , 	31 , 	40 , 	9 , 	138 , 	203 , 	233 , 	202 , 	142 , 	89 , 	116 , 	147 , 	22 , 	21 , 	22 , 	9 , 	10 , 	30 , 	24 , 	490 , 	506 , 	449 , 	354 , 	95 , 	75 , 	30 , 	58 , 	51 , 	8 , 	82 , 	202 , 	10 , 	29 , 	10 , 	10 , 	17 , 	12 ," 	4,530 ",,,Dtwn SF,"4,251","13,107","29,960","10,856","17,271","20,518","6,549","95,963"
