Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Sep 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,
RM, 	12 , 	95 , 	95 , 	41 , 	264 , 	80 , 	66 , 	42 , 	67 , 	16 , 	66 , 	64 , 	20 , 	24 , 	24 , 	11 , 	10 , 	23 , 	22 , 	7 , 	17 , 	5 , 	8 , 	14 , 	20 , 	95 , 	89 , 	245 , 	118 , 	88 , 	112 , 	19 , 	33 , 	28 , 	9 , 	2 , 	14 , 	2 , 	35 , 	9 , 	7 , 	14 , 	12 ," 	2,046 ",,,,,,,,,,
EN, 	123 , 	14 , 	84 , 	64 , 	741 , 	119 , 	116 , 	62 , 	176 , 	35 , 	107 , 	217 , 	35 , 	41 , 	33 , 	22 , 	26 , 	51 , 	30 , 	15 , 	19 , 	11 , 	10 , 	18 , 	26 , 	262 , 	249 , 	719 , 	218 , 	95 , 	151 , 	43 , 	67 , 	69 , 	25 , 	7 , 	22 , 	2 , 	43 , 	12 , 	13 , 	46 , 	17 ," 	4,256 ",,,,,,,,,,
EP, 	107 , 	73 , 	5 , 	49 , 	581 , 	74 , 	58 , 	42 , 	118 , 	28 , 	42 , 	98 , 	14 , 	11 , 	13 , 	4 , 	6 , 	25 , 	10 , 	8 , 	16 , 	6 , 	5 , 	19 , 	10 , 	159 , 	137 , 	370 , 	162 , 	57 , 	48 , 	17 , 	19 , 	25 , 	3 , 	3 , 	15 , 	1 , 	11 , 	1 , 	2 , 	32 , 	11 ," 	2,495 ",,,,,,,,,,
NB, 	49 , 	60 , 	49 , 	9 , 	235 , 	53 , 	44 , 	42 , 	116 , 	21 , 	57 , 	82 , 	16 , 	17 , 	15 , 	7 , 	9 , 	27 , 	11 , 	12 , 	14 , 	10 , 	7 , 	12 , 	11 , 	214 , 	171 , 	367 , 	254 , 	103 , 	83 , 	33 , 	22 , 	27 , 	3 , 	2 , 	11 , 	3 , 	7 , 	3 , 	5 , 	34 , 	13 ," 	2,338 ",,,,,,,,,,
BK, 	244 , 	748 , 	581 , 	253 , 	22 , 	358 , 	362 , 	186 , 	324 , 	147 , 	264 , 	259 , 	156 , 	153 , 	122 , 	49 , 	116 , 	405 , 	88 , 	131 , 	182 , 	142 , 	141 , 	53 , 	51 , 	692 , 	469 ," 	1,487 ", 	810 , 	244 , 	251 , 	120 , 	66 , 	221 , 	21 , 	58 , 	215 , 	24 , 	70 , 	14 , 	17 , 	65 , 	124 ," 	10,508 ",,,,,,,,,,
AS, 	86 , 	118 , 	68 , 	45 , 	321 , 	9 , 	101 , 	73 , 	148 , 	48 , 	98 , 	112 , 	29 , 	35 , 	31 , 	16 , 	16 , 	34 , 	13 , 	10 , 	24 , 	8 , 	6 , 	15 , 	35 , 	166 , 	164 , 	379 , 	307 , 	131 , 	111 , 	30 , 	22 , 	31 , 	5 , 	9 , 	17 , 	4 , 	14 , 	6 , 	2 , 	24 , 	12 ," 	2,933 ",,,,,,,,,,
MA, 	74 , 	106 , 	56 , 	46 , 	355 , 	97 , 	14 , 	51 , 	113 , 	29 , 	104 , 	166 , 	49 , 	72 , 	56 , 	29 , 	25 , 	36 , 	48 , 	28 , 	41 , 	14 , 	18 , 	30 , 	50 , 	304 , 	274 , 	742 , 	403 , 	192 , 	170 , 	43 , 	42 , 	42 , 	6 , 	11 , 	23 , 	7 , 	71 , 	5 , 	7 , 	26 , 	10 ," 	4,088 ",,,,,,,,,,
19, 	39 , 	71 , 	52 , 	54 , 	188 , 	81 , 	56 , 	5 , 	19 , 	15 , 	58 , 	79 , 	46 , 	52 , 	32 , 	19 , 	29 , 	42 , 	28 , 	24 , 	39 , 	17 , 	12 , 	36 , 	28 , 	121 , 	137 , 	349 , 	213 , 	109 , 	80 , 	30 , 	29 , 	37 , 	10 , 	9 , 	21 , 	5 , 	32 , 	5 , 	4 , 	14 , 	11 ," 	2,338 ",,,,,,,,,,
12, 	69 , 	159 , 	116 , 	101 , 	311 , 	155 , 	105 , 	15 , 	11 , 	25 , 	146 , 	189 , 	144 , 	150 , 	95 , 	43 , 	73 , 	138 , 	74 , 	68 , 	79 , 	42 , 	43 , 	92 , 	76 , 	303 , 	295 , 	759 , 	321 , 	104 , 	104 , 	60 , 	75 , 	90 , 	18 , 	25 , 	61 , 	15 , 	66 , 	7 , 	11 , 	33 , 	31 ," 	4,898 ",,,,,,,,,,
LM, 	18 , 	33 , 	32 , 	27 , 	134 , 	43 , 	32 , 	15 , 	18 , 	6 , 	71 , 	152 , 	114 , 	115 , 	44 , 	25 , 	51 , 	76 , 	9 , 	5 , 	12 , 	2 , 	6 , 	12 , 	24 , 	198 , 	233 , 	545 , 	239 , 	84 , 	80 , 	34 , 	44 , 	27 , 	14 , 	58 , 	77 , 	2 , 	7 , 	8 , 	12 , 	25 , 	16 ," 	2,782 ",,,,,,,,,,
FV, 	66 , 	100 , 	47 , 	57 , 	268 , 	104 , 	110 , 	60 , 	156 , 	69 , 	12 , 	231 , 	174 , 	251 , 	152 , 	61 , 	65 , 	84 , 	33 , 	17 , 	25 , 	25 , 	22 , 	33 , 	93 , 	230 , 	228 , 	671 , 	327 , 	157 , 	179 , 	50 , 	73 , 	52 , 	15 , 	46 , 	108 , 	6 , 	57 , 	10 , 	17 , 	34 , 	16 ," 	4,587 ",,,,,,,,,,
CL, 	75 , 	215 , 	98 , 	82 , 	242 , 	111 , 	178 , 	97 , 	195 , 	127 , 	212 , 	9 , 	192 , 	247 , 	167 , 	100 , 	153 , 	357 , 	115 , 	122 , 	124 , 	76 , 	55 , 	72 , 	72 , 	356 , 	235 , 	608 , 	324 , 	109 , 	159 , 	86 , 	64 , 	78 , 	15 , 	142 , 	659 , 	54 , 	125 , 	19 , 	22 , 	41 , 	33 ," 	6,623 ",,,,,,,,,,
SL, 	18 , 	33 , 	15 , 	16 , 	161 , 	27 , 	49 , 	38 , 	144 , 	116 , 	174 , 	191 , 	7 , 	104 , 	75 , 	45 , 	41 , 	54 , 	12 , 	6 , 	12 , 	8 , 	4 , 	10 , 	23 , 	146 , 	123 , 	422 , 	127 , 	39 , 	47 , 	18 , 	27 , 	24 , 	7 , 	25 , 	59 , 	4 , 	20 , 	6 , 	8 , 	19 , 	11 ," 	2,514 ",,,,,,,,,,
BF, 	21 , 	34 , 	10 , 	13 , 	150 , 	34 , 	71 , 	54 , 	153 , 	103 , 	269 , 	253 , 	101 , 	9 , 	117 , 	91 , 	82 , 	140 , 	19 , 	9 , 	10 , 	3 , 	5 , 	11 , 	42 , 	162 , 	129 , 	396 , 	128 , 	28 , 	46 , 	19 , 	24 , 	27 , 	11 , 	64 , 	165 , 	3 , 	25 , 	4 , 	5 , 	18 , 	12 ," 	3,073 ",,,,,,,,,,
HY, 	26 , 	36 , 	15 , 	18 , 	128 , 	31 , 	49 , 	39 , 	93 , 	39 , 	152 , 	169 , 	86 , 	126 , 	8 , 	109 , 	98 , 	159 , 	17 , 	8 , 	10 , 	3 , 	2 , 	8 , 	22 , 	93 , 	61 , 	195 , 	84 , 	28 , 	41 , 	13 , 	19 , 	21 , 	7 , 	16 , 	45 , 	3 , 	24 , 	3 , 	4 , 	8 , 	6 ," 	2,120 ",,,,,,,,,,
SH, 	11 , 	18 , 	6 , 	9 , 	51 , 	16 , 	27 , 	18 , 	41 , 	22 , 	61 , 	101 , 	47 , 	98 , 	100 , 	7 , 	39 , 	93 , 	8 , 	3 , 	7 , 	2 , 	3 , 	4 , 	10 , 	65 , 	49 , 	155 , 	54 , 	19 , 	30 , 	9 , 	11 , 	15 , 	4 , 	16 , 	28 , 	2 , 	14 , 	3 , 	3 , 	5 , 	3 ," 	1,287 ",,,,,,,,,,
UC, 	11 , 	24 , 	7 , 	9 , 	131 , 	15 , 	26 , 	22 , 	73 , 	48 , 	55 , 	146 , 	45 , 	94 , 	102 , 	48 , 	8 , 	122 , 	10 , 	7 , 	6 , 	3 , 	3 , 	9 , 	12 , 	112 , 	90 , 	277 , 	74 , 	20 , 	19 , 	11 , 	19 , 	21 , 	5 , 	7 , 	30 , 	3 , 	15 , 	4 , 	3 , 	12 , 	4 ," 	1,764 ",,,,,,,,,,
FM, 	20 , 	52 , 	27 , 	23 , 	510 , 	34 , 	39 , 	44 , 	138 , 	62 , 	93 , 	341 , 	57 , 	138 , 	160 , 	106 , 	130 , 	18 , 	32 , 	20 , 	15 , 	5 , 	6 , 	25 , 	10 , 	249 , 	178 , 	584 , 	175 , 	32 , 	23 , 	16 , 	25 , 	38 , 	6 , 	18 , 	58 , 	5 , 	25 , 	6 , 	6 , 	44 , 	7 ," 	3,600 ",,,,,,,,,,
CN, 	20 , 	31 , 	14 , 	8 , 	86 , 	15 , 	48 , 	27 , 	73 , 	9 , 	33 , 	104 , 	12 , 	21 , 	13 , 	9 , 	10 , 	25 , 	12 , 	63 , 	252 , 	92 , 	44 , 	49 , 	9 , 	205 , 	116 , 	303 , 	136 , 	34 , 	59 , 	31 , 	31 , 	44 , 	10 , 	4 , 	13 , 	24 , 	252 , 	5 , 	7 , 	38 , 	16 ," 	2,406 ",,,,,,,,,,
PH, 	8 , 	12 , 	9 , 	14 , 	142 , 	13 , 	26 , 	24 , 	66 , 	6 , 	18 , 	111 , 	9 , 	6 , 	7 , 	4 , 	9 , 	16 , 	76 , 	8 , 	85 , 	40 , 	16 , 	84 , 	3 , 	299 , 	152 , 	436 , 	145 , 	38 , 	31 , 	20 , 	20 , 	40 , 	7 , 	3 , 	7 , 	12 , 	60 , 	7 , 	4 , 	54 , 	15 ," 	2,163 ",,,,,,,,,,
WC, 	14 , 	16 , 	14 , 	14 , 	190 , 	25 , 	42 , 	37 , 	84 , 	8 , 	28 , 	118 , 	9 , 	8 , 	7 , 	4 , 	9 , 	14 , 	324 , 	98 , 	10 , 	57 , 	41 , 	120 , 	7 , 	357 , 	195 , 	573 , 	196 , 	43 , 	46 , 	29 , 	22 , 	42 , 	6 , 	3 , 	5 , 	27 , 	113 , 	6 , 	5 , 	66 , 	17 ," 	3,050 ",,,,,,,,,,
LF, 	6 , 	10 , 	7 , 	7 , 	140 , 	8 , 	18 , 	19 , 	41 , 	3 , 	27 , 	72 , 	7 , 	4 , 	3 , 	3 , 	2 , 	3 , 	98 , 	44 , 	56 , 	6 , 	19 , 	99 , 	5 , 	197 , 	119 , 	282 , 	120 , 	20 , 	21 , 	15 , 	5 , 	16 , 	2 , 	1 , 	3 , 	10 , 	29 , 	3 , 	2 , 	31 , 	7 ," 	1,589 ",,,,,,,,,,
