Exit stations,Entry stations->,,SATURDAY,,,Jan 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	62 , 	69 , 	37 , 	194 , 	55 , 	74 , 	37 , 	61 , 	10 , 	58 , 	41 , 	18 , 	25 , 	18 , 	13 , 	10 , 	19 , 	16 , 	8 , 	6 , 	3 , 	5 , 	13 , 	18 , 	81 , 	59 , 	202 , 	92 , 	61 , 	82 , 	10 , 	32 , 	23 , 	7 , 	5 , 	8 , 	1 , 	26 , 	4 , 	7 , 	22 , 	12 ," 	1,612 ",,,Eastbay," 	32,837 ",,SF CBD," 	92,767 ",61.6%,,,
EN, 	78 , 	6 , 	72 , 	47 , 	335 , 	89 , 	113 , 	55 , 	143 , 	31 , 	93 , 	99 , 	28 , 	38 , 	37 , 	16 , 	20 , 	37 , 	26 , 	11 , 	16 , 	7 , 	4 , 	15 , 	32 , 	216 , 	150 , 	567 , 	189 , 	70 , 	100 , 	30 , 	51 , 	48 , 	21 , 	6 , 	18 , 	2 , 	28 , 	12 , 	10 , 	36 , 	24 ," 	3,025 ",,,Westbay," 	48,235 ",,non-CBD," 	53,499 ",35.5%,,,
EP, 	78 , 	64 , 	7 , 	47 , 	332 , 	62 , 	59 , 	54 , 	82 , 	17 , 	41 , 	42 , 	13 , 	16 , 	13 , 	8 , 	7 , 	24 , 	11 , 	6 , 	13 , 	5 , 	7 , 	22 , 	11 , 	129 , 	122 , 	333 , 	146 , 	37 , 	43 , 	13 , 	20 , 	14 , 	2 , 	4 , 	9 , 	2 , 	8 , 	3 , 	4 , 	40 , 	10 ," 	1,982 ",,,Transbay," 	69,640 ",,,,,,,
NB, 	48 , 	46 , 	49 , 	5 , 	106 , 	41 , 	46 , 	52 , 	76 , 	20 , 	47 , 	49 , 	19 , 	22 , 	15 , 	7 , 	9 , 	17 , 	12 , 	10 , 	11 , 	9 , 	5 , 	10 , 	9 , 	179 , 	166 , 	373 , 	219 , 	83 , 	78 , 	20 , 	18 , 	11 , 	3 , 	5 , 	8 , 	3 , 	14 , 	4 , 	4 , 	54 , 	13 ," 	1,995 ",,,,,,,,,,,
BK, 	205 , 	348 , 	346 , 	114 , 	19 , 	195 , 	228 , 	195 , 	245 , 	85 , 	153 , 	220 , 	89 , 	87 , 	56 , 	40 , 	51 , 	154 , 	39 , 	57 , 	79 , 	57 , 	39 , 	40 , 	71 , 	367 , 	286 , 	912 , 	399 , 	212 , 	165 , 	63 , 	47 , 	55 , 	14 , 	23 , 	83 , 	15 , 	32 , 	9 , 	9 , 	187 , 	69 ," 	6,159 ",,,,,,,,,,,
AS, 	57 , 	81 , 	64 , 	41 , 	154 , 	7 , 	81 , 	78 , 	97 , 	24 , 	88 , 	71 , 	22 , 	38 , 	23 , 	12 , 	10 , 	25 , 	9 , 	8 , 	16 , 	7 , 	4 , 	15 , 	43 , 	134 , 	129 , 	283 , 	227 , 	133 , 	93 , 	15 , 	17 , 	16 , 	2 , 	10 , 	16 , 	2 , 	26 , 	2 , 	3 , 	37 , 	12 ," 	2,231 ",,,,,,,,,,,
MA, 	79 , 	95 , 	58 , 	46 , 	209 , 	70 , 	11 , 	60 , 	90 , 	27 , 	102 , 	107 , 	52 , 	62 , 	48 , 	24 , 	23 , 	32 , 	52 , 	27 , 	47 , 	18 , 	19 , 	44 , 	48 , 	297 , 	236 , 	622 , 	352 , 	211 , 	140 , 	37 , 	32 , 	27 , 	6 , 	11 , 	22 , 	6 , 	70 , 	5 , 	8 , 	70 , 	17 ," 	3,620 ",,,,,,,,,,,
19, 	40 , 	64 , 	45 , 	52 , 	173 , 	89 , 	67 , 	6 , 	21 , 	10 , 	56 , 	55 , 	40 , 	50 , 	36 , 	18 , 	17 , 	35 , 	29 , 	25 , 	35 , 	17 , 	23 , 	49 , 	34 , 	145 , 	145 , 	341 , 	194 , 	117 , 	94 , 	29 , 	27 , 	24 , 	9 , 	11 , 	21 , 	9 , 	34 , 	5 , 	8 , 	29 , 	15 ," 	2,343 ",,,,,,,,,,,
12, 	56 , 	121 , 	72 , 	78 , 	192 , 	95 , 	88 , 	17 , 	8 , 	12 , 	87 , 	114 , 	81 , 	110 , 	66 , 	26 , 	52 , 	83 , 	57 , 	43 , 	62 , 	21 , 	30 , 	49 , 	67 , 	216 , 	183 , 	550 , 	251 , 	103 , 	87 , 	43 , 	50 , 	41 , 	19 , 	13 , 	38 , 	7 , 	75 , 	12 , 	15 , 	49 , 	35 ," 	3,473 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	10 , 	23 , 	20 , 	22 , 	90 , 	30 , 	27 , 	14 , 	14 , 	8 , 	64 , 	86 , 	93 , 	117 , 	45 , 	23 , 	37 , 	65 , 	8 , 	4 , 	8 , 	3 , 	6 , 	16 , 	24 , 	177 , 	173 , 	493 , 	186 , 	88 , 	65 , 	23 , 	30 , 	25 , 	3 , 	43 , 	57 , 	2 , 	9 , 	3 , 	4 , 	20 , 	9 ," 	2,267 ",,,Dtwn SF," 	2,007 "," 	6,553 "," 	14,813 "," 	6,131 "," 	6,498 "," 	8,186 "," 	4,064 "," 	48,253 "
