Exit stations,Entry stations->,,SUNDAY,,,Jan 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
GP, 	14 , 	20 , 	12 , 	17 , 	39 , 	20 , 	26 , 	17 , 	26 , 	17 , 	26 , 	33 , 	12 , 	15 , 	6 , 	7 , 	3 , 	12 , 	16 , 	11 , 	14 , 	6 , 	7 , 	27 , 	17 , 	143 , 	129 , 	831 , 	231 , 	156 , 	160 , 	19 , 	50 , 	32 , 	22 , 	6 , 	21 , 	3 , 	26 , 	15 , 	39 , 	83 , 	34 ," 	2,424 ",,,,,,,,,,,
BP, 	20 , 	35 , 	9 , 	15 , 	26 , 	16 , 	25 , 	15 , 	37 , 	25 , 	34 , 	35 , 	16 , 	17 , 	13 , 	7 , 	10 , 	15 , 	20 , 	11 , 	16 , 	3 , 	4 , 	10 , 	23 , 	228 , 	213 ," 	1,678 ", 	414 , 	285 , 	290 , 	56 , 	34 , 	44 , 	57 , 	6 , 	23 , 	5 , 	36 , 	30 , 	85 , 	65 , 	54 ," 	4,061 ",,,,,,,,,,,
DC, 	20 , 	29 , 	9 , 	7 , 	37 , 	12 , 	24 , 	18 , 	23 , 	16 , 	33 , 	47 , 	19 , 	20 , 	13 , 	12 , 	11 , 	22 , 	18 , 	13 , 	17 , 	7 , 	7 , 	17 , 	14 , 	94 , 	97 , 	641 , 	189 , 	113 , 	125 , 	32 , 	45 , 	10 , 	33 , 	7 , 	41 , 	4 , 	32 , 	18 , 	68 , 	147 , 	81 ," 	2,240 ",,,,,,,,,,,
CM, 	7 , 	15 , 	2 , 	3 , 	9 , 	3 , 	6 , 	2 , 	14 , 	3 , 	8 , 	9 , 	3 , 	5 , 	4 , 	5 , 	4 , 	4 , 	8 , 	9 , 	7 , 	2 , 	1 , 	3 , 	3 , 	35 , 	44 , 	256 , 	100 , 	48 , 	60 , 	22 , 	59 , 	29 , 	3 , 	3 , 	7 , 	2 , 	19 , 	9 , 	31 , 	34 , 	44 , 	947 ,,,,,,,,,,,
CV, 	2 , 	3 , 	3 , 	3 , 	14 , 	5 , 	5 , 	8 , 	9 , 	36 , 	24 , 	77 , 	23 , 	45 , 	10 , 	8 , 	7 , 	13 , 	2 , 	1 , 	2 , 	1 , 	0 , 	1 , 	4 , 	53 , 	43 , 	142 , 	63 , 	16 , 	12 , 	5 , 	6 , 	12 , 	2 , 	2 , 	119 , 	1 , 	5 , 	1 , 	1 , 	14 , 	3 , 	807 ,,,,,,,,,,,
ED, 	5 , 	13 , 	7 , 	8 , 	37 , 	14 , 	18 , 	7 , 	24 , 	39 , 	63 , 	434 , 	28 , 	118 , 	30 , 	19 , 	22 , 	37 , 	9 , 	5 , 	5 , 	2 , 	2 , 	4 , 	9 , 	223 , 	142 , 	551 , 	219 , 	49 , 	29 , 	28 , 	27 , 	41 , 	7 , 	116 , 	10 , 	3 , 	7 , 	4 , 	8 , 	120 , 	14 ," 	2,561 ",,,,,,,,,,,
NC, 	1 , 	3 , 	2 , 	1 , 	7 , 	2 , 	7 , 	4 , 	7 , 	2 , 	3 , 	26 , 	1 , 	2 , 	2 , 	1 , 	1 , 	3 , 	16 , 	9 , 	11 , 	6 , 	1 , 	6 , 	1 , 	26 , 	22 , 	60 , 	29 , 	5 , 	7 , 	3 , 	3 , 	5 , 	3 , 	1 , 	2 , 	3 , 	16 , 	2 , 	3 , 	22 , 	6 , 	341 ,,,,,,,,,,,
WP, 	18 , 	31 , 	7 , 	9 , 	14 , 	15 , 	71 , 	25 , 	45 , 	7 , 	50 , 	91 , 	19 , 	25 , 	21 , 	9 , 	12 , 	25 , 	131 , 	37 , 	68 , 	16 , 	12 , 	28 , 	17 , 	71 , 	62 , 	198 , 	95 , 	35 , 	44 , 	24 , 	30 , 	34 , 	15 , 	5 , 	9 , 	15 , 	6 , 	10 , 	10 , 	51 , 	19 ," 	1,538 ",,,,,,,,,,,
SS, 	5 , 	9 , 	1 , 	2 , 	6 , 	3 , 	4 , 	4 , 	6 , 	3 , 	6 , 	7 , 	5 , 	4 , 	1 , 	3 , 	4 , 	2 , 	9 , 	5 , 	7 , 	2 , 	2 , 	2 , 	3 , 	26 , 	34 , 	182 , 	59 , 	33 , 	38 , 	15 , 	26 , 	22 , 	5 , 	4 , 	4 , 	1 , 	9 , 	2 , 	26 , 	29 , 	16 , 	636 ,,,,,,,,,,,
SB, 	10 , 	15 , 	1 , 	4 , 	7 , 	4 , 	4 , 	5 , 	8 , 	5 , 	7 , 	13 , 	2 , 	6 , 	4 , 	2 , 	3 , 	7 , 	8 , 	5 , 	5 , 	2 , 	1 , 	2 , 	5 , 	38 , 	24 , 	188 , 	120 , 	62 , 	103 , 	35 , 	107 , 	71 , 	32 , 	2 , 	7 , 	2 , 	13 , 	28 , 	2 , 	38 , 	24 ," 	1,030 ",,,,,,,,,,,
SO, 	11 , 	20 , 	23 , 	32 , 	90 , 	20 , 	37 , 	16 , 	36 , 	9 , 	16 , 	27 , 	9 , 	7 , 	5 , 	2 , 	7 , 	27 , 	38 , 	48 , 	66 , 	33 , 	32 , 	42 , 	20 , 	204 , 	216 , 	944 , 	291 , 	89 , 	79 , 	38 , 	31 , 	57 , 	22 , 	9 , 	67 , 	15 , 	42 , 	9 , 	19 , 	23 , 	82 ," 	2,907 ",,,,,,,,,,,
MB, 	13 , 	17 , 	11 , 	11 , 	46 , 	12 , 	15 , 	14 , 	27 , 	8 , 	13 , 	22 , 	6 , 	9 , 	5 , 	3 , 	5 , 	6 , 	10 , 	8 , 	17 , 	7 , 	7 , 	16 , 	5 , 	74 , 	75 , 	395 , 	161 , 	75 , 	69 , 	42 , 	60 , 	71 , 	36 , 	2 , 	12 , 	4 , 	18 , 	12 , 	22 , 	288 , 	9 ," 	1,735 ",,,,,,,,,,,
Entries," 	1,160 "," 	1,800 "," 	1,240 "," 	1,313 "," 	3,427 "," 	1,627 "," 	2,491 "," 	1,641 "," 	2,372 "," 	1,737 "," 	2,528 "," 	3,935 "," 	1,436 "," 	1,851 "," 	1,159 ", 	734 , 	899 ," 	1,859 "," 	1,278 ", 	975 ," 	1,517 ", 	764 , 	620 ," 	1,613 "," 	1,718 "," 	4,580 "," 	3,695 "," 	15,664 "," 	6,534 "," 	4,457 "," 	4,808 "," 	2,352 "," 	4,197 "," 	2,044 ", 	897 , 	757 ," 	2,274 ", 	324 ," 	1,442 ", 	589 , 	931 ," 	4,290 "," 	1,482 "," 	103,012 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
