Exit stations,Entry stations->,,SUNDAY,,,Mar 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	59 , 	71 , 	35 , 	45 , 	143 , 	84 , 	93 , 	96 , 	104 , 	115 , 	12 , 	142 , 	110 , 	188 , 	110 , 	44 , 	36 , 	70 , 	33 , 	15 , 	27 , 	12 , 	17 , 	33 , 	77 , 	243 , 	177 , 	474 , 	259 , 	148 , 	117 , 	20 , 	44 , 	31 , 	6 , 	38 , 	58 , 	5 , 	48 , 	6 , 	11 , 	43 , 	11 , 	36 ," 	3,548 ",,,OAK," 	5,884 "," 	1,099 "," 	1,956 "," 	1,995 "," 	1,033 "," 	2,248 ", 	502 ," 	14,717 "
CL, 	50 , 	69 , 	36 , 	36 , 	136 , 	61 , 	87 , 	81 , 	120 , 	81 , 	132 , 	10 , 	83 , 	139 , 	104 , 	52 , 	50 , 	94 , 	30 , 	30 , 	36 , 	20 , 	12 , 	25 , 	60 , 	172 , 	111 , 	343 , 	147 , 	71 , 	72 , 	31 , 	43 , 	51 , 	10 , 	34 , 	93 , 	14 , 	76 , 	10 , 	15 , 	35 , 	16 , 	46 ," 	3,023 ",,,CM line," 	11,720 "," 	1,948 "," 	4,440 "," 	1,582 "," 	1,096 "," 	1,561 "," 	2,126 "," 	24,474 "
SL, 	18 , 	28 , 	12 , 	18 , 	54 , 	28 , 	38 , 	51 , 	65 , 	87 , 	116 , 	88 , 	8 , 	89 , 	65 , 	30 , 	26 , 	42 , 	15 , 	5 , 	10 , 	2 , 	2 , 	10 , 	22 , 	139 , 	100 , 	275 , 	110 , 	37 , 	38 , 	14 , 	21 , 	22 , 	3 , 	29 , 	28 , 	3 , 	14 , 	5 , 	5 , 	26 , 	8 , 	21 ," 	1,827 ",,,RM line," 	5,148 "," 	2,142 "," 	1,640 "," 	2,935 ", 	677 ," 	2,191 ", 	888 ," 	15,621 "
BF, 	22 , 	30 , 	15 , 	21 , 	48 , 	29 , 	51 , 	66 , 	83 , 	97 , 	188 , 	149 , 	79 , 	9 , 	94 , 	57 , 	68 , 	97 , 	14 , 	4 , 	11 , 	5 , 	2 , 	11 , 	31 , 	120 , 	97 , 	268 , 	85 , 	36 , 	24 , 	16 , 	30 , 	25 , 	7 , 	38 , 	77 , 	5 , 	29 , 	3 , 	5 , 	17 , 	7 , 	72 ," 	2,242 ",,,WP line," 	4,858 "," 	1,100 "," 	1,084 ", 	729 ," 	2,309 ", 	928 , 	858 ," 	11,866 "
HY, 	21 , 	28 , 	11 , 	9 , 	47 , 	24 , 	36 , 	47 , 	50 , 	48 , 	101 , 	119 , 	59 , 	97 , 	10 , 	59 , 	69 , 	93 , 	14 , 	5 , 	8 , 	3 , 	-   , 	8 , 	20 , 	82 , 	51 , 	147 , 	59 , 	26 , 	16 , 	10 , 	13 , 	15 , 	8 , 	14 , 	28 , 	2 , 	20 , 	2 , 	5 , 	14 , 	8 , 	26 ," 	1,529 ",,,FT/ED line," 	6,365 "," 	2,340 "," 	1,553 "," 	1,880 ", 	875 ," 	5,784 ", 	484 ," 	19,282 "
SH, 	13 , 	16 , 	4 , 	7 , 	28 , 	11 , 	16 , 	16 , 	27 , 	26 , 	51 , 	59 , 	33 , 	54 , 	52 , 	7 , 	31 , 	59 , 	4 , 	2 , 	5 , 	2 , 	1 , 	5 , 	7 , 	54 , 	34 , 	106 , 	37 , 	20 , 	18 , 	7 , 	9 , 	12 , 	4 , 	13 , 	16 , 	2 , 	10 , 	3 , 	3 , 	10 , 	3 , 	14 , 	910 ,,,SFIA," 	4,023 ", 	378 ," 	1,750 ", 	593 , 	655 , 	396 , 	915 ," 	8,710 "
UC, 	10 , 	14 , 	9 , 	9 , 	49 , 	13 , 	21 , 	21 , 	33 , 	38 , 	45 , 	64 , 	27 , 	72 , 	67 , 	26 , 	8 , 	70 , 	6 , 	5 , 	5 , 	3 , 	2 , 	7 , 	7 , 	98 , 	67 , 	177 , 	61 , 	20 , 	16 , 	13 , 	17 , 	17 , 	4 , 	9 , 	26 , 	3 , 	13 , 	3 , 	6 , 	17 , 	8 , 	11 ," 	1,221 ",,,Entries," 	39,581 "," 	14,896 "," 	23,750 "," 	14,670 "," 	11,140 "," 	19,297 "," 	10,181 "," 	133,515 "
FM, 	17 , 	38 , 	30 , 	30 , 	144 , 	27 , 	40 , 	51 , 	58 , 	52 , 	80 , 	108 , 	48 , 	102 , 	105 , 	64 , 	76 , 	20 , 	18 , 	17 , 	14 , 	4 , 	7 , 	16 , 	11 , 	174 , 	113 , 	337 , 	131 , 	41 , 	29 , 	12 , 	22 , 	24 , 	4 , 	17 , 	46 , 	4 , 	31 , 	6 , 	5 , 	38 , 	4 , 	18 ," 	2,234 ",,,,,,,,,,,
CN, 	15 , 	24 , 	14 , 	13 , 	37 , 	13 , 	37 , 	32 , 	40 , 	8 , 	31 , 	39 , 	12 , 	14 , 	9 , 	5 , 	6 , 	18 , 	8 , 	47 , 	141 , 	54 , 	20 , 	35 , 	7 , 	149 , 	71 , 	208 , 	89 , 	36 , 	35 , 	22 , 	18 , 	28 , 	13 , 	2 , 	7 , 	19 , 	160 , 	10 , 	7 , 	55 , 	15 , 	3 ," 	1,627 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	7 , 	11 , 	8 , 	10 , 	32 , 	10 , 	28 , 	32 , 	34 , 	7 , 	17 , 	50 , 	5 , 	4 , 	4 , 	3 , 	7 , 	14 , 	43 , 	11 , 	82 , 	20 , 	15 , 	47 , 	4 , 	165 , 	103 , 	242 , 	104 , 	33 , 	25 , 	14 , 	11 , 	21 , 	8 , 	4 , 	4 , 	6 , 	50 , 	4 , 	6 , 	107 , 	13 , 	1 ," 	1,426 ",,,Dtwn SF," 	1,583 ",,,,,,,
WC, 	17 , 	18 , 	10 , 	16 , 	51 , 	19 , 	41 , 	47 , 	43 , 	15 , 	23 , 	47 , 	6 , 	9 , 	7 , 	4 , 	4 , 	11 , 	154 , 	71 , 	7 , 	43 , 	18 , 	73 , 	10 , 	270 , 	138 , 	327 , 	166 , 	47 , 	37 , 	19 , 	17 , 	29 , 	10 , 	2 , 	5 , 	21 , 	76 , 	6 , 	8 , 	122 , 	18 , 	2 ," 	2,088 ",,,OAK," 	11,774 "," 	1,099 ",,,,,,
LF, 	7 , 	5 , 	8 , 	8 , 	36 , 	9 , 	20 , 	33 , 	27 , 	7 , 	14 , 	20 , 	2 , 	5 , 	2 , 	1 , 	3 , 	8 , 	52 , 	22 , 	40 , 	5 , 	9 , 	49 , 	3 , 	135 , 	82 , 	174 , 	94 , 	23 , 	19 , 	7 , 	4 , 	9 , 	1 , 	1 , 	2 , 	4 , 	17 , 	3 , 	2 , 	69 , 	8 , 	0 ," 	1,049 ",,,CM line," 	23,047 "," 	3,903 "," 	4,440 ",,,,,
OR, 	3 , 	5 , 	7 , 	6 , 	24 , 	6 , 	16 , 	26 , 	24 , 	5 , 	11 , 	13 , 	5 , 	4 , 	1 , 	1 , 	3 , 	4 , 	18 , 	19 , 	22 , 	13 , 	4 , 	39 , 	2 , 	112 , 	66 , 	141 , 	69 , 	20 , 	15 , 	10 , 	7 , 	11 , 	2 , 	0 , 	1 , 	2 , 	7 , 	3 , 	1 , 	57 , 	6 , 	1 , 	808 ,,,RM line," 	10,104 "," 	4,138 "," 	3,222 "," 	2,935 ",,,,
RR, 	11 , 	15 , 	22 , 	17 , 	35 , 	12 , 	46 , 	137 , 	67 , 	21 , 	35 , 	47 , 	8 , 	11 , 	7 , 	4 , 	7 , 	19 , 	32 , 	47 , 	70 , 	54 , 	41 , 	12 , 	26 , 	286 , 	178 , 	380 , 	261 , 	141 , 	89 , 	30 , 	17 , 	19 , 	3 , 	4 , 	8 , 	7 , 	22 , 	5 , 	6 , 	146 , 	28 , 	2 ," 	2,435 ",,,WP line," 	9,352 "," 	2,133 "," 	2,180 "," 	1,405 "," 	2,309 ",,,
OW, 	22 , 	21 , 	11 , 	14 , 	70 , 	35 , 	55 , 	64 , 	67 , 	30 , 	71 , 	63 , 	19 , 	32 , 	15 , 	7 , 	9 , 	5 , 	8 , 	6 , 	9 , 	5 , 	3 , 	25 , 	11 , 	360 , 	237 , 	550 , 	247 , 	172 , 	106 , 	26 , 	30 , 	22 , 	5 , 	5 , 	11 , 	2 , 	22 , 	5 , 	9 , 	47 , 	12 , 	4 ," 	2,551 ",,,FT/ED line," 	12,553 "," 	4,587 "," 	3,114 "," 	4,071 "," 	1,804 "," 	5,784 ",,
EM, 	93 , 	195 , 	142 , 	259 , 	448 , 	207 , 	321 , 	271 , 	324 , 	210 , 	281 , 	209 , 	142 , 	140 , 	87 , 	60 , 	110 , 	210 , 	157 , 	195 , 	270 , 	146 , 	114 , 	306 , 	420 , 	74 , 	25 , 	212 , 	109 , 	351 , 	438 , 	241 , 	335 , 	237 , 	77 , 	111 , 	403 , 	74 , 	170 , 	73 , 	70 , 	365 , 	164 , 	112 ," 	8,956 ",,,SFIA," 	8,430 ", 	880 ," 	3,876 "," 	1,481 "," 	1,513 ", 	881 , 	915 ," 	133,515 "
MT, 	69 , 	139 , 	99 , 	151 , 	302 , 	129 , 	213 , 	209 , 	234 , 	195 , 	190 , 	145 , 	120 , 	119 , 	60 , 	36 , 	77 , 	119 , 	88 , 	113 , 	139 , 	76 , 	64 , 	187 , 	256 , 	30 , 	45 , 	53 , 	74 , 	356 , 	398 , 	277 , 	762 , 	229 , 	100 , 	66 , 	151 , 	47 , 	93 , 	64 , 	68 , 	370 , 	127 , 	61 ," 	6,901 ",,,,,,,,,,,
PL, 	169 , 	324 , 	170 , 	247 , 	612 , 	210 , 	415 , 	313 , 	463 , 	342 , 	415 , 	288 , 	223 , 	238 , 	115 , 	99 , 	154 , 	279 , 	168 , 	185 , 	279 , 	155 , 	113 , 	312 , 	545 , 	230 , 	46 , 	132 , 	162 ," 	1,181 "," 	1,258 ", 	666 ," 	1,279 ", 	746 , 	258 , 	124 , 	364 , 	75 , 	213 , 	182 , 	205 ," 	1,355 ", 	393 , 	129 ," 	15,828 ",,,,,,,,,,,
CC, 	70 , 	133 , 	129 , 	169 , 	318 , 	173 , 	292 , 	241 , 	201 , 	180 , 	254 , 	158 , 	87 , 	68 , 	50 , 	29 , 	54 , 	121 , 	71 , 	89 , 	133 , 	89 , 	65 , 	197 , 	246 , 	100 , 	61 , 	158 , 	73 , 	489 , 	539 , 	262 , 	466 , 	264 , 	118 , 	75 , 	158 , 	33 , 	79 , 	75 , 	115 , 	562 , 	220 , 	46 ," 	7,509 ",,,,,,,,,,,
16, 	56 , 	61 , 	45 , 	103 , 	198 , 	159 , 	253 , 	192 , 	131 , 	128 , 	138 , 	74 , 	36 , 	34 , 	28 , 	20 , 	17 , 	37 , 	40 , 	34 , 	50 , 	24 , 	23 , 	136 , 	188 , 	353 , 	300 ," 	1,266 ", 	550 , 	54 , 	207 , 	240 , 	378 , 	184 , 	71 , 	25 , 	58 , 	12 , 	33 , 	47 , 	80 , 	236 , 	146 , 	16 ," 	6,460 ",,,,,,,,,,,
24, 	69 , 	67 , 	34 , 	71 , 	139 , 	96 , 	159 , 	136 , 	83 , 	90 , 	128 , 	84 , 	36 , 	30 , 	21 , 	17 , 	14 , 	31 , 	34 , 	24 , 	35 , 	20 , 	14 , 	79 , 	109 , 	412 , 	324 ," 	1,452 ", 	619 , 	213 , 	57 , 	186 , 	338 , 	174 , 	95 , 	17 , 	50 , 	13 , 	49 , 	56 , 	113 , 	216 , 	125 , 	14 ," 	6,142 ",,,,,,,,,,,
GP, 	20 , 	24 , 	14 , 	25 , 	53 , 	24 , 	40 , 	33 , 	30 , 	21 , 	24 , 	36 , 	11 , 	14 , 	7 , 	5 , 	11 , 	15 , 	20 , 	15 , 	20 , 	10 , 	7 , 	26 , 	26 , 	237 , 	183 , 	830 , 	258 , 	208 , 	185 , 	39 , 	47 , 	42 , 	29 , 	9 , 	20 , 	5 , 	28 , 	21 , 	50 , 	101 , 	55 , 	5 ," 	2,883 ",,,,,,,,,,,
BP, 	27 , 	28 , 	8 , 	15 , 	42 , 	20 , 	24 , 	20 , 	40 , 	34 , 	37 , 	42 , 	17 , 	23 , 	11 , 	13 , 	15 , 	26 , 	21 , 	14 , 	20 , 	5 , 	7 , 	15 , 	25 , 	326 , 	320 ," 	1,751 ", 	396 , 	332 , 	307 , 	46 , 	75 , 	53 , 	63 , 	5 , 	23 , 	4 , 	32 , 	33 , 	111 , 	96 , 	69 , 	8 ," 	4,601 ",,,,,,,,,,,
DC, 	26 , 	23 , 	8 , 	16 , 	53 , 	17 , 	24 , 	27 , 	33 , 	28 , 	28 , 	51 , 	22 , 	20 , 	16 , 	9 , 	21 , 	25 , 	26 , 	24 , 	30 , 	12 , 	10 , 	21 , 	25 , 	211 , 	198 , 	871 , 	260 , 	180 , 	182 , 	43 , 	60 , 	25 , 	34 , 	13 , 	40 , 	4 , 	37 , 	33 , 	95 , 	188 , 	96 , 	9 ," 	3,174 ",,,,,,,,,,,
CM, 	7 , 	14 , 	4 , 	6 , 	9 , 	2 , 	10 , 	10 , 	16 , 	6 , 	8 , 	7 , 	3 , 	8 , 	5 , 	5 , 	3 , 	6 , 	12 , 	8 , 	14 , 	3 , 	1 , 	3 , 	7 , 	79 , 	68 , 	326 , 	129 , 	72 , 	87 , 	28 , 	71 , 	31 , 	7 , 	3 , 	5 , 	1 , 	20 , 	7 , 	44 , 	80 , 	28 , 	2 ," 	1,267 ",,,,,,,,,,,
CV, 	3 , 	7 , 	3 , 	3 , 	19 , 	5 , 	9 , 	9 , 	13 , 	43 , 	44 , 	35 , 	32 , 	55 , 	17 , 	10 , 	12 , 	15 , 	3 , 	3 , 	1 , 	2 , 	0 , 	4 , 	8 , 	100 , 	67 , 	150 , 	84 , 	19 , 	16 , 	7 , 	6 , 	14 , 	1 , 	4 , 	45 , 	2 , 	4 , 	1 , 	4 , 	11 , 	5 , 	59 , 	952 ,,,,,,,,,,,
ED, 	10 , 	11 , 	5 , 	9 , 	36 , 	12 , 	14 , 	20 , 	20 , 	63 , 	60 , 	109 , 	28 , 	74 , 	25 , 	12 , 	27 , 	39 , 	7 , 	5 , 	5 , 	2 , 	1 , 	6 , 	11 , 	346 , 	159 , 	462 , 	147 , 	50 , 	40 , 	34 , 	25 , 	44 , 	6 , 	48 , 	12 , 	1 , 	8 , 	5 , 	5 , 	88 , 	8 , 	24 ," 	2,123 ",,,,,,,,,,,
NC, 	1 , 	3 , 	2 , 	4 , 	8 , 	2 , 	9 , 	8 , 	11 , 	3 , 	4 , 	19 , 	3 , 	3 , 	2 , 	1 , 	2 , 	4 , 	18 , 	7 , 	21 , 	3 , 	1 , 	10 , 	2 , 	64 , 	40 , 	89 , 	35 , 	12 , 	9 , 	5 , 	6 , 	6 , 	2 , 	1 , 	1 , 	3 , 	24 , 	1 , 	3 , 	27 , 	4 , 	1 , 	484 ,,,,,,,,,,,
WP, 	37 , 	41 , 	9 , 	13 , 	28 , 	21 , 	95 , 	36 , 	56 , 	12 , 	49 , 	83 , 	23 , 	29 , 	17 , 	14 , 	9 , 	30 , 	163 , 	50 , 	91 , 	16 , 	9 , 	30 , 	23 , 	160 , 	84 , 	274 , 	100 , 	36 , 	43 , 	25 , 	36 , 	38 , 	17 , 	5 , 	7 , 	23 , 	11 , 	13 , 	13 , 	73 , 	20 , 	4 ," 	1,965 ",,,,,,,,,,,
SS, 	6 , 	9 , 	2 , 	4 , 	7 , 	2 , 	4 , 	4 , 	7 , 	3 , 	6 , 	11 , 	7 , 	2 , 	2 , 	2 , 	4 , 	3 , 	9 , 	4 , 	7 , 	1 , 	1 , 	4 , 	5 , 	61 , 	57 , 	222 , 	80 , 	46 , 	49 , 	19 , 	35 , 	32 , 	7 , 	3 , 	4 , 	4 , 	13 , 	7 , 	30 , 	39 , 	17 , 	2 , 	847 ,,,,,,,,,,,
SB, 	10 , 	12 , 	4 , 	5 , 	12 , 	4 , 	8 , 	9 , 	9 , 	9 , 	12 , 	16 , 	4 , 	6 , 	8 , 	4 , 	6 , 	5 , 	9 , 	6 , 	9 , 	3 , 	1 , 	5 , 	9 , 	80 , 	61 , 	243 , 	104 , 	82 , 	108 , 	51 , 	113 , 	98 , 	48 , 	4 , 	4 , 	3 , 	15 , 	31 , 	9 , 	44 , 	33 , 	2 ," 	1,318 ",,,,,,,,,,,
SO, 	20 , 	37 , 	23 , 	51 , 	191 , 	33 , 	58 , 	37 , 	58 , 	17 , 	23 , 	27 , 	14 , 	13 , 	9 , 	9 , 	10 , 	25 , 	52 , 	60 , 	89 , 	52 , 	47 , 	84 , 	38 , 	300 , 	295 ," 	1,226 ", 	353 , 	152 , 	134 , 	56 , 	61 , 	92 , 	55 , 	9 , 	61 , 	22 , 	46 , 	21 , 	25 , 	31 , 	188 , 	15 ," 	4,219 ",,,,,,,,,,,
MB, 	14 , 	17 , 	14 , 	17 , 	84 , 	14 , 	21 , 	27 , 	35 , 	8 , 	16 , 	17 , 	6 , 	6 , 	8 , 	3 , 	4 , 	5 , 	13 , 	12 , 	17 , 	6 , 	7 , 	22 , 	12 , 	157 , 	114 , 	452 , 	217 , 	130 , 	123 , 	54 , 	79 , 	100 , 	27 , 	2 , 	13 , 	8 , 	22 , 	16 , 	33 , 	376 , 	14 , 	3 ," 	2,349 ",,,,,,,,,,,
WD, 	2 , 	7 , 	5 , 	4 , 	20 , 	5 , 	11 , 	7 , 	6 , 	30 , 	39 , 	62 , 	23 , 	71 , 	24 , 	12 , 	8 , 	15 , 	3 , 	2 , 	3 , 	1 , 	0 , 	3 , 	7 , 	117 , 	58 , 	162 , 	62 , 	15 , 	13 , 	7 , 	9 , 	10 , 	2 , 	62 , 	16 , 	1 , 	3 , 	2 , 	3 , 	33 , 	3 , 	4 , 	951 ,,,,,,,,,,,
Entries," 	1,588 "," 	2,252 "," 	1,626 "," 	1,926 "," 	5,013 "," 	2,308 "," 	3,349 "," 	3,163 "," 	3,365 "," 	2,396 "," 	3,491 "," 	3,573 "," 	1,719 "," 	2,216 "," 	1,473 ", 	888 ," 	1,176 "," 	2,160 "," 	1,587 "," 	1,325 "," 	1,980 "," 	1,019 ", 	760 ," 	2,209 "," 	2,684 "," 	8,089 "," 	5,643 "," 	18,398 "," 	7,850 "," 	6,196 "," 	5,791 "," 	2,824 "," 	4,780 "," 	3,035 "," 	1,181 ", 	903 ," 	2,031 ", 	490 ," 	1,786 ", 	818 ," 	1,248 "," 	6,032 "," 	2,124 ", 	856 ," 	135,319 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
