Exit stations,Entry stations->,,TOTAL,,,Jun 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	318 , 	999 , 	746 , 	655 ," 	2,474 ", 	877 ," 	1,558 ", 	915 ," 	1,092 ", 	377 , 	986 , 	836 , 	384 , 	266 , 	268 , 	221 , 	107 , 	170 , 	167 , 	84 , 	196 , 	76 , 	102 , 	170 , 	319 ," 	3,092 "," 	2,646 "," 	4,583 "," 	2,877 "," 	2,086 "," 	2,357 ", 	643 , 	600 , 	338 , 	174 , 	43 , 	107 , 	54 , 	173 , 	123 , 	318 , 	445 , 	231 , 	45 , 	143 , 	155 , 	54 , 	113 , 	134 , 	99 ," 	35,996 ",,,,,,,,,,,,,
EN," 	1,073 ", 	383 , 	753 , 	624 ," 	3,577 ", 	972 ," 	1,821 "," 	1,559 "," 	2,374 ", 	598 ," 	1,282 "," 	1,033 ", 	576 , 	438 , 	472 , 	198 , 	295 , 	359 , 	276 , 	131 , 	269 , 	85 , 	103 , 	257 , 	361 ," 	5,594 "," 	4,662 "," 	6,644 "," 	4,928 "," 	2,318 "," 	2,392 ", 	650 , 	849 , 	600 , 	232 , 	48 , 	208 , 	51 , 	162 , 	212 , 	302 , 	946 , 	408 , 	92 , 	464 , 	192 , 	133 , 	209 , 	80 , 	107 ," 	52,352 ",,,,,,,,,,,,,
EP, 	876 , 	792 , 	170 , 	553 ," 	3,048 ", 	659 , 	891 ," 	1,087 "," 	1,310 ", 	389 , 	512 , 	381 , 	263 , 	171 , 	135 , 	130 , 	125 , 	114 , 	157 , 	76 , 	121 , 	89 , 	46 , 	202 , 	102 ," 	2,472 "," 	2,145 "," 	2,359 "," 	2,182 "," 	1,027 ", 	675 , 	243 , 	186 , 	157 , 	29 , 	43 , 	84 , 	29 , 	129 , 	58 , 	56 , 	515 , 	156 , 	56 , 	239 , 	67 , 	57 , 	79 , 	20 , 	37 ," 	25,499 ",,,,,,,,,,,,,
NB, 	586 , 	567 , 	505 , 	224 , 	646 , 	313 , 	588 , 	813 , 	767 , 	246 , 	714 , 	449 , 	204 , 	149 , 	180 , 	71 , 	97 , 	102 , 	105 , 	127 , 	168 , 	38 , 	41 , 	74 , 	137 ," 	2,266 "," 	1,758 "," 	1,663 "," 	1,775 "," 	1,044 ", 	753 , 	205 , 	157 , 	182 , 	40 , 	38 , 	71 , 	28 , 	118 , 	79 , 	34 , 	620 , 	111 , 	19 , 	294 , 	94 , 	77 , 	109 , 	15 , 	51 ," 	19,512 ",,,,,,,,,,,,,
BK," 	2,870 "," 	3,906 "," 	3,169 ", 	682 , 	524 ," 	1,489 "," 	1,519 "," 	2,074 "," 	2,104 ", 	763 ," 	1,827 "," 	1,139 ", 	815 , 	623 , 	556 , 	332 , 	478 , 	484 , 	343 , 	351 , 	415 , 	198 , 	112 , 	120 , 	513 ," 	3,389 "," 	2,533 "," 	3,373 "," 	2,966 "," 	1,798 "," 	1,245 ", 	399 , 	511 , 	352 , 	108 , 	134 , 	382 , 	96 , 	316 , 	123 , 	190 , 	702 , 	526 , 	189 , 	428 , 	265 , 	297 , 	478 , 	89 , 	230 ," 	48,525 ",,,,,,,,,,,,,
AS, 	899 ," 	1,080 ", 	618 , 	249 ," 	1,099 ", 	212 , 	581 ," 	1,004 "," 	1,084 ", 	398 , 	975 , 	648 , 	368 , 	302 , 	249 , 	147 , 	213 , 	181 , 	145 , 	99 , 	150 , 	79 , 	17 , 	56 , 	298 ," 	2,089 "," 	1,765 "," 	2,252 "," 	2,104 "," 	1,333 ", 	667 , 	194 , 	241 , 	109 , 	54 , 	34 , 	145 , 	10 , 	61 , 	58 , 	113 , 	388 , 	141 , 	44 , 	218 , 	136 , 	112 , 	187 , 	18 , 	100 ," 	23,724 ",,,,,,,,,,,,,
MA," 	1,489 "," 	1,770 ", 	901 , 	652 ," 	1,355 ", 	640 , 	393 , 	750 ," 	1,069 ", 	342 ," 	1,723 "," 	1,278 ", 	868 , 	545 , 	545 , 	286 , 	389 , 	377 , 	654 , 	745 , 	867 , 	279 , 	256 , 	360 , 	459 ," 	4,156 "," 	3,588 "," 	4,418 "," 	4,144 "," 	2,740 "," 	1,660 ", 	609 , 	593 , 	420 , 	248 , 	91 , 	296 , 	124 , 	828 , 	186 , 	191 , 	857 , 	218 , 	100 , 	287 , 	159 , 	176 , 	322 , 	470 , 	909 ," 	46,782 ",,,,,,,,,,,,,
19, 	929 ," 	1,294 ", 	874 , 	694 ," 	1,606 ", 	826 , 	778 , 	340 , 	177 , 	161 , 	857 , 	996 , 	865 , 	782 , 	639 , 	384 , 	424 , 	347 , 	761 , 	685 , 	690 , 	302 , 	268 , 	504 , 	459 ," 	4,329 "," 	4,116 "," 	4,614 "," 	3,775 "," 	2,613 "," 	1,691 ", 	670 , 	581 , 	526 , 	169 , 	83 , 	201 , 	205 , 	648 , 	212 , 	124 , 	629 , 	223 , 	117 , 	283 , 	191 , 	190 , 	234 , 	238 , 	639 ," 	43,943 ",,,,,,,,,,,,,
12," 	1,151 "," 	2,357 "," 	1,356 ", 	797 ," 	1,834 "," 	1,031 "," 	1,056 ", 	187 , 	421 , 	170 , 	890 ," 	1,273 "," 	1,279 "," 	1,140 "," 	1,083 ", 	493 , 	689 , 	497 , 	993 ," 	1,017 "," 	1,004 ", 	413 , 	410 , 	583 , 	578 ," 	4,203 "," 	3,669 "," 	5,710 "," 	3,918 "," 	2,229 "," 	1,747 ", 	747 ," 	1,107 ", 	907 , 	378 , 	154 , 	316 , 	269 , 	900 , 	363 , 	259 , 	893 , 	392 , 	67 , 	267 , 	236 , 	240 , 	319 , 	329 ," 	1,067 "," 	53,388 ",,,,,,,,,,,,,
LM, 	303 , 	615 , 	354 , 	286 , 	699 , 	355 , 	367 , 	152 , 	198 , 	250 ," 	1,539 "," 	2,068 "," 	2,435 "," 	1,870 "," 	1,138 ", 	785 , 	710 , 	679 , 	243 , 	100 , 	170 , 	78 , 	40 , 	121 , 	328 ," 	4,011 "," 	3,345 "," 	4,396 "," 	3,250 "," 	2,028 "," 	1,332 ", 	679 , 	673 , 	384 , 	56 , 	920 ," 	1,492 ", 	75 , 	116 , 	79 , 	61 , 	225 , 	59 , 	544 , 	360 , 	498 , 	236 , 	373 , 	52 , 	232 ," 	41,359 ",,,,,,,,,,,,,
