Exit stations,Entry stations->,,WEEKDAY,,,Jun 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	11 , 	37 , 	28 , 	26 , 	95 , 	32 , 	61 , 	36 , 	43 , 	13 , 	36 , 	32 , 	15 , 	10 , 	10 , 	9 , 	4 , 	6 , 	6 , 	3 , 	8 , 	3 , 	4 , 	6 , 	13 , 	119 , 	106 , 	173 , 	116 , 	82 , 	91 , 	25 , 	22 , 	13 , 	7 , 	2 , 	3 , 	2 , 	7 , 	5 , 	12 , 	15 , 	10 , 	2 , 	6 , 	6 , 	2 , 	3 , 	5 , 	4 ," 	1,382 ",,,,,,,,,,,,,
EN, 	41 , 	12 , 	29 , 	24 , 	138 , 	36 , 	72 , 	63 , 	97 , 	22 , 	47 , 	39 , 	22 , 	16 , 	18 , 	8 , 	11 , 	14 , 	10 , 	5 , 	10 , 	3 , 	4 , 	10 , 	14 , 	220 , 	191 , 	251 , 	205 , 	91 , 	94 , 	26 , 	34 , 	23 , 	8 , 	2 , 	8 , 	2 , 	6 , 	9 , 	12 , 	33 , 	17 , 	4 , 	17 , 	7 , 	5 , 	7 , 	3 , 	4 ," 	2,043 ",,,,,,,,,,,,,
EP, 	33 , 	31 , 	5 , 	20 , 	116 , 	23 , 	35 , 	41 , 	52 , 	13 , 	19 , 	13 , 	10 , 	6 , 	5 , 	5 , 	5 , 	4 , 	6 , 	3 , 	5 , 	3 , 	2 , 	8 , 	3 , 	95 , 	85 , 	87 , 	87 , 	40 , 	26 , 	10 , 	7 , 	6 , 	1 , 	2 , 	3 , 	1 , 	5 , 	2 , 	2 , 	17 , 	7 , 	2 , 	8 , 	3 , 	2 , 	3 , 	1 , 	1 , 	968 ,,,,,,,,,,,,,
NB, 	23 , 	22 , 	18 , 	7 , 	25 , 	11 , 	22 , 	31 , 	30 , 	8 , 	28 , 	18 , 	8 , 	5 , 	7 , 	3 , 	3 , 	4 , 	4 , 	5 , 	6 , 	1 , 	2 , 	3 , 	5 , 	82 , 	69 , 	60 , 	68 , 	38 , 	28 , 	7 , 	6 , 	6 , 	2 , 	1 , 	2 , 	1 , 	5 , 	3 , 	1 , 	22 , 	4 , 	1 , 	11 , 	4 , 	3 , 	3 , 	1 , 	2 , 	727 ,,,,,,,,,,,,,
BK, 	111 , 	151 , 	120 , 	26 , 	15 , 	57 , 	58 , 	77 , 	81 , 	25 , 	69 , 	42 , 	32 , 	23 , 	21 , 	13 , 	18 , 	17 , 	13 , 	14 , 	16 , 	7 , 	4 , 	4 , 	19 , 	122 , 	94 , 	116 , 	109 , 	62 , 	46 , 	15 , 	20 , 	12 , 	4 , 	5 , 	14 , 	4 , 	12 , 	5 , 	7 , 	25 , 	21 , 	7 , 	16 , 	9 , 	9 , 	14 , 	4 , 	10 ," 	1,794 ",,,,,,,,,,,,,
AS, 	33 , 	39 , 	21 , 	9 , 	41 , 	7 , 	21 , 	36 , 	42 , 	13 , 	37 , 	25 , 	13 , 	12 , 	9 , 	6 , 	9 , 	7 , 	6 , 	4 , 	6 , 	3 , 	1 , 	2 , 	11 , 	80 , 	71 , 	83 , 	82 , 	47 , 	24 , 	7 , 	9 , 	4 , 	2 , 	1 , 	5 , 	0 , 	2 , 	2 , 	5 , 	13 , 	6 , 	2 , 	8 , 	6 , 	4 , 	6 , 	1 , 	4 , 	886 ,,,,,,,,,,,,,
MA, 	59 , 	71 , 	34 , 	25 , 	51 , 	24 , 	12 , 	28 , 	41 , 	11 , 	66 , 	49 , 	34 , 	21 , 	21 , 	11 , 	16 , 	15 , 	25 , 	30 , 	33 , 	11 , 	9 , 	12 , 	18 , 	155 , 	141 , 	161 , 	158 , 	97 , 	61 , 	22 , 	22 , 	15 , 	10 , 	4 , 	12 , 	5 , 	33 , 	8 , 	8 , 	30 , 	8 , 	4 , 	10 , 	7 , 	6 , 	11 , 	19 , 	36 ," 	1,768 ",,,,,,,,,,,,,
19, 	36 , 	52 , 	34 , 	27 , 	58 , 	30 , 	30 , 	10 , 	6 , 	5 , 	34 , 	38 , 	35 , 	31 , 	24 , 	16 , 	17 , 	13 , 	31 , 	27 , 	26 , 	12 , 	10 , 	16 , 	15 , 	160 , 	162 , 	162 , 	141 , 	88 , 	57 , 	24 , 	21 , 	21 , 	6 , 	4 , 	8 , 	9 , 	26 , 	9 , 	4 , 	21 , 	8 , 	5 , 	9 , 	7 , 	7 , 	8 , 	10 , 	26 ," 	1,635 ",,,,,,,,,,,,,
12, 	45 , 	99 , 	55 , 	31 , 	70 , 	41 , 	41 , 	7 , 	14 , 	6 , 	35 , 	49 , 	53 , 	45 , 	42 , 	19 , 	29 , 	20 , 	41 , 	42 , 	42 , 	17 , 	16 , 	21 , 	21 , 	149 , 	138 , 	203 , 	145 , 	74 , 	65 , 	28 , 	42 , 	36 , 	15 , 	7 , 	13 , 	12 , 	38 , 	15 , 	9 , 	30 , 	15 , 	3 , 	10 , 	10 , 	9 , 	11 , 	14 , 	46 ," 	2,038 ",,,,,,,,,,,,,
LM, 	9 , 	21 , 	11 , 	8 , 	22 , 	11 , 	12 , 	5 , 	7 , 	7 , 	51 , 	77 , 	94 , 	69 , 	44 , 	31 , 	28 , 	27 , 	9 , 	4 , 	6 , 	3 , 	1 , 	4 , 	11 , 	149 , 	129 , 	156 , 	122 , 	68 , 	43 , 	24 , 	22 , 	14 , 	2 , 	34 , 	56 , 	3 , 	4 , 	3 , 	2 , 	7 , 	2 , 	21 , 	13 , 	20 , 	8 , 	12 , 	2 , 	9 ," 	1,498 ",,,,,,,,,,,,,
FV, 	37 , 	43 , 	21 , 	26 , 	68 , 	39 , 	64 , 	33 , 	42 , 	42 , 	17 , 	100 , 	101 , 	96 , 	73 , 	44 , 	32 , 	41 , 	14 , 	7 , 	15 , 	8 , 	14 , 	17 , 	44 , 	173 , 	163 , 	274 , 	222 , 	102 , 	93 , 	20 , 	27 , 	26 , 	4 , 	29 , 	63 , 	1 , 	8 , 	5 , 	10 , 	17 , 	5 , 	31 , 	7 , 	23 , 	11 , 	14 , 	5 , 	15 ," 	2,382 ",,,,,,,,,,,,,
