Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Nov 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	83 , 	72 , 	32 , 	140 , 	62 , 	55 , 	26 , 	47 , 	19 , 	72 , 	90 , 	17 , 	18 , 	17 , 	9 , 	7 , 	21 , 	16 , 	2 , 	9 , 	3 , 	5 , 	8 , 	25 , 	62 , 	52 , 	136 , 	81 , 	55 , 	82 , 	18 , 	31 , 	19 , 	4 , 	5 , 	10 , 	1 , 	20 , 	5 , 	7 , 	12 , 	9 ," 	1,463 ",,,Eastbay," 	36,619 ",,SF CBD," 	68,925 ",58.1%,,,
EN, 	88 , 	8 , 	57 , 	40 , 	228 , 	94 , 	85 , 	54 , 	97 , 	36 , 	71 , 	384 , 	22 , 	31 , 	25 , 	13 , 	16 , 	31 , 	20 , 	5 , 	10 , 	5 , 	4 , 	11 , 	25 , 	138 , 	119 , 	393 , 	143 , 	50 , 	70 , 	22 , 	49 , 	33 , 	14 , 	6 , 	14 , 	2 , 	25 , 	7 , 	7 , 	44 , 	12 ," 	2,602 ",,,Westbay," 	35,634 ",,non-CBD," 	52,373 ",44.2%,,,
EP, 	78 , 	53 , 	9 , 	26 , 	215 , 	52 , 	38 , 	30 , 	60 , 	23 , 	36 , 	140 , 	15 , 	10 , 	13 , 	5 , 	9 , 	24 , 	6 , 	4 , 	12 , 	4 , 	3 , 	13 , 	8 , 	89 , 	91 , 	201 , 	128 , 	23 , 	17 , 	7 , 	7 , 	10 , 	2 , 	0 , 	7 , 	1 , 	8 , 	2 , 	2 , 	42 , 	7 ," 	1,526 ",,,Transbay," 	53,175 ",,,,,,,
NB, 	33 , 	53 , 	28 , 	6 , 	61 , 	38 , 	32 , 	28 , 	56 , 	22 , 	35 , 	137 , 	12 , 	7 , 	8 , 	4 , 	9 , 	15 , 	7 , 	7 , 	8 , 	4 , 	4 , 	9 , 	7 , 	125 , 	94 , 	232 , 	180 , 	51 , 	45 , 	16 , 	13 , 	13 , 	3 , 	3 , 	9 , 	2 , 	6 , 	2 , 	2 , 	57 , 	9 ," 	1,485 ",,,SFO Ext," 	11,761 ",,,,,,,
BK, 	182 , 	213 , 	192 , 	54 , 	18 , 	144 , 	125 , 	126 , 	154 , 	73 , 	117 , 	692 , 	48 , 	54 , 	30 , 	15 , 	56 , 	289 , 	30 , 	22 , 	37 , 	22 , 	14 , 	24 , 	35 , 	244 , 	183 , 	616 , 	331 , 	117 , 	93 , 	45 , 	31 , 	65 , 	9 , 	17 , 	55 , 	8 , 	15 , 	4 , 	10 , 	183 , 	86 ," 	4,873 ",,,Extensions," 	15,050 ",,,,,,,
AS, 	67 , 	81 , 	47 , 	34 , 	97 , 	5 , 	72 , 	53 , 	78 , 	39 , 	77 , 	144 , 	15 , 	23 , 	14 , 	9 , 	21 , 	17 , 	9 , 	6 , 	13 , 	8 , 	4 , 	11 , 	27 , 	89 , 	80 , 	197 , 	163 , 	72 , 	66 , 	13 , 	15 , 	9 , 	2 , 	7 , 	13 , 	1 , 	10 , 	1 , 	2 , 	40 , 	9 ," 	1,752 ",,,,,,,,,,,
MA, 	59 , 	81 , 	36 , 	32 , 	125 , 	74 , 	10 , 	34 , 	56 , 	22 , 	65 , 	195 , 	28 , 	46 , 	30 , 	16 , 	14 , 	26 , 	24 , 	22 , 	29 , 	8 , 	7 , 	24 , 	30 , 	155 , 	134 , 	413 , 	248 , 	108 , 	89 , 	25 , 	24 , 	19 , 	5 , 	5 , 	11 , 	6 , 	45 , 	2 , 	2 , 	51 , 	6 ," 	2,436 ",,,,,,,,,,,
19, 	23 , 	45 , 	30 , 	30 , 	113 , 	56 , 	28 , 	7 , 	15 , 	29 , 	48 , 	82 , 	18 , 	29 , 	20 , 	10 , 	16 , 	33 , 	20 , 	13 , 	26 , 	13 , 	11 , 	22 , 	18 , 	73 , 	79 , 	223 , 	157 , 	51 , 	37 , 	14 , 	18 , 	22 , 	4 , 	7 , 	20 , 	3 , 	19 , 	2 , 	2 , 	23 , 	8 ," 	1,512 ",,,,,,,,,,,
12, 	42 , 	81 , 	57 , 	44 , 	147 , 	78 , 	52 , 	18 , 	11 , 	12 , 	67 , 	169 , 	60 , 	74 , 	50 , 	23 , 	40 , 	64 , 	39 , 	33 , 	43 , 	18 , 	25 , 	43 , 	35 , 	161 , 	183 , 	468 , 	221 , 	83 , 	60 , 	29 , 	33 , 	38 , 	13 , 	10 , 	17 , 	8 , 	40 , 	3 , 	4 , 	52 , 	12 ," 	2,756 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	25 , 	30 , 	22 , 	21 , 	72 , 	35 , 	19 , 	17 , 	13 , 	6 , 	113 , 	185 , 	80 , 	91 , 	38 , 	21 , 	26 , 	52 , 	6 , 	9 , 	10 , 	3 , 	7 , 	8 , 	29 , 	116 , 	125 , 	386 , 	165 , 	71 , 	59 , 	19 , 	32 , 	18 , 	8 , 	33 , 	60 , 	3 , 	9 , 	5 , 	7 , 	48 , 	7 ," 	2,105 ",,,Dtwn SF," 	1,355 "," 	4,420 "," 	10,875 "," 	4,042 "," 	4,602 "," 	7,012 "," 	2,714 "," 	32,306 "
