Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Nov 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	6 , 	114 , 	94 , 	45 , 	257 , 	70 , 	78 , 	37 , 	61 , 	17 , 	80 , 	59 , 	20 , 	28 , 	25 , 	12 , 	4 , 	18 , 	25 , 	6 , 	11 , 	7 , 	5 , 	14 , 	20 , 	64 , 	73 , 	217 , 	101 , 	78 , 	120 , 	16 , 	33 , 	25 , 	10 , 	6 , 	11 , 	4 , 	29 , 	5 , 	6 , 	13 , 	9 ," 	1,927 ",,,Eastbay," 	41,166 ",,SF CBD," 	102,914 ",63.6%,,,
EN, 	126 , 	16 , 	100 , 	64 , 	573 , 	120 , 	117 , 	77 , 	164 , 	35 , 	113 , 	120 , 	32 , 	31 , 	34 , 	18 , 	24 , 	49 , 	27 , 	12 , 	22 , 	10 , 	8 , 	21 , 	28 , 	192 , 	232 , 	672 , 	225 , 	81 , 	133 , 	30 , 	54 , 	52 , 	16 , 	7 , 	22 , 	4 , 	29 , 	11 , 	13 , 	35 , 	20 ," 	3,762 ",,,Westbay," 	49,778 ",,non-CBD," 	62,497 ",38.6%,,,
EP, 	107 , 	90 , 	6 , 	44 , 	480 , 	71 , 	45 , 	44 , 	106 , 	25 , 	45 , 	52 , 	13 , 	16 , 	14 , 	5 , 	10 , 	25 , 	13 , 	9 , 	17 , 	5 , 	5 , 	16 , 	9 , 	131 , 	130 , 	366 , 	156 , 	54 , 	44 , 	13 , 	16 , 	16 , 	3 , 	3 , 	13 , 	3 , 	9 , 	1 , 	3 , 	27 , 	16 ," 	2,272 ",,,Transbay," 	78,701 ",,,,,,,
NB, 	56 , 	66 , 	43 , 	8 , 	222 , 	51 , 	50 , 	44 , 	84 , 	24 , 	61 , 	65 , 	21 , 	19 , 	18 , 	7 , 	11 , 	24 , 	13 , 	12 , 	16 , 	5 , 	10 , 	17 , 	14 , 	187 , 	168 , 	393 , 	264 , 	74 , 	67 , 	26 , 	20 , 	18 , 	2 , 	6 , 	9 , 	3 , 	11 , 	2 , 	2 , 	42 , 	17 ," 	2,265 ",,,SFO Ext," 	13,982 ",,,,,,,
BK, 	267 , 	595 , 	487 , 	226 , 	23 , 	329 , 	344 , 	192 , 	308 , 	134 , 	227 , 	322 , 	123 , 	150 , 	100 , 	34 , 	119 , 	377 , 	63 , 	148 , 	162 , 	123 , 	94 , 	47 , 	62 , 	748 , 	537 ," 	1,658 ", 	736 , 	195 , 	200 , 	109 , 	57 , 	170 , 	16 , 	38 , 	197 , 	18 , 	56 , 	14 , 	25 , 	119 , 	254 ," 	10,197 ",,,Extensions," 	17,264 ",,,,,,,
AS, 	80 , 	118 , 	71 , 	45 , 	289 , 	12 , 	86 , 	74 , 	119 , 	41 , 	84 , 	98 , 	27 , 	35 , 	25 , 	9 , 	23 , 	29 , 	13 , 	12 , 	15 , 	5 , 	3 , 	13 , 	45 , 	133 , 	133 , 	352 , 	235 , 	107 , 	88 , 	23 , 	17 , 	17 , 	3 , 	5 , 	14 , 	4 , 	16 , 	4 , 	2 , 	31 , 	12 ," 	2,562 ",,,,,,,,,,,
MA, 	86 , 	123 , 	43 , 	52 , 	338 , 	102 , 	11 , 	48 , 	96 , 	27 , 	120 , 	128 , 	45 , 	51 , 	46 , 	24 , 	29 , 	34 , 	38 , 	34 , 	45 , 	19 , 	12 , 	35 , 	41 , 	214 , 	241 , 	645 , 	336 , 	153 , 	124 , 	28 , 	28 , 	25 , 	8 , 	11 , 	16 , 	9 , 	56 , 	5 , 	3 , 	41 , 	15 ," 	3,581 ",,,,,,,,,,,
19, 	43 , 	82 , 	48 , 	45 , 	191 , 	81 , 	52 , 	6 , 	22 , 	12 , 	67 , 	83 , 	43 , 	60 , 	42 , 	23 , 	28 , 	46 , 	40 , 	32 , 	41 , 	18 , 	18 , 	34 , 	29 , 	119 , 	132 , 	321 , 	203 , 	80 , 	69 , 	27 , 	20 , 	33 , 	8 , 	6 , 	30 , 	5 , 	37 , 	7 , 	5 , 	16 , 	11 ," 	2,311 ",,,,,,,,,,,
12, 	66 , 	146 , 	109 , 	79 , 	292 , 	132 , 	103 , 	26 , 	10 , 	16 , 	105 , 	146 , 	109 , 	133 , 	74 , 	42 , 	60 , 	96 , 	64 , 	53 , 	72 , 	32 , 	29 , 	64 , 	67 , 	232 , 	261 , 	700 , 	295 , 	112 , 	85 , 	38 , 	65 , 	70 , 	24 , 	15 , 	30 , 	17 , 	58 , 	7 , 	6 , 	34 , 	22 ," 	4,189 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	18 , 	33 , 	26 , 	22 , 	120 , 	36 , 	30 , 	15 , 	13 , 	9 , 	69 , 	110 , 	110 , 	106 , 	45 , 	19 , 	46 , 	67 , 	11 , 	6 , 	12 , 	7 , 	6 , 	13 , 	21 , 	162 , 	178 , 	489 , 	205 , 	66 , 	65 , 	25 , 	36 , 	23 , 	11 , 	43 , 	85 , 	1 , 	8 , 	7 , 	7 , 	30 , 	13 ," 	2,418 ",,,Dtwn SF," 	2,076 "," 	6,613 "," 	16,200 "," 	8,254 "," 	7,040 "," 	9,638 "," 	3,514 "," 	49,820 "
