Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Nov 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	8 , 	157 , 	123 , 	83 , 	413 , 	110 , 	149 , 	135 , 	193 , 	55 , 	108 , 	87 , 	44 , 	33 , 	47 , 	24 , 	18 , 	37 , 	35 , 	21 , 	20 , 	13 , 	13 , 	19 , 	25 , 	213 , 	234 , 	263 , 	218 , 	125 , 	155 , 	29 , 	45 , 	65 , 	7 , 	10 , 	23 , 	6 , 	34 , 	12 , 	6 , 	18 , 	12 ," 	3,442 ",,,Eastbay," 	81,996 ",,SF CBD," 	206,687 ",64.6%,,,
EN, 	191 , 	12 , 	115 , 	91 , 	972 , 	178 , 	260 , 	476 , 	650 , 	112 , 	148 , 	165 , 	65 , 	49 , 	82 , 	34 , 	39 , 	82 , 	51 , 	35 , 	38 , 	11 , 	14 , 	28 , 	45 , 	829 , 	929 , 	770 , 	669 , 	148 , 	177 , 	53 , 	94 , 	194 , 	21 , 	11 , 	54 , 	7 , 	38 , 	18 , 	21 , 	59 , 	27 ," 	8,062 ",,,Westbay," 	94,155 ",,non-CBD," 	119,288 ",37.3%,,,
EP, 	138 , 	106 , 	6 , 	54 , 	620 , 	80 , 	92 , 	220 , 	269 , 	92 , 	66 , 	70 , 	27 , 	16 , 	29 , 	9 , 	14 , 	36 , 	28 , 	23 , 	26 , 	8 , 	8 , 	26 , 	15 , 	443 , 	503 , 	323 , 	298 , 	56 , 	43 , 	20 , 	37 , 	71 , 	2 , 	4 , 	20 , 	5 , 	10 , 	4 , 	4 , 	33 , 	12 ," 	3,966 ",,,Transbay," 	155,563 ",,,,,,,
NB, 	86 , 	81 , 	56 , 	5 , 	199 , 	67 , 	80 , 	174 , 	243 , 	67 , 	72 , 	89 , 	27 , 	18 , 	24 , 	10 , 	13 , 	32 , 	22 , 	16 , 	24 , 	7 , 	12 , 	18 , 	24 , 	557 , 	587 , 	347 , 	402 , 	92 , 	78 , 	23 , 	40 , 	64 , 	3 , 	6 , 	18 , 	2 , 	11 , 	4 , 	5 , 	50 , 	17 ," 	3,771 ",,,SFO Ext," 	22,960 ",,,,,,,
BK, 	425 , 	992 , 	624 , 	216 , 	22 , 	407 , 	433 , 	455 , 	591 , 	276 , 	339 , 	303 , 	168 , 	158 , 	155 , 	85 , 	172 , 	317 , 	128 , 	157 , 	139 , 	70 , 	64 , 	52 , 	65 , 	626 , 	706 , 	751 , 	761 , 	293 , 	297 , 	128 , 	111 , 	200 , 	24 , 	52 , 	133 , 	33 , 	79 , 	26 , 	21 , 	96 , 	85 ," 	11,235 ",,,Extensions," 	36,618 ",,,,,,,
AS, 	114 , 	164 , 	71 , 	65 , 	356 , 	6 , 	105 , 	197 , 	252 , 	90 , 	121 , 	124 , 	51 , 	41 , 	63 , 	25 , 	31 , 	65 , 	31 , 	23 , 	25 , 	7 , 	8 , 	18 , 	42 , 	443 , 	510 , 	331 , 	376 , 	121 , 	101 , 	28 , 	36 , 	76 , 	8 , 	12 , 	35 , 	3 , 	20 , 	7 , 	3 , 	29 , 	13 ," 	4,248 ",,,,,,,,,,,
MA, 	157 , 	247 , 	96 , 	85 , 	406 , 	112 , 	9 , 	139 , 	248 , 	80 , 	161 , 	203 , 	111 , 	101 , 	113 , 	57 , 	76 , 	126 , 	121 , 	116 , 	109 , 	39 , 	44 , 	58 , 	70 , 	716 , 	771 , 	651 , 	634 , 	227 , 	186 , 	64 , 	83 , 	118 , 	17 , 	23 , 	62 , 	22 , 	140 , 	15 , 	14 , 	44 , 	26 ," 	6,897 ",,,,,,,,,,,
19, 	146 , 	491 , 	227 , 	178 , 	426 , 	187 , 	128 , 	35 , 	89 , 	58 , 	153 , 	189 , 	221 , 	187 , 	207 , 	170 , 	190 , 	399 , 	260 , 	358 , 	240 , 	155 , 	97 , 	128 , 	54 , 	621 , 	623 , 	528 , 	545 , 	159 , 	163 , 	127 , 	105 , 	195 , 	54 , 	67 , 	212 , 	106 , 	230 , 	45 , 	34 , 	22 , 	64 ," 	8,873 ",,,,,,,,,,,
12, 	204 , 	645 , 	270 , 	239 , 	522 , 	253 , 	244 , 	92 , 	19 , 	52 , 	266 , 	355 , 	355 , 	373 , 	330 , 	217 , 	243 , 	424 , 	314 , 	427 , 	300 , 	182 , 	149 , 	203 , 	94 , 	848 , 	903 , 	812 , 	803 , 	228 , 	246 , 	140 , 	149 , 	253 , 	76 , 	109 , 	286 , 	131 , 	306 , 	69 , 	50 , 	55 , 	78 ," 	12,313 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	54 , 	107 , 	97 , 	71 , 	274 , 	82 , 	79 , 	61 , 	50 , 	18 , 	192 , 	219 , 	257 , 	223 , 	177 , 	122 , 	122 , 	185 , 	24 , 	33 , 	27 , 	15 , 	10 , 	38 , 	38 , 	510 , 	542 , 	484 , 	407 , 	100 , 	101 , 	42 , 	73 , 	114 , 	13 , 	97 , 	239 , 	11 , 	32 , 	21 , 	15 , 	37 , 	22 ," 	5,437 ",,,Dtwn SF,"4,569","13,564","31,709","11,091","17,655","20,566","6,216","99,154"
