Exit stations,Entry stations->,,WEEKDAY,,,Sep 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,,,
LF, 	6 , 	7 , 	7 , 	8 , 	81 , 	9 , 	53 , 	162 , 	143 , 	10 , 	17 , 	17 , 	7 , 	3 , 	6 , 	2 , 	4 , 	8 , 	110 , 	62 , 	68 , 	14 , 	19 , 	79 , 	7 , 	880 , 	817 , 	267 , 	303 , 	60 , 	37 , 	23 , 	16 , 	26 , 	4 , 	1 , 	2 , 	14 , 	55 , 	6 , 	9 , 	96 , 	13 , 	1 , 	26 , 	3 ," 	3,565 ",,,,,,,,,,,,,
OR, 	10 , 	14 , 	9 , 	7 , 	54 , 	8 , 	45 , 	120 , 	121 , 	10 , 	27 , 	15 , 	8 , 	7 , 	6 , 	2 , 	4 , 	15 , 	45 , 	33 , 	50 , 	20 , 	11 , 	66 , 	4 , 	812 , 	751 , 	239 , 	243 , 	58 , 	32 , 	32 , 	19 , 	27 , 	4 , 	4 , 	2 , 	9 , 	27 , 	8 , 	9 , 	82 , 	13 , 	0 , 	16 , 	2 ," 	3,100 ",,,,,,,,,,,,,
RR, 	26 , 	36 , 	31 , 	23 , 	53 , 	14 , 	62 , 	210 , 	171 , 	30 , 	52 , 	31 , 	24 , 	16 , 	19 , 	6 , 	11 , 	23 , 	107 , 	135 , 	151 , 	76 , 	65 , 	22 , 	22 ," 	1,130 "," 	1,197 ", 	585 , 	698 , 	202 , 	111 , 	53 , 	50 , 	54 , 	7 , 	7 , 	10 , 	31 , 	76 , 	11 , 	13 , 	152 , 	26 , 	6 , 	23 , 	10 ," 	5,868 ",,,,,,,,,,,,,
OW, 	27 , 	42 , 	13 , 	11 , 	80 , 	31 , 	50 , 	62 , 	99 , 	39 , 	112 , 	100 , 	46 , 	36 , 	29 , 	16 , 	9 , 	15 , 	20 , 	12 , 	17 , 	5 , 	4 , 	25 , 	26 ," 	1,764 "," 	1,595 "," 	1,047 ", 	938 , 	379 , 	212 , 	59 , 	94 , 	77 , 	13 , 	13 , 	30 , 	7 , 	40 , 	15 , 	27 , 	110 , 	41 , 	12 , 	10 , 	12 ," 	7,418 ",,,,,,,,,,,,,
EM, 	463 ," 	1,106 ", 	696 , 	724 ," 	1,188 ", 	927 ," 	1,312 "," 	1,752 "," 	1,679 "," 	1,089 "," 	1,143 ", 	593 , 	957 , 	866 , 	636 , 	509 ," 	1,111 "," 	1,775 "," 	1,161 "," 	2,158 "," 	1,763 "," 	1,011 ", 	938 ," 	1,254 "," 	2,199 ", 	175 , 	120 , 	504 , 	614 ," 	1,107 "," 	1,761 "," 	1,252 "," 	1,546 "," 	1,376 ", 	860 , 	646 ," 	2,435 ", 	588 , 	994 , 	671 , 	636 , 	531 ," 	1,107 ", 	971 , 	182 , 	756 ," 	47,842 ",,,,,,,,,,,,,
MT, 	483 ," 	1,065 ", 	661 , 	680 , 	939 , 	833 ," 	1,266 "," 	1,504 "," 	1,224 "," 	1,096 "," 	1,099 ", 	540 , 	874 , 	758 , 	587 , 	440 , 	843 ," 	1,235 "," 	1,018 "," 	1,793 "," 	1,380 ", 	751 , 	702 ," 	1,074 "," 	1,798 ", 	142 , 	183 , 	177 , 	607 ," 	1,446 "," 	2,381 "," 	1,699 "," 	2,645 "," 	2,004 "," 	1,158 ", 	573 ," 	1,857 ", 	548 , 	910 , 	885 , 	830 , 	498 ," 	1,549 ", 	728 , 	124 , 	673 ," 	46,259 ",,,,,,,,,,,,,
PL, 	390 , 	710 , 	330 , 	340 , 	646 , 	406 , 	717 , 	827 , 	815 , 	618 , 	734 , 	391 , 	489 , 	454 , 	301 , 	201 , 	291 , 	387 , 	449 , 	519 , 	410 , 	195 , 	183 , 	428 , 	965 , 	712 , 	311 , 	130 , 	344 ," 	1,242 "," 	1,628 "," 	1,078 "," 	2,129 "," 	1,243 ", 	574 , 	228 , 	655 , 	256 , 	594 , 	438 , 	379 ," 	1,457 ", 	660 , 	271 , 	161 , 	207 ," 	26,892 ",,,,,,,,,,,,,
CC, 	317 , 	653 , 	385 , 	434 , 	605 , 	535 , 	819 , 	932 , 	780 , 	593 , 	771 , 	340 , 	468 , 	415 , 	298 , 	217 , 	303 , 	355 , 	436 , 	528 , 	417 , 	252 , 	205 , 	568 , 	902 , 	639 , 	598 , 	324 , 	81 , 	623 ," 	1,012 ", 	790 ," 	1,352 ", 	838 , 	523 , 	241 , 	628 , 	248 , 	542 , 	419 , 	374 , 	585 , 	645 , 	258 , 	80 , 	230 ," 	23,556 ",,,,,,,,,,,,,
16, 	174 , 	214 , 	113 , 	145 , 	323 , 	211 , 	350 , 	434 , 	311 , 	224 , 	274 , 	139 , 	146 , 	123 , 	75 , 	75 , 	71 , 	84 , 	124 , 	146 , 	107 , 	49 , 	49 , 	168 , 	383 ," 	1,136 "," 	1,497 "," 	1,489 ", 	687 , 	37 , 	199 , 	327 , 	673 , 	302 , 	155 , 	56 , 	166 , 	69 , 	181 , 	139 , 	121 , 	224 , 	249 , 	64 , 	32 , 	51 ," 	12,365 ",,,,,,,,,,,,,
24, 	171 , 	181 , 	69 , 	87 , 	264 , 	124 , 	217 , 	324 , 	281 , 	144 , 	201 , 	107 , 	91 , 	74 , 	55 , 	41 , 	36 , 	36 , 	69 , 	78 , 	65 , 	35 , 	29 , 	103 , 	217 ," 	1,529 "," 	2,030 "," 	1,870 "," 	1,055 ", 	215 , 	36 , 	267 , 	628 , 	274 , 	117 , 	26 , 	83 , 	45 , 	132 , 	103 , 	124 , 	183 , 	221 , 	36 , 	27 , 	22 ," 	12,120 ",,,,,,,,,,,,,
GP, 	54 , 	75 , 	33 , 	32 , 	130 , 	39 , 	82 , 	172 , 	162 , 	59 , 	75 , 	51 , 	42 , 	34 , 	20 , 	13 , 	11 , 	24 , 	37 , 	51 , 	50 , 	17 , 	17 , 	42 , 	70 ," 	1,116 "," 	1,388 "," 	1,196 ", 	701 , 	318 , 	266 , 	27 , 	140 , 	65 , 	62 , 	15 , 	62 , 	15 , 	68 , 	38 , 	60 , 	113 , 	134 , 	21 , 	17 , 	9 ," 	7,223 ",,,,,,,,,,,,,
BP, 	71 , 	105 , 	38 , 	37 , 	116 , 	47 , 	81 , 	126 , 	153 , 	79 , 	103 , 	66 , 	68 , 	48 , 	32 , 	28 , 	25 , 	30 , 	56 , 	42 , 	40 , 	12 , 	16 , 	48 , 	99 ," 	1,319 "," 	1,799 "," 	2,421 "," 	1,228 ", 	603 , 	613 , 	131 , 	40 , 	121 , 	98 , 	23 , 	74 , 	19 , 	80 , 	86 , 	105 , 	114 , 	178 , 	23 , 	10 , 	10 ," 	10,663 ",,,,,,,,,,,,,
