Exit stations,Entry stations->,,SATURDAY,,,Sep 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,
RM, 	10 , 	51 , 	52 , 	36 , 	251 , 	54 , 	60 , 	45 , 	64 , 	11 , 	41 , 	42 , 	20 , 	14 , 	14 , 	9 , 	9 , 	16 , 	15 , 	5 , 	8 , 	3 , 	4 , 	15 , 	18 , 	131 , 	120 , 	295 , 	116 , 	97 , 	107 , 	28 , 	35 , 	22 , 	5 , 	3 , 	7 , 	1 , 	21 , 	8 , 	10 , 	41 , 	9 , 	1 , 	8 , 	3 ," 	1,936 ",,,,,,,,,,
EN, 	60 , 	16 , 	65 , 	51 , 	558 , 	94 , 	100 , 	103 , 	141 , 	25 , 	71 , 	114 , 	31 , 	34 , 	28 , 	13 , 	18 , 	34 , 	22 , 	7 , 	18 , 	8 , 	5 , 	17 , 	25 , 	307 , 	270 , 	626 , 	230 , 	96 , 	115 , 	37 , 	58 , 	55 , 	18 , 	6 , 	12 , 	1 , 	22 , 	12 , 	20 , 	85 , 	22 , 	5 , 	21 , 	7 ," 	3,680 ",,,,,,,,,,
EP, 	60 , 	59 , 	13 , 	48 , 	535 , 	54 , 	64 , 	76 , 	96 , 	22 , 	31 , 	49 , 	15 , 	10 , 	11 , 	4 , 	6 , 	24 , 	13 , 	7 , 	16 , 	6 , 	6 , 	19 , 	11 , 	165 , 	142 , 	283 , 	141 , 	59 , 	50 , 	20 , 	15 , 	21 , 	5 , 	3 , 	5 , 	2 , 	9 , 	3 , 	4 , 	55 , 	12 , 	4 , 	18 , 	4 ," 	2,274 ",,,,,,,,,,
NB, 	37 , 	51 , 	44 , 	14 , 	204 , 	35 , 	52 , 	80 , 	80 , 	23 , 	38 , 	43 , 	21 , 	10 , 	11 , 	4 , 	8 , 	22 , 	8 , 	9 , 	17 , 	7 , 	6 , 	13 , 	9 , 	239 , 	184 , 	293 , 	195 , 	101 , 	84 , 	32 , 	17 , 	23 , 	6 , 	5 , 	10 , 	2 , 	8 , 	4 , 	5 , 	72 , 	18 , 	1 , 	18 , 	7 ," 	2,169 ",,,,,,,,,,
BK, 	284 , 	609 , 	526 , 	238 , 	75 , 	279 , 	254 , 	272 , 	278 , 	105 , 	173 , 	124 , 	115 , 	116 , 	74 , 	36 , 	89 , 	278 , 	66 , 	112 , 	167 , 	98 , 	103 , 	39 , 	65 , 	788 , 	541 ," 	1,116 ", 	591 , 	344 , 	250 , 	134 , 	69 , 	153 , 	25 , 	45 , 	125 , 	24 , 	56 , 	27 , 	36 , 	111 , 	144 , 	47 , 	71 , 	75 ," 	9,349 ",,,,,,,,,,
AS, 	54 , 	79 , 	58 , 	33 , 	239 , 	12 , 	64 , 	107 , 	119 , 	26 , 	49 , 	63 , 	23 , 	21 , 	14 , 	12 , 	10 , 	23 , 	15 , 	9 , 	14 , 	8 , 	6 , 	7 , 	27 , 	218 , 	150 , 	290 , 	217 , 	147 , 	101 , 	29 , 	18 , 	22 , 	2 , 	6 , 	8 , 	2 , 	12 , 	5 , 	4 , 	45 , 	15 , 	2 , 	15 , 	5 ," 	2,405 ",,,,,,,,,,
MA, 	78 , 	99 , 	56 , 	46 , 	270 , 	75 , 	21 , 	89 , 	108 , 	19 , 	81 , 	91 , 	36 , 	37 , 	30 , 	11 , 	15 , 	37 , 	43 , 	32 , 	53 , 	23 , 	17 , 	35 , 	25 , 	378 , 	303 , 	567 , 	390 , 	233 , 	161 , 	39 , 	35 , 	32 , 	11 , 	7 , 	13 , 	8 , 	74 , 	8 , 	11 , 	81 , 	20 , 	6 , 	17 , 	8 ," 	3,832 ",,,,,,,,,,
19, 	51 , 	100 , 	76 , 	83 , 	284 , 	115 , 	90 , 	28 , 	28 , 	11 , 	58 , 	89 , 	49 , 	48 , 	33 , 	17 , 	31 , 	38 , 	40 , 	53 , 	60 , 	38 , 	28 , 	72 , 	45 , 	342 , 	310 , 	551 , 	414 , 	268 , 	190 , 	66 , 	57 , 	52 , 	16 , 	12 , 	21 , 	13 , 	47 , 	11 , 	16 , 	65 , 	35 , 	9 , 	15 , 	13 ," 	4,085 ",,,,,,,,,,
12, 	66 , 	136 , 	97 , 	86 , 	262 , 	118 , 	100 , 	23 , 	27 , 	13 , 	81 , 	93 , 	64 , 	72 , 	55 , 	29 , 	31 , 	64 , 	58 , 	65 , 	60 , 	37 , 	34 , 	70 , 	59 , 	435 , 	339 , 	742 , 	391 , 	187 , 	159 , 	64 , 	77 , 	68 , 	24 , 	9 , 	21 , 	14 , 	60 , 	16 , 	21 , 	108 , 	43 , 	6 , 	25 , 	15 ," 	4,629 ",,,,,,,,,,
LM, 	13 , 	26 , 	23 , 	21 , 	101 , 	29 , 	24 , 	13 , 	14 , 	11 , 	84 , 	147 , 	103 , 	132 , 	43 , 	21 , 	35 , 	63 , 	7 , 	7 , 	12 , 	5 , 	6 , 	11 , 	21 , 	243 , 	220 , 	408 , 	223 , 	142 , 	104 , 	31 , 	38 , 	33 , 	4 , 	48 , 	62 , 	1 , 	15 , 	4 , 	5 , 	25 , 	10 , 	31 , 	13 , 	9 ," 	2,641 ",,,,,,,,,,
FV, 	37 , 	53 , 	27 , 	32 , 	139 , 	46 , 	60 , 	57 , 	64 , 	49 , 	20 , 	197 , 	116 , 	158 , 	96 , 	50 , 	39 , 	86 , 	24 , 	14 , 	19 , 	9 , 	7 , 	23 , 	39 , 	228 , 	186 , 	405 , 	207 , 	116 , 	109 , 	32 , 	31 , 	26 , 	8 , 	46 , 	89 , 	4 , 	28 , 	6 , 	7 , 	33 , 	11 , 	50 , 	17 , 	20 ," 	3,123 ",,,,,,,,,,
