Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Sep 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	152 , 	130 , 	92 , 	420 , 	118 , 	156 , 	130 , 	188 , 	45 , 	117 , 	98 , 	41 , 	32 , 	43 , 	23 , 	16 , 	34 , 	32 , 	22 , 	24 , 	14 , 	11 , 	18 , 	27 , 	211 , 	226 , 	268 , 	206 , 	126 , 	148 , 	29 , 	48 , 	58 , 	11 , 	9 , 	21 , 	7 , 	37 , 	10 , 	7 , 	22 , 	15 ," 	3,449 ",,,Eastbay," 	84,730 ",,SF CBD," 	208,272 ",61.9%,,,
EN, 	190 , 	12 , 	121 , 	91 , 	968 , 	177 , 	257 , 	462 , 	639 , 	111 , 	151 , 	221 , 	61 , 	51 , 	69 , 	33 , 	44 , 	82 , 	53 , 	31 , 	42 , 	10 , 	16 , 	28 , 	49 , 	865 , 	929 , 	745 , 	648 , 	148 , 	180 , 	52 , 	100 , 	214 , 	24 , 	9 , 	47 , 	8 , 	37 , 	22 , 	18 , 	57 , 	30 ," 	8,100 ",,,Westbay," 	94,378 ",,non-CBD," 	122,233 ",36.3%,,,
EP, 	140 , 	107 , 	5 , 	58 , 	644 , 	76 , 	95 , 	207 , 	261 , 	89 , 	62 , 	102 , 	29 , 	16 , 	27 , 	11 , 	12 , 	37 , 	30 , 	25 , 	28 , 	9 , 	10 , 	24 , 	17 , 	438 , 	484 , 	320 , 	295 , 	56 , 	46 , 	16 , 	39 , 	75 , 	3 , 	4 , 	18 , 	4 , 	12 , 	7 , 	4 , 	36 , 	14 ," 	3,994 ",,,Transbay," 	157,230 ",,,,,,,
NB, 	92 , 	78 , 	60 , 	6 , 	198 , 	65 , 	79 , 	166 , 	241 , 	71 , 	71 , 	116 , 	26 , 	22 , 	23 , 	9 , 	13 , 	33 , 	22 , 	18 , 	23 , 	7 , 	20 , 	16 , 	20 , 	566 , 	580 , 	349 , 	399 , 	100 , 	71 , 	22 , 	39 , 	63 , 	3 , 	5 , 	19 , 	3 , 	11 , 	6 , 	3 , 	47 , 	18 ," 	3,801 ",,,SFO (no CM)," 	24,378 ",,,,,,,
BK, 	442 ," 	1,004 ", 	668 , 	221 , 	18 , 	400 , 	426 , 	446 , 	587 , 	277 , 	355 , 	331 , 	168 , 	170 , 	146 , 	88 , 	185 , 	340 , 	137 , 	165 , 	151 , 	84 , 	68 , 	53 , 	61 , 	675 , 	691 , 	779 , 	789 , 	311 , 	318 , 	129 , 	117 , 	209 , 	25 , 	57 , 	133 , 	31 , 	83 , 	33 , 	29 , 	84 , 	106 ," 	11,587 ",,,SF stations," 	60,230 ",,,,,,,
AS, 	121 , 	166 , 	69 , 	66 , 	354 , 	6 , 	106 , 	179 , 	256 , 	94 , 	120 , 	146 , 	52 , 	40 , 	55 , 	25 , 	34 , 	61 , 	29 , 	19 , 	21 , 	9 , 	9 , 	16 , 	41 , 	436 , 	494 , 	330 , 	371 , 	122 , 	93 , 	28 , 	39 , 	79 , 	9 , 	12 , 	36 , 	3 , 	19 , 	10 , 	4 , 	27 , 	17 ," 	4,222 ",,,,,,,,,,,
MA, 	164 , 	252 , 	95 , 	82 , 	393 , 	102 , 	12 , 	132 , 	236 , 	87 , 	178 , 	226 , 	104 , 	105 , 	115 , 	54 , 	86 , 	123 , 	124 , 	120 , 	105 , 	42 , 	40 , 	61 , 	61 , 	731 , 	771 , 	638 , 	628 , 	228 , 	175 , 	61 , 	92 , 	127 , 	15 , 	22 , 	65 , 	26 , 	141 , 	18 , 	14 , 	46 , 	34 ," 	6,932 ",,,,,,,,,,,
19, 	132 , 	481 , 	211 , 	168 , 	394 , 	179 , 	122 , 	14 , 	83 , 	52 , 	152 , 	202 , 	213 , 	189 , 	190 , 	157 , 	187 , 	382 , 	247 , 	361 , 	224 , 	134 , 	88 , 	117 , 	53 , 	632 , 	616 , 	498 , 	550 , 	155 , 	165 , 	121 , 	111 , 	168 , 	59 , 	66 , 	213 , 	90 , 	240 , 	50 , 	29 , 	27 , 	71 ," 	8,593 ",,,,,,,,,,,
12, 	197 , 	631 , 	262 , 	237 , 	518 , 	255 , 	236 , 	83 , 	19 , 	72 , 	262 , 	385 , 	355 , 	377 , 	323 , 	216 , 	241 , 	426 , 	316 , 	429 , 	301 , 	179 , 	154 , 	201 , 	98 , 	884 , 	881 , 	825 , 	793 , 	222 , 	235 , 	145 , 	161 , 	250 , 	80 , 	105 , 	272 , 	126 , 	293 , 	75 , 	49 , 	60 , 	90 ," 	12,320 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	46 , 	108 , 	88 , 	78 , 	262 , 	90 , 	83 , 	49 , 	46 , 	9 , 	189 , 	260 , 	260 , 	226 , 	163 , 	118 , 	128 , 	159 , 	28 , 	24 , 	22 , 	14 , 	10 , 	42 , 	37 , 	516 , 	539 , 	467 , 	400 , 	112 , 	96 , 	42 , 	75 , 	118 , 	12 , 	91 , 	220 , 	9 , 	29 , 	17 , 	12 , 	29 , 	19 ," 	5,340 ",,,Dtwn SF,"4,400","13,755","31,516","11,170","17,870","20,977","6,990","106,678"
