Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Sep 05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	8 , 	111 , 	95 , 	52 , 	264 , 	83 , 	87 , 	33 , 	77 , 	16 , 	88 , 	89 , 	18 , 	21 , 	23 , 	10 , 	10 , 	21 , 	23 , 	7 , 	11 , 	6 , 	7 , 	11 , 	21 , 	79 , 	73 , 	202 , 	102 , 	93 , 	116 , 	21 , 	34 , 	24 , 	6 , 	7 , 	12 , 	5 , 	26 , 	7 , 	6 , 	16 , 	8 ," 	2,025 ",,,Eastbay," 	48,100 ",,SF CBD," 	109,309 ",59.4%,,,
EN, 	138 , 	8 , 	86 , 	61 , 	731 , 	130 , 	133 , 	73 , 	178 , 	33 , 	119 , 	226 , 	43 , 	37 , 	34 , 	18 , 	28 , 	51 , 	34 , 	14 , 	20 , 	11 , 	10 , 	18 , 	32 , 	291 , 	233 , 	592 , 	271 , 	87 , 	131 , 	30 , 	57 , 	55 , 	17 , 	7 , 	20 , 	5 , 	38 , 	13 , 	11 , 	39 , 	15 ," 	4,173 ",,,Westbay," 	51,481 ",,non-CBD," 	71,165 ",38.6%,,,
EP, 	109 , 	73 , 	7 , 	33 , 	535 , 	71 , 	52 , 	41 , 	124 , 	30 , 	45 , 	108 , 	16 , 	16 , 	14 , 	7 , 	10 , 	20 , 	12 , 	8 , 	12 , 	9 , 	6 , 	18 , 	8 , 	198 , 	144 , 	330 , 	205 , 	45 , 	36 , 	13 , 	13 , 	21 , 	4 , 	2 , 	14 , 	3 , 	7 , 	3 , 	2 , 	22 , 	12 ," 	2,453 ",,,Transbay," 	84,570 ",,,,,,,
NB, 	57 , 	61 , 	41 , 	7 , 	197 , 	40 , 	44 , 	41 , 	109 , 	28 , 	59 , 	101 , 	12 , 	22 , 	10 , 	5 , 	5 , 	23 , 	15 , 	13 , 	15 , 	6 , 	6 , 	14 , 	12 , 	242 , 	171 , 	359 , 	387 , 	93 , 	66 , 	25 , 	16 , 	17 , 	5 , 	2 , 	10 , 	2 , 	9 , 	2 , 	1 , 	29 , 	12 ," 	2,384 ",,,SFO (no CM)," 	13,904 ",,,,,,,
BK, 	255 , 	747 , 	531 , 	205 , 	25 , 	322 , 	353 , 	191 , 	331 , 	126 , 	239 , 	255 , 	162 , 	148 , 	109 , 	33 , 	108 , 	354 , 	91 , 	134 , 	166 , 	120 , 	127 , 	58 , 	48 , 	702 , 	479 ," 	1,343 ", 	917 , 	244 , 	192 , 	109 , 	55 , 	166 , 	24 , 	44 , 	218 , 	21 , 	61 , 	18 , 	26 , 	68 , 	118 ," 	10,037 ",,,SF stations," 	33,549 ",,,,,,,
AS, 	96 , 	130 , 	69 , 	42 , 	264 , 	6 , 	78 , 	77 , 	157 , 	50 , 	100 , 	108 , 	30 , 	38 , 	28 , 	12 , 	26 , 	33 , 	15 , 	10 , 	13 , 	8 , 	7 , 	15 , 	36 , 	173 , 	152 , 	307 , 	372 , 	130 , 	85 , 	17 , 	21 , 	15 , 	5 , 	4 , 	18 , 	2 , 	14 , 	2 , 	1 , 	18 , 	12 ," 	2,792 ",,,,,,,,,,,
MA, 	93 , 	114 , 	57 , 	42 , 	354 , 	86 , 	12 , 	53 , 	150 , 	29 , 	110 , 	162 , 	53 , 	70 , 	48 , 	22 , 	25 , 	40 , 	55 , 	32 , 	39 , 	15 , 	16 , 	33 , 	45 , 	306 , 	265 , 	620 , 	489 , 	177 , 	132 , 	29 , 	37 , 	28 , 	8 , 	10 , 	21 , 	8 , 	55 , 	7 , 	3 , 	31 , 	13 ," 	3,990 ",,,,,,,,,,,
19, 	42 , 	74 , 	46 , 	43 , 	185 , 	81 , 	51 , 	8 , 	48 , 	15 , 	62 , 	84 , 	41 , 	61 , 	41 , 	21 , 	22 , 	42 , 	31 , 	22 , 	29 , 	17 , 	14 , 	40 , 	31 , 	130 , 	124 , 	321 , 	221 , 	94 , 	61 , 	21 , 	22 , 	25 , 	4 , 	9 , 	16 , 	5 , 	39 , 	6 , 	2 , 	13 , 	9 ," 	2,265 ",,,,,,,,,,,
12, 	73 , 	161 , 	135 , 	91 , 	311 , 	168 , 	140 , 	17 , 	10 , 	27 , 	145 , 	187 , 	130 , 	146 , 	90 , 	45 , 	87 , 	159 , 	76 , 	79 , 	104 , 	40 , 	39 , 	125 , 	79 , 	282 , 	314 , 	692 , 	363 , 	124 , 	109 , 	58 , 	64 , 	71 , 	26 , 	20 , 	55 , 	15 , 	65 , 	14 , 	11 , 	37 , 	34 ," 	5,014 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	17 , 	36 , 	30 , 	26 , 	109 , 	48 , 	26 , 	16 , 	27 , 	8 , 	73 , 	146 , 	127 , 	131 , 	55 , 	20 , 	49 , 	69 , 	15 , 	10 , 	12 , 	3 , 	5 , 	16 , 	24 , 	187 , 	188 , 	459 , 	243 , 	84 , 	71 , 	30 , 	39 , 	24 , 	7 , 	49 , 	88 , 	3 , 	12 , 	8 , 	3 , 	17 , 	6 ," 	2,610 ",,,Dtwn SF," 	2,371 "," 	6,906 "," 	16,579 "," 	8,095 "," 	7,827 "," 	10,542 "," 	3,907 "," 	56,226 "
