Exit stations,Entry stations->,,SATURDAY,,,Nov 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
PH, 	5 , 	11 , 	13 , 	8 , 	112 , 	10 , 	35 , 	48 , 	53 , 	7 , 	20 , 	38 , 	10 , 	7 , 	8 , 	4 , 	5 , 	14 , 	59 , 	17 , 	86 , 	27 , 	14 , 	64 , 	7 , 	276 , 	172 , 	422 , 	149 , 	68 , 	38 , 	20 , 	13 , 	24 , 	7 , 	1 , 	6 , 	17 , 	73 , 	5 , 	7 , 	133 , 	12 , 	3 , 	34 , 	-   ," 	2,158 ",,,Dtwn SF," 	2,537 ",,,,,,,
WC, 	15 , 	22 , 	14 , 	15 , 	158 , 	16 , 	53 , 	69 , 	81 , 	13 , 	23 , 	55 , 	10 , 	11 , 	7 , 	5 , 	7 , 	20 , 	216 , 	100 , 	17 , 	53 , 	28 , 	95 , 	11 , 	360 , 	232 , 	510 , 	226 , 	77 , 	51 , 	30 , 	19 , 	31 , 	10 , 	5 , 	4 , 	22 , 	142 , 	10 , 	8 , 	144 , 	22 , 	1 , 	39 , 	-   ," 	3,053 ",,,OAK," 	18,982 "," 	1,118 ",,,,,,
LF, 	7 , 	9 , 	9 , 	6 , 	99 , 	8 , 	21 , 	44 , 	43 , 	4 , 	18 , 	34 , 	4 , 	4 , 	5 , 	2 , 	3 , 	7 , 	78 , 	38 , 	45 , 	13 , 	11 , 	69 , 	4 , 	236 , 	134 , 	310 , 	144 , 	43 , 	21 , 	15 , 	8 , 	8 , 	4 , 	1 , 	2 , 	4 , 	26 , 	2 , 	4 , 	84 , 	12 , 	1 , 	18 , 	-   ," 	1,654 ",,,CM line," 	32,062 "," 	5,918 "," 	5,760 ",,,,,
OR, 	4 , 	7 , 	8 , 	5 , 	84 , 	5 , 	15 , 	23 , 	32 , 	5 , 	16 , 	18 , 	8 , 	3 , 	3 , 	-   , 	2 , 	5 , 	26 , 	15 , 	31 , 	9 , 	6 , 	50 , 	3 , 	172 , 	128 , 	247 , 	113 , 	38 , 	29 , 	9 , 	9 , 	6 , 	3 , 	2 , 	2 , 	2 , 	12 , 	3 , 	2 , 	64 , 	6 , 	1 , 	14 , 	-   ," 	1,239 ",,,RM line," 	16,967 "," 	5,961 "," 	4,902 "," 	5,170 ",,,,
RR, 	20 , 	27 , 	32 , 	16 , 	65 , 	11 , 	54 , 	113 , 	96 , 	20 , 	38 , 	40 , 	25 , 	14 , 	9 , 	7 , 	6 , 	24 , 	49 , 	63 , 	109 , 	72 , 	55 , 	18 , 	22 , 	401 , 	301 , 	618 , 	361 , 	209 , 	106 , 	36 , 	25 , 	25 , 	5 , 	4 , 	7 , 	11 , 	37 , 	6 , 	5 , 	149 , 	33 , 	2 , 	39 , 	-   ," 	3,381 ",,,WP line," 	15,734 "," 	2,733 "," 	2,973 "," 	2,447 "," 	3,219 ",,,
OW, 	19 , 	28 , 	11 , 	11 , 	71 , 	32 , 	51 , 	54 , 	76 , 	18 , 	85 , 	69 , 	26 , 	25 , 	18 , 	9 , 	7 , 	15 , 	10 , 	10 , 	10 , 	6 , 	4 , 	18 , 	17 , 	563 , 	471 ," 	1,056 ", 	442 , 	282 , 	175 , 	43 , 	56 , 	28 , 	7 , 	5 , 	16 , 	4 , 	25 , 	4 , 	12 , 	75 , 	18 , 	10 , 	7 , 	-   ," 	3,995 ",,,FT/ED line," 	21,725 "," 	5,976 "," 	4,601 "," 	5,517 "," 	2,032 "," 	8,187 ",,
EM, 	172 , 	388 , 	265 , 	341 , 	948 , 	325 , 	473 , 	503 , 	481 , 	362 , 	461 , 	331 , 	252 , 	235 , 	175 , 	87 , 	220 , 	437 , 	218 , 	346 , 	444 , 	265 , 	206 , 	500 , 	708 , 	91 , 	36 , 	360 , 	153 , 	461 , 	601 , 	366 , 	550 , 	411 , 	112 , 	188 , 	643 , 	99 , 	252 , 	112 , 	131 , 	422 , 	326 , 	228 , 	101 , 	-   ," 	14,779 ",,,SFIA," 	10,201 "," 	1,202 "," 	4,876 "," 	1,728 "," 	1,919 "," 	1,210 "," 	1,101 "," 	196,754 "
MT, 	141 , 	330 , 	176 , 	223 , 	514 , 	219 , 	379 , 	411 , 	357 , 	331 , 	381 , 	244 , 	196 , 	206 , 	104 , 	79 , 	145 , 	258 , 	171 , 	210 , 	278 , 	165 , 	136 , 	366 , 	585 , 	68 , 	61 , 	65 , 	104 , 	462 , 	501 , 	411 ," 	1,047 ", 	464 , 	151 , 	140 , 	308 , 	74 , 	166 , 	123 , 	110 , 	300 , 	232 , 	135 , 	60 , 	-   ," 	11,586 ",,,,,,,,,,,
PL, 	311 , 	747 , 	339 , 	363 ," 	1,064 ", 	369 , 	562 , 	550 , 	609 , 	555 , 	712 , 	494 , 	435 , 	449 , 	285 , 	175 , 	265 , 	538 , 	332 , 	393 , 	533 , 	323 , 	243 , 	556 ," 	1,046 ", 	402 , 	72 , 	195 , 	302 ," 	1,517 "," 	1,692 "," 	1,149 "," 	1,973 "," 	1,438 ", 	421 , 	266 , 	809 , 	174 , 	398 , 	373 , 	388 ," 	1,098 ", 	765 , 	316 , 	93 , 	-   ," 	26,084 ",,,,,,,,,,,
CC, 	110 , 	218 , 	118 , 	222 , 	526 , 	251 , 	420 , 	440 , 	291 , 	247 , 	345 , 	213 , 	139 , 	120 , 	82 , 	52 , 	69 , 	180 , 	110 , 	142 , 	190 , 	149 , 	107 , 	350 , 	473 , 	137 , 	88 , 	322 , 	84 , 	492 , 	607 , 	362 , 	589 , 	405 , 	155 , 	91 , 	217 , 	47 , 	118 , 	127 , 	161 , 	460 , 	343 , 	83 , 	44 , 	-   ," 	10,488 ",,,,,,,,,,,
16, 	85 , 	113 , 	68 , 	131 , 	315 , 	176 , 	289 , 	311 , 	195 , 	167 , 	208 , 	114 , 	57 , 	50 , 	41 , 	22 , 	30 , 	78 , 	60 , 	63 , 	80 , 	43 , 	38 , 	203 , 	298 , 	442 , 	369 ," 	1,542 ", 	522 , 	64 , 	233 , 	289 , 	508 , 	318 , 	100 , 	39 , 	87 , 	18 , 	53 , 	89 , 	99 , 	216 , 	234 , 	27 , 	18 , 	-   ," 	8,495 ",,,,,,,,,,,
24, 	101 , 	115 , 	57 , 	94 , 	236 , 	120 , 	210 , 	210 , 	157 , 	107 , 	167 , 	105 , 	65 , 	48 , 	38 , 	24 , 	20 , 	41 , 	44 , 	38 , 	59 , 	30 , 	31 , 	135 , 	199 , 	528 , 	413 ," 	1,851 ", 	693 , 	222 , 	77 , 	238 , 	467 , 	297 , 	101 , 	24 , 	58 , 	15 , 	48 , 	79 , 	151 , 	198 , 	195 , 	24 , 	25 , 	-   ," 	8,149 ",,,,,,,,,,,
GP, 	19 , 	32 , 	25 , 	28 , 	118 , 	32 , 	52 , 	69 , 	65 , 	33 , 	38 , 	70 , 	16 , 	21 , 	12 , 	10 , 	9 , 	24 , 	22 , 	27 , 	26 , 	12 , 	8 , 	34 , 	48 , 	293 , 	270 ," 	1,234 ", 	305 , 	243 , 	221 , 	40 , 	69 , 	46 , 	37 , 	10 , 	30 , 	7 , 	27 , 	30 , 	62 , 	101 , 	67 , 	11 , 	13 , 	-   ," 	3,963 ",,,,,,,,,,,
BP, 	44 , 	45 , 	18 , 	28 , 	75 , 	26 , 	38 , 	65 , 	65 , 	44 , 	51 , 	60 , 	31 , 	30 , 	16 , 	12 , 	14 , 	28 , 	18 , 	20 , 	16 , 	7 , 	7 , 	27 , 	54 , 	460 , 	502 ," 	2,313 ", 	501 , 	448 , 	382 , 	64 , 	54 , 	72 , 	55 , 	14 , 	41 , 	9 , 	42 , 	34 , 	112 , 	106 , 	94 , 	7 , 	9 , 	-   ," 	6,156 ",,,,,,,,,,,
DC, 	28 , 	51 , 	19 , 	17 , 	135 , 	17 , 	32 , 	64 , 	54 , 	34 , 	41 , 	124 , 	32 , 	26 , 	19 , 	15 , 	18 , 	39 , 	26 , 	20 , 	28 , 	10 , 	7 , 	24 , 	28 , 	336 , 	364 ," 	1,623 ", 	380 , 	307 , 	285 , 	54 , 	79 , 	29 , 	28 , 	15 , 	44 , 	8 , 	34 , 	40 , 	118 , 	211 , 	114 , 	14 , 	16 , 	-   ," 	4,999 ",,,,,,,,,,,
CM, 	10 , 	16 , 	5 , 	9 , 	24 , 	7 , 	10 , 	12 , 	19 , 	7 , 	10 , 	17 , 	7 , 	6 , 	3 , 	5 , 	2 , 	8 , 	8 , 	9 , 	6 , 	3 , 	4 , 	4 , 	9 , 	91 , 	103 , 	456 , 	141 , 	94 , 	101 , 	34 , 	70 , 	31 , 	8 , 	2 , 	4 , 	2 , 	20 , 	11 , 	50 , 	110 , 	47 , 	1 , 	3 , 	-   ," 	1,595 ",,,,,,,,,,,
CV, 	3 , 	6 , 	4 , 	6 , 	54 , 	7 , 	11 , 	19 , 	17 , 	59 , 	41 , 	77 , 	30 , 	61 , 	26 , 	14 , 	11 , 	27 , 	4 , 	1 , 	4 , 	1 , 	1 , 	3 , 	5 , 	168 , 	109 , 	297 , 	90 , 	38 , 	22 , 	11 , 	10 , 	15 , 	3 , 	8 , 	58 , 	2 , 	6 , 	1 , 	5 , 	24 , 	4 , 	86 , 	9 , 	-   ," 	1,453 ",,,,,,,,,,,
ED, 	10 , 	16 , 	9 , 	10 , 	152 , 	16 , 	23 , 	34 , 	27 , 	71 , 	74 , 	167 , 	46 , 	138 , 	39 , 	24 , 	31 , 	83 , 	9 , 	7 , 	4 , 	2 , 	1 , 	9 , 	16 , 	538 , 	269 , 	829 , 	214 , 	94 , 	56 , 	28 , 	38 , 	46 , 	4 , 	68 , 	20 , 	2 , 	17 , 	6 , 	9 , 	115 , 	10 , 	27 , 	53 , 	-   ," 	3,453 ",,,,,,,,,,,
NC, 	2 , 	4 , 	3 , 	2 , 	28 , 	6 , 	9 , 	9 , 	23 , 	3 , 	4 , 	16 , 	3 , 	4 , 	2 , 	1 , 	2 , 	4 , 	24 , 	14 , 	25 , 	6 , 	3 , 	11 , 	3 , 	85 , 	64 , 	175 , 	50 , 	24 , 	13 , 	5 , 	9 , 	11 , 	4 , 	1 , 	1 , 	5 , 	27 , 	5 , 	5 , 	39 , 	3 , 	2 , 	10 , 	-   , 	746 ,,,,,,,,,,,
WP, 	35 , 	42 , 	12 , 	11 , 	86 , 	15 , 	98 , 	53 , 	84 , 	13 , 	46 , 	74 , 	30 , 	24 , 	26 , 	12 , 	9 , 	26 , 	223 , 	91 , 	127 , 	27 , 	14 , 	43 , 	27 , 	232 , 	149 , 	474 , 	126 , 	59 , 	57 , 	30 , 	47 , 	53 , 	21 , 	5 , 	11 , 	35 , 	23 , 	14 , 	25 , 	104 , 	20 , 	6 , 	22 , 	-   ," 	2,754 ",,,,,,,,,,,
SS, 	5 , 	14 , 	2 , 	4 , 	26 , 	4 , 	10 , 	12 , 	13 , 	6 , 	9 , 	18 , 	9 , 	7 , 	4 , 	3 , 	3 , 	4 , 	7 , 	5 , 	9 , 	3 , 	3 , 	6 , 	6 , 	105 , 	93 , 	395 , 	127 , 	81 , 	77 , 	29 , 	43 , 	38 , 	8 , 	1 , 	6 , 	7 , 	17 , 	10 , 	31 , 	43 , 	19 , 	3 , 	2 , 	-   ," 	1,319 ",,,,,,,,,,,
SB, 	19 , 	19 , 	5 , 	6 , 	31 , 	7 , 	14 , 	18 , 	23 , 	11 , 	21 , 	28 , 	8 , 	12 , 	8 , 	6 , 	4 , 	11 , 	9 , 	10 , 	8 , 	3 , 	3 , 	7 , 	18 , 	111 , 	88 , 	422 , 	156 , 	106 , 	140 , 	63 , 	126 , 	122 , 	51 , 	3 , 	8 , 	4 , 	26 , 	34 , 	18 , 	48 , 	25 , 	3 , 	3 , 	-   ," 	1,860 ",,,,,,,,,,,
SO, 	33 , 	50 , 	44 , 	71 , 	126 , 	49 , 	76 , 	59 , 	66 , 	23 , 	34 , 	23 , 	25 , 	20 , 	13 , 	9 , 	18 , 	33 , 	66 , 	98 , 	126 , 	68 , 	58 , 	106 , 	73 , 	283 , 	192 , 	895 , 	315 , 	153 , 	128 , 	69 , 	100 , 	176 , 	84 , 	14 , 	91 , 	38 , 	83 , 	29 , 	41 , 	34 , 	301 , 	26 , 	14 , 	-   ," 	4,426 ",,,,,,,,,,,
MB, 	12 , 	23 , 	17 , 	22 , 	203 , 	21 , 	21 , 	33 , 	44 , 	15 , 	23 , 	28 , 	8 , 	6 , 	6 , 	5 , 	4 , 	7 , 	14 , 	16 , 	24 , 	11 , 	7 , 	31 , 	23 , 	242 , 	206 , 	792 , 	313 , 	212 , 	163 , 	66 , 	107 , 	135 , 	40 , 	5 , 	12 , 	4 , 	18 , 	22 , 	29 , 	391 , 	29 , 	2 , 	6 , 	-   ," 	3,412 ",,,,,,,,,,,
WD, 	2 , 	7 , 	6 , 	3 , 	47 , 	8 , 	11 , 	15 , 	14 , 	30 , 	63 , 	88 , 	41 , 	128 , 	52 , 	23 , 	20 , 	37 , 	5 , 	4 , 	4 , 	2 , 	2 , 	3 , 	8 , 	202 , 	112 , 	343 , 	96 , 	37 , 	16 , 	9 , 	8 , 	19 , 	2 , 	97 , 	28 , 	1 , 	6 , 	2 , 	3 , 	35 , 	3 , 	21 , 	23 , 	-   ," 	1,680 ",,,,,,,,,,,
OA, 	5 , 	21 , 	15 , 	27 , 	56 , 	18 , 	19 , 	21 , 	22 , 	16 , 	13 , 	25 , 	4 , 	3 , 	8 , 	5 , 	12 , 	22 , 	14 , 	26 , 	21 , 	12 , 	7 , 	14 , 	7 , 	52 , 	35 , 	62 , 	35 , 	18 , 	14 , 	9 , 	7 , 	10 , 	1 , 	6 , 	37 , 	5 , 	13 , 	1 , 	2 , 	17 , 	4 , 	16 , 	3 , 	-   , 	755 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	2,269 "," 	4,143 "," 	2,581 "," 	2,651 "," 	9,562 "," 	3,089 "," 	4,435 "," 	4,863 "," 	5,030 "," 	3,294 "," 	4,814 "," 	4,695 "," 	2,728 "," 	3,200 "," 	2,261 "," 	1,244 "," 	1,833 "," 	3,694 "," 	2,322 "," 	2,295 "," 	3,075 "," 	1,715 "," 	1,268 "," 	3,387 "," 	4,361 "," 	12,167 "," 	8,916 "," 	28,016 "," 	10,708 "," 	8,380 "," 	7,759 "," 	4,209 "," 	6,794 "," 	5,059 "," 	1,611 "," 	1,490 "," 	3,473 ", 	761 ," 	2,540 "," 	1,332 "," 	1,825 "," 	5,885 "," 	3,402 "," 	1,626 "," 	1,255 ", 	-   ," 	202,007 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
