Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Mar 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	68 , 	50 , 	25 , 	36 , 	105 , 	70 , 	62 , 	43 , 	73 , 	63 , 	13 , 	111 , 	92 , 	136 , 	104 , 	41 , 	41 , 	55 , 	27 , 	12 , 	17 , 	9 , 	4 , 	15 , 	57 , 	111 , 	99 , 	349 , 	164 , 	86 , 	106 , 	22 , 	38 , 	34 , 	18 , 	20 , 	52 , 	6 , 	20 ," 	2,454 ",,,CM line," 	9,778 ", 	888 ," 	3,477 "," 	1,006 ", 	800 ," 	1,230 "," 	17,180 "
CL, 	99 , 	44 , 	19 , 	17 , 	104 , 	35 , 	52 , 	34 , 	90 , 	35 , 	352 , 	5 , 	32 , 	60 , 	49 , 	23 , 	32 , 	43 , 	13 , 	15 , 	11 , 	5 , 	4 , 	11 , 	28 , 	611 , 	68 , 	236 , 	127 , 	37 , 	47 , 	20 , 	19 , 	25 , 	10 , 	13 , 	64 , 	2 , 	20 ," 	2,510 ",,,RM line," 	3,219 "," 	1,378 "," 	1,118 "," 	2,523 ", 	368 ," 	1,722 "," 	10,330 "
SL, 	13 , 	19 , 	7 , 	8 , 	41 , 	15 , 	22 , 	20 , 	57 , 	63 , 	73 , 	49 , 	5 , 	56 , 	49 , 	24 , 	20 , 	28 , 	8 , 	6 , 	6 , 	2 , 	1 , 	9 , 	9 , 	55 , 	58 , 	173 , 	77 , 	18 , 	27 , 	13 , 	15 , 	14 , 	8 , 	16 , 	31 , 	1 , 	12 ," 	1,128 ",,,WP line," 	3,112 ", 	554 , 	809 , 	427 ," 	1,731 ", 	616 ," 	7,249 "
BF, 	21 , 	20 , 	7 , 	8 , 	34 , 	16 , 	35 , 	25 , 	66 , 	56 , 	141 , 	103 , 	63 , 	7 , 	70 , 	60 , 	55 , 	79 , 	10 , 	5 , 	5 , 	2 , 	2 , 	6 , 	17 , 	53 , 	58 , 	167 , 	67 , 	16 , 	27 , 	9 , 	11 , 	16 , 	9 , 	28 , 	63 , 	2 , 	11 ," 	1,450 ",,,FT/ED line," 	4,604 "," 	1,475 "," 	1,101 "," 	1,438 ", 	485 ," 	4,772 "," 	13,875 "
HY, 	22 , 	16 , 	7 , 	11 , 	36 , 	15 , 	19 , 	24 , 	50 , 	22 , 	105 , 	87 , 	56 , 	75 , 	6 , 	51 , 	65 , 	104 , 	7 , 	2 , 	6 , 	2 , 	2 , 	3 , 	8 , 	34 , 	28 , 	105 , 	44 , 	16 , 	17 , 	5 , 	14 , 	10 , 	9 , 	12 , 	29 , 	2 , 	11 ," 	1,137 ",,,Entries," 	25,147 "," 	8,305 "," 	17,272 "," 	10,292 "," 	7,159 "," 	14,588 "," 	82,764 "
SH, 	10 , 	10 , 	4 , 	3 , 	42 , 	12 , 	9 , 	7 , 	17 , 	14 , 	46 , 	51 , 	20 , 	45 , 	60 , 	14 , 	33 , 	58 , 	4 , 	2 , 	3 , 	0 , 	1 , 	2 , 	4 , 	37 , 	27 , 	66 , 	27 , 	9 , 	19 , 	3 , 	4 , 	10 , 	7 , 	4 , 	13 , 	1 , 	8 , 	706 ,,,,,,,,,,
UC, 	7 , 	13 , 	8 , 	6 , 	29 , 	12 , 	13 , 	13 , 	41 , 	34 , 	42 , 	56 , 	29 , 	68 , 	66 , 	40 , 	8 , 	73 , 	14 , 	7 , 	4 , 	2 , 	1 , 	5 , 	5 , 	51 , 	42 , 	124 , 	44 , 	11 , 	16 , 	7 , 	8 , 	11 , 	6 , 	6 , 	16 , 	1 , 	8 , 	946 ,,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	18 , 	35 , 	22 , 	17 , 	92 , 	21 , 	30 , 	28 , 	64 , 	47 , 	54 , 	79 , 	36 , 	81 , 	107 , 	64 , 	65 , 	17 , 	12 , 	12 , 	10 , 	5 , 	5 , 	7 , 	5 , 	81 , 	77 , 	255 , 	91 , 	20 , 	18 , 	14 , 	18 , 	26 , 	14 , 	9 , 	24 , 	4 , 	17 ," 	1,599 ",,,Dtwn SF," 	1,141 ",,,,,,
CN, 	14 , 	16 , 	7 , 	12 , 	24 , 	13 , 	26 , 	19 , 	38 , 	5 , 	26 , 	28 , 	13 , 	8 , 	7 , 	6 , 	11 , 	18 , 	10 , 	49 , 	156 , 	34 , 	20 , 	35 , 	3 , 	84 , 	41 , 	140 , 	91 , 	22 , 	46 , 	12 , 	22 , 	29 , 	25 , 	2 , 	6 , 	12 , 	97 ," 	1,227 ",,,OAK," 	6,815 ", 	488 ,,,,,
PH, 	6 , 	7 , 	5 , 	4 , 	21 , 	5 , 	11 , 	9 , 	28 , 	2 , 	10 , 	38 , 	3 , 	4 , 	1 , 	1 , 	5 , 	10 , 	55 , 	7 , 	40 , 	11 , 	14 , 	29 , 	1 , 	85 , 	64 , 	158 , 	73 , 	15 , 	14 , 	7 , 	8 , 	15 , 	21 , 	1 , 	2 , 	5 , 	23 , 	819 ,,,CM line," 	19,661 "," 	1,773 "," 	3,477 ",,,,
WC, 	6 , 	12 , 	6 , 	7 , 	32 , 	7 , 	17 , 	18 , 	43 , 	6 , 	12 , 	30 , 	7 , 	2 , 	6 , 	1 , 	4 , 	9 , 	245 , 	46 , 	5 , 	24 , 	13 , 	42 , 	0 , 	118 , 	85 , 	225 , 	112 , 	15 , 	25 , 	14 , 	9 , 	15 , 	23 , 	1 , 	5 , 	18 , 	42 ," 	1,306 ",,,RM line," 	6,829 "," 	2,664 "," 	2,124 "," 	2,523 ",,,
LF, 	2 , 	5 , 	4 , 	5 , 	16 , 	4 , 	11 , 	15 , 	22 , 	5 , 	9 , 	14 , 	2 , 	0 , 	2 , 	1 , 	2 , 	3 , 	51 , 	12 , 	25 , 	4 , 	5 , 	22 , 	1 , 	57 , 	40 , 	112 , 	74 , 	9 , 	8 , 	5 , 	4 , 	6 , 	9 , 	1 , 	1 , 	3 , 	6 , 	578 ,,,WP line," 	6,391 "," 	1,049 "," 	1,609 ", 	796 ," 	1,731 ",,
OR, 	1 , 	2 , 	1 , 	5 , 	15 , 	4 , 	4 , 	9 , 	16 , 	3 , 	7 , 	10 , 	2 , 	1 , 	2 , 	1 , 	1 , 	2 , 	24 , 	8 , 	9 , 	6 , 	2 , 	21 , 	1 , 	56 , 	44 , 	116 , 	63 , 	9 , 	9 , 	7 , 	4 , 	6 , 	7 , 	0 , 	1 , 	4 , 	4 , 	486 ,,,FT/ED line," 	9,339 "," 	2,987 "," 	2,331 "," 	3,161 "," 	1,101 "," 	4,772 "," 	82,764 "
RR, 	16 , 	9 , 	14 , 	14 , 	17 , 	6 , 	15 , 	24 , 	37 , 	10 , 	21 , 	33 , 	9 , 	10 , 	4 , 	2 , 	4 , 	7 , 	34 , 	19 , 	29 , 	17 , 	18 , 	4 , 	9 , 	157 , 	137 , 	317 , 	185 , 	41 , 	34 , 	14 , 	7 , 	16 , 	19 , 	1 , 	5 , 	5 , 	11 ," 	1,330 ",,,,,,,,,,
OW, 	25 , 	21 , 	4 , 	9 , 	52 , 	23 , 	33 , 	18 , 	32 , 	11 , 	53 , 	41 , 	10 , 	11 , 	7 , 	3 , 	3 , 	5 , 	6 , 	2 , 	1 , 	0 , 	1 , 	5 , 	2 , 	107 , 	98 , 	288 , 	102 , 	42 , 	39 , 	8 , 	16 , 	5 , 	6 , 	2 , 	7 , 	1 , 	7 ," 	1,106 ",,,,,,,,,,
EM, 	61 , 	114 , 	72 , 	91 , 	244 , 	93 , 	130 , 	104 , 	217 , 	100 , 	138 , 	215 , 	74 , 	73 , 	44 , 	33 , 	55 , 	101 , 	95 , 	121 , 	133 , 	77 , 	72 , 	162 , 	119 , 	36 , 	28 , 	107 , 	70 , 	197 , 	265 , 	128 , 	173 , 	118 , 	87 , 	60 , 	226 , 	32 , 	91 ," 	4,355 ",,,,,,,,,,
MT, 	103 , 	121 , 	74 , 	98 , 	208 , 	85 , 	132 , 	116 , 	196 , 	92 , 	116 , 	130 , 	78 , 	65 , 	29 , 	26 , 	60 , 	95 , 	57 , 	87 , 	95 , 	46 , 	52 , 	106 , 	98 , 	53 , 	23 , 	56 , 	63 , 	280 , 	366 , 	305 , 	828 , 	139 , 	129 , 	36 , 	104 , 	22 , 	53 ," 	4,824 ",,,,,,,,,,
PL, 	125 , 	261 , 	134 , 	189 , 	541 , 	181 , 	328 , 	213 , 	448 , 	237 , 	350 , 	332 , 	180 , 	175 , 	104 , 	65 , 	115 , 	263 , 	153 , 	202 , 	246 , 	110 , 	124 , 	317 , 	334 , 	120 , 	38 , 	106 , 	155 , 	822 ," 	1,192 ", 	592 ," 	1,106 ", 	503 , 	416 , 	115 , 	414 , 	60 , 	163 ," 	11,527 ",,,,,,,,,,
CC, 	75 , 	105 , 	88 , 	139 , 	287 , 	120 , 	167 , 	110 , 	177 , 	87 , 	162 , 	177 , 	88 , 	64 , 	38 , 	28 , 	39 , 	94 , 	77 , 	75 , 	110 , 	70 , 	49 , 	150 , 	115 , 	50 , 	38 , 	124 , 	73 , 	457 , 	620 , 	236 , 	511 , 	204 , 	209 , 	41 , 	134 , 	18 , 	54 ," 	5,465 ",,,,,,,,,,
16, 	52 , 	38 , 	22 , 	31 , 	99 , 	61 , 	74 , 	44 , 	69 , 	38 , 	81 , 	63 , 	16 , 	18 , 	18 , 	12 , 	11 , 	18 , 	26 , 	14 , 	14 , 	9 , 	9 , 	50 , 	40 , 	173 , 	198 , 	826 , 	497 , 	39 , 	167 , 	108 , 	239 , 	102 , 	77 , 	7 , 	22 , 	4 , 	28 ," 	3,414 ",,,,,,,,,,
24, 	72 , 	49 , 	19 , 	34 , 	78 , 	43 , 	65 , 	39 , 	59 , 	43 , 	106 , 	88 , 	27 , 	30 , 	21 , 	13 , 	15 , 	18 , 	46 , 	14 , 	23 , 	10 , 	8 , 	46 , 	43 , 	217 , 	272 ," 	1,186 ", 	686 , 	141 , 	58 , 	123 , 	274 , 	134 , 	139 , 	8 , 	32 , 	8 , 	42 ," 	4,327 ",,,,,,,,,,
GP, 	10 , 	16 , 	9 , 	15 , 	31 , 	11 , 	19 , 	8 , 	25 , 	13 , 	21 , 	38 , 	12 , 	8 , 	4 , 	2 , 	5 , 	12 , 	20 , 	9 , 	13 , 	5 , 	5 , 	14 , 	11 , 	100 , 	133 , 	757 , 	254 , 	115 , 	102 , 	22 , 	42 , 	32 , 	47 , 	5 , 	18 , 	8 , 	23 ," 	1,993 ",,,,,,,,,,
BP, 	23 , 	27 , 	7 , 	9 , 	20 , 	11 , 	18 , 	14 , 	46 , 	18 , 	34 , 	34 , 	15 , 	15 , 	10 , 	4 , 	9 , 	20 , 	20 , 	15 , 	11 , 	5 , 	4 , 	11 , 	19 , 	171 , 	233 ," 	1,796 ", 	439 , 	245 , 	286 , 	44 , 	30 , 	28 , 	86 , 	5 , 	19 , 	5 , 	36 ," 	3,842 ",,,,,,,,,,
DC, 	17 , 	23 , 	10 , 	8 , 	40 , 	9 , 	15 , 	14 , 	39 , 	18 , 	34 , 	53 , 	12 , 	12 , 	11 , 	11 , 	8 , 	21 , 	19 , 	18 , 	16 , 	7 , 	6 , 	13 , 	10 , 	103 , 	107 , 	554 , 	221 , 	111 , 	160 , 	33 , 	39 , 	12 , 	39 , 	6 , 	36 , 	6 , 	21 ," 	1,893 ",,,,,,,,,,
CM, 	19 , 	28 , 	6 , 	9 , 	38 , 	11 , 	18 , 	14 , 	39 , 	10 , 	19 , 	26 , 	6 , 	9 , 	12 , 	5 , 	6 , 	11 , 	29 , 	17 , 	18 , 	8 , 	8 , 	14 , 	6 , 	86 , 	108 , 	448 , 	214 , 	80 , 	149 , 	50 , 	81 , 	32 , 	12 , 	2 , 	14 , 	10 , 	37 ," 	1,710 ",,,,,,,,,,
CV, 	2 , 	3 , 	3 , 	3 , 	13 , 	5 , 	3 , 	5 , 	6 , 	16 , 	21 , 	30 , 	20 , 	34 , 	11 , 	6 , 	6 , 	9 , 	2 , 	2 , 	1 , 	1 , 	0 , 	2 , 	2 , 	46 , 	36 , 	118 , 	46 , 	8 , 	8 , 	7 , 	6 , 	7 , 	4 , 	4 , 	34 , 	0 , 	3 , 	533 ,,,,,,,,,,
ED, 	4 , 	8 , 	5 , 	3 , 	31 , 	9 , 	16 , 	8 , 	24 , 	29 , 	41 , 	106 , 	31 , 	65 , 	27 , 	18 , 	13 , 	23 , 	6 , 	4 , 	3 , 	1 , 	0 , 	6 , 	5 , 	179 , 	91 , 	360 , 	122 , 	24 , 	24 , 	14 , 	14 , 	30 , 	18 , 	32 , 	11 , 	1 , 	3 ," 	1,411 ",,,,,,,,,,
NC, 	2 , 	2 , 	1 , 	1 , 	4 , 	1 , 	7 , 	4 , 	10 , 	1 , 	4 , 	6 , 	1 , 	2 , 	2 , 	1 , 	2 , 	3 , 	17 , 	6 , 	16 , 	4 , 	4 , 	5 , 	1 , 	28 , 	15 , 	51 , 	26 , 	3 , 	6 , 	9 , 	4 , 	7 , 	8 , 	0 , 	1 , 	3 , 	15 , 	281 ,,,,,,,,,,
WP, 	22 , 	18 , 	5 , 	5 , 	16 , 	7 , 	39 , 	19 , 	51 , 	5 , 	27 , 	42 , 	11 , 	14 , 	13 , 	9 , 	13 , 	22 , 	147 , 	27 , 	47 , 	10 , 	8 , 	18 , 	8 , 	75 , 	51 , 	166 , 	68 , 	29 , 	53 , 	26 , 	39 , 	31 , 	46 , 	2 , 	4 , 	23 , 	7 ," 	1,221 ",,,,,,,,,,
Entries," 	1,463 "," 	1,724 "," 	1,026 "," 	1,092 "," 	3,510 "," 	1,476 "," 	1,781 "," 	1,377 "," 	2,686 "," 	1,294 "," 	2,684 "," 	2,959 "," 	1,226 "," 	1,412 "," 	1,102 ", 	688 , 	894 ," 	1,616 "," 	1,384 ", 	919 ," 	1,213 ", 	556 , 	502 ," 	1,276 "," 	1,168 "," 	4,048 "," 	3,292 "," 	12,104 "," 	5,703 "," 	3,458 "," 	4,441 "," 	2,029 "," 	3,783 "," 	1,817 "," 	1,745 ", 	491 ," 	1,517 ", 	293 ," 	1,016 "," 	82,764 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
