Exit stations,Entry stations->,,SUNDAY,,,Sep 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
CN, 	11 , 	17 , 	11 , 	15 , 	45 , 	13 , 	43 , 	45 , 	52 , 	8 , 	22 , 	95 , 	14 , 	9 , 	12 , 	5 , 	7 , 	22 , 	13 , 	56 , 	121 , 	66 , 	17 , 	37 , 	8 , 	234 , 	118 , 	238 , 	127 , 	49 , 	37 , 	31 , 	6 , 	13 , 	5 , 	3 , 	7 , 	19 , 	147 , 	5 , 	5 , 	83 , 	10 , 	5 , 	27 , 	-   ," 	1,928 ",,,,,,,,,,,
PH, 	5 , 	5 , 	8 , 	11 , 	26 , 	8 , 	30 , 	35 , 	35 , 	6 , 	13 , 	128 , 	9 , 	4 , 	3 , 	2 , 	6 , 	14 , 	49 , 	17 , 	66 , 	60 , 	14 , 	48 , 	8 , 	295 , 	141 , 	243 , 	146 , 	33 , 	26 , 	23 , 	4 , 	12 , 	4 , 	1 , 	3 , 	9 , 	53 , 	5 , 	5 , 	138 , 	11 , 	1 , 	47 , 	-   ," 	1,805 ",,,,,,,,,,,
WC, 	12 , 	15 , 	13 , 	13 , 	64 , 	12 , 	35 , 	58 , 	47 , 	9 , 	17 , 	122 , 	7 , 	8 , 	8 , 	4 , 	5 , 	15 , 	141 , 	63 , 	16 , 	77 , 	21 , 	72 , 	8 , 	393 , 	199 , 	293 , 	243 , 	53 , 	40 , 	32 , 	8 , 	12 , 	2 , 	1 , 	2 , 	14 , 	96 , 	3 , 	5 , 	158 , 	13 , 	2 , 	43 , 	-   ," 	2,470 ",,,,,,,,,,,
LF, 	4 , 	9 , 	6 , 	6 , 	32 , 	9 , 	22 , 	31 , 	24 , 	4 , 	10 , 	73 , 	3 , 	4 , 	3 , 	2 , 	1 , 	7 , 	70 , 	53 , 	78 , 	15 , 	30 , 	53 , 	3 , 	214 , 	102 , 	166 , 	122 , 	30 , 	18 , 	15 , 	2 , 	4 , 	0 , 	2 , 	1 , 	7 , 	24 , 	1 , 	1 , 	74 , 	5 , 	-   , 	25 , 	-   ," 	1,362 ",,,,,,,,,,,
OR, 	3 , 	4 , 	8 , 	6 , 	29 , 	6 , 	15 , 	21 , 	23 , 	3 , 	5 , 	76 , 	2 , 	4 , 	1 , 	1 , 	2 , 	3 , 	19 , 	12 , 	18 , 	30 , 	7 , 	33 , 	4 , 	196 , 	99 , 	165 , 	105 , 	30 , 	20 , 	14 , 	1 , 	5 , 	1 , 	1 , 	1 , 	4 , 	8 , 	1 , 	2 , 	59 , 	7 , 	2 , 	19 , 	-   ," 	1,072 ",,,,,,,,,,,
RR, 	10 , 	18 , 	19 , 	14 , 	31 , 	11 , 	34 , 	89 , 	58 , 	15 , 	29 , 	76 , 	11 , 	7 , 	8 , 	1 , 	7 , 	21 , 	42 , 	40 , 	57 , 	53 , 	36 , 	16 , 	13 , 	324 , 	219 , 	373 , 	331 , 	148 , 	87 , 	44 , 	7 , 	12 , 	3 , 	3 , 	6 , 	9 , 	20 , 	1 , 	6 , 	128 , 	18 , 	2 , 	29 , 	-   ," 	2,482 ",,,,,,,,,,,
OW, 	9 , 	18 , 	9 , 	8 , 	43 , 	16 , 	29 , 	45 , 	48 , 	20 , 	56 , 	83 , 	17 , 	16 , 	13 , 	3 , 	3 , 	10 , 	5 , 	3 , 	8 , 	3 , 	3 , 	13 , 	20 , 	511 , 	311 , 	684 , 	454 , 	246 , 	147 , 	47 , 	15 , 	13 , 	5 , 	10 , 	12 , 	2 , 	22 , 	3 , 	13 , 	80 , 	9 , 	4 , 	10 , 	-   ," 	3,092 ",,,,,,,,,,,
EM, 	147 , 	310 , 	203 , 	314 , 	643 , 	213 , 	400 , 	387 , 	368 , 	322 , 	346 , 	374 , 	246 , 	255 , 	141 , 	92 , 	177 , 	367 , 	254 , 	350 , 	459 , 	256 , 	241 , 	386 , 	613 , 	69 , 	27 , 	220 , 	161 , 	329 , 	419 , 	349 , 	123 , 	123 , 	59 , 	198 , 	705 , 	132 , 	277 , 	57 , 	67 , 	307 , 	160 , 	249 , 	92 , 	-   ," 	11,978 ",,,,,,,,,,,
MT, 	96 , 	199 , 	134 , 	162 , 	330 , 	175 , 	237 , 	263 , 	263 , 	250 , 	234 , 	202 , 	152 , 	160 , 	67 , 	45 , 	86 , 	175 , 	127 , 	154 , 	210 , 	110 , 	97 , 	222 , 	398 , 	31 , 	49 , 	47 , 	72 , 	274 , 	328 , 	354 , 	255 , 	109 , 	59 , 	99 , 	225 , 	53 , 	157 , 	43 , 	46 , 	268 , 	86 , 	87 , 	60 , 	-   ," 	7,248 ",,,,,,,,,,,
PL, 	175 , 	371 , 	185 , 	228 , 	562 , 	204 , 	354 , 	350 , 	423 , 	385 , 	450 , 	423 , 	287 , 	274 , 	131 , 	87 , 	154 , 	324 , 	194 , 	202 , 	268 , 	132 , 	131 , 	307 , 	667 , 	213 , 	32 , 	138 , 	222 , 	870 ," 	1,021 ", 	924 , 	439 , 	388 , 	151 , 	144 , 	446 , 	92 , 	253 , 	124 , 	164 ," 	1,098 ", 	307 , 	153 , 	93 , 	-   ," 	14,532 ",,,,,,,,,,,
CC, 	79 , 	175 , 	154 , 	227 , 	396 , 	224 , 	417 , 	419 , 	286 , 	263 , 	318 , 	197 , 	137 , 	126 , 	59 , 	43 , 	77 , 	201 , 	117 , 	125 , 	215 , 	123 , 	107 , 	291 , 	509 , 	125 , 	66 , 	202 , 	68 , 	364 , 	478 , 	360 , 	203 , 	185 , 	81 , 	82 , 	211 , 	58 , 	106 , 	71 , 	87 , 	447 , 	238 , 	95 , 	57 , 	-   ," 	8,866 ",,,,,,,,,,,
16, 	68 , 	78 , 	50 , 	95 , 	222 , 	137 , 	211 , 	224 , 	119 , 	154 , 	155 , 	113 , 	50 , 	45 , 	25 , 	28 , 	22 , 	59 , 	46 , 	35 , 	56 , 	27 , 	28 , 	119 , 	252 , 	315 , 	249 , 	952 , 	369 , 	52 , 	138 , 	226 , 	121 , 	98 , 	45 , 	28 , 	60 , 	13 , 	39 , 	37 , 	50 , 	181 , 	100 , 	23 , 	22 , 	-   ," 	5,533 ",,,,,,,,,,,
24, 	74 , 	77 , 	31 , 	67 , 	138 , 	83 , 	141 , 	183 , 	89 , 	110 , 	118 , 	101 , 	44 , 	29 , 	25 , 	18 , 	12 , 	35 , 	42 , 	23 , 	39 , 	17 , 	18 , 	87 , 	158 , 	403 , 	281 ," 	1,187 ", 	534 , 	144 , 	68 , 	171 , 	98 , 	70 , 	35 , 	14 , 	47 , 	9 , 	54 , 	29 , 	59 , 	163 , 	73 , 	13 , 	30 , 	-   ," 	5,235 ",,,,,,,,,,,
GP, 	29 , 	39 , 	26 , 	37 , 	89 , 	30 , 	49 , 	64 , 	62 , 	38 , 	44 , 	60 , 	18 , 	16 , 	8 , 	8 , 	14 , 	22 , 	30 , 	22 , 	29 , 	14 , 	13 , 	42 , 	44 , 	324 , 	252 ," 	1,123 ", 	329 , 	240 , 	175 , 	21 , 	15 , 	18 , 	13 , 	11 , 	44 , 	12 , 	37 , 	10 , 	23 , 	64 , 	30 , 	10 , 	15 , 	-   ," 	3,605 ",,,,,,,,,,,
BP, 	11 , 	17 , 	4 , 	3 , 	17 , 	10 , 	13 , 	21 , 	20 , 	15 , 	15 , 	7 , 	9 , 	8 , 	6 , 	4 , 	7 , 	9 , 	6 , 	7 , 	5 , 	1 , 	2 , 	10 , 	13 , 	138 , 	137 , 	619 , 	162 , 	127 , 	104 , 	17 , 	17 , 	13 , 	16 , 	4 , 	9 , 	3 , 	9 , 	5 , 	32 , 	57 , 	26 , 	4 , 	5 , 	-   ," 	1,740 ",,,,,,,,,,,
DC, 	10 , 	14 , 	10 , 	8 , 	31 , 	9 , 	14 , 	25 , 	24 , 	18 , 	10 , 	18 , 	14 , 	11 , 	7 , 	3 , 	10 , 	17 , 	16 , 	12 , 	15 , 	5 , 	6 , 	11 , 	16 , 	136 , 	97 , 	473 , 	174 , 	115 , 	74 , 	15 , 	14 , 	15 , 	28 , 	6 , 	27 , 	3 , 	22 , 	26 , 	82 , 	228 , 	118 , 	12 , 	7 , 	-   ," 	2,004 ",,,,,,,,,,,
CM, 	4 , 	10 , 	3 , 	4 , 	6 , 	3 , 	4 , 	4 , 	11 , 	4 , 	6 , 	3 , 	3 , 	3 , 	3 , 	1 , 	2 , 	4 , 	4 , 	6 , 	5 , 	-   , 	1 , 	2 , 	4 , 	50 , 	52 , 	178 , 	80 , 	40 , 	35 , 	11 , 	13 , 	26 , 	9 , 	1 , 	2 , 	2 , 	8 , 	6 , 	32 , 	105 , 	36 , 	1 , 	2 , 	-   , 	785 ,,,,,,,,,,,
CV, 	3 , 	6 , 	2 , 	3 , 	20 , 	5 , 	7 , 	7 , 	10 , 	52 , 	26 , 	186 , 	29 , 	39 , 	11 , 	8 , 	6 , 	18 , 	3 , 	2 , 	2 , 	1 , 	1 , 	4 , 	6 , 	165 , 	103 , 	168 , 	74 , 	29 , 	15 , 	11 , 	5 , 	7 , 	1 , 	6 , 	43 , 	0 , 	3 , 	1 , 	2 , 	20 , 	3 , 	57 , 	13 , 	-   ," 	1,179 ",,,,,,,,,,,
ED, 	7 , 	12 , 	10 , 	11 , 	54 , 	11 , 	20 , 	27 , 	17 , 	65 , 	48 , 	781 , 	30 , 	83 , 	20 , 	14 , 	22 , 	50 , 	7 , 	4 , 	4 , 	2 , 	2 , 	7 , 	13 , 	732 , 	272 , 	500 , 	231 , 	59 , 	37 , 	38 , 	15 , 	16 , 	3 , 	42 , 	39 , 	1 , 	6 , 	3 , 	4 , 	111 , 	7 , 	33 , 	74 , 	-   ," 	3,536 ",,,,,,,,,,,
NC, 	2 , 	2 , 	2 , 	3 , 	9 , 	3 , 	10 , 	15 , 	9 , 	1 , 	2 , 	53 , 	3 , 	2 , 	2 , 	1 , 	2 , 	3 , 	22 , 	6 , 	14 , 	6 , 	3 , 	10 , 	3 , 	116 , 	46 , 	97 , 	51 , 	11 , 	9 , 	8 , 	3 , 	3 , 	1 , 	1 , 	0 , 	7 , 	19 , 	1 , 	1 , 	34 , 	2 , 	1 , 	7 , 	-   , 	600 ,,,,,,,,,,,
WP, 	22 , 	27 , 	9 , 	12 , 	33 , 	10 , 	90 , 	42 , 	45 , 	8 , 	34 , 	135 , 	20 , 	17 , 	18 , 	10 , 	13 , 	21 , 	154 , 	59 , 	109 , 	22 , 	13 , 	33 , 	20 , 	251 , 	143 , 	306 , 	135 , 	47 , 	54 , 	44 , 	13 , 	18 , 	15 , 	5 , 	5 , 	24 , 	38 , 	5 , 	14 , 	109 , 	11 , 	2 , 	35 , 	-   ," 	2,248 ",,,,,,,,,,,
SS, 	4 , 	8 , 	2 , 	4 , 	9 , 	3 , 	4 , 	6 , 	10 , 	3 , 	7 , 	7 , 	4 , 	4 , 	1 , 	1 , 	1 , 	1 , 	5 , 	3 , 	3 , 	2 , 	2 , 	2 , 	3 , 	62 , 	46 , 	157 , 	59 , 	38 , 	30 , 	9 , 	8 , 	31 , 	8 , 	1 , 	3 , 	1 , 	7 , 	10 , 	22 , 	51 , 	13 , 	1 , 	4 , 	-   , 	654 ,,,,,,,,,,,
SB, 	11 , 	9 , 	4 , 	3 , 	12 , 	3 , 	10 , 	5 , 	13 , 	6 , 	8 , 	13 , 	4 , 	6 , 	5 , 	3 , 	2 , 	3 , 	5 , 	6 , 	8 , 	2 , 	1 , 	7 , 	13 , 	68 , 	35 , 	190 , 	91 , 	51 , 	59 , 	24 , 	31 , 	106 , 	24 , 	1 , 	5 , 	1 , 	14 , 	22 , 	17 , 	66 , 	21 , 	2 , 	2 , 	-   , 	987 ,,,,,,,,,,,
SO, 	26 , 	41 , 	27 , 	45 , 	82 , 	26 , 	49 , 	35 , 	56 , 	16 , 	23 , 	30 , 	12 , 	12 , 	7 , 	4 , 	10 , 	12 , 	45 , 	62 , 	94 , 	48 , 	36 , 	49 , 	45 , 	219 , 	216 , 	991 , 	262 , 	117 , 	83 , 	23 , 	22 , 	145 , 	70 , 	7 , 	56 , 	19 , 	64 , 	27 , 	38 , 	80 , 	180 , 	17 , 	23 , 	-   ," 	3,548 ",,,,,,,,,,,
MB, 	9 , 	13 , 	8 , 	12 , 	70 , 	8 , 	14 , 	18 , 	22 , 	7 , 	10 , 	18 , 	5 , 	4 , 	2 , 	3 , 	2 , 	6 , 	7 , 	12 , 	11 , 	4 , 	5 , 	19 , 	10 , 	126 , 	81 , 	341 , 	202 , 	100 , 	63 , 	25 , 	28 , 	122 , 	31 , 	2 , 	8 , 	3 , 	10 , 	14 , 	23 , 	372 , 	31 , 	2 , 	7 , 	-   ," 	1,887 ",,,,,,,,,,,
WD, 	3 , 	5 , 	3 , 	8 , 	19 , 	7 , 	6 , 	11 , 	7 , 	33 , 	41 , 	247 , 	26 , 	70 , 	25 , 	10 , 	13 , 	18 , 	2 , 	1 , 	1 , 	0 , 	2 , 	3 , 	4 , 	214 , 	102 , 	201 , 	84 , 	29 , 	13 , 	14 , 	2 , 	9 , 	1 , 	64 , 	19 , 	0 , 	3 , 	1 , 	2 , 	45 , 	3 , 	12 , 	40 , 	-   ," 	1,422 ",,,,,,,,,,,
OA, 	6 , 	15 , 	12 , 	21 , 	60 , 	17 , 	15 , 	13 , 	28 , 	13 , 	5 , 	169 , 	3 , 	4 , 	4 , 	1 , 	8 , 	12 , 	15 , 	17 , 	17 , 	11 , 	4 , 	10 , 	3 , 	77 , 	60 , 	119 , 	39 , 	19 , 	12 , 	11 , 	1 , 	4 , 	-   , 	3 , 	29 , 	3 , 	12 , 	1 , 	1 , 	25 , 	2 , 	15 , 	12 , 	-   , 	918 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	1,609 "," 	2,766 "," 	1,828 "," 	2,029 "," 	5,241 "," 	2,133 "," 	3,293 "," 	3,687 "," 	3,314 "," 	2,811 "," 	3,535 "," 	7,307 "," 	2,275 "," 	2,491 "," 	1,564 ", 	858 ," 	1,311 "," 	3,087 "," 	1,864 "," 	1,717 "," 	2,383 "," 	1,338 "," 	1,050 "," 	2,318 "," 	3,324 "," 	10,438 "," 	6,328 "," 	16,648 "," 	8,831 "," 	5,561 "," 	5,016 "," 	3,588 "," 	1,683 "," 	1,825 ", 	745 ," 	1,177 "," 	3,041 ", 	624 ," 	2,014 ", 	593 , 	930 ," 	5,667 "," 	1,741 "," 	1,329 "," 	1,445 ", 	-   ," 	144,351 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
