Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jul 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	67 , 	65 , 	32 , 	118 , 	59 , 	49 , 	18 , 	41 , 	23 , 	58 , 	66 , 	16 , 	21 , 	21 , 	11 , 	10 , 	20 , 	19 , 	5 , 	11 , 	4 , 	4 , 	6 , 	14 , 	70 , 	54 , 	152 , 	70 , 	54 , 	71 , 	15 , 	29 , 	18 , 	4 , 	4 , 	7 , 	2 , 	16 , 	7 , 	4 , 	15 , 	9 ," 	1,361 ",,,Eastbay," 	28,473 ",,SF CBD," 	70,119 ",63.0%,,,
EN, 	64 , 	9 , 	59 , 	38 , 	194 , 	99 , 	80 , 	41 , 	96 , 	40 , 	67 , 	173 , 	20 , 	30 , 	21 , 	12 , 	19 , 	41 , 	25 , 	9 , 	13 , 	7 , 	5 , 	12 , 	17 , 	194 , 	121 , 	368 , 	130 , 	55 , 	75 , 	28 , 	40 , 	37 , 	13 , 	5 , 	16 , 	3 , 	25 , 	6 , 	5 , 	50 , 	13 ," 	2,373 ",,,Westbay," 	36,433 ",,non-CBD," 	44,102 ",39.7%,,,
EP, 	76 , 	58 , 	8 , 	31 , 	200 , 	49 , 	42 , 	25 , 	54 , 	19 , 	32 , 	88 , 	9 , 	11 , 	9 , 	6 , 	7 , 	27 , 	7 , 	6 , 	10 , 	3 , 	4 , 	11 , 	6 , 	104 , 	83 , 	221 , 	89 , 	39 , 	23 , 	11 , 	11 , 	11 , 	1 , 	2 , 	9 , 	1 , 	6 , 	2 , 	3 , 	40 , 	9 ," 	1,464 ",,,Transbay," 	53,202 ",,,,,,,
NB, 	34 , 	38 , 	35 , 	6 , 	60 , 	38 , 	28 , 	30 , 	50 , 	20 , 	28 , 	83 , 	12 , 	12 , 	8 , 	4 , 	8 , 	23 , 	6 , 	5 , 	10 , 	4 , 	2 , 	8 , 	5 , 	164 , 	107 , 	222 , 	156 , 	52 , 	47 , 	15 , 	8 , 	10 , 	2 , 	1 , 	10 , 	1 , 	5 , 	2 , 	1 , 	45 , 	8 ," 	1,412 ",,,,,,,,,,,
BK, 	121 , 	182 , 	207 , 	57 , 	13 , 	158 , 	128 , 	98 , 	158 , 	68 , 	104 , 	202 , 	48 , 	32 , 	39 , 	13 , 	39 , 	177 , 	35 , 	27 , 	34 , 	27 , 	15 , 	23 , 	30 , 	337 , 	239 , 	748 , 	310 , 	134 , 	95 , 	43 , 	29 , 	40 , 	5 , 	14 , 	53 , 	6 , 	17 , 	4 , 	6 , 	107 , 	50 ," 	4,271 ",,,,,,,,,,,
AS, 	73 , 	92 , 	47 , 	35 , 	108 , 	7 , 	77 , 	51 , 	71 , 	40 , 	77 , 	94 , 	18 , 	28 , 	20 , 	8 , 	13 , 	24 , 	15 , 	6 , 	16 , 	6 , 	4 , 	7 , 	24 , 	126 , 	97 , 	224 , 	171 , 	86 , 	67 , 	21 , 	14 , 	15 , 	2 , 	4 , 	13 , 	3 , 	11 , 	3 , 	4 , 	28 , 	8 ," 	1,858 ",,,,,,,,,,,
MA, 	52 , 	78 , 	38 , 	27 , 	122 , 	82 , 	10 , 	29 , 	50 , 	22 , 	76 , 	135 , 	31 , 	38 , 	37 , 	20 , 	11 , 	32 , 	40 , 	17 , 	28 , 	11 , 	8 , 	20 , 	31 , 	196 , 	163 , 	369 , 	231 , 	111 , 	87 , 	21 , 	19 , 	14 , 	5 , 	6 , 	17 , 	5 , 	45 , 	3 , 	6 , 	41 , 	10 ," 	2,398 ",,,,,,,,,,,
19, 	21 , 	36 , 	27 , 	31 , 	98 , 	50 , 	29 , 	5 , 	11 , 	14 , 	42 , 	63 , 	23 , 	36 , 	21 , 	7 , 	11 , 	20 , 	17 , 	13 , 	14 , 	6 , 	6 , 	24 , 	18 , 	82 , 	83 , 	192 , 	139 , 	67 , 	48 , 	16 , 	12 , 	16 , 	2 , 	5 , 	13 , 	3 , 	16 , 	2 , 	1 , 	17 , 	6 ," 	1,363 ",,,,,,,,,,,
12, 	40 , 	75 , 	48 , 	38 , 	138 , 	72 , 	46 , 	15 , 	9 , 	12 , 	74 , 	134 , 	70 , 	65 , 	46 , 	17 , 	34 , 	58 , 	33 , 	30 , 	42 , 	17 , 	18 , 	33 , 	31 , 	172 , 	168 , 	409 , 	185 , 	66 , 	54 , 	22 , 	51 , 	38 , 	11 , 	5 , 	18 , 	10 , 	39 , 	3 , 	5 , 	35 , 	11 ," 	2,496 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	26 , 	39 , 	21 , 	22 , 	73 , 	41 , 	23 , 	11 , 	13 , 	6 , 	103 , 	107 , 	75 , 	74 , 	29 , 	19 , 	28 , 	54 , 	4 , 	13 , 	7 , 	6 , 	5 , 	8 , 	25 , 	146 , 	134 , 	344 , 	177 , 	69 , 	79 , 	30 , 	33 , 	19 , 	7 , 	35 , 	60 , 	2 , 	8 , 	6 , 	8 , 	49 , 	14 ," 	2,053 ",,,Dtwn SF," 	1,402 "," 	4,198 "," 	11,012 "," 	4,492 "," 	4,631 "," 	6,859 "," 	3,007 "," 	32,594 "
