Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Jul 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	10 , 	115 , 	93 , 	40 , 	157 , 	74 , 	62 , 	36 , 	70 , 	13 , 	72 , 	64 , 	16 , 	29 , 	26 , 	14 , 	8 , 	23 , 	22 , 	7 , 	13 , 	7 , 	5 , 	14 , 	12 , 	93 , 	73 , 	217 , 	98 , 	77 , 	117 , 	16 , 	30 , 	23 , 	5 , 	3 , 	16 , 	4 , 	31 , 	7 , 	9 , 	20 , 	11 ," 	1,852 ",,,Eastbay," 	38,036 ",,SF CBD," 	98,315 ",64.0%,,,
EN, 	125 , 	12 , 	86 , 	52 , 	332 , 	116 , 	114 , 	65 , 	143 , 	35 , 	126 , 	173 , 	32 , 	38 , 	36 , 	16 , 	23 , 	43 , 	31 , 	16 , 	21 , 	8 , 	9 , 	16 , 	26 , 	289 , 	223 , 	588 , 	174 , 	81 , 	128 , 	37 , 	56 , 	50 , 	21 , 	9 , 	29 , 	4 , 	33 , 	8 , 	7 , 	45 , 	18 ," 	3,494 ",,,Westbay," 	48,982 ",,non-CBD," 	58,882 ",38.4%,,,
EP, 	105 , 	68 , 	4 , 	48 , 	303 , 	71 , 	50 , 	46 , 	95 , 	24 , 	45 , 	83 , 	12 , 	14 , 	13 , 	7 , 	8 , 	22 , 	14 , 	10 , 	10 , 	5 , 	4 , 	17 , 	12 , 	187 , 	126 , 	311 , 	112 , 	41 , 	34 , 	14 , 	15 , 	15 , 	2 , 	3 , 	14 , 	4 , 	7 , 	1 , 	4 , 	31 , 	11 ," 	2,021 ",,,Transbay," 	74,145 ",,,,,,,
NB, 	40 , 	56 , 	46 , 	6 , 	93 , 	47 , 	45 , 	32 , 	72 , 	24 , 	61 , 	83 , 	17 , 	16 , 	16 , 	6 , 	9 , 	24 , 	10 , 	5 , 	15 , 	6 , 	5 , 	8 , 	10 , 	223 , 	165 , 	316 , 	192 , 	85 , 	67 , 	16 , 	11 , 	19 , 	2 , 	1 , 	12 , 	1 , 	8 , 	2 , 	3 , 	53 , 	11 ," 	1,940 ",,,,,,,,,,,
BK, 	172 , 	333 , 	312 , 	104 , 	23 , 	246 , 	219 , 	165 , 	246 , 	87 , 	174 , 	155 , 	78 , 	64 , 	65 , 	26 , 	48 , 	157 , 	45 , 	46 , 	59 , 	31 , 	31 , 	41 , 	53 , 	520 , 	395 ," 	1,093 ", 	550 , 	247 , 	196 , 	62 , 	40 , 	68 , 	8 , 	21 , 	59 , 	11 , 	29 , 	11 , 	12 , 	79 , 	73 ," 	6,452 ",,,,,,,,,,,
AS, 	86 , 	122 , 	66 , 	39 , 	188 , 	7 , 	84 , 	71 , 	109 , 	39 , 	95 , 	100 , 	34 , 	36 , 	26 , 	17 , 	16 , 	30 , 	15 , 	9 , 	18 , 	7 , 	6 , 	11 , 	34 , 	178 , 	126 , 	316 , 	194 , 	106 , 	84 , 	19 , 	21 , 	17 , 	4 , 	6 , 	18 , 	4 , 	18 , 	3 , 	3 , 	22 , 	6 ," 	2,411 ",,,,,,,,,,,
MA, 	76 , 	102 , 	58 , 	40 , 	184 , 	89 , 	13 , 	47 , 	83 , 	23 , 	95 , 	141 , 	42 , 	61 , 	51 , 	29 , 	20 , 	47 , 	51 , 	24 , 	41 , 	16 , 	15 , 	23 , 	39 , 	272 , 	244 , 	534 , 	265 , 	137 , 	119 , 	35 , 	29 , 	28 , 	7 , 	8 , 	27 , 	6 , 	56 , 	4 , 	4 , 	36 , 	11 ," 	3,228 ",,,,,,,,,,,
19, 	36 , 	72 , 	41 , 	39 , 	165 , 	79 , 	49 , 	4 , 	22 , 	11 , 	59 , 	83 , 	38 , 	50 , 	37 , 	20 , 	28 , 	37 , 	32 , 	25 , 	33 , 	14 , 	17 , 	27 , 	28 , 	122 , 	120 , 	267 , 	184 , 	87 , 	59 , 	20 , 	18 , 	23 , 	4 , 	6 , 	19 , 	4 , 	37 , 	6 , 	4 , 	11 , 	6 ," 	2,043 ",,,,,,,,,,,
12, 	67 , 	135 , 	90 , 	69 , 	248 , 	114 , 	80 , 	14 , 	6 , 	17 , 	106 , 	145 , 	114 , 	113 , 	79 , 	32 , 	63 , 	88 , 	59 , 	53 , 	65 , 	30 , 	29 , 	48 , 	68 , 	247 , 	238 , 	573 , 	240 , 	96 , 	66 , 	37 , 	57 , 	56 , 	14 , 	13 , 	36 , 	14 , 	61 , 	6 , 	11 , 	27 , 	19 ," 	3,740 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	13 , 	33 , 	24 , 	26 , 	82 , 	36 , 	19 , 	14 , 	11 , 	4 , 	58 , 	111 , 	100 , 	101 , 	42 , 	21 , 	48 , 	68 , 	7 , 	5 , 	14 , 	3 , 	8 , 	13 , 	18 , 	185 , 	177 , 	440 , 	185 , 	75 , 	67 , 	20 , 	31 , 	21 , 	11 , 	48 , 	74 , 	3 , 	9 , 	8 , 	9 , 	30 , 	15 ," 	2,289 ",,,Dtwn SF," 	2,041 "," 	5,950 "," 	15,712 "," 	6,893 "," 	6,833 "," 	9,824 "," 	3,668 "," 	47,253 "
FV, 	74 , 	119 , 	48 , 	60 , 	180 , 	100 , 	104 , 	66 , 	115 , 	54 , 	15 , 	181 , 	173 , 	259 , 	164 , 	71 , 	62 , 	80 , 	28 , 	19 , 	30 , 	25 , 	21 , 	33 , 	91 , 	252 , 	215 , 	576 , 	246 , 	123 , 	162 , 	34 , 	56 , 	39 , 	13 , 	50 , 	129 , 	8 , 	55 , 	11 , 	15 , 	37 , 	17 ," 	4,212 ",,,OAK," 	5,819 ", 	727 ," 	1,416 "," 	2,066 ", 	915 ," 	2,652 ", 	250 ," 	13,595 "
CL, 	67 , 	171 , 	79 , 	84 , 	214 , 	101 , 	151 , 	95 , 	140 , 	104 , 	183 , 	7 , 	145 , 	203 , 	133 , 	82 , 	120 , 	319 , 	81 , 	108 , 	102 , 	63 , 	50 , 	62 , 	68 , 	283 , 	197 , 	500 , 	286 , 	95 , 	119 , 	50 , 	51 , 	59 , 	20 , 	100 , 	561 , 	30 , 	116 , 	16 , 	18 , 	58 , 	35 ," 	5,528 ",,,CM line," 	15,487 "," 	1,458 "," 	5,241 "," 	1,814 "," 	1,158 "," 	1,763 "," 	1,419 "," 	26,921 "
