Exit stations,Entry stations->,,SUNDAY,,,Sep 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	40 , 	61 , 	34 , 	140 , 	56 , 	59 , 	29 , 	42 , 	16 , 	56 , 	82 , 	10 , 	16 , 	21 , 	7 , 	12 , 	13 , 	12 , 	6 , 	6 , 	2 , 	3 , 	9 , 	17 , 	118 , 	59 , 	193 , 	94 , 	65 , 	87 , 	20 , 	29 , 	22 , 	7 , 	3 , 	7 , 	3 , 	23 , 	9 , 	9 , 	29 , 	11 ," 	1,542 ",,,Eastbay," 	32,198 ",,SF CBD," 	88,424 ",59.6%,,,
EN, 	49 , 	12 , 	58 , 	42 , 	215 , 	78 , 	94 , 	41 , 	84 , 	33 , 	68 , 	242 , 	16 , 	25 , 	22 , 	17 , 	14 , 	34 , 	15 , 	8 , 	18 , 	6 , 	7 , 	15 , 	19 , 	261 , 	149 , 	493 , 	212 , 	74 , 	113 , 	42 , 	67 , 	53 , 	22 , 	9 , 	20 , 	4 , 	31 , 	15 , 	15 , 	75 , 	23 ," 	2,906 ",,,Westbay," 	42,964 ",,non-CBD," 	54,486 ",36.8%,,,
EP, 	63 , 	49 , 	5 , 	66 , 	243 , 	56 , 	48 , 	43 , 	62 , 	21 , 	31 , 	95 , 	13 , 	12 , 	11 , 	6 , 	7 , 	17 , 	10 , 	9 , 	15 , 	7 , 	5 , 	22 , 	8 , 	138 , 	92 , 	242 , 	170 , 	37 , 	49 , 	22 , 	23 , 	24 , 	2 , 	2 , 	11 , 	2 , 	9 , 	5 , 	4 , 	61 , 	14 ," 	1,829 ",,,Transbay," 	73,083 ",,,,,,,
NB, 	35 , 	45 , 	39 , 	7 , 	68 , 	37 , 	52 , 	48 , 	48 , 	26 , 	40 , 	88 , 	16 , 	16 , 	14 , 	2 , 	8 , 	26 , 	12 , 	8 , 	15 , 	6 , 	6 , 	19 , 	11 , 	215 , 	144 , 	302 , 	272 , 	103 , 	88 , 	35 , 	22 , 	18 , 	6 , 	4 , 	13 , 	3 , 	14 , 	5 , 	2 , 	91 , 	16 ," 	2,040 ",,,,,,,,,,,
BK, 	150 , 	197 , 	246 , 	66 , 	25 , 	129 , 	162 , 	133 , 	174 , 	75 , 	102 , 	233 , 	51 , 	42 , 	45 , 	20 , 	57 , 	229 , 	35 , 	35 , 	62 , 	28 , 	21 , 	33 , 	44 , 	564 , 	265 ," 	1,093 ", 	519 , 	203 , 	193 , 	72 , 	55 , 	113 , 	16 , 	18 , 	70 , 	8 , 	24 , 	13 , 	15 , 	194 , 	96 ," 	5,918 ",,,,,,,,,,,
AS, 	59 , 	74 , 	57 , 	36 , 	103 , 	5 , 	66 , 	79 , 	68 , 	34 , 	69 , 	98 , 	23 , 	29 , 	20 , 	6 , 	12 , 	29 , 	13 , 	6 , 	16 , 	5 , 	4 , 	15 , 	28 , 	157 , 	105 , 	266 , 	254 , 	138 , 	101 , 	29 , 	16 , 	23 , 	2 , 	5 , 	17 , 	2 , 	12 , 	3 , 	4 , 	49 , 	13 ," 	2,145 ",,,,,,,,,,,
MA, 	62 , 	82 , 	48 , 	50 , 	143 , 	67 , 	14 , 	34 , 	62 , 	26 , 	81 , 	159 , 	36 , 	35 , 	38 , 	15 , 	16 , 	40 , 	29 , 	23 , 	33 , 	15 , 	10 , 	39 , 	34 , 	344 , 	220 , 	654 , 	458 , 	224 , 	199 , 	56 , 	44 , 	36 , 	8 , 	8 , 	19 , 	7 , 	63 , 	8 , 	10 , 	119 , 	13 ," 	3,674 ",,,,,,,,,,,
19, 	33 , 	32 , 	43 , 	39 , 	127 , 	75 , 	34 , 	5 , 	11 , 	10 , 	39 , 	74 , 	30 , 	35 , 	22 , 	12 , 	11 , 	28 , 	18 , 	18 , 	25 , 	10 , 	13 , 	45 , 	16 , 	170 , 	110 , 	309 , 	262 , 	118 , 	84 , 	25 , 	25 , 	25 , 	4 , 	9 , 	16 , 	5 , 	21 , 	6 , 	4 , 	43 , 	12 ," 	2,047 ",,,,,,,,,,,
12, 	37 , 	71 , 	46 , 	48 , 	145 , 	59 , 	52 , 	10 , 	9 , 	16 , 	62 , 	146 , 	56 , 	70 , 	45 , 	24 , 	30 , 	51 , 	33 , 	17 , 	39 , 	15 , 	27 , 	46 , 	40 , 	269 , 	179 , 	598 , 	231 , 	99 , 	111 , 	39 , 	53 , 	43 , 	17 , 	7 , 	20 , 	8 , 	41 , 	8 , 	9 , 	79 , 	18 ," 	3,018 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	17 , 	32 , 	26 , 	28 , 	78 , 	38 , 	32 , 	13 , 	15 , 	4 , 	115 , 	152 , 	73 , 	77 , 	37 , 	22 , 	35 , 	47 , 	9 , 	7 , 	12 , 	4 , 	7 , 	19 , 	24 , 	205 , 	172 , 	491 , 	287 , 	125 , 	120 , 	40 , 	48 , 	34 , 	10 , 	34 , 	48 , 	3 , 	13 , 	8 , 	6 , 	32 , 	16 ," 	2,608 ",,,Dtwn SF," 	1,882 "," 	6,465 "," 	11,689 "," 	6,139 "," 	6,141 "," 	7,794 "," 	4,248 "," 	44,358 "
FV, 	61 , 	76 , 	34 , 	37 , 	97 , 	73 , 	77 , 	52 , 	72 , 	109 , 	12 , 	228 , 	97 , 	172 , 	105 , 	42 , 	27 , 	68 , 	23 , 	18 , 	13 , 	12 , 	12 , 	28 , 	64 , 	239 , 	161 , 	486 , 	297 , 	132 , 	135 , 	38 , 	63 , 	48 , 	12 , 	27 , 	71 , 	4 , 	37 , 	6 , 	9 , 	50 , 	20 ," 	3,436 ",,,OAK," 	6,455 ", 	577 ," 	1,935 "," 	1,539 ", 	728 ," 	2,095 ", 	451 ," 	13,779 "
CL, 	79 , 	234 , 	87 , 	77 , 	164 , 	75 , 	141 , 	75 , 	137 , 	140 , 	218 , 	8 , 	270 , 	268 , 	166 , 	112 , 	153 , 	437 , 	99 , 	127 , 	103 , 	67 , 	61 , 	70 , 	73 , 	344 , 	198 , 	600 , 	246 , 	88 , 	100 , 	50 , 	51 , 	70 , 	12 , 	128 , 	755 , 	55 , 	117 , 	15 , 	20 , 	53 , 	34 ," 	6,370 ",,,CM line," 	12,297 "," 	1,929 "," 	4,513 "," 	1,948 "," 	1,392 "," 	1,752 "," 	1,837 "," 	25,667 "
SL, 	16 , 	19 , 	13 , 	16 , 	54 , 	26 , 	41 , 	28 , 	71 , 	79 , 	100 , 	272 , 	6 , 	64 , 	57 , 	33 , 	25 , 	34 , 	9 , 	5 , 	9 , 	5 , 	4 , 	10 , 	18 , 	141 , 	93 , 	288 , 	139 , 	30 , 	38 , 	19 , 	26 , 	25 , 	6 , 	20 , 	32 , 	1 , 	20 , 	4 , 	5 , 	29 , 	9 ," 	1,932 ",,,RM line," 	6,373 "," 	1,663 "," 	1,987 "," 	2,650 ", 	645 ," 	2,295 ", 	769 ," 	16,380 "
BF, 	19 , 	25 , 	11 , 	13 , 	46 , 	27 , 	41 , 	38 , 	82 , 	79 , 	177 , 	281 , 	68 , 	8 , 	86 , 	58 , 	57 , 	103 , 	15 , 	6 , 	7 , 	3 , 	3 , 	12 , 	22 , 	147 , 	89 , 	328 , 	133 , 	32 , 	43 , 	15 , 	22 , 	29 , 	7 , 	44 , 	100 , 	2 , 	29 , 	7 , 	4 , 	18 , 	9 ," 	2,338 ",,,WP line," 	6,426 ", 	790 ," 	1,380 ", 	702 ," 	2,362 "," 	1,353 ", 	978 ," 	13,990 "
HY, 	22 , 	24 , 	8 , 	11 , 	40 , 	19 , 	40 , 	31 , 	55 , 	32 , 	107 , 	168 , 	57 , 	108 , 	5 , 	51 , 	62 , 	119 , 	7 , 	6 , 	7 , 	3 , 	5 , 	6 , 	11 , 	70 , 	32 , 	123 , 	62 , 	18 , 	22 , 	10 , 	15 , 	13 , 	4 , 	12 , 	30 , 	2 , 	18 , 	4 , 	5 , 	13 , 	6 ," 	1,458 ",,,FT/ED line," 	8,174 "," 	2,178 "," 	1,793 "," 	2,145 "," 	1,287 "," 	9,192 ", 	653 ," 	25,422 "
SH, 	6 , 	14 , 	5 , 	2 , 	18 , 	8 , 	13 , 	12 , 	25 , 	19 , 	44 , 	113 , 	29 , 	65 , 	48 , 	5 , 	37 , 	59 , 	6 , 	2 , 	5 , 	1 , 	0 , 	5 , 	9 , 	53 , 	26 , 	100 , 	41 , 	13 , 	18 , 	4 , 	13 , 	12 , 	4 , 	13 , 	20 , 	1 , 	14 , 	2 , 	3 , 	7 , 	7 , 	898 ,,,SFIA," 	4,343 ", 	373 ," 	1,509 ", 	595 , 	706 , 	478 , 	647 ," 	8,650 "
