Exit stations,Entry stations->,,TOTAL,,,Jun 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	1,315 "," 	1,584 ", 	622 , 	816 ," 	2,985 "," 	1,268 "," 	1,874 "," 	1,499 "," 	1,482 "," 	1,710 ", 	610 ," 	3,283 "," 	3,305 "," 	3,193 "," 	2,529 "," 	1,347 "," 	1,162 "," 	1,310 ", 	405 , 	248 , 	437 , 	298 , 	330 , 	621 ," 	1,644 "," 	8,914 "," 	6,512 "," 	10,030 "," 	8,624 "," 	3,574 "," 	2,890 ", 	668 , 	935 , 	782 , 	190 , 	727 ," 	1,926 ", 	106 , 	282 , 	194 , 	367 , 	861 , 	231 , 	918 , 	266 ," 	1,074 ", 	515 , 	654 , 	132 , 	428 ," 	87,677 ",,,,,,,,,,,,,
CL, 	911 ," 	1,441 ", 	566 , 	678 ," 	1,711 ", 	824 ," 	2,014 "," 	1,701 "," 	2,099 "," 	2,178 "," 	3,315 ", 	566 ," 	2,071 "," 	2,307 "," 	2,151 ", 	969 , 	863 ," 	1,007 ", 	551 , 	577 , 	518 , 	319 , 	252 , 	546 ," 	1,458 "," 	5,595 "," 	3,554 "," 	5,660 "," 	4,121 "," 	1,754 "," 	1,745 ", 	632 , 	659 , 	625 , 	148 , 	762 ," 	2,670 ", 	191 , 	437 , 	167 , 	269 , 	452 , 	227 , 	918 , 	693 ," 	1,007 ", 	566 , 	852 , 	279 , 	569 ," 	66,145 ",,,,,,,,,,,,,
SL, 	544 , 	586 , 	382 , 	499 ," 	2,044 ", 	594 ," 	1,391 "," 	1,520 "," 	2,658 "," 	3,262 "," 	3,485 "," 	2,205 ", 	443 ," 	1,813 "," 	2,070 "," 	1,279 "," 	1,026 "," 	1,110 ", 	363 , 	228 , 	298 , 	58 , 	83 , 	217 , 	696 ," 	7,786 "," 	6,701 "," 	7,751 "," 	5,393 "," 	1,955 "," 	1,473 ", 	536 , 	754 , 	625 , 	164 , 	821 ," 	1,492 ", 	84 , 	220 , 	116 , 	141 , 	646 , 	96 , 	644 , 	183 , 	916 , 	448 , 	523 , 	116 , 	314 ," 	68,752 ",,,,,,,,,,,,,
BF, 	292 , 	503 , 	159 , 	202 ," 	1,245 ", 	419 , 	975 ," 	1,291 "," 	2,146 "," 	2,650 "," 	3,270 "," 	2,332 "," 	2,074 ", 	437 ," 	1,355 "," 	1,041 "," 	1,054 "," 	1,194 ", 	339 , 	143 , 	201 , 	49 , 	80 , 	210 , 	566 ," 	6,405 "," 	5,457 "," 	7,606 "," 	4,644 "," 	1,702 ", 	952 , 	369 , 	661 , 	429 , 	125 , 	542 ," 	1,540 ", 	23 , 	152 , 	99 , 	175 , 	439 , 	133 , 	976 , 	206 , 	982 , 	566 , 	456 , 	82 , 	114 ," 	59,062 ",,,,,,,,,,,,,
HY, 	406 , 	656 , 	208 , 	211 ," 	1,203 ", 	365 , 	889 ," 	1,189 "," 	1,867 "," 	1,285 "," 	2,505 "," 	2,177 "," 	2,085 "," 	1,388 ", 	402 ," 	1,438 "," 	1,983 "," 	2,313 ", 	267 , 	158 , 	199 , 	44 , 	57 , 	133 , 	502 ," 	4,191 "," 	2,718 "," 	3,409 "," 	2,591 "," 	1,043 ", 	657 , 	244 , 	353 , 	298 , 	64 , 	258 , 	741 , 	36 , 	245 , 	85 , 	191 , 	224 , 	88 , 	384 , 	164 ," 	1,511 ", 	773 , 	765 , 	65 , 	211 ," 	45,239 ",,,,,,,,,,,,,
SH, 	271 , 	246 , 	111 , 	133 , 	775 , 	237 , 	516 , 	773 , 	967 ," 	1,220 "," 	1,276 ", 	886 ," 	1,149 "," 	1,000 "," 	1,210 ", 	233 , 	723 ," 	1,219 ", 	140 , 	45 , 	130 , 	13 , 	75 , 	56 , 	292 ," 	3,562 "," 	2,434 "," 	2,866 "," 	2,308 ", 	679 , 	633 , 	199 , 	193 , 	168 , 	83 , 	195 , 	353 , 	32 , 	118 , 	55 , 	54 , 	272 , 	95 , 	293 , 	166 ," 	1,346 ", 	552 , 	580 , 	33 , 	98 ," 	31,063 ",,,,,,,,,,,,,
UC, 	183 , 	313 , 	167 , 	129 ," 	1,459 ", 	272 , 	664 , 	867 ," 	1,399 ", 	991 ," 	1,293 ", 	902 , 	995 ," 	1,029 "," 	2,064 ", 	646 , 	487 ," 	1,293 ", 	222 , 	58 , 	198 , 	33 , 	17 , 	115 , 	200 ," 	4,534 "," 	3,249 "," 	3,244 "," 	2,483 ", 	882 , 	443 , 	202 , 	186 , 	344 , 	96 , 	211 , 	619 , 	11 , 	87 , 	35 , 	28 , 	306 , 	38 , 	264 , 	278 ," 	1,462 "," 	1,061 ", 	878 , 	80 , 	172 ," 	37,189 ",,,,,,,,,,,,,
FM, 	203 , 	417 , 	156 , 	205 ," 	1,446 ", 	303 , 	740 , 	967 ," 	1,106 ", 	921 ," 	1,297 "," 	1,006 "," 	1,222 "," 	1,195 "," 	2,293 "," 	1,298 "," 	1,282 ", 	588 , 	198 , 	81 , 	97 , 	32 , 	46 , 	103 , 	202 ," 	5,229 "," 	3,548 "," 	2,918 "," 	2,464 ", 	845 , 	409 , 	184 , 	212 , 	247 , 	56 , 	250 , 	543 , 	16 , 	80 , 	48 , 	60 , 	438 , 	25 , 	181 , 	310 ," 	1,417 "," 	1,505 "," 	1,280 ", 	26 , 	193 ," 	39,888 ",,,,,,,,,,,,,
CN, 	301 , 	400 , 	315 , 	152 , 	817 , 	223 ," 	1,196 "," 	1,247 "," 	1,751 ", 	261 , 	382 , 	536 , 	373 , 	335 , 	280 , 	151 , 	211 , 	190 , 	701 ," 	1,094 "," 	3,197 "," 	1,267 ", 	413 , 	998 , 	307 ," 	6,757 "," 	5,286 "," 	5,657 "," 	4,479 "," 	1,631 "," 	1,126 ", 	536 , 	502 , 	437 , 	189 , 	53 , 	118 , 	632 ," 	2,268 ", 	179 , 	252 ," 	1,879 ", 	220 , 	66 , 	518 , 	76 , 	141 , 	181 ," 	1,402 "," 	1,432 "," 	53,115 ",,,,,,,,,,,,,
PH, 	253 , 	223 , 	171 , 	173 , 	816 , 	208 ," 	1,126 "," 	1,446 "," 	1,777 ", 	200 , 	287 , 	548 , 	217 , 	127 , 	188 , 	41 , 	76 , 	74 ," 	1,091 ", 	487 ," 	1,419 ", 	578 , 	320 ," 	1,048 ", 	172 ," 	9,633 "," 	7,581 "," 	5,407 "," 	4,510 "," 	1,567 ", 	739 , 	565 , 	370 , 	418 , 	119 , 	14 , 	80 , 	263 , 	876 , 	150 , 	245 ," 	2,373 ", 	163 , 	17 , 	592 , 	124 , 	81 , 	117 , 	408 , 	674 ," 	50,152 ",,,,,,,,,,,,,
WC, 	317 , 	405 , 	300 , 	222 ," 	1,094 ", 	215 ," 	1,441 "," 	1,756 "," 	2,038 ", 	273 , 	432 , 	446 , 	285 , 	215 , 	156 , 	138 , 	212 , 	101 ," 	3,631 "," 	1,555 ", 	503 , 	732 , 	571 ," 	1,519 ", 	305 ," 	9,891 "," 	6,807 "," 	4,870 "," 	4,622 "," 	1,296 ", 	811 , 	486 , 	417 , 	460 , 	201 , 	49 , 	61 , 	584 ," 	1,601 ", 	220 , 	201 ," 	2,559 ", 	198 , 	27 , 	595 , 	78 , 	117 , 	153 , 	783 ," 	1,172 "," 	57,121 ",,,,,,,,,,,,,
LF, 	167 , 	120 , 	110 , 	62 , 	531 , 	84 , 	489 , 	770 , 	823 , 	64 , 	216 , 	263 , 	30 , 	33 , 	46 , 	14 , 	42 , 	28 ," 	1,552 ", 	743 , 	784 , 	333 , 	206 , 	810 , 	68 ," 	6,955 "," 	4,620 "," 	2,454 "," 	2,527 ", 	841 , 	441 , 	183 , 	107 , 	140 , 	49 , 	8 , 	24 , 	80 , 	433 , 	62 , 	94 ," 	1,599 ", 	102 , 	19 , 	311 , 	24 , 	36 , 	44 , 	215 , 	260 ," 	30,016 ",,,,,,,,,,,,,
OR, 	106 , 	155 , 	65 , 	75 , 	423 , 	67 , 	438 , 	669 , 	688 , 	74 , 	251 , 	228 , 	87 , 	79 , 	58 , 	93 , 	11 , 	46 , 	434 , 	278 , 	608 , 	199 , 	232 , 	688 , 	49 ," 	5,900 "," 	3,856 "," 	2,292 "," 	2,145 ", 	622 , 	308 , 	163 , 	102 , 	88 , 	21 , 	50 , 	25 , 	37 , 	158 , 	32 , 	42 ," 	1,118 ", 	64 , 	4 , 	197 , 	24 , 	72 , 	43 , 	98 , 	146 ," 	23,708 ",,,,,,,,,,,,,
RR, 	313 , 	417 , 	369 , 	198 , 	311 , 	145 , 	785 ," 	1,345 "," 	1,530 ", 	290 , 	709 , 	479 , 	233 , 	185 , 	147 , 	53 , 	123 , 	114 ," 	1,026 "," 	1,097 "," 	1,410 ", 	777 , 	604 , 	397 , 	369 ," 	9,684 "," 	6,669 "," 	5,331 "," 	5,670 "," 	2,637 "," 	1,272 ", 	600 , 	310 , 	355 , 	73 , 	65 , 	121 , 	204 , 	538 , 	121 , 	166 ," 	2,137 ", 	141 , 	40 , 	246 , 	87 , 	86 , 	114 , 	152 , 	481 ," 	50,726 ",,,,,,,,,,,,,
OW, 	498 , 	435 , 	157 , 	196 , 	828 , 	466 , 	665 , 	702 ," 	1,018 ", 	347 ," 	1,639 "," 	1,360 ", 	648 , 	503 , 	526 , 	272 , 	161 , 	155 , 	277 , 	206 , 	288 , 	50 , 	43 , 	325 , 	590 ," 	17,021 "," 	10,458 "," 	12,622 "," 	9,763 "," 	4,887 "," 	2,980 ", 	711 , 	721 , 	529 , 	194 , 	206 , 	403 , 	44 , 	215 , 	248 , 	304 ," 	1,729 ", 	355 , 	122 , 	175 , 	178 , 	85 , 	164 , 	152 , 	289 ," 	76,910 ",,,,,,,,,,,,,
EM," 	5,625 "," 	11,163 "," 	6,355 "," 	6,799 "," 	14,620 "," 	6,711 "," 	11,613 "," 	13,214 "," 	13,036 "," 	9,225 "," 	10,424 "," 	6,204 "," 	9,350 "," 	7,445 "," 	5,151 "," 	4,318 "," 	5,339 "," 	6,139 "," 	8,354 "," 	11,397 "," 	11,501 "," 	8,254 "," 	6,994 "," 	10,715 "," 	19,883 "," 	4,412 ", 	718 ," 	3,992 "," 	4,686 "," 	9,935 "," 	14,048 "," 	9,241 "," 	11,830 "," 	11,308 "," 	4,760 "," 	4,865 "," 	17,060 "," 	2,640 "," 	6,099 "," 	3,978 "," 	3,513 "," 	6,528 "," 	5,383 "," 	6,152 "," 	1,997 "," 	2,477 "," 	3,116 "," 	3,790 "," 	1,229 "," 	6,615 "," 	380,201 ",,,,,,,,,,,,,
MT," 	4,847 "," 	8,486 "," 	4,708 "," 	4,552 "," 	8,494 "," 	4,596 "," 	8,463 "," 	9,668 "," 	9,422 "," 	7,398 "," 	7,628 "," 	4,351 "," 	7,491 "," 	6,722 "," 	3,561 "," 	2,925 "," 	3,847 "," 	3,925 "," 	6,164 "," 	8,312 "," 	7,482 "," 	4,774 "," 	4,041 "," 	7,304 "," 	12,680 ", 	841 ," 	2,296 "," 	1,100 "," 	3,229 "," 	9,786 "," 	15,295 "," 	10,423 "," 	16,861 "," 	13,740 "," 	5,363 "," 	4,012 "," 	9,546 "," 	1,950 "," 	5,062 "," 	4,438 "," 	4,209 "," 	6,702 "," 	5,621 "," 	3,404 "," 	1,358 "," 	1,815 "," 	2,452 "," 	2,767 "," 	1,042 "," 	5,319 "," 	300,472 ",,,,,,,,,,,,,
PL," 	5,674 "," 	8,888 "," 	3,252 "," 	3,105 "," 	7,679 "," 	3,402 "," 	7,087 "," 	7,208 "," 	8,531 "," 	5,939 "," 	8,998 "," 	5,276 "," 	6,395 "," 	6,194 "," 	3,030 "," 	2,483 "," 	2,758 "," 	2,792 "," 	4,881 "," 	4,351 "," 	4,437 "," 	2,314 "," 	2,081 "," 	4,533 "," 	12,138 "," 	4,584 "," 	1,365 "," 	2,871 "," 	2,604 "," 	13,294 "," 	16,879 "," 	10,720 "," 	18,254 "," 	14,650 "," 	5,683 "," 	2,625 "," 	7,465 "," 	1,644 "," 	5,333 "," 	4,787 "," 	4,483 "," 	18,932 "," 	5,702 "," 	2,226 "," 	1,912 "," 	1,384 "," 	2,007 "," 	2,416 "," 	1,284 "," 	4,530 "," 	291,060 ",,,,,,,,,,,,,
CC," 	3,828 "," 	6,474 "," 	3,266 "," 	3,806 "," 	6,415 "," 	4,495 "," 	7,182 "," 	7,548 "," 	6,573 "," 	5,347 "," 	8,760 "," 	4,006 "," 	4,827 "," 	4,320 "," 	2,396 "," 	2,107 "," 	2,211 "," 	2,248 "," 	4,048 "," 	3,926 "," 	3,869 "," 	2,384 "," 	2,079 "," 	5,231 "," 	10,027 "," 	4,505 "," 	3,251 "," 	2,862 "," 	2,170 "," 	6,541 "," 	9,574 "," 	7,469 "," 	10,295 "," 	10,452 "," 	4,439 "," 	2,333 "," 	5,563 "," 	1,436 "," 	3,536 "," 	3,874 "," 	3,857 "," 	7,082 "," 	6,140 "," 	1,819 ", 	836 ," 	1,010 "," 	1,325 "," 	2,015 ", 	794 ," 	3,463 "," 	224,014 ",,,,,,,,,,,,,
16," 	2,408 "," 	2,653 "," 	1,359 "," 	1,754 "," 	3,564 "," 	2,262 "," 	4,577 "," 	4,602 "," 	3,629 "," 	2,691 "," 	3,528 "," 	1,487 "," 	1,878 "," 	1,509 ", 	985 , 	745 , 	799 , 	770 ," 	1,434 "," 	1,291 "," 	1,178 ", 	762 , 	551 ," 	2,345 "," 	5,225 "," 	10,055 "," 	9,636 "," 	15,521 "," 	7,963 "," 	1,117 "," 	2,383 "," 	4,057 "," 	6,308 "," 	5,439 "," 	2,513 ", 	845 ," 	1,730 ", 	530 ," 	1,501 "," 	1,811 "," 	1,984 "," 	4,481 "," 	2,716 ", 	696 , 	422 , 	381 , 	415 , 	647 , 	461 ," 	1,412 "," 	139,010 ",,,,,,,,,,,,,
24," 	2,456 "," 	2,447 ", 	831 , 	975 ," 	2,666 "," 	1,212 "," 	2,605 "," 	2,875 "," 	2,505 "," 	1,971 "," 	2,769 "," 	1,661 "," 	1,371 ", 	889 , 	583 , 	612 , 	430 , 	400 ," 	1,082 ", 	667 , 	793 , 	448 , 	312 ," 	1,253 "," 	3,272 "," 	12,897 "," 	13,033 "," 	20,134 "," 	11,215 "," 	2,420 ", 	891 ," 	3,382 "," 	4,784 "," 	4,260 "," 	2,164 ", 	340 , 	893 , 	415 ," 	1,203 "," 	1,473 "," 	2,122 "," 	3,038 "," 	2,234 ", 	360 , 	338 , 	217 , 	218 , 	315 , 	258 , 	898 ," 	126,587 ",,,,,,,,,,,,,
GP, 	540 , 	729 , 	358 , 	385 ," 	1,323 ", 	387 , 	818 , 	963 ," 	1,212 ", 	666 , 	583 , 	538 , 	452 , 	335 , 	224 , 	195 , 	197 , 	184 , 	490 , 	451 , 	397 , 	190 , 	175 , 	582 , 	813 ," 	8,139 "," 	8,767 "," 	12,025 "," 	7,177 "," 	4,017 "," 	3,588 ", 	447 , 	997 , 	912 , 	810 , 	203 , 	414 , 	97 , 	388 , 	630 , 	799 ," 	1,868 ", 	985 , 	135 , 	306 , 	139 , 	95 , 	102 , 	111 , 	404 ," 	66,742 ",,,,,,,,,,,,,
BP, 	651 , 	854 , 	278 , 	225 , 	787 , 	329 , 	648 , 	782 ," 	1,192 ", 	718 , 	794 , 	592 , 	621 , 	606 , 	338 , 	180 , 	174 , 	181 , 	527 , 	297 , 	411 , 	104 , 	66 , 	232 , 	797 ," 	9,737 "," 	10,067 "," 	21,811 "," 	8,809 "," 	5,238 "," 	4,716 ", 	948 , 	507 ," 	1,019 "," 	1,189 ", 	249 , 	459 , 	110 , 	549 , 	815 ," 	1,550 "," 	2,079 "," 	1,382 ", 	168 , 	125 , 	140 , 	134 , 	173 , 	166 , 	438 ," 	84,962 ",,,,,,,,,,,,,
DC, 	488 , 	727 , 	275 , 	264 , 	798 , 	196 , 	472 , 	783 ," 	1,428 ", 	526 , 	836 , 	653 , 	681 , 	383 , 	292 , 	165 , 	313 , 	252 , 	445 , 	376 , 	437 , 	130 , 	82 , 	314 , 	598 ," 	10,922 "," 	11,525 "," 	17,243 "," 	10,716 "," 	5,722 "," 	4,537 "," 	1,064 "," 	1,353 ", 	723 , 	559 , 	210 , 	602 , 	85 , 	396 ," 	1,168 "," 	1,651 "," 	3,552 "," 	2,128 ", 	181 , 	237 , 	197 , 	161 , 	143 , 	132 , 	422 ," 	87,543 ",,,,,,,,,,,,,
CM, 	218 , 	285 , 	86 , 	77 , 	290 , 	57 , 	227 , 	311 , 	662 , 	91 , 	212 , 	99 , 	137 , 	117 , 	77 , 	62 , 	102 , 	55 , 	195 , 	134 , 	249 , 	52 , 	31 , 	64 , 	203 ," 	4,332 "," 	4,492 "," 	6,558 "," 	4,264 "," 	2,397 "," 	2,083 ", 	870 ," 	1,240 ", 	632 , 	308 , 	31 , 	85 , 	49 , 	267 , 	233 , 	719 ," 	2,872 ", 	986 , 	25 , 	24 , 	22 , 	19 , 	18 , 	122 , 	226 ," 	36,967 ",,,,,,,,,,,,,
CV, 	71 , 	83 , 	86 , 	52 , 	400 , 	75 , 	154 , 	256 , 	399 ," 	1,457 ", 	704 , 	761 , 	903 , 	644 , 	307 , 	192 , 	255 , 	200 , 	59 , 	16 , 	42 , 	14 , 	40 , 	57 , 	215 ," 	4,181 "," 	3,697 "," 	3,021 "," 	2,508 ", 	914 , 	304 , 	215 , 	224 , 	251 , 	42 , 	251 ," 	1,246 ", 	8 , 	44 , 	60 , 	104 , 	276 , 	68 , 	842 , 	167 , 	193 , 	72 , 	97 , 	15 , 	30 ," 	26,272 ",,,,,,,,,,,,,
ED, 	170 , 	167 , 	119 , 	147 ," 	1,282 ", 	268 , 	552 , 	647 , 	829 ," 	2,079 "," 	1,929 "," 	2,528 "," 	1,425 "," 	1,520 ", 	680 , 	392 , 	622 , 	502 , 	104 , 	55 , 	58 , 	26 , 	37 , 	104 , 	451 ," 	14,195 "," 	8,517 "," 	8,237 "," 	5,728 "," 	1,820 "," 	1,047 ", 	389 , 	473 , 	597 , 	99 ," 	1,170 ", 	886 , 	5 , 	52 , 	108 , 	105 ," 	1,854 ", 	146 , 	623 ," 	1,081 ", 	415 , 	373 , 	346 , 	31 , 	57 ," 	65,047 ",,,,,,,,,,,,,
NC, 	47 , 	110 , 	37 , 	77 , 	244 , 	45 , 	260 , 	342 , 	495 , 	112 , 	85 , 	168 , 	86 , 	13 , 	22 , 	34 , 	14 , 	20 , 	499 , 	317 , 	400 , 	123 , 	48 , 	209 , 	32 ," 	2,147 "," 	1,628 "," 	1,774 "," 	1,511 ", 	522 , 	403 , 	117 , 	148 , 	91 , 	48 , 	7 , 	12 , 	152 , 	343 , 	114 , 	64 , 	647 , 	26 , 	6 , 	186 , 	13 , 	15 , 	28 , 	285 , 	291 ," 	14,417 ",,,,,,,,,,,,,
WP, 	146 , 	179 , 	90 , 	118 , 	514 , 	110 ," 	1,102 ", 	920 ," 	1,221 ", 	190 , 	294 , 	357 , 	213 , 	150 , 	193 , 	126 , 	95 , 	101 ," 	2,183 ", 	914 ," 	1,522 ", 	416 , 	156 , 	500 , 	243 ," 	5,125 "," 	3,954 "," 	6,297 "," 	4,163 "," 	1,711 "," 	1,228 ", 	425 , 	609 , 	343 , 	248 , 	43 , 	46 , 	298 , 	574 , 	183 , 	272 ," 	1,652 ", 	114 , 	24 , 	366 , 	119 , 	60 , 	73 , 	255 , 	391 ," 	40,626 ",,,,,,,,,,,,,
SS, 	214 , 	304 , 	82 , 	72 , 	362 , 	81 , 	215 , 	331 , 	464 , 	159 , 	175 , 	158 , 	147 , 	88 , 	75 , 	68 , 	29 , 	50 , 	179 , 	143 , 	210 , 	76 , 	40 , 	100 , 	211 ," 	3,866 "," 	3,868 "," 	5,231 "," 	3,871 "," 	1,945 "," 	1,576 ", 	679 , 	852 ," 	1,186 ", 	318 , 	41 , 	130 , 	120 , 	185 , 	322 , 	518 ," 	1,202 ", 	751 , 	35 , 	41 , 	28 , 	20 , 	28 , 	47 , 	309 ," 	31,202 ",,,,,,,,,,,,,
