Exit stations,Entry stations->,,SATURDAY,,,Jun 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
RM, 	17 , 	36 , 	35 , 	21 , 	130 , 	26 , 	35 , 	23 , 	29 , 	10 , 	36 , 	24 , 	9 , 	8 , 	7 , 	7 , 	3 , 	6 , 	9 , 	9 , 	6 , 	6 , 	3 , 	8 , 	9 , 	91 , 	57 , 	168 , 	62 , 	58 , 	72 , 	11 , 	19 , 	14 , 	5 , 	2 , 	4 , 	0 , 	4 , 	6 , 	10 , 	32 , 	7 , 	1 , 	4 , 	8 , 	5 , 	7 , 	5 , 	5 ," 	1,162 ",,,,,,,,,,
EN, 	47 , 	23 , 	24 , 	24 , 	137 , 	35 , 	49 , 	51 , 	61 , 	13 , 	41 , 	38 , 	19 , 	17 , 	15 , 	10 , 	6 , 	5 , 	13 , 	7 , 	14 , 	3 , 	2 , 	9 , 	11 , 	140 , 	102 , 	249 , 	121 , 	74 , 	62 , 	14 , 	18 , 	20 , 	12 , 	2 , 	6 , 	2 , 	7 , 	5 , 	11 , 	41 , 	10 , 	1 , 	13 , 	11 , 	9 , 	11 , 	3 , 	3 ," 	1,612 ",,,,,,,,,,
EP, 	41 , 	23 , 	16 , 	22 , 	131 , 	23 , 	28 , 	50 , 	36 , 	11 , 	14 , 	19 , 	8 , 	6 , 	3 , 	5 , 	2 , 	3 , 	6 , 	2 , 	5 , 	3 , 	2 , 	7 , 	5 , 	91 , 	60 , 	103 , 	70 , 	35 , 	22 , 	11 , 	4 , 	8 , 	1 , 	2 , 	3 , 	0 , 	1 , 	4 , 	3 , 	31 , 	4 , 	3 , 	13 , 	2 , 	5 , 	4 , 	2 , 	2 , 	951 ,,,,,,,,,,
NB, 	20 , 	27 , 	17 , 	21 , 	30 , 	10 , 	19 , 	40 , 	30 , 	11 , 	24 , 	25 , 	9 , 	4 , 	4 , 	4 , 	3 , 	3 , 	3 , 	4 , 	5 , 	1 , 	1 , 	4 , 	4 , 	119 , 	58 , 	100 , 	86 , 	64 , 	40 , 	10 , 	9 , 	9 , 	2 , 	1 , 	4 , 	2 , 	3 , 	2 , 	2 , 	29 , 	5 , 	2 , 	13 , 	2 , 	4 , 	7 , 	0 , 	2 , 	895 ,,,,,,,,,,
BK, 	140 , 	148 , 	134 , 	38 , 	75 , 	68 , 	75 , 	109 , 	105 , 	34 , 	58 , 	46 , 	28 , 	25 , 	25 , 	22 , 	19 , 	29 , 	11 , 	16 , 	24 , 	10 , 	8 , 	9 , 	20 , 	318 , 	168 , 	290 , 	183 , 	115 , 	71 , 	38 , 	22 , 	22 , 	8 , 	9 , 	25 , 	3 , 	10 , 	7 , 	10 , 	79 , 	35 , 	3 , 	27 , 	18 , 	41 , 	47 , 	2 , 	11 ," 	2,831 ",,,,,,,,,,
AS, 	30 , 	41 , 	22 , 	13 , 	51 , 	24 , 	21 , 	47 , 	34 , 	14 , 	23 , 	23 , 	10 , 	11 , 	7 , 	5 , 	7 , 	5 , 	4 , 	3 , 	4 , 	3 , 	1 , 	3 , 	14 , 	95 , 	55 , 	91 , 	102 , 	93 , 	40 , 	10 , 	8 , 	8 , 	1 , 	2 , 	7 , 	2 , 	2 , 	1 , 	4 , 	22 , 	4 , 	1 , 	11 , 	3 , 	6 , 	12 , 	1 , 	2 , 	996 ,,,,,,,,,,
MA, 	39 , 	47 , 	25 , 	21 , 	71 , 	32 , 	34 , 	46 , 	51 , 	15 , 	45 , 	48 , 	20 , 	17 , 	17 , 	7 , 	6 , 	9 , 	27 , 	22 , 	32 , 	12 , 	11 , 	18 , 	18 , 	209 , 	125 , 	248 , 	186 , 	186 , 	81 , 	20 , 	22 , 	10 , 	5 , 	3 , 	9 , 	7 , 	18 , 	3 , 	5 , 	52 , 	12 , 	4 , 	14 , 	6 , 	10 , 	10 , 	6 , 	13 ," 	1,948 ",,,,,,,,,,
19, 	32 , 	53 , 	46 , 	36 , 	106 , 	47 , 	52 , 	34 , 	10 , 	6 , 	32 , 	46 , 	30 , 	27 , 	25 , 	10 , 	10 , 	14 , 	22 , 	30 , 	42 , 	21 , 	18 , 	46 , 	29 , 	228 , 	141 , 	268 , 	210 , 	199 , 	102 , 	28 , 	21 , 	25 , 	6 , 	2 , 	14 , 	7 , 	14 , 	4 , 	8 , 	41 , 	13 , 	4 , 	16 , 	8 , 	10 , 	18 , 	6 , 	16 ," 	2,228 ",,,,,,,,,,
12, 	41 , 	52 , 	40 , 	39 , 	100 , 	34 , 	57 , 	10 , 	31 , 	8 , 	33 , 	39 , 	30 , 	34 , 	26 , 	13 , 	8 , 	13 , 	27 , 	24 , 	28 , 	14 , 	13 , 	44 , 	23 , 	239 , 	134 , 	300 , 	190 , 	151 , 	70 , 	25 , 	34 , 	23 , 	12 , 	6 , 	7 , 	6 , 	13 , 	5 , 	10 , 	56 , 	18 , 	1 , 	12 , 	7 , 	12 , 	13 , 	5 , 	16 ," 	2,141 ",,,,,,,,,,
LM, 	13 , 	14 , 	13 , 	12 , 	33 , 	21 , 	20 , 	6 , 	10 , 	26 , 	44 , 	95 , 	65 , 	77 , 	31 , 	20 , 	15 , 	16 , 	3 , 	3 , 	4 , 	4 , 	-   , 	9 , 	8 , 	149 , 	90 , 	195 , 	125 , 	116 , 	55 , 	19 , 	14 , 	15 , 	2 , 	28 , 	51 , 	1 , 	3 , 	3 , 	2 , 	9 , 	3 , 	21 , 	14 , 	11 , 	15 , 	21 , 	1 , 	3 ," 	1,521 ",,,,,,,,,,
FV, 	36 , 	41 , 	17 , 	23 , 	55 , 	31 , 	42 , 	30 , 	30 , 	35 , 	28 , 	81 , 	67 , 	95 , 	52 , 	30 , 	21 , 	25 , 	14 , 	7 , 	12 , 	9 , 	6 , 	17 , 	41 , 	148 , 	98 , 	257 , 	160 , 	105 , 	73 , 	18 , 	21 , 	22 , 	5 , 	21 , 	40 , 	2 , 	6 , 	4 , 	6 , 	18 , 	7 , 	22 , 	6 , 	25 , 	13 , 	26 , 	4 , 	9 ," 	1,954 ",,,,,,,,,,
