Exit stations,Entry stations->,,SUNDAY,,,Nov 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,
SS, 	5 , 	10 , 	1 , 	2 , 	10 , 	2 , 	3 , 	4 , 	8 , 	5 , 	8 , 	11 , 	3 , 	4 , 	2 , 	3 , 	2 , 	1 , 	7 , 	3 , 	4 , 	2 , 	1 , 	3 , 	7 , 	39 , 	39 , 	189 , 	64 , 	40 , 	32 , 	13 , 	19 , 	15 , 	5 , 	1 , 	3 , 	3 , 	5 , 	5 , 	21 , 	50 , 	10 , 	0 , 	3 , 	2 , 	-   , 	-   , 	0 , 	5 , 	672 ,,,,,,,,,,,
SB, 	8 , 	9 , 	4 , 	6 , 	11 , 	3 , 	8 , 	6 , 	12 , 	4 , 	11 , 	23 , 	7 , 	7 , 	1 , 	5 , 	1 , 	2 , 	6 , 	8 , 	6 , 	5 , 	3 , 	6 , 	14 , 	51 , 	43 , 	212 , 	91 , 	60 , 	64 , 	37 , 	64 , 	60 , 	25 , 	2 , 	5 , 	1 , 	9 , 	21 , 	9 , 	59 , 	17 , 	1 , 	6 , 	2 , 	-   , 	-   , 	2 , 	5 ," 	1,018 ",,,,,,,,,,,
SO, 	27 , 	59 , 	35 , 	48 , 	129 , 	26 , 	70 , 	46 , 	53 , 	15 , 	29 , 	27 , 	20 , 	12 , 	6 , 	6 , 	6 , 	16 , 	65 , 	99 , 	108 , 	73 , 	57 , 	89 , 	83 , 	193 , 	146 , 	698 , 	213 , 	102 , 	92 , 	46 , 	56 , 	114 , 	72 , 	8 , 	63 , 	24 , 	60 , 	24 , 	26 , 	52 , 	125 , 	19 , 	14 , 	6 , 	-   , 	-   , 	6 , 	34 ," 	3,390 ",,,,,,,,,,,
MB, 	13 , 	13 , 	10 , 	14 , 	66 , 	11 , 	20 , 	20 , 	26 , 	6 , 	16 , 	26 , 	6 , 	5 , 	3 , 	1 , 	2 , 	1 , 	8 , 	7 , 	16 , 	6 , 	3 , 	18 , 	15 , 	125 , 	104 , 	392 , 	205 , 	114 , 	87 , 	34 , 	47 , 	59 , 	15 , 	2 , 	7 , 	4 , 	7 , 	9 , 	13 , 	291 , 	24 , 	4 , 	8 , 	1 , 	-   , 	-   , 	3 , 	5 ," 	1,884 ",,,,,,,,,,,
WD, 	1 , 	5 , 	2 , 	2 , 	18 , 	3 , 	4 , 	9 , 	5 , 	29 , 	51 , 	176 , 	31 , 	42 , 	19 , 	7 , 	8 , 	10 , 	1 , 	1 , 	1 , 	-   , 	0 , 	2 , 	8 , 	101 , 	53 , 	143 , 	45 , 	14 , 	13 , 	4 , 	4 , 	11 , 	2 , 	45 , 	23 , 	1 , 	2 , 	1 , 	2 , 	43 , 	4 , 	9 , 	32 , 	7 , 	-   , 	-   , 	1 , 	1 , 	990 ,,,,,,,,,,,
OA, 	5 , 	15 , 	14 , 	19 , 	42 , 	10 , 	8 , 	10 , 	9 , 	7 , 	4 , 	104 , 	4 , 	2 , 	3 , 	3 , 	6 , 	10 , 	15 , 	21 , 	14 , 	11 , 	6 , 	12 , 	2 , 	59 , 	33 , 	67 , 	25 , 	15 , 	14 , 	8 , 	7 , 	10 , 	1 , 	3 , 	33 , 	3 , 	10 , 	2 , 	3 , 	14 , 	2 , 	8 , 	10 , 	4 , 	-   , 	-   , 	1 , 	9 , 	694 ,,,,,,,,,,,
WS, 	9 , 	25 , 	12 , 	14 , 	120 , 	19 , 	21 , 	23 , 	22 , 	34 , 	45 , 	207 , 	23 , 	29 , 	29 , 	19 , 	29 , 	43 , 	9 , 	10 , 	9 , 	3 , 	3 , 	8 , 	7 , 	87 , 	50 , 	116 , 	50 , 	19 , 	15 , 	6 , 	10 , 	11 , 	2 , 	6 , 	17 , 	3 , 	10 , 	2 , 	1 , 	17 , 	1 , 	5 , 	15 , 	7 , 	-   , 	-   , 	2 , 	8 ," 	1,225 ",,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
PC, 	2 , 	5 , 	3 , 	3 , 	5 , 	2 , 	9 , 	8 , 	6 , 	1 , 	6 , 	6 , 	2 , 	4 , 	2 , 	0 , 	1 , 	2 , 	36 , 	14 , 	15 , 	7 , 	2 , 	6 , 	2 , 	12 , 	10 , 	34 , 	6 , 	9 , 	4 , 	2 , 	2 , 	5 , 	2 , 	1 , 	-   , 	5 , 	7 , 	1 , 	3 , 	11 , 	3 , 	0 , 	2 , 	3 , 	-   , 	-   , 	3 , 	9 , 	279 ,,,,,,,,,,,
AN, 	7 , 	8 , 	4 , 	2 , 	11 , 	4 , 	23 , 	11 , 	14 , 	4 , 	15 , 	40 , 	4 , 	7 , 	5 , 	4 , 	3 , 	6 , 	37 , 	20 , 	27 , 	6 , 	3 , 	13 , 	6 , 	47 , 	40 , 	98 , 	43 , 	13 , 	13 , 	7 , 	10 , 	16 , 	5 , 	1 , 	1 , 	7 , 	10 , 	6 , 	8 , 	56 , 	7 , 	1 , 	17 , 	7 , 	-   , 	-   , 	11 , 	11 , 	712 ,,,,,,,,,,,
Entries," 	1,305 "," 	1,998 "," 	1,301 "," 	1,282 "," 	3,661 "," 	1,401 "," 	2,208 "," 	2,318 "," 	2,303 "," 	2,141 "," 	3,976 "," 	5,338 "," 	1,855 "," 	1,834 "," 	1,185 ", 	722 , 	932 ," 	1,231 "," 	1,304 "," 	1,226 "," 	1,582 ", 	874 , 	668 ," 	1,595 "," 	2,701 "," 	5,904 "," 	4,559 "," 	14,147 "," 	5,582 "," 	4,232 "," 	4,069 "," 	2,136 "," 	3,143 "," 	2,567 ", 	839 , 	839 ," 	2,242 ", 	374 , 	936 , 	608 , 	933 ," 	5,416 "," 	1,846 ", 	927 ," 	1,513 "," 	1,301 ", 	-   , 	-   , 	258 , 	639 ," 	111,944 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
