Exit stations,Entry stations->,,TOTAL,,,Nov 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
24," 	3,726 "," 	4,211 "," 	1,547 "," 	2,296 "," 	5,247 "," 	2,905 "," 	5,290 "," 	6,892 "," 	5,967 "," 	3,465 "," 	5,397 "," 	3,641 "," 	2,065 "," 	1,852 "," 	1,222 ", 	851 , 	845 , 	842 ," 	1,780 "," 	1,681 "," 	1,572 ", 	897 , 	770 ," 	2,576 "," 	5,904 "," 	33,624 "," 	42,405 "," 	48,756 "," 	23,301 "," 	5,430 "," 	1,174 "," 	6,138 "," 	12,535 "," 	6,651 "," 	3,088 ", 	709 ," 	1,833 ", 	816 ," 	2,295 "," 	2,236 "," 	3,193 "," 	4,991 "," 	5,410 ", 	846 , 	740 , 	798 , 	-   , 	-   , 	537 ," 	1,312 "," 	282,259 ",,,,,,,,,,,,,
GP, 	884 ," 	1,635 ", 	669 , 	716 ," 	2,606 ", 	739 ," 	1,726 "," 	3,263 "," 	3,489 "," 	1,320 "," 	1,552 "," 	1,938 "," 	1,007 ", 	732 , 	692 , 	309 , 	271 , 	401 , 	922 ," 	1,134 "," 	1,032 ", 	427 , 	405 ," 	1,095 "," 	1,715 "," 	22,955 "," 	28,506 "," 	30,848 "," 	14,784 "," 	7,278 "," 	6,047 ", 	641 ," 	2,719 "," 	1,526 "," 	1,210 ", 	402 ," 	1,441 ", 	354 , 	867 , 	791 ," 	1,489 "," 	3,253 "," 	3,039 ", 	555 , 	427 , 	309 , 	-   , 	-   , 	261 , 	757 ," 	161,138 ",,,,,,,,,,,,,
BP," 	1,377 "," 	2,065 ", 	723 , 	721 ," 	2,218 ", 	815 ," 	1,813 "," 	2,566 "," 	3,370 "," 	1,559 "," 	2,006 "," 	1,756 "," 	1,502 ", 	980 , 	673 , 	502 , 	385 , 	570 ," 	1,075 ", 	949 , 	832 , 	236 , 	316 ," 	1,005 "," 	1,983 "," 	28,467 "," 	37,418 "," 	59,796 "," 	24,999 "," 	12,015 "," 	11,833 "," 	2,628 "," 	1,082 "," 	2,117 "," 	1,734 ", 	542 ," 	1,371 ", 	325 ," 	1,061 "," 	1,434 "," 	2,835 "," 	3,072 "," 	3,262 ", 	508 , 	236 , 	459 , 	-   , 	-   , 	244 , 	969 ," 	230,404 ",,,,,,,,,,,,,
DC," 	2,301 "," 	3,313 "," 	1,183 ", 	829 ," 	2,564 ", 	933 ," 	1,802 "," 	2,830 "," 	4,470 "," 	2,488 "," 	2,967 "," 	3,668 "," 	2,326 "," 	1,744 "," 	1,265 "," 	1,140 "," 	1,291 "," 	1,360 "," 	2,003 "," 	1,521 "," 	1,377 ", 	597 , 	474 , 	833 ," 	1,630 "," 	27,024 "," 	37,197 "," 	37,682 "," 	18,054 "," 	7,753 "," 	7,061 "," 	1,591 "," 	2,477 ", 	777 , 	989 , 	769 ," 	2,561 ", 	885 ," 	1,865 "," 	1,568 "," 	3,295 "," 	5,761 "," 	5,907 "," 	1,079 ", 	432 , 	911 , 	-   , 	-   , 	506 ," 	1,485 "," 	214,538 ",,,,,,,,,,,,,
CM, 	334 , 	650 , 	150 , 	169 , 	789 , 	199 , 	484 ," 	1,429 "," 	2,410 ", 	211 , 	235 , 	396 , 	224 , 	228 , 	136 , 	110 , 	123 , 	118 , 	589 , 	334 , 	373 , 	173 , 	44 , 	106 , 	374 ," 	17,041 "," 	20,346 "," 	14,938 "," 	9,878 "," 	3,236 "," 	3,008 "," 	1,114 "," 	1,863 ", 	862 , 	388 , 	82 , 	386 , 	88 , 	435 , 	334 ," 	1,176 "," 	3,663 "," 	2,113 ", 	76 , 	54 , 	73 , 	-   , 	-   , 	96 , 	342 ," 	91,980 ",,,,,,,,,,,,,
CV, 	152 , 	178 , 	77 , 	147 ," 	1,075 ", 	187 , 	484 ," 	1,458 "," 	2,348 "," 	2,635 "," 	1,389 "," 	1,844 ", 	987 ," 	1,218 ", 	370 , 	345 , 	302 , 	486 , 	125 , 	100 , 	113 , 	26 , 	60 , 	123 , 	311 ," 	11,029 "," 	11,723 "," 	7,426 "," 	5,296 "," 	1,712 ", 	770 , 	467 , 	546 , 	869 , 	96 , 	301 ," 	2,467 ", 	27 , 	39 , 	62 , 	146 , 	712 , 	149 ," 	1,559 ", 	281 , 	474 , 	-   , 	-   , 	21 , 	35 ," 	62,747 ",,,,,,,,,,,,,
ED, 	332 , 	675 , 	364 , 	325 ," 	2,963 ", 	571 ," 	1,483 "," 	4,511 "," 	4,963 "," 	4,090 "," 	3,209 "," 	5,712 "," 	2,497 "," 	3,054 "," 	1,592 ", 	767 ," 	1,433 "," 	1,306 ", 	228 , 	130 , 	169 , 	54 , 	54 , 	270 , 	769 ," 	40,713 "," 	36,328 "," 	18,881 "," 	13,581 "," 	4,832 "," 	1,878 "," 	1,581 "," 	1,693 "," 	2,701 ", 	369 ," 	2,473 "," 	1,194 ", 	26 , 	105 , 	462 , 	287 ," 	3,946 ", 	449 , 	987 ," 	2,119 "," 	1,192 ", 	-   , 	-   , 	41 , 	87 ," 	177,446 ",,,,,,,,,,,,,
NC, 	85 , 	135 , 	89 , 	118 , 	680 , 	152 ," 	1,064 "," 	2,489 "," 	2,685 ", 	190 , 	243 , 	430 , 	213 , 	118 , 	180 , 	40 , 	66 , 	83 , 	917 , 	728 ," 	1,265 ", 	269 , 	129 , 	561 , 	134 ," 	7,218 "," 	7,412 "," 	4,959 "," 	4,308 "," 	1,308 ", 	894 , 	356 , 	402 , 	776 , 	88 , 	40 , 	31 , 	227 , 	484 , 	175 , 	182 ," 	1,531 ", 	199 , 	33 , 	317 , 	181 , 	-   , 	-   , 	364 , 	504 ," 	45,052 ",,,,,,,,,,,,,
WP, 	478 , 	367 , 	179 , 	247 ," 	1,484 ", 	322 ," 	3,055 "," 	3,531 "," 	4,552 ", 	468 , 	694 ," 	1,030 ", 	381 , 	275 , 	480 , 	229 , 	209 , 	279 ," 	3,660 "," 	1,875 "," 	3,291 ", 	534 , 	375 , 	884 , 	385 ," 	10,974 "," 	10,470 "," 	10,866 "," 	8,487 "," 	2,926 "," 	2,528 "," 	1,067 "," 	1,224 "," 	1,724 ", 	416 , 	41 , 	91 , 	490 , 	644 , 	460 , 	661 ," 	3,223 ", 	418 , 	57 , 	531 , 	451 , 	-   , 	-   , 	421 , 	584 ," 	88,018 ",,,,,,,,,,,,,
SS, 	285 , 	828 , 	171 , 	143 , 	775 , 	163 , 	656 ," 	1,329 "," 	1,744 ", 	389 , 	381 , 	576 , 	295 , 	281 , 	151 , 	136 , 	222 , 	93 , 	548 , 	652 , 	497 , 	143 , 	131 , 	283 , 	423 ," 	12,909 "," 	15,184 "," 	11,323 "," 	8,081 "," 	2,852 "," 	2,344 ", 	826 ," 	1,571 "," 	1,589 ", 	360 , 	87 , 	410 , 	160 , 	437 , 	352 , 	742 ," 	1,679 "," 	1,448 ", 	158 , 	73 , 	88 , 	-   , 	-   , 	98 , 	468 ," 	74,534 ",,,,,,,,,,,,,
SB, 	499 , 	863 , 	232 , 	250 , 	842 , 	308 , 	785 ," 	1,378 "," 	1,812 ", 	424 , 	678 , 	761 , 	354 , 	393 , 	237 , 	157 , 	83 , 	224 , 	550 , 	701 , 	466 , 	223 , 	218 , 	301 , 	700 ," 	13,164 "," 	14,864 "," 	11,579 "," 	7,983 "," 	3,560 "," 	3,356 "," 	1,561 "," 	3,083 "," 	3,420 "," 	1,169 ", 	123 , 	288 , 	186 , 	764 , 	816 , 	388 ," 	1,776 "," 	1,165 ", 	116 , 	141 , 	70 , 	-   , 	-   , 	163 , 	535 ," 	83,709 ",,,,,,,,,,,,,
SO," 	1,459 "," 	3,045 "," 	1,791 "," 	2,510 "," 	5,030 "," 	1,751 "," 	3,077 "," 	2,801 "," 	3,284 "," 	1,234 "," 	1,797 ", 	968 ," 	1,195 ", 	716 , 	467 , 	404 , 	495 , 	740 ," 	3,760 "," 	4,650 "," 	4,800 "," 	2,633 "," 	2,352 "," 	3,963 "," 	3,590 "," 	9,999 "," 	10,506 "," 	21,456 "," 	9,315 "," 	4,491 "," 	4,010 "," 	2,544 "," 	3,017 "," 	5,329 "," 	3,509 ", 	526 ," 	3,193 "," 	1,540 "," 	3,508 "," 	1,396 "," 	1,383 "," 	1,667 "," 	6,089 ", 	929 , 	439 , 	353 , 	-   , 	-   , 	466 ," 	2,339 "," 	156,516 ",,,,,,,,,,,,,
MB, 	607 ," 	1,502 ", 	686 , 	828 ," 	3,573 ", 	729 ," 	1,434 "," 	2,738 "," 	2,959 ", 	499 , 	775 , 	733 , 	334 , 	267 , 	192 , 	96 , 	67 , 	117 , 	749 , 	523 , 	665 , 	337 , 	211 , 	606 , 	931 ," 	21,440 "," 	27,909 "," 	17,518 "," 	12,488 "," 	5,577 "," 	4,850 "," 	2,790 "," 	3,670 "," 	5,807 "," 	1,981 ", 	130 , 	457 , 	188 , 	511 ," 	1,454 ", 	872 ," 	7,416 "," 	1,127 ", 	162 , 	198 , 	50 , 	-   , 	-   , 	135 , 	414 ," 	139,302 ",,,,,,,,,,,,,
WD, 	107 , 	350 , 	192 , 	146 ," 	1,214 ", 	309 , 	591 ," 	2,343 "," 	2,532 "," 	2,131 "," 	1,650 "," 	2,423 "," 	1,273 "," 	1,835 ", 	902 , 	575 , 	650 , 	621 , 	75 , 	118 , 	69 , 	14 , 	16 , 	144 , 	267 ," 	16,766 "," 	14,890 "," 	8,360 "," 	6,110 "," 	1,822 ", 	967 , 	603 , 	606 ," 	1,242 ", 	90 ," 	1,713 "," 	1,131 ", 	35 , 	83 , 	182 , 	166 ," 	1,421 ", 	192 , 	427 , 	952 , 	416 , 	-   , 	-   , 	22 , 	75 ," 	78,818 ",,,,,,,,,,,,,
OA, 	290 , 	947 , 	830 , 	936 ," 	2,242 ", 	698 , 	682 , 	971 ," 	1,117 ", 	479 , 	279 ," 	1,085 ", 	187 , 	128 , 	231 , 	203 , 	364 , 	499 , 	827 ," 	1,316 ", 	979 , 	547 , 	318 , 	466 , 	191 ," 	3,889 "," 	3,123 "," 	2,394 "," 	1,729 ", 	671 , 	637 , 	384 , 	240 , 	397 , 	44 , 	216 ," 	1,675 ", 	283 , 	515 , 	69 , 	134 , 	543 , 	112 , 	727 , 	228 , 	330 , 	-   , 	-   , 	92 , 	433 ," 	35,677 ",,,,,,,,,,,,,
WS, 	451 ," 	1,393 ", 	558 , 	601 ," 	4,988 ", 	939 ," 	1,429 "," 	3,777 "," 	3,598 "," 	2,516 "," 	2,194 "," 	4,709 "," 	2,024 "," 	2,031 "," 	3,249 "," 	1,883 "," 	2,383 "," 	3,099 ", 	491 , 	451 , 	371 , 	113 , 	162 , 	431 , 	452 ," 	14,486 "," 	15,403 "," 	7,180 "," 	5,670 "," 	1,610 ", 	772 , 	409 , 	541 , 	949 , 	62 , 	402 ," 	1,104 ", 	192 , 	499 , 	88 , 	52 , 	519 , 	52 , 	373 , 	410 , 	782 , 	-   , 	-   , 	165 , 	366 ," 	96,379 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	161 , 	140 , 	83 , 	83 , 	458 , 	118 ," 	1,047 "," 	1,208 "," 	1,193 ", 	201 , 	275 , 	472 , 	139 , 	153 , 	218 , 	56 , 	86 , 	98 ," 	1,950 ", 	830 ," 	1,022 ", 	365 , 	150 , 	393 , 	249 ," 	2,100 "," 	2,106 "," 	2,506 "," 	1,601 ", 	693 , 	611 , 	283 , 	359 , 	482 , 	121 , 	20 , 	40 , 	324 , 	393 , 	83 , 	211 , 	467 , 	115 , 	30 , 	92 , 	165 , 	-   , 	-   , 	147 , 	666 ," 	24,763 ",,,,,,,,,,,,,
AN, 	385 , 	328 , 	112 , 	125 ," 	1,149 ", 	177 ," 	2,542 "," 	2,509 "," 	3,628 ", 	462 , 	589 ," 	1,112 ", 	338 , 	204 , 	577 , 	205 , 	228 , 	241 ," 	2,319 "," 	1,126 "," 	2,061 ", 	411 , 	235 , 	808 , 	453 ," 	7,678 "," 	6,758 "," 	6,717 "," 	5,504 "," 	2,116 "," 	1,389 ", 	877 ," 	1,078 "," 	1,456 ", 	391 , 	67 , 	85 , 	545 , 	677 , 	487 , 	583 ," 	2,433 ", 	425 , 	79 , 	591 , 	395 , 	-   , 	-   , 	629 , 	641 ," 	63,925 ",,,,,,,,,,,,,
Entries," 	99,694 "," 	175,395 "," 	106,812 "," 	94,458 "," 	246,753 "," 	113,541 "," 	187,737 "," 	280,768 "," 	285,924 "," 	158,296 "," 	189,111 "," 	160,114 "," 	140,414 "," 	125,419 "," 	104,958 "," 	68,103 "," 	103,271 "," 	129,281 "," 	126,224 "," 	165,928 "," 	145,183 "," 	75,849 "," 	64,784 "," 	118,086 "," 	183,967 "," 	854,246 "," 	890,536 "," 	744,053 "," 	524,756 "," 	284,843 "," 	288,323 "," 	173,172 "," 	260,706 "," 	215,049 "," 	95,073 "," 	63,070 "," 	181,163 "," 	47,310 "," 	90,370 "," 	76,152 "," 	82,384 "," 	174,492 "," 	147,280 "," 	75,099 "," 	40,372 "," 	96,963 ", 	-   , 	-   ," 	26,797 "," 	65,592 "," 	9,147,871 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
