Exit stations,Entry stations->,,WEEKDAY,,,Nov 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
MB, 	24 , 	69 , 	30 , 	34 , 	146 , 	31 , 	62 , 	126 , 	136 , 	21 , 	31 , 	26 , 	14 , 	10 , 	8 , 	4 , 	3 , 	5 , 	32 , 	22 , 	25 , 	14 , 	9 , 	21 , 	39 ," 	1,012 "," 	1,339 ", 	619 , 	525 , 	219 , 	194 , 	118 , 	158 , 	261 , 	91 , 	5 , 	18 , 	8 , 	22 , 	67 , 	36 , 	240 , 	44 , 	6 , 	7 , 	2 , 	-   , 	-   , 	6 , 	17 ," 	5,959 ",,,,,,,,,,,,,
WD, 	4 , 	15 , 	8 , 	6 , 	52 , 	14 , 	26 , 	114 , 	124 , 	93 , 	58 , 	67 , 	46 , 	67 , 	35 , 	23 , 	28 , 	26 , 	3 , 	5 , 	3 , 	0 , 	0 , 	6 , 	10 , 	785 , 	711 , 	324 , 	281 , 	83 , 	42 , 	26 , 	26 , 	57 , 	4 , 	61 , 	42 , 	2 , 	3 , 	8 , 	7 , 	52 , 	7 , 	15 , 	34 , 	18 , 	-   , 	-   , 	1 , 	3 ," 	3,429 ",,,,,,,,,,,,,
OA, 	12 , 	38 , 	33 , 	38 , 	94 , 	29 , 	29 , 	43 , 	51 , 	20 , 	12 , 	30 , 	7 , 	5 , 	9 , 	9 , 	15 , 	19 , 	34 , 	56 , 	41 , 	22 , 	12 , 	17 , 	8 , 	173 , 	145 , 	87 , 	74 , 	27 , 	25 , 	14 , 	10 , 	15 , 	2 , 	10 , 	66 , 	13 , 	21 , 	3 , 	5 , 	20 , 	4 , 	32 , 	9 , 	14 , 	-   , 	-   , 	4 , 	18 ," 	1,472 ",,,,,,,,,,,,,
WS, 	17 , 	56 , 	22 , 	23 , 	183 , 	36 , 	60 , 	176 , 	168 , 	109 , 	89 , 	158 , 	88 , 	87 , 	145 , 	85 , 	104 , 	132 , 	20 , 	17 , 	14 , 	4 , 	6 , 	16 , 	18 , 	671 , 	736 , 	274 , 	252 , 	69 , 	30 , 	16 , 	21 , 	42 , 	2 , 	17 , 	45 , 	8 , 	21 , 	3 , 	2 , 	18 , 	2 , 	15 , 	13 , 	34 , 	-   , 	-   , 	7 , 	15 ," 	4,146 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	6 , 	5 , 	3 , 	3 , 	21 , 	5 , 	47 , 	59 , 	57 , 	9 , 	11 , 	20 , 	6 , 	6 , 	10 , 	3 , 	3 , 	4 , 	80 , 	36 , 	42 , 	15 , 	7 , 	17 , 	10 , 	98 , 	99 , 	105 , 	77 , 	30 , 	28 , 	12 , 	16 , 	23 , 	5 , 	1 , 	2 , 	14 , 	15 , 	3 , 	9 , 	18 , 	5 , 	1 , 	3 , 	7 , 	-   , 	-   , 	6 , 	27 ," 	1,091 ",,,,,,,,,,,,,
AN, 	16 , 	11 , 	4 , 	5 , 	49 , 	6 , 	113 , 	118 , 	175 , 	22 , 	22 , 	40 , 	13 , 	7 , 	26 , 	8 , 	9 , 	10 , 	98 , 	47 , 	87 , 	17 , 	10 , 	33 , 	18 , 	349 , 	314 , 	268 , 	254 , 	99 , 	62 , 	38 , 	47 , 	68 , 	16 , 	3 , 	3 , 	23 , 	28 , 	21 , 	24 , 	92 , 	17 , 	3 , 	20 , 	16 , 	-   , 	-   , 	26 , 	27 ," 	2,784 ",,,,,,,,,,,,,
Entries," 	4,303 "," 	7,696 "," 	4,650 "," 	4,050 "," 	10,413 "," 	4,956 "," 	8,242 "," 	12,902 "," 	13,183 "," 	6,942 "," 	7,768 "," 	6,014 "," 	6,102 "," 	5,336 "," 	4,665 "," 	3,040 "," 	4,651 "," 	5,810 "," 	5,628 "," 	7,654 "," 	6,390 "," 	3,326 "," 	2,875 "," 	5,062 "," 	7,731 "," 	39,484 "," 	41,950 "," 	28,727 "," 	23,575 "," 	12,073 "," 	12,212 "," 	7,465 "," 	11,280 "," 	9,348 "," 	4,290 "," 	2,734 "," 	7,905 "," 	2,175 "," 	4,016 "," 	3,452 "," 	3,573 "," 	6,130 "," 	6,343 "," 	3,274 "," 	1,413 "," 	4,176 ", 	-   , 	-   ," 	1,215 "," 	2,932 "," 	399,130 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
