Exit stations,Entry stations->,,SUNDAY,,,Oct 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	74 , 	100 , 	44 , 	54 , 	134 , 	83 , 	107 , 	74 , 	69 , 	131 , 	12 , 	504 , 	144 , 	198 , 	137 , 	79 , 	57 , 	94 , 	40 , 	15 , 	25 , 	20 , 	22 , 	38 , 	73 , 	271 , 	147 , 	467 , 	252 , 	143 , 	116 , 	30 , 	61 , 	42 , 	4 , 	50 , 	67 , 	9 , 	44 , 	10 , 	10 , 	48 , 	20 , 	29 ," 	4,148 ",,,OAK," 	5,890 ", 	759 ," 	1,788 "," 	1,727 ", 	830 ," 	2,738 ", 	448 ," 	14,180 "
CL, 	144 , 	450 , 	151 , 	131 , 	213 , 	132 , 	261 , 	146 , 	272 , 	232 , 	496 , 	14 , 	698 , 	616 , 	393 , 	256 , 	314 , 	895 , 	172 , 	190 , 	210 , 	145 , 	126 , 	118 , 	110 , 	438 , 	236 , 	698 , 	314 , 	115 , 	96 , 	71 , 	62 , 	130 , 	19 , 	333 ," 	1,478 ", 	116 , 	270 , 	26 , 	30 , 	78 , 	74 , 	256 ," 	11,725 ",,,CM line," 	11,658 "," 	1,781 "," 	4,307 "," 	1,528 "," 	1,120 "," 	1,848 "," 	2,137 "," 	24,378 "
SL, 	21 , 	26 , 	10 , 	17 , 	56 , 	21 , 	39 , 	36 , 	59 , 	95 , 	154 , 	676 , 	8 , 	84 , 	75 , 	35 , 	29 , 	42 , 	11 , 	6 , 	11 , 	5 , 	2 , 	10 , 	17 , 	164 , 	103 , 	266 , 	114 , 	40 , 	31 , 	12 , 	25 , 	21 , 	3 , 	24 , 	29 , 	3 , 	17 , 	5 , 	7 , 	25 , 	7 , 	23 ," 	2,467 ",,,RM line," 	5,405 "," 	1,910 "," 	1,630 "," 	2,741 ", 	682 ," 	2,948 ", 	759 ," 	16,076 "
BF, 	18 , 	28 , 	11 , 	14 , 	67 , 	29 , 	50 , 	50 , 	90 , 	99 , 	212 , 	612 , 	85 , 	8 , 	102 , 	68 , 	64 , 	95 , 	16 , 	9 , 	5 , 	3 , 	1 , 	14 , 	29 , 	168 , 	98 , 	270 , 	92 , 	39 , 	29 , 	18 , 	29 , 	24 , 	9 , 	52 , 	75 , 	4 , 	30 , 	5 , 	5 , 	19 , 	8 , 	55 ," 	2,809 ",,,WP line," 	5,671 ", 	939 ," 	1,160 ", 	737 ," 	2,278 "," 	1,983 ", 	892 ," 	13,659 "
HY, 	19 , 	30 , 	10 , 	12 , 	48 , 	27 , 	44 , 	43 , 	49 , 	51 , 	125 , 	380 , 	72 , 	109 , 	8 , 	49 , 	59 , 	110 , 	9 , 	3 , 	9 , 	4 , 	1 , 	7 , 	17 , 	93 , 	46 , 	153 , 	56 , 	20 , 	22 , 	7 , 	17 , 	20 , 	6 , 	17 , 	29 , 	2 , 	20 , 	2 , 	5 , 	13 , 	7 , 	20 ," 	1,850 ",,,FT/ED line," 	7,902 "," 	2,860 "," 	1,846 "," 	2,785 "," 	2,015 "," 	15,319 ", 	665 ," 	33,392 "
SH, 	12 , 	12 , 	7 , 	5 , 	24 , 	12 , 	16 , 	17 , 	23 , 	32 , 	74 , 	242 , 	42 , 	68 , 	47 , 	4 , 	31 , 	56 , 	6 , 	2 , 	8 , 	2 , 	2 , 	3 , 	6 , 	69 , 	29 , 	101 , 	43 , 	17 , 	17 , 	7 , 	14 , 	12 , 	3 , 	11 , 	14 , 	0 , 	12 , 	3 , 	4 , 	4 , 	4 , 	9 ," 	1,126 ",,,SFIA," 	4,698 ", 	349 ," 	1,724 ", 	533 , 	622 , 	503 , 	923 ," 	9,351 "
UC, 	13 , 	12 , 	7 , 	8 , 	41 , 	12 , 	18 , 	17 , 	36 , 	35 , 	59 , 	294 , 	29 , 	64 , 	62 , 	33 , 	10 , 	79 , 	5 , 	6 , 	8 , 	1 , 	1 , 	9 , 	10 , 	128 , 	63 , 	189 , 	55 , 	13 , 	11 , 	8 , 	12 , 	18 , 	6 , 	12 , 	23 , 	1 , 	11 , 	7 , 	3 , 	19 , 	6 , 	10 ," 	1,462 ",,,Entries," 	42,683 "," 	14,504 "," 	23,636 "," 	15,225 "," 	12,808 "," 	32,835 "," 	10,522 "," 	152,213 "
FM, 	22 , 	44 , 	19 , 	26 , 	156 , 	33 , 	43 , 	40 , 	60 , 	58 , 	90 , 	856 , 	52 , 	110 , 	123 , 	65 , 	77 , 	26 , 	20 , 	18 , 	16 , 	4 , 	5 , 	14 , 	8 , 	295 , 	132 , 	373 , 	126 , 	35 , 	27 , 	14 , 	28 , 	30 , 	5 , 	20 , 	41 , 	6 , 	39 , 	4 , 	8 , 	43 , 	6 , 	15 ," 	3,232 ",,,,,,,,,,,
CN, 	15 , 	18 , 	9 , 	9 , 	41 , 	13 , 	43 , 	29 , 	40 , 	12 , 	37 , 	172 , 	11 , 	17 , 	11 , 	4 , 	6 , 	24 , 	9 , 	43 , 	148 , 	48 , 	20 , 	33 , 	7 , 	182 , 	81 , 	206 , 	89 , 	38 , 	31 , 	18 , 	31 , 	25 , 	6 , 	4 , 	7 , 	14 , 	150 , 	8 , 	9 , 	62 , 	12 , 	2 ," 	1,794 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	9 , 	6 , 	9 , 	37 , 	9 , 	23 , 	21 , 	22 , 	11 , 	12 , 	190 , 	5 , 	5 , 	5 , 	2 , 	5 , 	14 , 	47 , 	10 , 	81 , 	22 , 	11 , 	45 , 	3 , 	234 , 	115 , 	254 , 	111 , 	30 , 	23 , 	17 , 	25 , 	22 , 	7 , 	2 , 	4 , 	6 , 	42 , 	6 , 	6 , 	126 , 	14 , 	3 ," 	1,656 ",,,Dtwn SF," 	1,459 ",,,,,,,
WC, 	8 , 	20 , 	15 , 	22 , 	57 , 	20 , 	34 , 	31 , 	48 , 	10 , 	24 , 	210 , 	9 , 	8 , 	7 , 	5 , 	7 , 	16 , 	157 , 	80 , 	10 , 	37 , 	24 , 	75 , 	7 , 	332 , 	161 , 	363 , 	199 , 	35 , 	33 , 	20 , 	27 , 	29 , 	6 , 	3 , 	3 , 	16 , 	64 , 	6 , 	8 , 	135 , 	16 , 	4 ," 	2,399 ",,,OAK," 	11,796 ", 	759 ,,,,,,
LF, 	7 , 	6 , 	8 , 	7 , 	37 , 	7 , 	18 , 	15 , 	26 , 	8 , 	18 , 	136 , 	4 , 	3 , 	4 , 	1 , 	2 , 	7 , 	57 , 	19 , 	32 , 	6 , 	10 , 	57 , 	4 , 	223 , 	106 , 	211 , 	123 , 	25 , 	18 , 	17 , 	11 , 	13 , 	2 , 	3 , 	3 , 	4 , 	18 , 	5 , 	1 , 	76 , 	8 , 	1 ," 	1,365 ",,,CM line," 	22,838 "," 	3,568 "," 	4,307 ",,,,,
OR, 	2 , 	6 , 	5 , 	5 , 	16 , 	10 , 	15 , 	13 , 	19 , 	6 , 	16 , 	122 , 	3 , 	2 , 	1 , 	2 , 	2 , 	7 , 	28 , 	11 , 	25 , 	9 , 	4 , 	52 , 	2 , 	190 , 	98 , 	149 , 	89 , 	27 , 	15 , 	9 , 	11 , 	13 , 	4 , 	1 , 	1 , 	2 , 	8 , 	3 , 	3 , 	62 , 	7 , 	0 ," 	1,075 ",,,RM line," 	10,579 "," 	3,637 "," 	3,159 "," 	2,741 ",,,,
RR, 	11 , 	17 , 	25 , 	22 , 	40 , 	14 , 	61 , 	62 , 	72 , 	19 , 	41 , 	130 , 	9 , 	14 , 	6 , 	6 , 	6 , 	17 , 	34 , 	44 , 	72 , 	54 , 	43 , 	11 , 	15 , 	313 , 	187 , 	416 , 	339 , 	140 , 	93 , 	33 , 	24 , 	23 , 	6 , 	2 , 	4 , 	7 , 	24 , 	6 , 	5 , 	128 , 	27 , 	4 ," 	2,625 ",,,WP line," 	10,933 "," 	1,769 "," 	2,281 "," 	1,419 "," 	2,278 ",,,
OW, 	17 , 	23 , 	4 , 	10 , 	33 , 	26 , 	30 , 	26 , 	56 , 	25 , 	70 , 	105 , 	18 , 	26 , 	15 , 	7 , 	9 , 	7 , 	6 , 	4 , 	7 , 	4 , 	2 , 	11 , 	7 , 	403 , 	215 , 	548 , 	263 , 	152 , 	93 , 	19 , 	38 , 	23 , 	3 , 	8 , 	15 , 	1 , 	24 , 	5 , 	7 , 	36 , 	7 , 	5 ," 	2,414 ",,,FT/ED line," 	15,398 "," 	5,598 "," 	3,694 "," 	5,733 "," 	3,998 "," 	15,319 ",,
EM, 	110 , 	284 , 	186 , 	266 , 	501 , 	224 , 	393 , 	258 , 	306 , 	223 , 	326 , 	492 , 	195 , 	199 , 	107 , 	85 , 	160 , 	352 , 	209 , 	273 , 	370 , 	243 , 	226 , 	358 , 	466 , 	63 , 	22 , 	213 , 	108 , 	374 , 	474 , 	266 , 	337 , 	325 , 	90 , 	153 , 	560 , 	110 , 	228 , 	92 , 	125 , 	425 , 	334 , 	128 ," 	11,237 ",,,SFIA," 	9,397 ", 	797 ," 	3,861 "," 	1,292 "," 	1,514 "," 	1,168 ", 	923 ," 	152,213 "
MT, 	58 , 	137 , 	102 , 	143 , 	243 , 	120 , 	224 , 	174 , 	225 , 	170 , 	155 , 	244 , 	113 , 	111 , 	58 , 	24 , 	61 , 	128 , 	72 , 	116 , 	161 , 	98 , 	74 , 	194 , 	245 , 	26 , 	30 , 	43 , 	57 , 	304 , 	393 , 	267 , 	748 , 	194 , 	79 , 	61 , 	155 , 	37 , 	99 , 	51 , 	52 , 	352 , 	116 , 	39 ," 	6,554 ",,,,,,,,,,,
PL, 	162 , 	344 , 	172 , 	242 , 	637 , 	234 , 	428 , 	321 , 	420 , 	337 , 	394 , 	606 , 	220 , 	235 , 	115 , 	84 , 	143 , 	279 , 	148 , 	201 , 	276 , 	164 , 	127 , 	323 , 	552 , 	228 , 	40 , 	148 , 	140 ," 	1,052 "," 	1,232 ", 	652 ," 	1,318 ", 	686 , 	245 , 	122 , 	419 , 	69 , 	199 , 	180 , 	198 ," 	1,373 ", 	472 , 	109 ," 	16,043 ",,,,,,,,,,,
CC, 	81 , 	130 , 	100 , 	169 , 	339 , 	190 , 	329 , 	212 , 	196 , 	177 , 	243 , 	265 , 	84 , 	71 , 	47 , 	32 , 	46 , 	114 , 	82 , 	96 , 	158 , 	101 , 	72 , 	256 , 	251 , 	93 , 	50 , 	135 , 	61 , 	441 , 	569 , 	260 , 	488 , 	255 , 	134 , 	68 , 	171 , 	35 , 	87 , 	67 , 	104 , 	557 , 	201 , 	29 ," 	7,646 ",,,,,,,,,,,
16, 	50 , 	51 , 	45 , 	86 , 	191 , 	116 , 	210 , 	158 , 	114 , 	114 , 	136 , 	124 , 	30 , 	32 , 	23 , 	22 , 	15 , 	32 , 	35 , 	34 , 	39 , 	25 , 	18 , 	128 , 	146 , 	334 , 	247 ," 	1,139 ", 	523 , 	39 , 	217 , 	211 , 	349 , 	172 , 	79 , 	18 , 	42 , 	11 , 	39 , 	41 , 	78 , 	252 , 	117 , 	12 ," 	5,895 ",,,,,,,,,,,
24, 	57 , 	62 , 	29 , 	72 , 	126 , 	92 , 	138 , 	102 , 	86 , 	93 , 	112 , 	109 , 	34 , 	30 , 	22 , 	17 , 	12 , 	30 , 	32 , 	23 , 	33 , 	19 , 	12 , 	89 , 	107 , 	453 , 	299 ," 	1,452 ", 	645 , 	195 , 	48 , 	194 , 	324 , 	150 , 	87 , 	15 , 	40 , 	7 , 	39 , 	42 , 	116 , 	238 , 	110 , 	9 ," 	6,000 ",,,,,,,,,,,
GP, 	18 , 	29 , 	12 , 	23 , 	58 , 	20 , 	40 , 	25 , 	34 , 	25 , 	32 , 	73 , 	13 , 	13 , 	9 , 	6 , 	9 , 	18 , 	21 , 	13 , 	23 , 	11 , 	8 , 	30 , 	23 , 	230 , 	189 , 	857 , 	258 , 	199 , 	205 , 	25 , 	52 , 	38 , 	31 , 	4 , 	20 , 	6 , 	29 , 	22 , 	55 , 	107 , 	50 , 	3 ," 	2,967 ",,,,,,,,,,,
BP, 	32 , 	56 , 	11 , 	19 , 	48 , 	14 , 	40 , 	28 , 	44 , 	41 , 	57 , 	61 , 	25 , 	36 , 	14 , 	17 , 	13 , 	25 , 	28 , 	25 , 	25 , 	10 , 	8 , 	20 , 	32 , 	324 , 	274 ," 	1,846 ", 	422 , 	312 , 	303 , 	60 , 	38 , 	73 , 	71 , 	9 , 	72 , 	13 , 	40 , 	32 , 	106 , 	88 , 	82 , 	11 ," 	4,905 ",,,,,,,,,,,
DC, 	30 , 	38 , 	10 , 	10 , 	67 , 	10 , 	31 , 	19 , 	31 , 	32 , 	42 , 	124 , 	20 , 	25 , 	13 , 	10 , 	16 , 	37 , 	32 , 	26 , 	28 , 	13 , 	11 , 	23 , 	25 , 	284 , 	173 , 	823 , 	269 , 	171 , 	166 , 	45 , 	81 , 	19 , 	44 , 	11 , 	62 , 	8 , 	37 , 	32 , 	107 , 	179 , 	127 , 	14 ," 	3,376 ",,,,,,,,,,,
CM, 	9 , 	20 , 	3 , 	2 , 	13 , 	2 , 	8 , 	9 , 	14 , 	6 , 	8 , 	17 , 	3 , 	6 , 	3 , 	4 , 	6 , 	7 , 	7 , 	6 , 	7 , 	2 , 	2 , 	7 , 	4 , 	93 , 	68 , 	319 , 	136 , 	69 , 	77 , 	34 , 	79 , 	45 , 	6 , 	3 , 	8 , 	4 , 	12 , 	10 , 	53 , 	63 , 	29 , 	2 ," 	1,288 ",,,,,,,,,,,
CV, 	4 , 	8 , 	5 , 	3 , 	19 , 	8 , 	10 , 	10 , 	8 , 	44 , 	51 , 	320 , 	25 , 	60 , 	15 , 	11 , 	7 , 	19 , 	5 , 	3 , 	2 , 	3 , 	0 , 	4 , 	5 , 	138 , 	63 , 	165 , 	72 , 	20 , 	15 , 	6 , 	9 , 	15 , 	3 , 	7 , 	55 , 	1 , 	8 , 	1 , 	2 , 	15 , 	3 , 	53 ," 	1,299 ",,,,,,,,,,,
ED, 	12 , 	13 , 	11 , 	7 , 	43 , 	12 , 	13 , 	11 , 	19 , 	62 , 	71 ," 	1,371 ", 	29 , 	71 , 	27 , 	15 , 	21 , 	40 , 	4 , 	5 , 	4 , 	2 , 	1 , 	4 , 	12 , 	492 , 	176 , 	550 , 	195 , 	50 , 	31 , 	25 , 	68 , 	56 , 	10 , 	55 , 	15 , 	1 , 	8 , 	6 , 	5 , 	110 , 	10 , 	24 ," 	3,767 ",,,,,,,,,,,
NC, 	6 , 	2 , 	3 , 	3 , 	11 , 	3 , 	10 , 	5 , 	12 , 	3 , 	6 , 	108 , 	3 , 	4 , 	3 , 	2 , 	2 , 	3 , 	18 , 	7 , 	18 , 	6 , 	2 , 	8 , 	3 , 	90 , 	37 , 	84 , 	41 , 	11 , 	8 , 	7 , 	12 , 	5 , 	1 , 	2 , 	1 , 	3 , 	18 , 	3 , 	2 , 	26 , 	5 , 	0 , 	605 ,,,,,,,,,,,
WP, 	38 , 	35 , 	10 , 	10 , 	24 , 	20 , 	90 , 	30 , 	50 , 	15 , 	51 , 	257 , 	18 , 	28 , 	24 , 	12 , 	14 , 	32 , 	156 , 	47 , 	83 , 	17 , 	8 , 	33 , 	25 , 	201 , 	75 , 	259 , 	113 , 	40 , 	42 , 	28 , 	43 , 	43 , 	14 , 	4 , 	10 , 	21 , 	15 , 	14 , 	15 , 	70 , 	21 , 	4 ," 	2,158 ",,,,,,,,,,,
SS, 	10 , 	9 , 	2 , 	2 , 	7 , 	2 , 	6 , 	3 , 	7 , 	4 , 	9 , 	24 , 	4 , 	3 , 	3 , 	2 , 	6 , 	6 , 	11 , 	5 , 	8 , 	3 , 	1 , 	5 , 	5 , 	89 , 	53 , 	224 , 	83 , 	36 , 	45 , 	20 , 	36 , 	36 , 	5 , 	2 , 	7 , 	2 , 	10 , 	8 , 	33 , 	32 , 	12 , 	2 , 	881 ,,,,,,,,,,,
SB, 	8 , 	12 , 	7 , 	4 , 	13 , 	5 , 	11 , 	6 , 	14 , 	9 , 	10 , 	30 , 	6 , 	6 , 	7 , 	4 , 	3 , 	8 , 	7 , 	10 , 	7 , 	1 , 	3 , 	5 , 	8 , 	114 , 	53 , 	246 , 	127 , 	84 , 	120 , 	58 , 	112 , 	104 , 	47 , 	4 , 	8 , 	3 , 	15 , 	28 , 	7 , 	70 , 	25 , 	1 ," 	1,429 ",,,,,,,,,,,
SO, 	19 , 	31 , 	26 , 	54 , 	134 , 	25 , 	45 , 	28 , 	57 , 	15 , 	26 , 	52 , 	13 , 	9 , 	5 , 	2 , 	7 , 	20 , 	46 , 	62 , 	88 , 	48 , 	38 , 	75 , 	37 , 	347 , 	327 ," 	1,441 ", 	404 , 	166 , 	123 , 	56 , 	55 , 	85 , 	31 , 	6 , 	76 , 	21 , 	40 , 	13 , 	39 , 	43 , 	191 , 	15 ," 	4,441 ",,,,,,,,,,,
MB, 	17 , 	18 , 	10 , 	19 , 	84 , 	18 , 	19 , 	19 , 	33 , 	11 , 	19 , 	65 , 	10 , 	9 , 	5 , 	2 , 	4 , 	3 , 	10 , 	15 , 	17 , 	9 , 	7 , 	20 , 	10 , 	280 , 	133 , 	565 , 	212 , 	123 , 	107 , 	49 , 	79 , 	117 , 	30 , 	3 , 	14 , 	5 , 	23 , 	11 , 	25 , 	374 , 	12 , 	3 ," 	2,620 ",,,,,,,,,,,
WD, 	3 , 	3 , 	2 , 	3 , 	17 , 	5 , 	6 , 	8 , 	6 , 	17 , 	28 , 	283 , 	25 , 	54 , 	20 , 	13 , 	13 , 	15 , 	3 , 	1 , 	5 , 	1 , 	0 , 	2 , 	5 , 	125 , 	48 , 	145 , 	45 , 	15 , 	10 , 	4 , 	13 , 	12 , 	2 , 	53 , 	13 , 	0 , 	4 , 	0 , 	2 , 	24 , 	3 , 	7 ," 	1,062 ",,,,,,,,,,,
Entries," 	1,720 "," 	2,756 "," 	1,707 "," 	1,898 "," 	4,917 "," 	2,260 "," 	3,546 "," 	2,587 "," 	3,323 "," 	2,558 "," 	4,083 "," 	11,491 "," 	2,414 "," 	2,756 "," 	1,837 "," 	1,137 "," 	1,438 "," 	3,201 "," 	1,766 "," 	1,584 "," 	2,259 "," 	1,256 ", 	987 ," 	2,377 "," 	2,534 "," 	9,725 "," 	5,591 "," 	19,245 "," 	8,485 "," 	5,781 "," 	5,748 "," 	2,855 "," 	4,984 "," 	3,148 "," 	1,174 "," 	1,248 "," 	3,745 ", 	600 ," 	1,995 ", 	805 ," 	1,325 "," 	6,027 "," 	2,394 ", 	966 ," 	154,235 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
