Exit stations,Entry stations->,,SATURDAY,,,Oct 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
BP, 	38 , 	50 , 	15 , 	21 , 	57 , 	24 , 	46 , 	34 , 	66 , 	34 , 	59 , 	39 , 	25 , 	34 , 	19 , 	14 , 	14 , 	24 , 	30 , 	21 , 	22 , 	7 , 	7 , 	16 , 	37 , 	403 , 	442 ," 	2,447 ", 	579 , 	434 , 	437 , 	76 , 	39 , 	89 , 	86 , 	12 , 	30 , 	5 , 	42 , 	44 , 	133 , 	58 , 	88 , 	7 ," 	6,204 ",,,,,,,,,,,
DC, 	27 , 	45 , 	14 , 	16 , 	123 , 	21 , 	35 , 	42 , 	51 , 	38 , 	52 , 	46 , 	27 , 	28 , 	24 , 	15 , 	25 , 	47 , 	34 , 	21 , 	33 , 	12 , 	10 , 	23 , 	29 , 	367 , 	312 ," 	1,266 ", 	395 , 	214 , 	256 , 	54 , 	107 , 	24 , 	51 , 	19 , 	53 , 	9 , 	39 , 	42 , 	128 , 	120 , 	139 , 	16 ," 	4,451 ",,,,,,,,,,,
CM, 	6 , 	20 , 	5 , 	3 , 	18 , 	3 , 	9 , 	13 , 	23 , 	5 , 	10 , 	13 , 	6 , 	10 , 	7 , 	4 , 	6 , 	5 , 	14 , 	9 , 	10 , 	2 , 	4 , 	5 , 	7 , 	133 , 	102 , 	454 , 	184 , 	98 , 	113 , 	41 , 	106 , 	49 , 	7 , 	2 , 	6 , 	4 , 	21 , 	12 , 	64 , 	63 , 	48 , 	1 ," 	1,719 ",,,,,,,,,,,
CV, 	4 , 	10 , 	5 , 	4 , 	25 , 	9 , 	15 , 	19 , 	20 , 	55 , 	50 , 	48 , 	31 , 	77 , 	20 , 	17 , 	13 , 	20 , 	6 , 	3 , 	4 , 	2 , 	2 , 	5 , 	5 , 	185 , 	100 , 	227 , 	84 , 	22 , 	17 , 	7 , 	10 , 	19 , 	4 , 	6 , 	69 , 	0 , 	4 , 	2 , 	2 , 	16 , 	6 , 	63 ," 	1,315 ",,,,,,,,,,,
ED, 	12 , 	17 , 	12 , 	14 , 	86 , 	16 , 	23 , 	29 , 	29 , 	62 , 	83 , 	104 , 	32 , 	104 , 	39 , 	27 , 	26 , 	64 , 	11 , 	9 , 	7 , 	2 , 	3 , 	8 , 	15 , 	664 , 	240 , 	719 , 	237 , 	52 , 	45 , 	21 , 	32 , 	55 , 	8 , 	74 , 	18 , 	3 , 	10 , 	7 , 	6 , 	85 , 	14 , 	29 ," 	3,154 ",,,,,,,,,,,
NC, 	4 , 	4 , 	3 , 	2 , 	12 , 	3 , 	12 , 	9 , 	15 , 	4 , 	5 , 	11 , 	3 , 	4 , 	2 , 	2 , 	3 , 	4 , 	24 , 	12 , 	23 , 	7 , 	2 , 	7 , 	3 , 	101 , 	51 , 	115 , 	45 , 	11 , 	11 , 	7 , 	9 , 	13 , 	4 , 	1 , 	3 , 	5 , 	28 , 	4 , 	4 , 	21 , 	6 , 	-   , 	617 ,,,,,,,,,,,
WP, 	37 , 	40 , 	15 , 	9 , 	58 , 	23 , 	102 , 	52 , 	77 , 	16 , 	54 , 	82 , 	28 , 	31 , 	26 , 	17 , 	14 , 	34 , 	230 , 	73 , 	111 , 	25 , 	12 , 	34 , 	27 , 	258 , 	119 , 	344 , 	133 , 	51 , 	67 , 	29 , 	50 , 	47 , 	22 , 	7 , 	8 , 	35 , 	20 , 	13 , 	14 , 	66 , 	24 , 	4 ," 	2,538 ",,,,,,,,,,,
SS, 	6 , 	10 , 	3 , 	4 , 	18 , 	3 , 	9 , 	8 , 	13 , 	3 , 	10 , 	10 , 	7 , 	6 , 	3 , 	4 , 	5 , 	5 , 	9 , 	6 , 	8 , 	3 , 	2 , 	4 , 	7 , 	110 , 	74 , 	331 , 	103 , 	57 , 	73 , 	20 , 	49 , 	52 , 	12 , 	1 , 	7 , 	4 , 	11 , 	6 , 	43 , 	20 , 	21 , 	2 ," 	1,160 ",,,,,,,,,,,
SB, 	12 , 	15 , 	7 , 	5 , 	24 , 	8 , 	11 , 	10 , 	20 , 	8 , 	13 , 	12 , 	11 , 	10 , 	7 , 	6 , 	4 , 	8 , 	11 , 	6 , 	8 , 	4 , 	2 , 	6 , 	11 , 	129 , 	82 , 	354 , 	172 , 	98 , 	157 , 	79 , 	149 , 	126 , 	61 , 	3 , 	9 , 	1 , 	15 , 	47 , 	8 , 	41 , 	43 , 	2 ," 	1,817 ",,,,,,,,,,,
SO, 	15 , 	36 , 	37 , 	45 , 	137 , 	28 , 	57 , 	34 , 	56 , 	16 , 	25 , 	32 , 	12 , 	12 , 	6 , 	5 , 	12 , 	24 , 	45 , 	72 , 	78 , 	44 , 	29 , 	75 , 	29 , 	343 , 	236 ," 	1,280 ", 	405 , 	136 , 	142 , 	70 , 	66 , 	113 , 	53 , 	14 , 	67 , 	22 , 	58 , 	23 , 	39 , 	26 , 	225 , 	13 ," 	4,292 ",,,,,,,,,,,
