Exit stations,Entry stations->,,WEEKDAY,,,Dec 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
CL, 	61 , 	116 , 	41 , 	41 , 	130 , 	65 , 	132 , 	169 , 	247 , 	180 , 	201 , 	21 , 	114 , 	141 , 	121 , 	71 , 	78 , 	87 , 	49 , 	35 , 	36 , 	20 , 	18 , 	31 , 	92 , 	584 , 	560 , 	553 , 	406 , 	156 , 	127 , 	68 , 	70 , 	116 , 	15 , 	36 , 	118 , 	11 , 	39 , 	18 , 	23 , 	31 , 	25 , 	55 , 	21 , 	121 , 	-   , 	-   , 	23 , 	37 ," 	5,510 ",,,,,,,,,,,,,
SL, 	35 , 	57 , 	26 , 	26 , 	143 , 	45 , 	107 , 	216 , 	340 , 	281 , 	214 , 	119 , 	16 , 	128 , 	133 , 	68 , 	81 , 	98 , 	34 , 	30 , 	23 , 	6 , 	9 , 	26 , 	38 , 	740 , 	786 , 	662 , 	488 , 	150 , 	91 , 	45 , 	76 , 	98 , 	8 , 	39 , 	107 , 	9 , 	16 , 	13 , 	12 , 	50 , 	11 , 	53 , 	9 , 	78 , 	-   , 	-   , 	8 , 	12 ," 	5,857 ",,,,,,,,,,,,,
BF, 	25 , 	37 , 	15 , 	20 , 	106 , 	27 , 	91 , 	205 , 	298 , 	219 , 	194 , 	145 , 	111 , 	15 , 	99 , 	64 , 	93 , 	123 , 	23 , 	10 , 	10 , 	4 , 	3 , 	13 , 	36 , 	664 , 	655 , 	575 , 	440 , 	139 , 	85 , 	32 , 	49 , 	73 , 	13 , 	51 , 	129 , 	5 , 	9 , 	12 , 	17 , 	28 , 	11 , 	71 , 	4 , 	84 , 	-   , 	-   , 	5 , 	6 ," 	5,141 ",,,,,,,,,,,,,
HY, 	31 , 	61 , 	25 , 	28 , 	97 , 	32 , 	84 , 	195 , 	274 , 	129 , 	175 , 	133 , 	130 , 	96 , 	17 , 	87 , 	187 , 	205 , 	27 , 	15 , 	17 , 	6 , 	3 , 	18 , 	28 , 	442 , 	474 , 	361 , 	266 , 	92 , 	55 , 	32 , 	33 , 	46 , 	5 , 	19 , 	68 , 	7 , 	23 , 	4 , 	9 , 	20 , 	7 , 	33 , 	10 , 	112 , 	-   , 	-   , 	8 , 	22 ," 	4,249 ",,,,,,,,,,,,,
SH, 	18 , 	23 , 	8 , 	7 , 	56 , 	15 , 	48 , 	134 , 	154 , 	63 , 	79 , 	71 , 	64 , 	67 , 	77 , 	12 , 	85 , 	93 , 	8 , 	7 , 	9 , 	2 , 	2 , 	6 , 	14 , 	386 , 	369 , 	241 , 	234 , 	77 , 	41 , 	14 , 	21 , 	48 , 	7 , 	13 , 	34 , 	2 , 	9 , 	4 , 	7 , 	14 , 	5 , 	24 , 	6 , 	82 , 	-   , 	-   , 	4 , 	6 ," 	2,762 ",,,,,,,,,,,,,
UC, 	17 , 	37 , 	17 , 	18 , 	112 , 	34 , 	61 , 	188 , 	227 , 	109 , 	77 , 	85 , 	84 , 	78 , 	168 , 	67 , 	22 , 	132 , 	11 , 	15 , 	16 , 	5 , 	2 , 	10 , 	15 , 	823 , 	700 , 	402 , 	308 , 	91 , 	37 , 	13 , 	21 , 	55 , 	7 , 	13 , 	59 , 	3 , 	12 , 	3 , 	5 , 	21 , 	2 , 	27 , 	15 , 	96 , 	-   , 	-   , 	5 , 	10 ," 	4,334 ",,,,,,,,,,,,,
FM, 	22 , 	45 , 	26 , 	21 , 	120 , 	25 , 	82 , 	236 , 	248 , 	105 , 	90 , 	96 , 	99 , 	129 , 	220 , 	122 , 	120 , 	37 , 	17 , 	19 , 	14 , 	5 , 	6 , 	14 , 	11 ," 	1,184 ", 	976 , 	442 , 	318 , 	97 , 	33 , 	24 , 	26 , 	52 , 	7 , 	25 , 	59 , 	4 , 	11 , 	4 , 	10 , 	36 , 	4 , 	25 , 	17 , 	114 , 	-   , 	-   , 	4 , 	11 ," 	5,409 ",,,,,,,,,,,,,
CN, 	19 , 	27 , 	20 , 	16 , 	88 , 	25 , 	139 , 	269 , 	294 , 	31 , 	44 , 	48 , 	33 , 	22 , 	28 , 	7 , 	12 , 	17 , 	27 , 	103 , 	231 , 	85 , 	39 , 	73 , 	17 , 	793 , 	805 , 	549 , 	419 , 	136 , 	83 , 	48 , 	55 , 	96 , 	22 , 	5 , 	10 , 	38 , 	140 , 	24 , 	23 , 	133 , 	31 , 	4 , 	35 , 	21 , 	-   , 	-   , 	85 , 	105 ," 	5,373 ",,,,,,,,,,,,,
PH, 	15 , 	18 , 	17 , 	20 , 	124 , 	23 , 	166 , 	355 , 	400 , 	18 , 	23 , 	38 , 	26 , 	13 , 	17 , 	5 , 	15 , 	21 , 	91 , 	27 , 	116 , 	46 , 	32 , 	113 , 	13 ," 	1,509 "," 	1,535 ", 	690 , 	555 , 	176 , 	77 , 	81 , 	50 , 	74 , 	14 , 	3 , 	4 , 	36 , 	81 , 	25 , 	29 , 	173 , 	23 , 	3 , 	46 , 	19 , 	-   , 	-   , 	32 , 	41 ," 	7,022 ",,,,,,,,,,,,,
WC, 	26 , 	31 , 	26 , 	20 , 	107 , 	23 , 	137 , 	303 , 	317 , 	22 , 	33 , 	42 , 	26 , 	11 , 	21 , 	10 , 	16 , 	15 , 	261 , 	127 , 	28 , 	62 , 	36 , 	140 , 	18 ," 	1,296 "," 	1,261 ", 	587 , 	436 , 	120 , 	68 , 	46 , 	42 , 	67 , 	15 , 	5 , 	5 , 	49 , 	130 , 	20 , 	22 , 	170 , 	27 , 	3 , 	42 , 	12 , 	-   , 	-   , 	51 , 	93 ," 	6,421 ",,,,,,,,,,,,,
LF, 	7 , 	8 , 	9 , 	6 , 	52 , 	8 , 	52 , 	153 , 	136 , 	7 , 	14 , 	22 , 	6 , 	3 , 	6 , 	3 , 	5 , 	6 , 	100 , 	54 , 	62 , 	16 , 	13 , 	70 , 	5 , 	842 , 	747 , 	345 , 	248 , 	62 , 	38 , 	18 , 	11 , 	25 , 	5 , 	1 , 	1 , 	11 , 	21 , 	6 , 	7 , 	102 , 	16 , 	1 , 	26 , 	3 , 	-   , 	-   , 	13 , 	15 ," 	3,386 ",,,,,,,,,,,,,
OR, 	8 , 	10 , 	6 , 	7 , 	39 , 	6 , 	38 , 	101 , 	125 , 	7 , 	19 , 	19 , 	10 , 	3 , 	4 , 	1 , 	2 , 	6 , 	34 , 	29 , 	40 , 	19 , 	14 , 	50 , 	4 , 	746 , 	655 , 	292 , 	214 , 	58 , 	34 , 	23 , 	15 , 	20 , 	3 , 	2 , 	2 , 	5 , 	9 , 	7 , 	8 , 	76 , 	12 , 	0 , 	13 , 	5 , 	-   , 	-   , 	7 , 	9 ," 	2,814 ",,,,,,,,,,,,,
RR, 	25 , 	32 , 	26 , 	20 , 	34 , 	11 , 	58 , 	187 , 	163 , 	24 , 	41 , 	31 , 	22 , 	8 , 	17 , 	7 , 	10 , 	14 , 	74 , 	106 , 	125 , 	60 , 	52 , 	19 , 	18 ," 	1,022 "," 	1,041 ", 	633 , 	555 , 	193 , 	98 , 	46 , 	48 , 	37 , 	4 , 	5 , 	9 , 	18 , 	32 , 	10 , 	14 , 	122 , 	21 , 	5 , 	18 , 	12 , 	-   , 	-   , 	18 , 	32 ," 	5,176 ",,,,,,,,,,,,,
OW, 	24 , 	34 , 	13 , 	12 , 	57 , 	20 , 	41 , 	54 , 	90 , 	24 , 	86 , 	93 , 	39 , 	35 , 	28 , 	13 , 	14 , 	12 , 	18 , 	11 , 	17 , 	4 , 	3 , 	18 , 	25 ," 	1,678 "," 	1,419 "," 	1,113 ", 	801 , 	330 , 	200 , 	53 , 	66 , 	57 , 	14 , 	10 , 	25 , 	6 , 	13 , 	14 , 	24 , 	98 , 	32 , 	8 , 	8 , 	12 , 	-   , 	-   , 	9 , 	20 ," 	6,797 ",,,,,,,,,,,,,
EM, 	513 ," 	1,021 ", 	732 , 	725 , 	934 , 	830 ," 	1,206 "," 	1,698 "," 	1,551 "," 	1,150 "," 	1,166 ", 	666 , 	976 , 	842 , 	575 , 	492 , 	981 ," 	1,380 "," 	1,009 "," 	1,956 "," 	1,588 "," 	1,018 ", 	906 ," 	1,200 "," 	2,145 ", 	177 , 	133 , 	597 , 	571 ," 	1,049 "," 	1,707 "," 	1,200 "," 	1,554 "," 	1,312 ", 	820 , 	628 ," 	2,290 ", 	413 , 	635 , 	618 , 	604 , 	354 ," 	1,043 ", 	885 , 	157 , 	764 , 	-   , 	-   , 	140 , 	464 ," 	45,373 ",,,,,,,,,,,,,
MT, 	476 , 	923 , 	642 , 	633 , 	710 , 	725 ," 	1,068 "," 	1,390 "," 	1,084 "," 	1,011 ", 	990 , 	567 , 	831 , 	734 , 	525 , 	421 , 	746 ," 	1,025 ", 	877 ," 	1,635 "," 	1,230 ", 	714 , 	645 , 	975 ," 	1,661 ", 	156 , 	166 , 	203 , 	558 ," 	1,309 "," 	2,204 "," 	1,576 "," 	2,546 "," 	1,914 "," 	1,059 ", 	545 ," 	1,651 ", 	381 , 	561 , 	784 , 	737 , 	367 ," 	1,446 ", 	629 , 	101 , 	716 , 	-   , 	-   , 	111 , 	361 ," 	42,319 ",,,,,,,,,,,,,
PL, 	420 , 	674 , 	371 , 	331 , 	540 , 	370 , 	661 , 	808 , 	818 , 	613 , 	747 , 	507 , 	523 , 	471 , 	303 , 	219 , 	314 , 	363 , 	418 , 	519 , 	477 , 	281 , 	237 , 	479 ," 	1,046 ", 	948 , 	383 , 	147 , 	412 ," 	1,297 "," 	1,658 "," 	1,133 "," 	2,004 "," 	1,317 ", 	552 , 	258 , 	753 , 	203 , 	379 , 	434 , 	422 , 	929 , 	723 , 	317 , 	102 , 	271 , 	-   , 	-   , 	101 , 	254 ," 	27,505 ",,,,,,,,,,,,,
CC, 	303 , 	583 , 	352 , 	374 , 	439 , 	427 , 	683 , 	796 , 	682 , 	542 , 	698 , 	362 , 	422 , 	381 , 	254 , 	207 , 	288 , 	291 , 	360 , 	491 , 	368 , 	234 , 	189 , 	459 , 	841 , 	557 , 	554 , 	345 , 	72 , 	527 , 	884 , 	716 ," 	1,211 ", 	778 , 	470 , 	213 , 	549 , 	186 , 	306 , 	363 , 	337 , 	321 , 	552 , 	228 , 	52 , 	212 , 	-   , 	-   , 	71 , 	214 ," 	20,742 ",,,,,,,,,,,,,
16, 	151 , 	217 , 	113 , 	133 , 	227 , 	209 , 	322 , 	381 , 	286 , 	225 , 	281 , 	154 , 	129 , 	131 , 	82 , 	77 , 	79 , 	83 , 	103 , 	146 , 	90 , 	52 , 	50 , 	167 , 	347 ," 	1,079 "," 	1,376 "," 	1,493 ", 	586 , 	31 , 	188 , 	291 , 	576 , 	287 , 	147 , 	63 , 	180 , 	54 , 	126 , 	127 , 	129 , 	163 , 	246 , 	68 , 	20 , 	60 , 	-   , 	-   , 	30 , 	82 ," 	11,639 ",,,,,,,,,,,,,
24, 	155 , 	173 , 	62 , 	90 , 	180 , 	107 , 	197 , 	277 , 	248 , 	127 , 	204 , 	134 , 	84 , 	77 , 	50 , 	40 , 	36 , 	33 , 	70 , 	72 , 	59 , 	35 , 	30 , 	93 , 	213 ," 	1,433 "," 	1,832 "," 	1,996 ", 	943 , 	203 , 	39 , 	241 , 	500 , 	243 , 	121 , 	28 , 	71 , 	37 , 	98 , 	88 , 	125 , 	150 , 	201 , 	39 , 	20 , 	26 , 	-   , 	-   , 	22 , 	58 ," 	11,358 ",,,,,,,,,,,,,
GP, 	36 , 	69 , 	28 , 	27 , 	96 , 	29 , 	69 , 	139 , 	151 , 	51 , 	63 , 	64 , 	39 , 	28 , 	29 , 	13 , 	11 , 	16 , 	37 , 	45 , 	41 , 	15 , 	16 , 	42 , 	59 ," 	1,023 "," 	1,238 "," 	1,313 ", 	630 , 	284 , 	236 , 	24 , 	111 , 	60 , 	46 , 	16 , 	59 , 	16 , 	40 , 	30 , 	61 , 	100 , 	114 , 	25 , 	13 , 	12 , 	-   , 	-   , 	11 , 	30 ," 	6,703 ",,,,,,,,,,,,,
BP, 	56 , 	93 , 	31 , 	32 , 	72 , 	36 , 	76 , 	111 , 	148 , 	63 , 	75 , 	61 , 	62 , 	39 , 	24 , 	19 , 	18 , 	19 , 	42 , 	39 , 	34 , 	8 , 	12 , 	43 , 	82 ," 	1,274 "," 	1,650 "," 	2,390 "," 	1,072 ", 	501 , 	481 , 	119 , 	34 , 	77 , 	72 , 	23 , 	60 , 	14 , 	41 , 	60 , 	110 , 	110 , 	126 , 	22 , 	7 , 	15 , 	-   , 	-   , 	10 , 	38 ," 	9,598 ",,,,,,,,,,,,,
DC, 	104 , 	154 , 	52 , 	35 , 	87 , 	39 , 	83 , 	129 , 	201 , 	114 , 	133 , 	136 , 	105 , 	74 , 	51 , 	51 , 	55 , 	59 , 	97 , 	72 , 	65 , 	27 , 	19 , 	37 , 	70 ," 	1,182 "," 	1,609 "," 	1,538 ", 	748 , 	295 , 	270 , 	62 , 	99 , 	30 , 	44 , 	37 , 	109 , 	42 , 	85 , 	67 , 	135 , 	191 , 	245 , 	47 , 	12 , 	38 , 	-   , 	-   , 	24 , 	71 ," 	9,028 ",,,,,,,,,,,,,
CM, 	15 , 	27 , 	5 , 	8 , 	27 , 	9 , 	19 , 	66 , 	114 , 	11 , 	11 , 	14 , 	10 , 	8 , 	6 , 	5 , 	4 , 	5 , 	23 , 	12 , 	15 , 	7 , 	3 , 	3 , 	15 , 	787 , 	904 , 	657 , 	430 , 	133 , 	117 , 	43 , 	77 , 	38 , 	13 , 	3 , 	15 , 	4 , 	18 , 	14 , 	47 , 	132 , 	87 , 	4 , 	1 , 	3 , 	-   , 	-   , 	4 , 	13 ," 	3,984 ",,,,,,,,,,,,,
CV, 	5 , 	7 , 	4 , 	5 , 	41 , 	8 , 	20 , 	70 , 	111 , 	108 , 	47 , 	41 , 	37 , 	49 , 	19 , 	14 , 	13 , 	24 , 	4 , 	3 , 	5 , 	1 , 	2 , 	6 , 	12 , 	498 , 	527 , 	336 , 	229 , 	72 , 	29 , 	19 , 	23 , 	37 , 	3 , 	11 , 	85 , 	1 , 	2 , 	3 , 	7 , 	23 , 	6 , 	59 , 	8 , 	17 , 	-   , 	-   , 	1 , 	2 ," 	2,649 ",,,,,,,,,,,,,
ED, 	13 , 	28 , 	14 , 	11 , 	92 , 	22 , 	68 , 	217 , 	234 , 	163 , 	125 , 	117 , 	103 , 	125 , 	65 , 	32 , 	59 , 	57 , 	9 , 	4 , 	6 , 	1 , 	2 , 	10 , 	27 ," 	1,887 "," 	1,588 ", 	812 , 	585 , 	218 , 	76 , 	63 , 	71 , 	108 , 	16 , 	93 , 	43 , 	1 , 	4 , 	22 , 	12 , 	123 , 	18 , 	40 , 	71 , 	44 , 	-   , 	-   , 	2 , 	4 ," 	7,504 ",,,,,,,,,,,,,
NC, 	4 , 	5 , 	3 , 	5 , 	24 , 	6 , 	49 , 	111 , 	126 , 	9 , 	7 , 	10 , 	10 , 	5 , 	6 , 	1 , 	3 , 	4 , 	39 , 	29 , 	56 , 	9 , 	5 , 	24 , 	6 , 	325 , 	333 , 	221 , 	200 , 	67 , 	40 , 	16 , 	18 , 	36 , 	3 , 	1 , 	1 , 	9 , 	18 , 	8 , 	8 , 	53 , 	6 , 	1 , 	12 , 	6 , 	-   , 	-   , 	14 , 	21 ," 	1,972 ",,,,,,,,,,,,,
WP, 	18 , 	12 , 	7 , 	11 , 	60 , 	12 , 	132 , 	159 , 	212 , 	20 , 	27 , 	31 , 	14 , 	9 , 	17 , 	7 , 	12 , 	10 , 	142 , 	73 , 	132 , 	21 , 	13 , 	34 , 	14 , 	484 , 	461 , 	461 , 	376 , 	131 , 	107 , 	48 , 	48 , 	78 , 	16 , 	2 , 	4 , 	22 , 	26 , 	20 , 	29 , 	121 , 	17 , 	2 , 	18 , 	15 , 	-   , 	-   , 	19 , 	27 ," 	3,731 ",,,,,,,,,,,,,
SS, 	11 , 	33 , 	5 , 	8 , 	24 , 	7 , 	27 , 	60 , 	84 , 	14 , 	15 , 	19 , 	12 , 	10 , 	5 , 	4 , 	3 , 	4 , 	23 , 	25 , 	22 , 	6 , 	6 , 	12 , 	17 , 	572 , 	687 , 	489 , 	353 , 	121 , 	94 , 	31 , 	65 , 	68 , 	16 , 	3 , 	20 , 	7 , 	19 , 	13 , 	30 , 	53 , 	62 , 	7 , 	2 , 	4 , 	-   , 	-   , 	4 , 	19 ," 	3,191 ",,,,,,,,,,,,,
SB, 	21 , 	38 , 	11 , 	10 , 	31 , 	14 , 	32 , 	63 , 	79 , 	15 , 	25 , 	24 , 	13 , 	14 , 	9 , 	8 , 	5 , 	9 , 	22 , 	27 , 	20 , 	9 , 	8 , 	13 , 	25 , 	589 , 	650 , 	494 , 	334 , 	138 , 	131 , 	65 , 	123 , 	143 , 	48 , 	5 , 	13 , 	8 , 	33 , 	35 , 	15 , 	65 , 	46 , 	6 , 	4 , 	2 , 	-   , 	-   , 	8 , 	23 ," 	3,522 ",,,,,,,,,,,,,
SO, 	65 , 	114 , 	72 , 	93 , 	184 , 	71 , 	114 , 	106 , 	120 , 	46 , 	69 , 	36 , 	45 , 	30 , 	19 , 	17 , 	22 , 	27 , 	147 , 	173 , 	168 , 	99 , 	82 , 	138 , 	134 , 	368 , 	382 , 	729 , 	320 , 	158 , 	141 , 	86 , 	118 , 	186 , 	137 , 	19 , 	123 , 	57 , 	138 , 	52 , 	52 , 	54 , 	213 , 	32 , 	15 , 	12 , 	-   , 	-   , 	18 , 	90 ," 	5,688 ",,,,,,,,,,,,,
MB, 	26 , 	70 , 	27 , 	34 , 	102 , 	27 , 	61 , 	116 , 	135 , 	17 , 	26 , 	21 , 	12 , 	10 , 	6 , 	4 , 	2 , 	3 , 	30 , 	21 , 	22 , 	15 , 	13 , 	20 , 	35 , 	956 ," 	1,209 ", 	725 , 	482 , 	214 , 	180 , 	107 , 	149 , 	242 , 	86 , 	5 , 	17 , 	6 , 	21 , 	69 , 	34 , 	193 , 	44 , 	5 , 	5 , 	2 , 	-   , 	-   , 	5 , 	18 ," 	5,627 ",,,,,,,,,,,,,
WD, 	4 , 	13 , 	9 , 	6 , 	42 , 	12 , 	25 , 	113 , 	123 , 	93 , 	59 , 	57 , 	57 , 	85 , 	36 , 	24 , 	28 , 	27 , 	2 , 	4 , 	3 , 	1 , 	0 , 	5 , 	10 , 	781 , 	655 , 	385 , 	265 , 	84 , 	44 , 	26 , 	27 , 	57 , 	3 , 	64 , 	50 , 	1 , 	3 , 	7 , 	7 , 	42 , 	6 , 	17 , 	32 , 	15 , 	-   , 	-   , 	1 , 	2 ," 	3,412 ",,,,,,,,,,,,,
OA, 	11 , 	33 , 	29 , 	32 , 	69 , 	24 , 	28 , 	40 , 	51 , 	17 , 	10 , 	24 , 	7 , 	5 , 	8 , 	7 , 	16 , 	22 , 	28 , 	47 , 	34 , 	20 , 	13 , 	14 , 	9 , 	173 , 	135 , 	99 , 	71 , 	26 , 	21 , 	15 , 	9 , 	12 , 	1 , 	6 , 	59 , 	11 , 	19 , 	3 , 	5 , 	22 , 	4 , 	28 , 	8 , 	12 , 	-   , 	-   , 	2 , 	17 ," 	1,353 ",,,,,,,,,,,,,
WS, 	17 , 	50 , 	20 , 	22 , 	116 , 	33 , 	55 , 	164 , 	162 , 	94 , 	85 , 	123 , 	81 , 	84 , 	112 , 	75 , 	89 , 	108 , 	21 , 	19 , 	13 , 	4 , 	6 , 	11 , 	17 , 	654 , 	675 , 	311 , 	228 , 	67 , 	28 , 	14 , 	20 , 	40 , 	2 , 	16 , 	41 , 	7 , 	18 , 	3 , 	2 , 	19 , 	3 , 	15 , 	13 , 	27 , 	-   , 	-   , 	6 , 	13 ," 	3,801 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
