Exit stations,Entry stations->,,TOTAL,,,Dec 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
FV," 	2,109 "," 	2,439 "," 	1,106 "," 	1,709 "," 	5,869 "," 	2,081 "," 	3,665 "," 	4,263 "," 	4,639 "," 	3,034 ", 	750 ," 	6,244 "," 	4,735 "," 	5,441 "," 	3,922 "," 	1,982 "," 	1,648 "," 	2,044 "," 	1,108 ", 	628 , 	847 , 	337 , 	424 ," 	1,074 "," 	2,222 "," 	19,840 "," 	19,614 "," 	25,123 "," 	16,922 "," 	7,467 "," 	5,248 "," 	1,727 "," 	2,194 "," 	2,709 ", 	274 ," 	1,246 "," 	2,673 ", 	190 , 	654 , 	340 , 	591 ," 	1,850 ", 	672 ," 	1,464 ", 	382 ," 	1,958 ", 	-   , 	-   , 	249 , 	495 ," 	178,202 ",,,,,,,,,,,,,
CL," 	1,823 "," 	4,103 "," 	1,627 "," 	1,323 "," 	3,364 "," 	1,805 "," 	3,581 "," 	4,042 "," 	6,023 "," 	4,852 "," 	5,964 ", 	632 ," 	5,298 "," 	5,304 "," 	3,868 "," 	2,408 "," 	3,163 "," 	3,991 "," 	1,725 "," 	1,515 "," 	1,528 ", 	885 , 	951 , 	957 ," 	2,414 "," 	14,502 "," 	12,332 "," 	16,938 "," 	9,619 "," 	3,920 "," 	3,324 "," 	1,906 "," 	1,804 "," 	3,280 ", 	426 ," 	1,914 "," 	8,781 ", 	562 ," 	1,434 ", 	546 , 	702 ," 	1,091 ", 	794 ," 	2,929 "," 	1,609 "," 	5,374 ", 	-   , 	-   , 	574 ," 	1,207 "," 	168,714 ",,,,,,,,,,,,,
SL, 	839 ," 	1,317 ", 	615 , 	663 ," 	3,271 "," 	1,043 "," 	2,274 "," 	4,716 "," 	7,112 "," 	6,440 "," 	5,130 "," 	5,297 ", 	422 ," 	3,287 "," 	2,999 "," 	1,547 "," 	1,852 "," 	2,155 ", 	753 , 	652 , 	532 , 	157 , 	191 , 	596 , 	962 ," 	15,829 "," 	16,170 "," 	17,269 "," 	10,455 "," 	3,339 "," 	2,196 "," 	1,079 "," 	1,712 "," 	2,089 ", 	205 , 	936 ," 	2,347 ", 	206 , 	392 , 	295 , 	299 ," 	1,321 ", 	275 ," 	1,365 ", 	241 ," 	1,770 ", 	-   , 	-   , 	173 , 	281 ," 	135,066 ",,,,,,,,,,,,,
BF, 	621 , 	957 , 	401 , 	494 ," 	2,666 ", 	679 ," 	2,093 "," 	4,294 "," 	6,330 "," 	5,291 "," 	5,101 "," 	5,382 "," 	2,961 ", 	389 ," 	2,557 "," 	1,588 "," 	2,114 "," 	2,801 ", 	540 , 	235 , 	235 , 	108 , 	76 , 	321 , 	904 ," 	14,256 "," 	13,763 "," 	15,222 "," 	9,500 "," 	3,120 "," 	1,994 ", 	803 ," 	1,184 "," 	1,638 ", 	323 ," 	1,305 "," 	3,057 ", 	107 , 	293 , 	273 , 	420 , 	808 , 	267 ," 	1,880 ", 	163 ," 	1,937 ", 	-   , 	-   , 	129 , 	180 ," 	121,760 ",,,,,,,,,,,,,
HY, 	726 ," 	1,404 ", 	562 , 	630 ," 	2,232 ", 	722 ," 	1,896 "," 	4,038 "," 	5,526 "," 	2,807 "," 	4,085 "," 	3,984 "," 	2,936 "," 	2,514 ", 	437 ," 	2,040 "," 	3,955 "," 	4,532 ", 	602 , 	332 , 	386 , 	137 , 	83 , 	371 , 	687 ," 	9,238 "," 	9,394 "," 	8,706 "," 	5,521 "," 	1,974 "," 	1,257 ", 	699 , 	737 ," 	1,001 ", 	121 , 	471 ," 	1,521 ", 	141 , 	503 , 	115 , 	215 , 	537 , 	166 , 	839 , 	289 ," 	2,484 ", 	-   , 	-   , 	154 , 	503 ," 	94,210 ",,,,,,,,,,,,,
SH, 	422 , 	569 , 	219 , 	167 ," 	1,257 ", 	353 ," 	1,048 "," 	2,649 "," 	3,116 "," 	1,393 "," 	1,884 "," 	2,360 "," 	1,501 "," 	1,709 "," 	1,817 ", 	313 ," 	1,783 "," 	2,082 ", 	203 , 	150 , 	234 , 	60 , 	44 , 	133 , 	328 ," 	7,951 "," 	7,396 "," 	6,205 "," 	4,830 "," 	1,635 ", 	952 , 	330 , 	457 ," 	1,062 ", 	162 , 	300 , 	760 , 	42 , 	221 , 	96 , 	174 , 	387 , 	112 , 	612 , 	164 ," 	1,830 ", 	-   , 	-   , 	76 , 	163 ," 	61,711 ",,,,,,,,,,,,,
UC, 	415 , 	835 , 	375 , 	430 ," 	2,673 ", 	726 ," 	1,269 "," 	3,749 "," 	4,612 "," 	2,423 "," 	1,826 "," 	3,113 "," 	1,878 "," 	1,839 "," 	3,628 "," 	1,464 ", 	523 ," 	2,762 ", 	260 , 	325 , 	344 , 	106 , 	53 , 	244 , 	348 ," 	16,758 "," 	13,682 "," 	10,332 "," 	6,417 "," 	1,996 ", 	910 , 	342 , 	482 ," 	1,182 ", 	157 , 	308 ," 	1,311 ", 	75 , 	265 , 	90 , 	111 , 	625 , 	69 , 	651 , 	409 ," 	2,138 ", 	-   , 	-   , 	110 , 	227 ," 	94,867 ",,,,,,,,,,,,,
FM, 	534 ," 	1,065 ", 	605 , 	502 ," 	2,896 ", 	627 ," 	1,782 "," 	4,704 "," 	4,834 "," 	2,416 "," 	2,165 "," 	4,008 "," 	2,180 "," 	2,875 "," 	4,776 "," 	2,646 "," 	2,545 ", 	973 , 	397 , 	432 , 	313 , 	111 , 	122 , 	330 , 	284 ," 	24,034 "," 	19,046 "," 	11,463 "," 	6,652 "," 	2,112 ", 	882 , 	539 , 	624 ," 	1,159 ", 	167 , 	554 ," 	1,314 ", 	87 , 	266 , 	93 , 	227 ," 	1,016 ", 	102 , 	583 , 	513 ," 	2,620 ", 	-   , 	-   , 	88 , 	254 ," 	118,517 ",,,,,,,,,,,,,
CN, 	457 , 	679 , 	471 , 	391 ," 	1,980 ", 	559 ," 	2,910 "," 	5,362 "," 	5,937 ", 	678 ," 	1,015 "," 	1,624 ", 	750 , 	498 , 	605 , 	180 , 	282 , 	392 , 	671 ," 	2,430 "," 	5,622 "," 	1,969 ", 	901 ," 	1,728 ", 	426 ," 	16,199 "," 	16,111 "," 	13,309 "," 	8,815 "," 	2,903 "," 	1,878 "," 	1,163 "," 	1,230 "," 	2,008 ", 	511 , 	111 , 	220 , 	858 ," 	3,551 ", 	517 , 	548 ," 	3,493 ", 	729 , 	94 , 	919 , 	509 , 	-   , 	-   ," 	1,938 "," 	2,402 "," 	118,533 ",,,,,,,,,,,,,
PH, 	331 , 	431 , 	395 , 	452 ," 	2,773 ", 	510 ," 	3,415 "," 	6,954 "," 	7,775 ", 	429 , 	565 ," 	1,410 ", 	559 , 	283 , 	362 , 	125 , 	335 , 	451 ," 	2,114 ", 	641 ," 	2,838 "," 	1,096 ", 	715 ," 	2,563 ", 	321 ," 	30,001 "," 	29,943 "," 	16,647 "," 	11,595 "," 	3,674 "," 	1,745 "," 	1,714 "," 	1,051 "," 	1,558 ", 	314 , 	60 , 	101 , 	753 ," 	1,809 ", 	519 , 	632 ," 	4,717 ", 	551 , 	59 ," 	1,262 ", 	426 , 	-   , 	-   , 	733 , 	916 ," 	148,623 ",,,,,,,,,,,,,
WC, 	594 , 	768 , 	638 , 	536 ," 	2,637 ", 	554 ," 	2,963 "," 	6,123 "," 	6,397 ", 	510 , 	840 ," 	1,600 ", 	565 , 	266 , 	448 , 	224 , 	334 , 	321 ," 	6,380 "," 	3,102 ", 	694 ," 	1,457 ", 	888 ," 	3,327 ", 	451 ," 	26,830 "," 	25,367 "," 	15,638 "," 	9,682 "," 	2,802 "," 	1,660 "," 	1,151 ", 	966 ," 	1,456 ", 	351 , 	104 , 	130 ," 	1,131 "," 	3,087 ", 	448 , 	494 ," 	4,764 ", 	689 , 	62 ," 	1,139 ", 	329 , 	-   , 	-   ," 	1,146 "," 	2,121 "," 	144,164 ",,,,,,,,,,,,,
LF, 	172 , 	198 , 	230 , 	178 ," 	1,323 ", 	194 ," 	1,159 "," 	3,122 "," 	2,745 ", 	160 , 	355 , 	877 , 	144 , 	80 , 	141 , 	79 , 	106 , 	127 ," 	2,337 "," 	1,260 "," 	1,503 ", 	398 , 	304 ," 	1,690 ", 	123 ," 	17,278 "," 	15,004 "," 	9,415 "," 	5,642 "," 	1,491 ", 	981 , 	450 , 	257 , 	554 , 	123 , 	13 , 	34 , 	256 , 	511 , 	120 , 	168 ," 	2,775 ", 	380 , 	17 , 	704 , 	105 , 	-   , 	-   , 	341 , 	342 ," 	75,966 ",,,,,,,,,,,,,
OR, 	202 , 	222 , 	139 , 	158 ," 	1,069 ", 	149 , 	863 ," 	2,108 "," 	2,529 ", 	173 , 	408 , 	890 , 	199 , 	82 , 	87 , 	41 , 	54 , 	131 , 	768 , 	639 , 	980 , 	426 , 	324 ," 	1,227 ", 	115 ," 	15,206 "," 	13,219 "," 	8,158 "," 	4,648 "," 	1,375 ", 	851 , 	536 , 	339 , 	455 , 	85 , 	34 , 	58 , 	109 , 	237 , 	144 , 	170 ," 	2,075 ", 	286 , 	12 , 	348 , 	152 , 	-   , 	-   , 	162 , 	215 ," 	62,857 ",,,,,,,,,,,,,
RR, 	614 , 	811 , 	644 , 	478 , 	949 , 	272 ," 	1,357 "," 	4,048 "," 	3,519 ", 	530 ," 	1,047 ", 	956 , 	525 , 	219 , 	359 , 	146 , 	232 , 	339 ," 	1,766 "," 	2,410 "," 	2,991 "," 	1,455 "," 	1,283 ", 	582 , 	467 ," 	21,573 "," 	21,374 "," 	16,577 "," 	12,460 "," 	4,690 "," 	2,710 "," 	1,274 "," 	1,052 ", 	892 , 	115 , 	142 , 	218 , 	430 , 	781 , 	228 , 	309 ," 	3,557 ", 	593 , 	107 , 	489 , 	311 , 	-   , 	-   , 	379 , 	732 ," 	118,992 ",,,,,,,,,,,,,
OW, 	583 , 	854 , 	305 , 	308 ," 	1,499 ", 	540 ," 	1,017 "," 	1,351 "," 	2,097 ", 	600 ," 	2,200 "," 	2,397 ", 	982 , 	877 , 	658 , 	297 , 	340 , 	284 , 	439 , 	286 , 	438 , 	110 , 	90 , 	471 , 	653 ," 	35,982 "," 	30,474 "," 	30,864 "," 	18,798 "," 	8,504 "," 	5,352 "," 	1,451 "," 	1,602 "," 	1,364 ", 	353 , 	266 , 	617 , 	129 , 	351 , 	341 , 	576 ," 	2,892 ", 	724 , 	227 , 	263 , 	299 , 	-   , 	-   , 	224 , 	474 ," 	161,803 ",,,,,,,,,,,,,
EM," 	11,060 "," 	22,012 "," 	15,666 "," 	15,759 "," 	21,747 "," 	17,292 "," 	25,274 "," 	34,484 "," 	31,890 "," 	23,992 "," 	24,826 "," 	16,387 "," 	20,391 "," 	17,829 "," 	11,952 "," 	10,070 "," 	19,774 "," 	27,963 "," 	20,658 "," 	38,546 "," 	32,668 "," 	20,919 "," 	18,432 "," 	25,463 "," 	45,951 "," 	4,132 "," 	2,802 "," 	14,646 "," 	11,764 "," 	22,706 "," 	35,775 "," 	25,203 "," 	32,898 "," 	27,689 "," 	16,187 "," 	13,121 "," 	47,555 "," 	8,423 "," 	13,128 "," 	12,283 "," 	12,122 "," 	9,510 "," 	22,021 "," 	18,145 "," 	3,835 "," 	16,100 ", 	-   , 	-   ," 	2,854 "," 	9,491 "," 	953,395 ",,,,,,,,,,,,,
MT," 	10,055 "," 	19,412 "," 	13,376 "," 	13,329 "," 	16,183 "," 	14,827 "," 	22,170 "," 	28,191 "," 	22,619 "," 	21,256 "," 	21,028 "," 	12,989 "," 	17,425 "," 	15,552 "," 	10,424 "," 	8,449 "," 	14,820 "," 	20,224 "," 	17,559 "," 	32,063 "," 	24,870 "," 	14,586 "," 	13,176 "," 	20,416 "," 	35,980 "," 	3,253 "," 	3,561 "," 	4,346 "," 	11,026 "," 	27,305 "," 	44,320 "," 	31,874 "," 	55,115 "," 	38,820 "," 	20,616 "," 	11,091 "," 	32,935 "," 	7,472 "," 	11,427 "," 	15,292 "," 	14,436 "," 	9,413 "," 	28,436 "," 	12,502 "," 	2,405 "," 	14,234 ", 	-   , 	-   ," 	2,235 "," 	7,293 "," 	870,386 ",,,,,,,,,,,,,
PL," 	10,503 "," 	18,088 "," 	10,054 "," 	8,887 "," 	15,276 "," 	9,285 "," 	16,615 "," 	19,253 "," 	19,839 "," 	16,187 "," 	20,433 "," 	15,782 "," 	14,150 "," 	12,779 "," 	7,543 "," 	5,729 "," 	8,406 "," 	9,767 "," 	10,614 "," 	13,406 "," 	13,682 "," 	8,228 "," 	7,209 "," 	13,370 "," 	30,171 "," 	21,329 "," 	7,941 "," 	4,103 "," 	9,977 "," 	36,684 "," 	45,851 "," 	31,078 "," 	52,706 "," 	37,290 "," 	13,650 "," 	7,499 "," 	21,916 "," 	5,163 "," 	9,628 "," 	11,022 "," 	10,886 "," 	28,021 "," 	21,243 "," 	8,644 "," 	2,857 "," 	7,742 ", 	-   , 	-   ," 	2,293 "," 	6,152 "," 	738,931 ",,,,,,,,,,,,,
CC," 	6,591 "," 	12,522 "," 	7,697 "," 	8,604 "," 	10,698 "," 	9,350 "," 	15,261 "," 	17,196 "," 	14,706 "," 	11,940 "," 	15,807 "," 	8,586 "," 	9,152 "," 	8,347 "," 	5,334 "," 	4,376 "," 	6,060 "," 	6,260 "," 	7,690 "," 	10,380 "," 	8,427 "," 	5,382 "," 	4,288 "," 	10,593 "," 	20,153 "," 	11,256 "," 	10,838 "," 	8,649 "," 	1,916 "," 	13,235 "," 	20,679 "," 	15,685 "," 	26,535 "," 	17,464 "," 	9,694 "," 	4,660 "," 	12,252 "," 	3,821 "," 	6,363 "," 	7,591 "," 	7,459 "," 	9,325 "," 	13,249 "," 	4,985 "," 	1,368 "," 	4,760 ", 	-   , 	-   ," 	1,454 "," 	4,468 "," 	463,106 ",,,,,,,,,,,,,
16," 	3,433 "," 	4,883 "," 	2,662 "," 	3,379 "," 	5,733 "," 	4,931 "," 	7,884 "," 	8,955 "," 	6,506 "," 	5,328 "," 	6,769 "," 	3,796 "," 	2,971 "," 	2,969 "," 	1,782 "," 	1,615 "," 	1,736 "," 	1,878 "," 	2,297 "," 	3,142 "," 	2,233 "," 	1,277 "," 	1,263 "," 	4,258 "," 	9,159 "," 	22,758 "," 	28,133 "," 	40,482 "," 	14,720 ", 	927 ," 	5,082 "," 	7,259 "," 	13,535 "," 	7,349 "," 	3,389 "," 	1,477 "," 	4,035 "," 	1,145 "," 	2,678 "," 	2,912 "," 	3,248 "," 	4,780 "," 	6,414 "," 	1,539 ", 	567 ," 	1,463 ", 	-   , 	-   , 	641 ," 	1,690 "," 	277,062 ",,,,,,,,,,,,,
24," 	3,774 "," 	4,153 "," 	1,639 "," 	2,450 "," 	4,638 "," 	2,808 "," 	5,111 "," 	6,625 "," 	5,559 "," 	3,387 "," 	5,173 "," 	3,462 "," 	2,110 "," 	1,802 "," 	1,178 ", 	942 , 	919 , 	893 ," 	1,612 "," 	1,736 "," 	1,534 ", 	963 , 	828 ," 	2,656 "," 	5,830 "," 	30,393 "," 	36,884 "," 	53,717 "," 	22,518 "," 	5,273 "," 	1,111 "," 	6,166 "," 	12,115 "," 	6,423 "," 	2,994 ", 	671 ," 	1,801 ", 	797 ," 	2,204 "," 	2,167 "," 	3,311 "," 	4,491 "," 	5,103 ", 	894 , 	661 , 	711 , 	-   , 	-   , 	504 ," 	1,323 "," 	274,014 ",,,,,,,,,,,,,
GP, 	888 ," 	1,593 ", 	722 , 	784 ," 	2,441 ", 	811 ," 	1,633 "," 	3,069 "," 	3,203 "," 	1,278 "," 	1,528 "," 	1,736 ", 	955 , 	677 , 	673 , 	307 , 	334 , 	407 , 	967 ," 	1,099 "," 	1,054 ", 	387 , 	421 ," 	1,193 "," 	1,616 "," 	21,295 "," 	25,221 "," 	35,393 "," 	13,840 "," 	6,887 "," 	6,063 ", 	672 ," 	2,484 "," 	1,436 "," 	1,108 ", 	399 ," 	1,413 ", 	367 , 	895 , 	722 ," 	1,603 "," 	2,867 "," 	2,639 ", 	554 , 	420 , 	327 , 	-   , 	-   , 	247 , 	654 ," 	157,282 ",,,,,,,,,,,,,
BP," 	1,293 "," 	2,069 ", 	691 , 	705 ," 	1,739 ", 	817 ," 	1,659 "," 	2,356 "," 	3,174 "," 	1,469 "," 	1,788 "," 	1,605 "," 	1,361 ", 	943 , 	574 , 	410 , 	421 , 	441 , 	973 , 	828 , 	786 , 	199 , 	282 , 	942 ," 	1,928 "," 	27,005 "," 	34,462 "," 	62,942 "," 	23,381 "," 	11,757 "," 	11,203 "," 	2,611 ", 	942 ," 	1,740 "," 	1,720 ", 	527 ," 	1,349 ", 	311 , 	938 ," 	1,298 "," 	2,860 "," 	3,209 "," 	2,895 ", 	475 , 	213 , 	410 , 	-   , 	-   , 	217 , 	820 ," 	222,738 ",,,,,,,,,,,,,
DC," 	2,151 "," 	3,202 "," 	1,129 ", 	784 ," 	2,262 ", 	880 ," 	1,757 "," 	2,769 "," 	4,152 "," 	2,439 "," 	2,847 "," 	3,531 "," 	2,234 "," 	1,653 "," 	1,084 "," 	1,071 "," 	1,175 "," 	1,277 "," 	2,003 "," 	1,481 "," 	1,426 ", 	584 , 	436 , 	853 ," 	1,670 "," 	24,808 "," 	32,820 "," 	42,699 "," 	16,953 "," 	7,508 "," 	6,859 "," 	1,475 "," 	2,244 ", 	802 , 	992 , 	791 ," 	2,447 ", 	852 ," 	1,830 "," 	1,461 "," 	3,356 "," 	5,634 "," 	5,308 "," 	1,046 ", 	398 , 	874 , 	-   , 	-   , 	493 ," 	1,444 "," 	207,944 ",,,,,,,,,,,,,
CM, 	344 , 	691 , 	156 , 	192 , 	633 , 	218 , 	456 ," 	1,343 "," 	2,293 ", 	243 , 	282 , 	354 , 	220 , 	219 , 	141 , 	122 , 	116 , 	104 , 	511 , 	277 , 	351 , 	166 , 	84 , 	115 , 	359 ," 	15,392 "," 	17,519 "," 	16,094 "," 	8,903 "," 	3,054 "," 	2,790 "," 	1,060 "," 	1,837 ", 	903 , 	330 , 	77 , 	325 , 	96 , 	480 , 	319 ," 	1,215 "," 	3,813 "," 	1,893 ", 	76 , 	44 , 	67 , 	-   , 	-   , 	93 , 	303 ," 	86,673 ",,,,,,,,,,,,,
CV, 	119 , 	178 , 	119 , 	136 , 	967 , 	180 , 	422 ," 	1,397 "," 	2,137 "," 	2,576 "," 	1,182 "," 	1,988 ", 	920 ," 	1,306 ", 	464 , 	329 , 	329 , 	516 , 	101 , 	62 , 	110 , 	19 , 	53 , 	146 , 	318 ," 	10,525 "," 	10,609 "," 	9,096 "," 	4,953 "," 	1,608 ", 	709 , 	460 , 	536 , 	811 , 	89 , 	295 ," 	2,044 ", 	27 , 	44 , 	62 , 	164 , 	638 , 	133 ," 	1,637 ", 	227 , 	374 , 	-   , 	-   , 	14 , 	39 ," 	61,168 ",,,,,,,,,,,,,
ED, 	326 , 	651 , 	364 , 	267 ," 	2,318 ", 	509 ," 	1,464 "," 	4,236 "," 	4,549 "," 	3,648 "," 	2,985 "," 	7,836 "," 	2,325 "," 	2,957 "," 	1,480 ", 	739 ," 	1,304 "," 	1,305 ", 	221 , 	114 , 	148 , 	31 , 	59 , 	244 , 	661 ," 	39,608 "," 	31,642 "," 	23,167 "," 	12,904 "," 	4,658 "," 	1,849 "," 	1,501 "," 	1,604 "," 	2,489 ", 	361 ," 	2,196 "," 	1,142 ", 	18 , 	117 , 	450 , 	292 ," 	3,603 ", 	429 ," 	1,161 "," 	1,936 "," 	1,107 ", 	-   , 	-   , 	39 , 	101 ," 	173,115 ",,,,,,,,,,,,,
