Exit stations,Entry stations->,,SATURDAY,,,Feb 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
OR, 	4 , 	5 , 	7 , 	7 , 	51 , 	6 , 	16 , 	22 , 	40 , 	6 , 	16 , 	36 , 	3 , 	3 , 	2 , 	3 , 	2 , 	5 , 	32 , 	14 , 	28 , 	14 , 	6 , 	49 , 	5 , 	181 , 	164 , 	273 , 	110 , 	27 , 	28 , 	9 , 	7 , 	10 , 	2 , 	1 , 	2 , 	3 , 	13 , 	3 , 	3 , 	36 , 	7 , 	0 ," 	1,256 ",,,RM line," 	17,767 "," 	5,841 "," 	4,833 "," 	4,559 ",,,,
RR, 	13 , 	24 , 	39 , 	23 , 	60 , 	18 , 	59 , 	85 , 	102 , 	22 , 	42 , 	53 , 	14 , 	16 , 	18 , 	4 , 	5 , 	17 , 	48 , 	59 , 	107 , 	73 , 	58 , 	20 , 	22 , 	337 , 	376 , 	677 , 	378 , 	219 , 	116 , 	24 , 	15 , 	20 , 	6 , 	7 , 	9 , 	14 , 	31 , 	4 , 	4 , 	72 , 	22 , 	4 ," 	3,331 ",,,WP line," 	17,010 "," 	2,564 "," 	2,882 "," 	2,154 "," 	3,290 ",,,
OW, 	23 , 	27 , 	15 , 	13 , 	83 , 	44 , 	62 , 	51 , 	73 , 	17 , 	108 , 	90 , 	31 , 	41 , 	23 , 	9 , 	11 , 	12 , 	13 , 	7 , 	12 , 	3 , 	5 , 	19 , 	9 , 	475 , 	528 , 	993 , 	358 , 	215 , 	146 , 	31 , 	45 , 	22 , 	6 , 	9 , 	16 , 	1 , 	27 , 	5 , 	15 , 	39 , 	13 , 	5 ," 	3,741 ",,,FT/ED line," 	21,702 "," 	6,248 "," 	4,268 "," 	5,613 "," 	2,728 "," 	9,554 ",,
EM, 	146 , 	351 , 	261 , 	330 , 	755 , 	304 , 	502 , 	378 , 	428 , 	307 , 	363 , 	248 , 	221 , 	191 , 	153 , 	103 , 	196 , 	370 , 	258 , 	358 , 	448 , 	253 , 	214 , 	450 , 	565 , 	71 , 	52 , 	379 , 	169 , 	539 , 	671 , 	360 , 	531 , 	358 , 	99 , 	176 , 	709 , 	126 , 	269 , 	99 , 	117 , 	374 , 	285 , 	188 ," 	13,720 ",,,SFIA," 	10,970 ", 	845 ," 	4,501 "," 	1,199 "," 	1,307 "," 	1,066 ", 	893 ," 	202,468 "
MT, 	132 , 	379 , 	251 , 	352 , 	684 , 	264 , 	464 , 	367 , 	427 , 	335 , 	409 , 	217 , 	241 , 	218 , 	137 , 	100 , 	199 , 	374 , 	205 , 	304 , 	352 , 	219 , 	188 , 	452 , 	587 , 	59 , 	55 , 	93 , 	150 , 	692 , 	755 , 	611 ," 	1,299 ", 	566 , 	170 , 	159 , 	420 , 	116 , 	210 , 	166 , 	135 , 	313 , 	436 , 	155 ," 	14,415 ",,,,,,,,,,,
PL, 	279 , 	668 , 	366 , 	430 ," 	1,312 ", 	405 , 	708 , 	526 , 	663 , 	535 , 	675 , 	430 , 	384 , 	428 , 	246 , 	183 , 	281 , 	604 , 	364 , 	373 , 	520 , 	299 , 	237 , 	618 ," 	1,004 ", 	439 , 	149 , 	146 , 	308 ," 	1,762 "," 	1,943 "," 	1,187 "," 	2,128 "," 	1,405 ", 	433 , 	265 , 	775 , 	157 , 	357 , 	354 , 	367 ," 	1,365 ", 	893 , 	238 ," 	27,204 ",,,,,,,,,,,
CC, 	100 , 	197 , 	163 , 	246 , 	490 , 	250 , 	414 , 	319 , 	286 , 	199 , 	360 , 	178 , 	108 , 	118 , 	82 , 	56 , 	92 , 	175 , 	122 , 	155 , 	243 , 	168 , 	121 , 	347 , 	377 , 	176 , 	148 , 	323 , 	63 , 	645 , 	842 , 	390 , 	637 , 	404 , 	156 , 	99 , 	270 , 	49 , 	123 , 	121 , 	163 , 	421 , 	331 , 	89 ," 	10,810 ",,,,,,,,,,,
16, 	82 , 	94 , 	66 , 	155 , 	377 , 	218 , 	329 , 	263 , 	192 , 	135 , 	183 , 	94 , 	53 , 	44 , 	39 , 	22 , 	25 , 	65 , 	47 , 	62 , 	62 , 	36 , 	29 , 	209 , 	235 , 	558 , 	622 ," 	1,988 ", 	737 , 	40 , 	379 , 	351 , 	551 , 	276 , 	106 , 	28 , 	87 , 	15 , 	52 , 	79 , 	110 , 	126 , 	230 , 	30 ," 	9,480 ",,,,,,,,,,,
24, 	96 , 	107 , 	63 , 	100 , 	216 , 	124 , 	207 , 	193 , 	135 , 	97 , 	164 , 	109 , 	52 , 	45 , 	41 , 	30 , 	25 , 	40 , 	48 , 	39 , 	50 , 	26 , 	29 , 	135 , 	159 , 	572 , 	594 ," 	2,155 ", 	904 , 	313 , 	41 , 	273 , 	542 , 	272 , 	126 , 	15 , 	58 , 	12 , 	69 , 	81 , 	149 , 	129 , 	150 , 	17 ," 	8,794 ",,,,,,,,,,,
GP, 	28 , 	40 , 	17 , 	27 , 	83 , 	26 , 	48 , 	40 , 	52 , 	27 , 	37 , 	48 , 	17 , 	18 , 	13 , 	7 , 	11 , 	17 , 	24 , 	21 , 	19 , 	9 , 	10 , 	31 , 	33 , 	301 , 	406 ," 	1,370 ", 	367 , 	293 , 	251 , 	24 , 	81 , 	54 , 	37 , 	11 , 	28 , 	10 , 	31 , 	27 , 	66 , 	63 , 	77 , 	8 ," 	4,201 ",,,,,,,,,,,
BP, 	36 , 	46 , 	19 , 	23 , 	88 , 	15 , 	40 , 	36 , 	76 , 	39 , 	53 , 	52 , 	27 , 	27 , 	24 , 	13 , 	12 , 	25 , 	20 , 	13 , 	18 , 	8 , 	9 , 	16 , 	39 , 	460 , 	579 ," 	2,597 ", 	574 , 	466 , 	471 , 	73 , 	47 , 	68 , 	84 , 	12 , 	26 , 	7 , 	30 , 	45 , 	149 , 	68 , 	86 , 	11 ," 	6,620 ",,,,,,,,,,,
DC, 	27 , 	47 , 	21 , 	16 , 	101 , 	22 , 	31 , 	29 , 	56 , 	35 , 	51 , 	84 , 	24 , 	32 , 	24 , 	16 , 	22 , 	32 , 	23 , 	28 , 	29 , 	15 , 	12 , 	20 , 	29 , 	325 , 	447 ," 	1,607 ", 	417 , 	257 , 	277 , 	58 , 	98 , 	20 , 	45 , 	16 , 	45 , 	14 , 	38 , 	42 , 	123 , 	140 , 	121 , 	13 ," 	4,923 ",,,,,,,,,,,
CM, 	11 , 	21 , 	5 , 	7 , 	27 , 	5 , 	9 , 	13 , 	26 , 	4 , 	8 , 	13 , 	5 , 	10 , 	7 , 	4 , 	4 , 	6 , 	13 , 	7 , 	12 , 	2 , 	4 , 	5 , 	7 , 	86 , 	128 , 	461 , 	169 , 	98 , 	115 , 	43 , 	80 , 	44 , 	11 , 	2 , 	3 , 	4 , 	19 , 	15 , 	68 , 	71 , 	38 , 	1 ," 	1,686 ",,,,,,,,,,,
CV, 	5 , 	8 , 	7 , 	5 , 	34 , 	6 , 	12 , 	8 , 	23 , 	63 , 	51 , 	101 , 	40 , 	74 , 	25 , 	18 , 	14 , 	17 , 	6 , 	3 , 	3 , 	1 , 	1 , 	6 , 	4 , 	150 , 	138 , 	274 , 	102 , 	22 , 	12 , 	7 , 	12 , 	18 , 	2 , 	7 , 	65 , 	1 , 	4 , 	2 , 	4 , 	12 , 	6 , 	74 ," 	1,438 ",,,,,,,,,,,
ED, 	9 , 	16 , 	14 , 	9 , 	78 , 	11 , 	22 , 	27 , 	27 , 	61 , 	88 , 	257 , 	41 , 	98 , 	43 , 	24 , 	24 , 	60 , 	10 , 	6 , 	4 , 	2 , 	1 , 	8 , 	14 , 	571 , 	371 , 	774 , 	286 , 	82 , 	56 , 	19 , 	29 , 	48 , 	5 , 	63 , 	21 , 	2 , 	9 , 	5 , 	5 , 	65 , 	12 , 	28 ," 	3,400 ",,,,,,,,,,,
NC, 	3 , 	2 , 	3 , 	3 , 	20 , 	5 , 	9 , 	8 , 	17 , 	0 , 	4 , 	53 , 	4 , 	2 , 	7 , 	3 , 	2 , 	5 , 	23 , 	11 , 	29 , 	4 , 	3 , 	13 , 	2 , 	108 , 	95 , 	164 , 	55 , 	17 , 	11 , 	9 , 	9 , 	12 , 	6 , 	1 , 	0 , 	7 , 	35 , 	4 , 	2 , 	24 , 	5 , 	1 , 	792 ,,,,,,,,,,,
WP, 	45 , 	46 , 	12 , 	16 , 	71 , 	27 , 	109 , 	58 , 	84 , 	15 , 	53 , 	165 , 	25 , 	28 , 	32 , 	17 , 	11 , 	27 , 	234 , 	87 , 	120 , 	24 , 	15 , 	39 , 	23 , 	248 , 	182 , 	423 , 	158 , 	56 , 	71 , 	27 , 	46 , 	44 , 	24 , 	5 , 	9 , 	29 , 	18 , 	16 , 	19 , 	56 , 	23 , 	5 ," 	2,838 ",,,,,,,,,,,
SS, 	6 , 	15 , 	6 , 	3 , 	16 , 	6 , 	9 , 	7 , 	14 , 	4 , 	14 , 	26 , 	7 , 	5 , 	4 , 	5 , 	6 , 	3 , 	9 , 	5 , 	10 , 	3 , 	4 , 	3 , 	6 , 	83 , 	134 , 	369 , 	127 , 	67 , 	75 , 	24 , 	53 , 	40 , 	12 , 	2 , 	7 , 	5 , 	19 , 	7 , 	46 , 	25 , 	24 , 	2 ," 	1,308 ",,,,,,,,,,,
SB, 	12 , 	19 , 	6 , 	4 , 	23 , 	5 , 	15 , 	12 , 	24 , 	6 , 	19 , 	32 , 	8 , 	8 , 	8 , 	7 , 	8 , 	5 , 	11 , 	12 , 	6 , 	3 , 	3 , 	4 , 	13 , 	104 , 	123 , 	390 , 	178 , 	98 , 	155 , 	66 , 	160 , 	129 , 	71 , 	4 , 	11 , 	2 , 	18 , 	47 , 	13 , 	38 , 	45 , 	3 ," 	1,924 ",,,,,,,,,,,
SO, 	18 , 	36 , 	30 , 	45 , 	116 , 	30 , 	49 , 	39 , 	53 , 	17 , 	25 , 	29 , 	17 , 	14 , 	8 , 	6 , 	15 , 	21 , 	46 , 	62 , 	79 , 	40 , 	36 , 	67 , 	38 , 	254 , 	224 , 	932 , 	331 , 	125 , 	130 , 	70 , 	66 , 	131 , 	65 , 	9 , 	52 , 	23 , 	54 , 	29 , 	41 , 	28 , 	235 , 	17 ," 	3,747 ",,,,,,,,,,,
MB, 	12 , 	22 , 	17 , 	19 , 	125 , 	21 , 	23 , 	23 , 	43 , 	9 , 	21 , 	35 , 	12 , 	9 , 	10 , 	9 , 	7 , 	9 , 	23 , 	18 , 	18 , 	9 , 	11 , 	28 , 	15 , 	220 , 	369 , 	884 , 	313 , 	202 , 	160 , 	77 , 	103 , 	135 , 	42 , 	4 , 	10 , 	4 , 	22 , 	22 , 	47 , 	221 , 	27 , 	3 ," 	3,409 ",,,,,,,,,,,
WD, 	4 , 	6 , 	6 , 	8 , 	31 , 	9 , 	14 , 	9 , 	15 , 	32 , 	52 , 	128 , 	37 , 	86 , 	40 , 	23 , 	18 , 	20 , 	3 , 	2 , 	4 , 	2 , 	-   , 	5 , 	5 , 	175 , 	136 , 	266 , 	99 , 	27 , 	13 , 	8 , 	11 , 	18 , 	1 , 	70 , 	23 , 	1 , 	5 , 	2 , 	3 , 	22 , 	5 , 	6 ," 	1,447 ",,,,,,,,,,,
Entries," 	2,227 "," 	3,848 "," 	2,709 "," 	2,756 "," 	8,812 "," 	3,340 "," 	4,933 "," 	4,074 "," 	5,048 "," 	3,045 "," 	4,980 "," 	5,362 "," 	2,680 "," 	3,365 "," 	2,530 "," 	1,508 "," 	1,917 "," 	3,465 "," 	2,517 "," 	2,294 "," 	3,038 "," 	1,633 "," 	1,293 "," 	3,422 "," 	3,996 "," 	11,527 "," 	11,359 "," 	29,232 "," 	11,329 "," 	8,787 "," 	8,674 "," 	4,369 "," 	7,346 "," 	4,883 "," 	1,740 "," 	1,471 "," 	3,534 ", 	823 ," 	2,705 "," 	1,345 "," 	1,877 "," 	4,600 "," 	3,520 "," 	1,411 "," 	205,319 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
