Exit stations,Entry stations->,,SUNDAY,,,Jun 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
LF, 	3 , 	3 , 	7 , 	7 , 	31 , 	6 , 	16 , 	6 , 	18 , 	5 , 	9 , 	56 , 	2 , 	3 , 	2 , 	1 , 	1 , 	6 , 	58 , 	20 , 	38 , 	6 , 	9 , 	45 , 	3 , 	195 , 	98 , 	213 , 	211 , 	24 , 	16 , 	13 , 	3 , 	10 , 	3 , 	2 , 	2 , 	3 , 	14 , 	4 , 	2 , 	80 , 	7 ," 	1,253 ",,,CM line," 	29,156 "," 	2,872 "," 	4,736 ",,,,,
OR, 	3 , 	5 , 	7 , 	5 , 	21 , 	8 , 	13 , 	9 , 	17 , 	7 , 	7 , 	38 , 	3 , 	2 , 	3 , 	1 , 	1 , 	4 , 	20 , 	17 , 	24 , 	10 , 	2 , 	37 , 	3 , 	152 , 	79 , 	186 , 	166 , 	16 , 	18 , 	7 , 	8 , 	10 , 	1 , 	0 , 	1 , 	2 , 	13 , 	2 , 	4 , 	55 , 	7 , 	987 ,,,RM line," 	12,338 "," 	3,004 "," 	2,740 "," 	2,559 ",,,,
RR, 	12 , 	13 , 	17 , 	15 , 	29 , 	12 , 	29 , 	38 , 	40 , 	10 , 	24 , 	67 , 	7 , 	8 , 	5 , 	3 , 	7 , 	14 , 	38 , 	40 , 	72 , 	37 , 	39 , 	7 , 	11 , 	274 , 	215 , 	493 , 	520 , 	129 , 	94 , 	32 , 	17 , 	23 , 	3 , 	5 , 	8 , 	8 , 	18 , 	2 , 	2 , 	113 , 	13 ," 	2,559 ",,,WP line," 	13,011 "," 	1,373 "," 	1,936 "," 	1,186 "," 	2,148 ",,,
OW, 	12 , 	15 , 	5 , 	9 , 	42 , 	30 , 	35 , 	22 , 	35 , 	24 , 	67 , 	62 , 	14 , 	28 , 	15 , 	5 , 	9 , 	8 , 	8 , 	2 , 	7 , 	5 , 	2 , 	12 , 	7 , 	299 , 	182 , 	550 , 	601 , 	121 , 	76 , 	18 , 	22 , 	17 , 	3 , 	5 , 	10 , 	0 , 	18 , 	5 , 	3 , 	40 , 	5 ," 	2,450 ",,,FT/ED line," 	17,363 "," 	3,878 "," 	2,805 "," 	3,782 "," 	1,940 "," 	6,453 ",,
EM, 	85 , 	265 , 	167 , 	274 , 	435 , 	196 , 	368 , 	186 , 	254 , 	210 , 	264 , 	267 , 	164 , 	174 , 	84 , 	57 , 	107 , 	234 , 	192 , 	252 , 	390 , 	224 , 	183 , 	360 , 	384 , 	67 , 	36 , 	276 , 	279 , 	347 , 	442 , 	261 , 	351 , 	183 , 	81 , 	154 , 	886 , 	93 , 	195 , 	55 , 	56 , 	423 , 	184 ," 	10,140 ",,,SFIA," 	10,941 ", 	672 ," 	3,467 "," 	1,159 "," 	1,458 "," 	1,064 ", 	875 ," 	148,762 "
MT, 	69 , 	146 , 	120 , 	176 , 	267 , 	141 , 	225 , 	135 , 	204 , 	206 , 	178 , 	127 , 	116 , 	104 , 	47 , 	32 , 	69 , 	140 , 	81 , 	119 , 	167 , 	108 , 	83 , 	237 , 	223 , 	24 , 	36 , 	70 , 	172 , 	388 , 	436 , 	379 , 	972 , 	183 , 	76 , 	65 , 	204 , 	34 , 	85 , 	52 , 	43 , 	367 , 	154 ," 	7,257 ",,,,,,,,,,,
PL, 	155 , 	399 , 	250 , 	309 , 	756 , 	268 , 	473 , 	271 , 	393 , 	367 , 	459 , 	394 , 	263 , 	268 , 	139 , 	99 , 	154 , 	376 , 	200 , 	261 , 	337 , 	214 , 	168 , 	432 , 	594 , 	245 , 	62 , 	132 , 	412 ," 	1,239 "," 	1,457 ", 	855 ," 	1,545 ", 	682 , 	293 , 	171 , 	587 , 	89 , 	253 , 	193 , 	205 ," 	1,627 ", 	536 ," 	18,575 ",,,,,,,,,,,
CC, 	114 , 	330 , 	235 , 	275 , 	430 , 	292 , 	513 , 	271 , 	242 , 	293 , 	401 , 	234 , 	199 , 	196 , 	135 , 	90 , 	121 , 	310 , 	177 , 	211 , 	284 , 	185 , 	157 , 	426 , 	540 , 	191 , 	191 , 	397 , 	102 , 	937 ," 	1,111 ", 	581 , 	828 , 	602 , 	251 , 	144 , 	407 , 	75 , 	174 , 	184 , 	206 , 	631 , 	698 ," 	14,370 ",,,,,,,,,,,
16, 	44 , 	46 , 	29 , 	88 , 	140 , 	112 , 	187 , 	87 , 	77 , 	96 , 	104 , 	68 , 	25 , 	29 , 	22 , 	14 , 	12 , 	33 , 	25 , 	30 , 	33 , 	21 , 	17 , 	98 , 	105 , 	321 , 	260 ," 	1,390 "," 	1,059 ", 	52 , 	234 , 	211 , 	442 , 	135 , 	86 , 	19 , 	48 , 	7 , 	34 , 	42 , 	64 , 	239 , 	99 ," 	6,280 ",,,,,,,,,,,
24, 	58 , 	59 , 	31 , 	71 , 	112 , 	80 , 	123 , 	68 , 	63 , 	91 , 	91 , 	84 , 	39 , 	30 , 	21 , 	12 , 	13 , 	23 , 	30 , 	23 , 	28 , 	13 , 	17 , 	82 , 	78 , 	361 , 	316 ," 	1,675 "," 	1,202 ", 	241 , 	64 , 	179 , 	416 , 	162 , 	89 , 	19 , 	39 , 	7 , 	46 , 	38 , 	102 , 	233 , 	91 ," 	6,617 ",,,,,,,,,,,
GP, 	14 , 	24 , 	12 , 	21 , 	55 , 	20 , 	37 , 	21 , 	29 , 	25 , 	21 , 	34 , 	14 , 	14 , 	8 , 	11 , 	12 , 	16 , 	19 , 	17 , 	18 , 	12 , 	6 , 	32 , 	22 , 	207 , 	202 ," 	1,052 ", 	593 , 	225 , 	180 , 	29 , 	62 , 	36 , 	30 , 	8 , 	24 , 	3 , 	30 , 	17 , 	42 , 	122 , 	37 ," 	3,407 ",,,,,,,,,,,
BP, 	28 , 	42 , 	14 , 	19 , 	30 , 	17 , 	29 , 	23 , 	31 , 	33 , 	45 , 	35 , 	20 , 	25 , 	15 , 	11 , 	11 , 	20 , 	14 , 	11 , 	16 , 	6 , 	6 , 	13 , 	24 , 	340 , 	289 ," 	2,226 ", 	764 , 	445 , 	399 , 	64 , 	48 , 	58 , 	68 , 	8 , 	21 , 	7 , 	33 , 	28 , 	105 , 	98 , 	59 ," 	5,589 ",,,,,,,,,,,
DC, 	16 , 	26 , 	12 , 	14 , 	34 , 	9 , 	16 , 	18 , 	25 , 	23 , 	33 , 	34 , 	18 , 	20 , 	12 , 	10 , 	8 , 	21 , 	22 , 	16 , 	26 , 	8 , 	9 , 	18 , 	17 , 	151 , 	125 , 	778 , 	604 , 	165 , 	169 , 	39 , 	59 , 	9 , 	37 , 	7 , 	34 , 	6 , 	33 , 	26 , 	73 , 	178 , 	68 ," 	3,022 ",,,,,,,,,,,
CM, 	5 , 	12 , 	3 , 	4 , 	9 , 	4 , 	7 , 	5 , 	17 , 	7 , 	10 , 	10 , 	5 , 	13 , 	2 , 	7 , 	8 , 	6 , 	6 , 	4 , 	6 , 	4 , 	2 , 	3 , 	4 , 	64 , 	66 , 	361 , 	273 , 	79 , 	81 , 	29 , 	76 , 	38 , 	3 , 	2 , 	18 , 	3 , 	14 , 	7 , 	33 , 	90 , 	23 ," 	1,416 ",,,,,,,,,,,
