Exit stations,Entry stations->,,SATURDAY,,,Apr 09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	10 , 	67 , 	89 , 	43 , 	206 , 	71 , 	81 , 	41 , 	64 , 	14 , 	72 , 	63 , 	21 , 	26 , 	20 , 	9 , 	7 , 	19 , 	17 , 	7 , 	11 , 	4 , 	6 , 	14 , 	12 , 	99 , 	66 , 	230 , 	119 , 	74 , 	86 , 	21 , 	36 , 	24 , 	8 , 	6 , 	11 , 	3 , 	30 , 	7 , 	8 , 	16 , 	11 ," 	1,844 ",,,Eastbay," 	41,357 ",,SF CBD," 	104,260 ",59.5%,,,
EN, 	83 , 	16 , 	77 , 	53 , 	442 , 	119 , 	127 , 	73 , 	149 , 	40 , 	113 , 	166 , 	36 , 	52 , 	44 , 	23 , 	18 , 	40 , 	19 , 	13 , 	21 , 	8 , 	10 , 	21 , 	27 , 	219 , 	193 , 	653 , 	277 , 	80 , 	113 , 	33 , 	53 , 	57 , 	21 , 	8 , 	16 , 	3 , 	37 , 	14 , 	13 , 	57 , 	23 ," 	3,657 ",,,Westbay," 	56,639 ",,non-CBD," 	65,845 ",37.6%,,,
EP, 	103 , 	71 , 	4 , 	51 , 	475 , 	81 , 	66 , 	54 , 	107 , 	30 , 	52 , 	75 , 	13 , 	14 , 	14 , 	7 , 	8 , 	32 , 	10 , 	12 , 	15 , 	9 , 	9 , 	28 , 	10 , 	156 , 	112 , 	357 , 	152 , 	41 , 	51 , 	15 , 	16 , 	19 , 	3 , 	6 , 	12 , 	1 , 	9 , 	3 , 	3 , 	49 , 	11 ," 	2,360 ",,,Transbay," 	77,143 ",,,,,,,
NB, 	51 , 	48 , 	52 , 	5 , 	147 , 	61 , 	49 , 	53 , 	95 , 	27 , 	62 , 	77 , 	16 , 	18 , 	15 , 	7 , 	11 , 	24 , 	14 , 	19 , 	13 , 	6 , 	10 , 	14 , 	9 , 	207 , 	174 , 	402 , 	241 , 	105 , 	89 , 	26 , 	19 , 	18 , 	3 , 	5 , 	11 , 	3 , 	12 , 	4 , 	3 , 	61 , 	11 ," 	2,291 ",,,,,,,,,,,
BK, 	214 , 	455 , 	484 , 	158 , 	24 , 	257 , 	303 , 	243 , 	301 , 	148 , 	188 , 	243 , 	105 , 	97 , 	74 , 	47 , 	96 , 	318 , 	55 , 	68 , 	109 , 	49 , 	41 , 	60 , 	67 , 	572 , 	362 ," 	1,323 ", 	578 , 	267 , 	221 , 	101 , 	78 , 	133 , 	17 , 	38 , 	113 , 	15 , 	38 , 	17 , 	17 , 	142 , 	116 ," 	8,347 ",,,,,,,,,,,
AS, 	82 , 	113 , 	81 , 	44 , 	206 , 	7 , 	105 , 	103 , 	108 , 	37 , 	90 , 	102 , 	29 , 	40 , 	29 , 	15 , 	14 , 	31 , 	11 , 	10 , 	15 , 	9 , 	5 , 	17 , 	43 , 	141 , 	129 , 	317 , 	230 , 	149 , 	95 , 	24 , 	23 , 	22 , 	5 , 	7 , 	19 , 	4 , 	24 , 	4 , 	5 , 	32 , 	16 ," 	2,586 ",,,,,,,,,,,
MA, 	78 , 	119 , 	67 , 	58 , 	267 , 	99 , 	8 , 	58 , 	90 , 	38 , 	112 , 	151 , 	54 , 	60 , 	50 , 	22 , 	19 , 	43 , 	49 , 	27 , 	45 , 	19 , 	15 , 	44 , 	54 , 	319 , 	224 , 	628 , 	352 , 	216 , 	149 , 	32 , 	34 , 	28 , 	9 , 	11 , 	26 , 	10 , 	63 , 	7 , 	6 , 	62 , 	13 ," 	3,830 ",,,,,,,,,,,
19, 	40 , 	65 , 	55 , 	59 , 	221 , 	99 , 	57 , 	5 , 	19 , 	14 , 	67 , 	86 , 	37 , 	56 , 	35 , 	15 , 	22 , 	41 , 	30 , 	25 , 	33 , 	12 , 	19 , 	63 , 	36 , 	185 , 	155 , 	386 , 	258 , 	135 , 	115 , 	24 , 	29 , 	24 , 	4 , 	6 , 	21 , 	6 , 	36 , 	7 , 	6 , 	22 , 	13 ," 	2,638 ",,,,,,,,,,,
12, 	66 , 	140 , 	96 , 	78 , 	251 , 	109 , 	87 , 	19 , 	13 , 	16 , 	102 , 	135 , 	92 , 	125 , 	70 , 	26 , 	47 , 	96 , 	74 , 	44 , 	65 , 	28 , 	32 , 	53 , 	61 , 	218 , 	208 , 	630 , 	280 , 	107 , 	90 , 	38 , 	51 , 	44 , 	22 , 	12 , 	34 , 	12 , 	70 , 	11 , 	15 , 	55 , 	18 ," 	3,835 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	19 , 	41 , 	29 , 	25 , 	144 , 	39 , 	37 , 	11 , 	16 , 	5 , 	76 , 	152 , 	118 , 	132 , 	48 , 	33 , 	43 , 	65 , 	11 , 	5 , 	11 , 	6 , 	7 , 	16 , 	24 , 	214 , 	194 , 	578 , 	226 , 	112 , 	83 , 	24 , 	32 , 	28 , 	9 , 	49 , 	70 , 	4 , 	9 , 	2 , 	7 , 	20 , 	18 ," 	2,786 ",,,Dtwn SF," 	2,490 "," 	6,894 "," 	17,352 "," 	7,503 "," 	6,632 "," 	8,676 "," 	4,374 "," 	53,920 "
