Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Nov 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	60 , 	65 , 	37 , 	138 , 	61 , 	54 , 	24 , 	52 , 	24 , 	54 , 	87 , 	18 , 	18 , 	14 , 	5 , 	11 , 	20 , 	16 , 	4 , 	8 , 	5 , 	5 , 	9 , 	13 , 	50 , 	47 , 	137 , 	68 , 	52 , 	85 , 	11 , 	29 , 	15 , 	8 , 	3 , 	12 , 	2 , 	16 , 	6 , 	4 , 	21 , 	10 ," 	1,380 ",,,Eastbay," 	28,226 ",,SF CBD," 	61,879 ",60.8%,,,
EN, 	63 , 	10 , 	48 , 	33 , 	185 , 	79 , 	68 , 	36 , 	87 , 	24 , 	63 , 	183 , 	13 , 	24 , 	21 , 	14 , 	10 , 	34 , 	18 , 	6 , 	9 , 	5 , 	6 , 	15 , 	9 , 	93 , 	115 , 	325 , 	141 , 	37 , 	61 , 	20 , 	45 , 	25 , 	15 , 	5 , 	11 , 	3 , 	20 , 	4 , 	9 , 	49 , 	11 ," 	2,051 ",,,Westbay," 	32,961 ",,non-CBD," 	42,221 ",41.5%,,,
EP, 	71 , 	40 , 	4 , 	31 , 	189 , 	54 , 	33 , 	23 , 	58 , 	19 , 	30 , 	89 , 	7 , 	10 , 	7 , 	3 , 	7 , 	19 , 	9 , 	5 , 	11 , 	7 , 	2 , 	11 , 	7 , 	60 , 	69 , 	179 , 	122 , 	15 , 	18 , 	9 , 	10 , 	8 , 	3 , 	1 , 	6 , 	1 , 	5 , 	1 , 	1 , 	34 , 	5 ," 	1,286 ",,,Transbay," 	46,505 ",,,,,,,
NB, 	38 , 	36 , 	32 , 	2 , 	55 , 	37 , 	32 , 	28 , 	59 , 	20 , 	27 , 	85 , 	8 , 	11 , 	6 , 	5 , 	9 , 	16 , 	8 , 	3 , 	8 , 	2 , 	4 , 	9 , 	4 , 	88 , 	93 , 	214 , 	156 , 	41 , 	43 , 	11 , 	10 , 	9 , 	1 , 	4 , 	7 , 	1 , 	6 , 	2 , 	1 , 	58 , 	7 ," 	1,290 ",,,SFO Ext," 	10,204 ",,,,,,,
BK, 	185 , 	180 , 	191 , 	49 , 	15 , 	141 , 	115 , 	112 , 	161 , 	62 , 	92 , 	593 , 	42 , 	48 , 	37 , 	24 , 	46 , 	227 , 	26 , 	21 , 	45 , 	28 , 	13 , 	17 , 	32 , 	197 , 	168 , 	527 , 	296 , 	116 , 	83 , 	40 , 	29 , 	49 , 	13 , 	7 , 	40 , 	3 , 	21 , 	5 , 	8 , 	178 , 	68 ," 	4,345 ",,,Extensions," 	12,323 ",,,,,,,
AS, 	68 , 	74 , 	48 , 	38 , 	120 , 	6 , 	59 , 	48 , 	68 , 	37 , 	53 , 	90 , 	19 , 	20 , 	20 , 	7 , 	14 , 	27 , 	7 , 	11 , 	9 , 	4 , 	3 , 	6 , 	29 , 	71 , 	69 , 	181 , 	155 , 	63 , 	58 , 	15 , 	10 , 	10 , 	5 , 	5 , 	9 , 	1 , 	11 , 	1 , 	1 , 	39 , 	7 ," 	1,590 ",,,,,,,,,,,
MA, 	52 , 	62 , 	30 , 	29 , 	110 , 	54 , 	5 , 	30 , 	52 , 	26 , 	61 , 	142 , 	32 , 	34 , 	25 , 	22 , 	19 , 	26 , 	23 , 	14 , 	19 , 	9 , 	9 , 	24 , 	36 , 	114 , 	125 , 	339 , 	229 , 	83 , 	71 , 	21 , 	24 , 	19 , 	8 , 	4 , 	15 , 	5 , 	39 , 	3 , 	3 , 	62 , 	10 ," 	2,112 ",,,,,,,,,,,
19, 	17 , 	27 , 	19 , 	39 , 	114 , 	50 , 	31 , 	5 , 	14 , 	35 , 	43 , 	70 , 	20 , 	24 , 	23 , 	8 , 	9 , 	22 , 	17 , 	12 , 	14 , 	8 , 	6 , 	30 , 	10 , 	84 , 	70 , 	204 , 	141 , 	79 , 	55 , 	15 , 	12 , 	15 , 	2 , 	2 , 	10 , 	2 , 	18 , 	5 , 	2 , 	29 , 	6 ," 	1,416 ",,,,,,,,,,,
12, 	44 , 	65 , 	46 , 	42 , 	145 , 	69 , 	49 , 	14 , 	5 , 	14 , 	71 , 	126 , 	67 , 	71 , 	41 , 	24 , 	47 , 	74 , 	37 , 	35 , 	41 , 	17 , 	17 , 	36 , 	40 , 	139 , 	162 , 	414 , 	217 , 	74 , 	60 , 	25 , 	35 , 	26 , 	18 , 	6 , 	17 , 	7 , 	33 , 	4 , 	5 , 	57 , 	21 ," 	2,553 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	18 , 	20 , 	15 , 	21 , 	71 , 	35 , 	25 , 	24 , 	10 , 	6 , 	101 , 	105 , 	74 , 	73 , 	27 , 	17 , 	29 , 	44 , 	7 , 	9 , 	8 , 	4 , 	1 , 	8 , 	29 , 	87 , 	102 , 	341 , 	157 , 	67 , 	54 , 	19 , 	26 , 	18 , 	2 , 	30 , 	52 , 	2 , 	8 , 	1 , 	1 , 	14 , 	3 ," 	1,761 ",,,Dtwn SF," 	1,254 "," 	4,000 "," 	10,486 "," 	3,642 "," 	4,017 "," 	6,103 "," 	2,396 "," 	29,502 "
FV, 	55 , 	57 , 	32 , 	29 , 	89 , 	62 , 	65 , 	48 , 	68 , 	78 , 	9 , 	176 , 	109 , 	192 , 	88 , 	47 , 	36 , 	50 , 	26 , 	13 , 	13 , 	8 , 	10 , 	20 , 	69 , 	119 , 	109 , 	398 , 	201 , 	95 , 	108 , 	19 , 	37 , 	23 , 	9 , 	29 , 	54 , 	5 , 	33 , 	6 , 	6 , 	39 , 	7 ," 	2,744 ",,,OAK," 	3,777 ", 	586 , 	983 ," 	1,291 ", 	548 ," 	1,888 ", 	258 ," 	9,072 "
