Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Nov 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	89 , 	76 , 	52 , 	277 , 	74 , 	71 , 	32 , 	73 , 	20 , 	71 , 	64 , 	18 , 	22 , 	26 , 	12 , 	14 , 	23 , 	17 , 	10 , 	8 , 	9 , 	5 , 	11 , 	16 , 	65 , 	66 , 	214 , 	87 , 	84 , 	105 , 	14 , 	29 , 	19 , 	7 , 	3 , 	9 , 	5 , 	24 , 	6 , 	2 , 	12 , 	6 ," 	1,850 ",,,Eastbay," 	41,466 ",,SF CBD," 	91,996 ",61.4%,,,
EN, 	102 , 	12 , 	77 , 	56 , 	775 , 	109 , 	106 , 	66 , 	166 , 	31 , 	94 , 	103 , 	34 , 	32 , 	27 , 	13 , 	21 , 	38 , 	31 , 	11 , 	24 , 	6 , 	8 , 	20 , 	20 , 	141 , 	198 , 	586 , 	222 , 	72 , 	107 , 	30 , 	48 , 	39 , 	14 , 	11 , 	13 , 	5 , 	25 , 	10 , 	9 , 	35 , 	12 ," 	3,553 ",,,Westbay," 	45,892 ",,non-CBD," 	60,765 ",40.6%,,,
EP, 	98 , 	59 , 	6 , 	38 , 	657 , 	59 , 	46 , 	43 , 	103 , 	29 , 	36 , 	47 , 	10 , 	14 , 	9 , 	4 , 	12 , 	29 , 	15 , 	8 , 	11 , 	10 , 	3 , 	13 , 	9 , 	99 , 	105 , 	335 , 	129 , 	33 , 	26 , 	14 , 	11 , 	13 , 	3 , 	3 , 	9 , 	2 , 	7 , 	1 , 	2 , 	31 , 	9 ," 	2,192 ",,,Transbay," 	68,996 ",,,,,,,
NB, 	57 , 	50 , 	39 , 	7 , 	298 , 	44 , 	49 , 	38 , 	103 , 	33 , 	44 , 	46 , 	14 , 	18 , 	10 , 	9 , 	8 , 	21 , 	13 , 	8 , 	9 , 	5 , 	6 , 	18 , 	8 , 	151 , 	157 , 	379 , 	223 , 	70 , 	69 , 	23 , 	20 , 	13 , 	3 , 	4 , 	10 , 	2 , 	10 , 	2 , 	2 , 	39 , 	9 ," 	2,135 ",,,SFO Ext," 	11,776 ",,,,,,,
BK, 	284 , 	786 , 	676 , 	318 , 	20 , 	403 , 	424 , 	200 , 	316 , 	157 , 	239 , 	275 , 	176 , 	180 , 	146 , 	53 , 	208 , 	532 , 	87 , 	152 , 	202 , 	168 , 	163 , 	52 , 	71 , 	744 , 	479 ," 	1,165 ", 	717 , 	206 , 	218 , 	159 , 	61 , 	235 , 	41 , 	70 , 	281 , 	21 , 	73 , 	19 , 	33 , 	90 , 	261 ," 	11,157 ",,,Extensions," 	15,927 ",,,,,,,
AS, 	91 , 	106 , 	67 , 	43 , 	362 , 	6 , 	67 , 	74 , 	109 , 	56 , 	88 , 	79 , 	25 , 	35 , 	25 , 	11 , 	20 , 	30 , 	8 , 	15 , 	10 , 	11 , 	6 , 	9 , 	34 , 	126 , 	131 , 	303 , 	194 , 	97 , 	73 , 	18 , 	15 , 	13 , 	4 , 	5 , 	11 , 	2 , 	14 , 	4 , 	1 , 	22 , 	14 ," 	2,432 ",,,,,,,,,,,
MA, 	81 , 	103 , 	52 , 	47 , 	424 , 	70 , 	7 , 	44 , 	93 , 	30 , 	83 , 	94 , 	44 , 	67 , 	44 , 	30 , 	24 , 	28 , 	38 , 	26 , 	42 , 	14 , 	15 , 	38 , 	43 , 	186 , 	209 , 	540 , 	316 , 	131 , 	105 , 	23 , 	30 , 	22 , 	9 , 	7 , 	15 , 	7 , 	61 , 	4 , 	4 , 	46 , 	13 ," 	3,301 ",,,,,,,,,,,
19, 	38 , 	71 , 	41 , 	40 , 	187 , 	83 , 	47 , 	5 , 	19 , 	11 , 	59 , 	67 , 	39 , 	47 , 	36 , 	18 , 	21 , 	34 , 	32 , 	23 , 	35 , 	15 , 	10 , 	38 , 	23 , 	106 , 	103 , 	278 , 	167 , 	80 , 	62 , 	20 , 	17 , 	22 , 	9 , 	4 , 	26 , 	5 , 	31 , 	6 , 	2 , 	16 , 	10 ," 	1,998 ",,,,,,,,,,,
12, 	73 , 	146 , 	99 , 	91 , 	301 , 	121 , 	88 , 	19 , 	12 , 	17 , 	98 , 	140 , 	102 , 	130 , 	71 , 	44 , 	78 , 	132 , 	61 , 	61 , 	76 , 	53 , 	31 , 	51 , 	71 , 	187 , 	228 , 	648 , 	244 , 	92 , 	80 , 	50 , 	47 , 	57 , 	22 , 	19 , 	66 , 	15 , 	80 , 	17 , 	11 , 	41 , 	37 ," 	4,102 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	15 , 	29 , 	29 , 	36 , 	148 , 	54 , 	29 , 	10 , 	18 , 	7 , 	63 , 	73 , 	108 , 	114 , 	48 , 	25 , 	38 , 	59 , 	14 , 	9 , 	14 , 	5 , 	6 , 	19 , 	24 , 	124 , 	162 , 	459 , 	190 , 	73 , 	58 , 	21 , 	36 , 	32 , 	5 , 	42 , 	69 , 	3 , 	13 , 	2 , 	2 , 	15 , 	5 ," 	2,299 ",,,Dtwn SF," 	1,849 "," 	5,741 "," 	15,628 "," 	7,129 "," 	6,285 "," 	8,344 "," 	2,921 "," 	44,975 "
