Exit stations,Entry stations->,,ADJUSTED WEEKDAY,,,Nov 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
LF, 	12 , 	8 , 	9 , 	9 , 	75 , 	11 , 	36 , 	122 , 	194 , 	14 , 	21 , 	28 , 	6 , 	4 , 	9 , 	4 , 	3 , 	6 , 	142 , 	82 , 	97 , 	7 , 	17 , 	64 , 	6 , 	725 , 	649 , 	250 , 	209 , 	22 , 	28 , 	9 , 	7 , 	25 , 	2 , 	1 , 	3 , 	11 , 	34 , 	6 , 	4 , 	44 , 	6 ," 	3,025 ",,,CM line,"60,617","6,157","8,330",,,,,
OR, 	10 , 	15 , 	6 , 	9 , 	58 , 	11 , 	36 , 	78 , 	147 , 	9 , 	39 , 	27 , 	9 , 	4 , 	9 , 	2 , 	5 , 	7 , 	72 , 	38 , 	64 , 	34 , 	4 , 	62 , 	6 , 	654 , 	586 , 	240 , 	192 , 	23 , 	25 , 	10 , 	14 , 	24 , 	3 , 	1 , 	3 , 	10 , 	19 , 	8 , 	4 , 	32 , 	9 ," 	2,617 ",,,RM line,"22,433","11,100","5,507","7,209",,,,
RR, 	20 , 	26 , 	21 , 	21 , 	54 , 	15 , 	58 , 	121 , 	206 , 	45 , 	53 , 	59 , 	19 , 	16 , 	16 , 	7 , 	9 , 	18 , 	94 , 	111 , 	150 , 	67 , 	59 , 	8 , 	16 , 	908 , 	927 , 	519 , 	471 , 	127 , 	83 , 	23 , 	47 , 	56 , 	7 , 	4 , 	16 , 	18 , 	53 , 	14 , 	8 , 	66 , 	19 ," 	4,653 ",,,WP line,"34,757","8,435","3,910","2,892","6,231",,,
OW, 	27 , 	29 , 	9 , 	16 , 	62 , 	37 , 	54 , 	46 , 	108 , 	32 , 	119 , 	100 , 	35 , 	40 , 	34 , 	17 , 	19 , 	20 , 	11 , 	10 , 	14 , 	4 , 	6 , 	19 , 	6 ," 	1,027 ", 	965 , 	579 , 	417 , 	104 , 	98 , 	23 , 	48 , 	59 , 	10 , 	9 , 	33 , 	4 , 	31 , 	11 , 	5 , 	24 , 	8 ," 	4,327 ",,,FT/ED line,"38,785","15,257","5,741","7,897","3,155","12,318",,
EM, 	229 , 	777 , 	442 , 	455 , 	778 , 	480 , 	727 , 	815 ," 	1,109 ", 	516 , 	667 , 	567 , 	627 , 	531 , 	431 , 	325 , 	567 , 	931 , 	777 ," 	1,505 "," 	1,149 ", 	756 , 	682 , 	860 ," 	1,099 ", 	72 , 	96 , 	396 , 	344 , 	816 ," 	1,343 "," 	1,095 "," 	1,448 "," 	1,000 ", 	557 , 	458 ," 	1,377 ", 	323 , 	727 , 	472 , 	281 , 	247 , 	515 ," 	29,371 ",,,SFIA,"11,563","2,608","2,610","1,423","1,410",586,802,"312,491"
MT, 	227 , 	767 , 	464 , 	418 , 	606 , 	460 , 	733 , 	584 , 	834 , 	521 , 	692 , 	477 , 	628 , 	547 , 	377 , 	296 , 	545 , 	847 , 	642 ," 	1,184 ", 	870 , 	575 , 	520 , 	786 ," 	1,007 ", 	110 , 	67 , 	183 , 	350 ," 	1,210 "," 	2,002 "," 	1,620 "," 	2,946 "," 	1,354 ", 	682 , 	425 ," 	1,114 ", 	273 , 	589 , 	533 , 	326 , 	213 , 	636 ," 	30,242 ",,,,,,,,,,,
PL, 	250 , 	549 , 	274 , 	276 , 	724 , 	299 , 	555 , 	498 , 	765 , 	410 , 	559 , 	576 , 	358 , 	317 , 	251 , 	204 , 	253 , 	441 , 	323 , 	452 , 	431 , 	237 , 	216 , 	445 , 	560 , 	580 , 	262 , 	97 , 	368 ," 	1,305 "," 	1,938 "," 	1,154 "," 	2,504 ", 	948 , 	474 , 	211 , 	701 , 	142 , 	386 , 	335 , 	204 , 	602 , 	395 ," 	22,826 ",,,,,,,,,,,
CC, 	214 , 	523 , 	297 , 	315 , 	593 , 	338 , 	548 , 	432 , 	558 , 	349 , 	522 , 	428 , 	351 , 	269 , 	221 , 	204 , 	270 , 	423 , 	349 , 	438 , 	315 , 	208 , 	182 , 	427 , 	449 , 	365 , 	365 , 	342 , 	87 ," 	1,082 "," 	1,391 ", 	839 ," 	2,029 ", 	764 , 	412 , 	191 , 	540 , 	150 , 	403 , 	350 , 	202 , 	331 , 	295 ," 	19,360 ",,,,,,,,,,,
16, 	95 , 	90 , 	50 , 	74 , 	270 , 	115 , 	189 , 	146 , 	194 , 	98 , 	148 , 	114 , 	66 , 	52 , 	60 , 	40 , 	35 , 	57 , 	53 , 	56 , 	48 , 	23 , 	21 , 	118 , 	102 , 	750 ," 	1,011 "," 	1,433 "," 	1,038 ", 	33 , 	351 , 	279 , 	831 , 	223 , 	118 , 	20 , 	74 , 	24 , 	85 , 	73 , 	70 , 	98 , 	93 ," 	8,917 ",,,,,,,,,,,
24, 	114 , 	129 , 	44 , 	63 , 	298 , 	102 , 	149 , 	160 , 	236 , 	90 , 	177 , 	130 , 	71 , 	51 , 	51 , 	39 , 	27 , 	38 , 	66 , 	54 , 	61 , 	31 , 	26 , 	87 , 	101 ," 	1,196 "," 	1,620 "," 	2,219 "," 	1,389 ", 	375 , 	47 , 	283 , 	900 , 	307 , 	156 , 	21 , 	61 , 	22 , 	107 , 	100 , 	81 , 	111 , 	135 ," 	11,526 ",,,,,,,,,,,
