Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Nov 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
HY, 	19 , 	16 , 	6 , 	10 , 	48 , 	17 , 	22 , 	25 , 	49 , 	20 , 	117 , 	150 , 	75 , 	84 , 	6 , 	50 , 	64 , 	109 , 	8 , 	2 , 	6 , 	2 , 	2 , 	2 , 	6 , 	38 , 	31 , 	117 , 	48 , 	9 , 	16 , 	7 , 	11 , 	11 , 	11 , 	11 , 	34 , 	2 , 	11 ," 	1,269 ",,,Entries," 	28,136 "," 	9,232 "," 	18,961 "," 	11,612 "," 	8,129 "," 	19,432 "," 	95,502 "
SH, 	6 , 	10 , 	5 , 	3 , 	20 , 	6 , 	10 , 	9 , 	18 , 	13 , 	44 , 	84 , 	26 , 	54 , 	56 , 	5 , 	36 , 	57 , 	6 , 	3 , 	1 , 	1 , 	2 , 	3 , 	4 , 	22 , 	26 , 	76 , 	22 , 	8 , 	19 , 	6 , 	6 , 	8 , 	7 , 	7 , 	20 , 	0 , 	11 , 	719 ,,,,,,,,,,
UC, 	9 , 	17 , 	9 , 	9 , 	42 , 	7 , 	12 , 	14 , 	37 , 	43 , 	49 , 	138 , 	31 , 	64 , 	75 , 	41 , 	9 , 	65 , 	11 , 	6 , 	5 , 	2 , 	2 , 	3 , 	10 , 	51 , 	42 , 	142 , 	36 , 	10 , 	10 , 	8 , 	13 , 	15 , 	11 , 	6 , 	18 , 	1 , 	5 ," 	1,072 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	13 , 	35 , 	23 , 	18 , 	97 , 	23 , 	32 , 	28 , 	60 , 	42 , 	55 , 	125 , 	42 , 	78 , 	100 , 	55 , 	64 , 	20 , 	12 , 	14 , 	10 , 	6 , 	5 , 	10 , 	22 , 	80 , 	92 , 	284 , 	84 , 	21 , 	19 , 	10 , 	21 , 	25 , 	17 , 	7 , 	24 , 	4 , 	21 ," 	1,692 ",,,Dtwn SF," 	1,945 ",,,,,,
CN, 	8 , 	15 , 	9 , 	9 , 	23 , 	9 , 	26 , 	18 , 	45 , 	5 , 	25 , 	45 , 	8 , 	11 , 	9 , 	5 , 	11 , 	16 , 	18 , 	48 , 	229 , 	43 , 	24 , 	23 , 	9 , 	70 , 	62 , 	151 , 	62 , 	20 , 	39 , 	15 , 	19 , 	23 , 	36 , 	-   , 	6 , 	13 , 	139 ," 	1,349 ",,,OAK," 	7,178 ", 	476 ,,,,,
PH, 	6 , 	9 , 	4 , 	5 , 	25 , 	4 , 	13 , 	11 , 	29 , 	3 , 	14 , 	69 , 	3 , 	5 , 	4 , 	1 , 	6 , 	13 , 	49 , 	10 , 	45 , 	15 , 	13 , 	27 , 	4 , 	105 , 	97 , 	194 , 	68 , 	10 , 	12 , 	15 , 	17 , 	18 , 	34 , 	2 , 	3 , 	7 , 	32 , 	995 ,,,CM line," 	20,765 "," 	1,848 "," 	4,179 ",,,,
WC, 	8 , 	10 , 	7 , 	7 , 	48 , 	6 , 	18 , 	21 , 	39 , 	5 , 	14 , 	71 , 	8 , 	4 , 	4 , 	2 , 	5 , 	10 , 	285 , 	48 , 	6 , 	32 , 	16 , 	43 , 	10 , 	111 , 	87 , 	242 , 	102 , 	12 , 	22 , 	17 , 	16 , 	15 , 	21 , 	1 , 	3 , 	20 , 	56 ," 	1,445 ",,,RM line," 	7,190 "," 	2,902 "," 	2,203 "," 	2,799 ",,,
LF, 	5 , 	6 , 	3 , 	2 , 	28 , 	3 , 	10 , 	20 , 	20 , 	2 , 	8 , 	124 , 	2 , 	3 , 	2 , 	1 , 	3 , 	4 , 	51 , 	13 , 	34 , 	5 , 	8 , 	28 , 	1 , 	75 , 	77 , 	162 , 	77 , 	11 , 	10 , 	7 , 	10 , 	9 , 	11 , 	0 , 	3 , 	7 , 	9 , 	852 ,,,WP line," 	6,762 "," 	1,101 "," 	1,662 ", 	934 ," 	2,007 ",,
OR, 	4 , 	4 , 	3 , 	5 , 	21 , 	2 , 	5 , 	12 , 	13 , 	1 , 	14 , 	63 , 	1 , 	1 , 	2 , 	2 , 	1 , 	4 , 	26 , 	16 , 	13 , 	5 , 	5 , 	23 , 	7 , 	53 , 	56 , 	131 , 	55 , 	8 , 	7 , 	7 , 	6 , 	7 , 	10 , 	0 , 	1 , 	3 , 	3 , 	597 ,,,FT/ED line," 	10,808 "," 	3,762 "," 	2,960 "," 	4,340 "," 	1,931 "," 	7,748 "," 	95,502 "
RR, 	18 , 	13 , 	20 , 	23 , 	19 , 	6 , 	9 , 	19 , 	46 , 	8 , 	18 , 	89 , 	9 , 	11 , 	3 , 	1 , 	3 , 	10 , 	31 , 	18 , 	29 , 	15 , 	11 , 	4 , 	8 , 	152 , 	158 , 	368 , 	197 , 	37 , 	35 , 	14 , 	6 , 	16 , 	20 , 	2 , 	6 , 	3 , 	11 ," 	1,459 ",,,,,,,,,,
OW, 	21 , 	26 , 	5 , 	12 , 	42 , 	27 , 	39 , 	10 , 	33 , 	10 , 	56 , 	66 , 	12 , 	20 , 	7 , 	5 , 	9 , 	22 , 	7 , 	2 , 	10 , 	1 , 	5 , 	5 , 	3 , 	113 , 	144 , 	351 , 	120 , 	46 , 	45 , 	13 , 	20 , 	8 , 	11 , 	4 , 	19 , 	2 , 	9 ," 	1,356 ",,,,,,,,,,
EM, 	58 , 	101 , 	68 , 	98 , 	244 , 	78 , 	119 , 	111 , 	189 , 	75 , 	137 , 	319 , 	92 , 	71 , 	42 , 	31 , 	51 , 	100 , 	96 , 	99 , 	102 , 	78 , 	60 , 	146 , 	121 , 	90 , 	63 , 	155 , 	77 , 	183 , 	235 , 	86 , 	159 , 	95 , 	73 , 	49 , 	170 , 	23 , 	74 ," 	4,216 ",,,,,,,,,,
MT, 	131 , 	157 , 	114 , 	121 , 	147 , 	67 , 	109 , 	84 , 	202 , 	94 , 	158 , 	189 , 	97 , 	100 , 	23 , 	19 , 	46 , 	82 , 	83 , 	85 , 	104 , 	65 , 	46 , 	139 , 	146 , 	132 , 	132 , 	143 , 	402 , 	207 , 	263 , 	204 , 	508 , 	127 , 	136 , 	46 , 	156 , 	32 , 	67 ," 	5,155 ",,,,,,,,,,
PL, 	140 , 	317 , 	182 , 	226 , 	591 , 	196 , 	372 , 	257 , 	464 , 	265 , 	419 , 	438 , 	220 , 	189 , 	125 , 	70 , 	150 , 	285 , 	147 , 	199 , 	248 , 	187 , 	133 , 	361 , 	422 , 	143 , 	46 , 	121 , 	150 , 	920 ," 	1,353 ", 	784 ," 	1,290 ", 	649 , 	532 , 	121 , 	434 , 	60 , 	174 ," 	13,379 ",,,,,,,,,,
CC, 	49 , 	99 , 	69 , 	114 , 	241 , 	107 , 	187 , 	154 , 	168 , 	103 , 	159 , 	216 , 	81 , 	66 , 	47 , 	28 , 	27 , 	76 , 	56 , 	67 , 	106 , 	62 , 	42 , 	167 , 	136 , 	48 , 	36 , 	142 , 	67 , 	498 , 	732 , 	268 , 	566 , 	235 , 	241 , 	43 , 	125 , 	25 , 	55 ," 	5,707 ",,,,,,,,,,
16, 	50 , 	40 , 	32 , 	32 , 	98 , 	56 , 	90 , 	50 , 	64 , 	38 , 	88 , 	97 , 	22 , 	15 , 	12 , 	10 , 	8 , 	21 , 	27 , 	9 , 	16 , 	12 , 	6 , 	60 , 	48 , 	177 , 	185 , 	983 , 	468 , 	44 , 	181 , 	113 , 	255 , 	110 , 	100 , 	3 , 	30 , 	6 , 	27 ," 	3,683 ",,,,,,,,,,
24, 	76 , 	58 , 	16 , 	32 , 	71 , 	48 , 	69 , 	45 , 	64 , 	45 , 	107 , 	122 , 	30 , 	31 , 	13 , 	18 , 	11 , 	21 , 	43 , 	13 , 	22 , 	9 , 	7 , 	46 , 	49 , 	223 , 	283 ," 	1,294 ", 	684 , 	147 , 	57 , 	115 , 	281 , 	144 , 	168 , 	6 , 	34 , 	9 , 	45 ," 	4,552 ",,,,,,,,,,
GP, 	12 , 	23 , 	8 , 	11 , 	30 , 	12 , 	15 , 	14 , 	23 , 	16 , 	19 , 	72 , 	9 , 	7 , 	8 , 	3 , 	7 , 	12 , 	15 , 	13 , 	13 , 	9 , 	8 , 	20 , 	16 , 	115 , 	130 , 	902 , 	224 , 	107 , 	107 , 	25 , 	48 , 	24 , 	49 , 	6 , 	15 , 	6 , 	21 ," 	2,170 ",,,,,,,,,,
BP, 	11 , 	20 , 	6 , 	6 , 	12 , 	8 , 	21 , 	10 , 	29 , 	10 , 	61 , 	45 , 	12 , 	34 , 	21 , 	12 , 	17 , 	17 , 	17 , 	12 , 	11 , 	6 , 	4 , 	7 , 	19 , 	179 , 	230 ," 	1,857 ", 	491 , 	838 , 	277 , 	39 , 	38 , 	30 , 	52 , 	6 , 	27 , 	9 , 	17 ," 	4,512 ",,,,,,,,,,
DC, 	17 , 	22 , 	9 , 	10 , 	43 , 	9 , 	13 , 	18 , 	38 , 	16 , 	28 , 	110 , 	20 , 	15 , 	9 , 	7 , 	9 , 	23 , 	22 , 	19 , 	12 , 	7 , 	8 , 	14 , 	20 , 	105 , 	98 , 	607 , 	199 , 	110 , 	165 , 	29 , 	45 , 	12 , 	45 , 	8 , 	40 , 	5 , 	28 ," 	2,010 ",,,,,,,,,,
CM, 	17 , 	25 , 	9 , 	7 , 	40 , 	12 , 	18 , 	13 , 	39 , 	9 , 	19 , 	43 , 	7 , 	12 , 	10 , 	7 , 	9 , 	9 , 	27 , 	23 , 	21 , 	5 , 	6 , 	12 , 	15 , 	94 , 	100 , 	571 , 	222 , 	82 , 	155 , 	49 , 	88 , 	40 , 	11 , 	3 , 	19 , 	14 , 	49 ," 	1,909 ",,,,,,,,,,
CV, 	4 , 	1 , 	1 , 	3 , 	15 , 	7 , 	3 , 	5 , 	9 , 	19 , 	21 , 	121 , 	19 , 	34 , 	10 , 	6 , 	6 , 	6 , 	1 , 	1 , 	1 , 	0 , 	-   , 	2 , 	5 , 	44 , 	40 , 	108 , 	45 , 	7 , 	9 , 	8 , 	6 , 	7 , 	6 , 	4 , 	37 , 	0 , 	2 , 	620 ,,,,,,,,,,
ED, 	7 , 	8 , 	5 , 	5 , 	33 , 	7 , 	10 , 	9 , 	21 , 	37 , 	53 , 	183 , 	35 , 	77 , 	25 , 	21 , 	15 , 	27 , 	5 , 	3 , 	4 , 	3 , 	0 , 	3 , 	19 , 	168 , 	143 , 	413 , 	104 , 	24 , 	31 , 	17 , 	39 , 	25 , 	23 , 	43 , 	9 , 	0 , 	5 ," 	1,653 ",,,,,,,,,,
NC, 	3 , 	3 , 	2 , 	0 , 	6 , 	1 , 	4 , 	5 , 	9 , 	1 , 	4 , 	18 , 	0 , 	1 , 	1 , 	1 , 	1 , 	3 , 	14 , 	5 , 	22 , 	5 , 	1 , 	5 , 	2 , 	14 , 	25 , 	53 , 	24 , 	3 , 	7 , 	7 , 	12 , 	4 , 	15 , 	1 , 	-   , 	3 , 	14 , 	294 ,,,,,,,,,,
WP, 	21 , 	17 , 	5 , 	4 , 	20 , 	9 , 	39 , 	31 , 	42 , 	7 , 	26 , 	61 , 	10 , 	13 , 	12 , 	12 , 	11 , 	28 , 	163 , 	41 , 	60 , 	10 , 	7 , 	17 , 	11 , 	62 , 	59 , 	174 , 	59 , 	25 , 	46 , 	25 , 	31 , 	38 , 	50 , 	4 , 	6 , 	22 , 	14 ," 	1,285 ",,,,,,,,,,
Entries," 	1,976 "," 	1,976 "," 	1,233 "," 	1,214 "," 	3,676 "," 	1,536 "," 	1,989 "," 	1,571 "," 	2,836 "," 	1,376 "," 	3,516 "," 	5,154 "," 	1,693 "," 	1,819 "," 	1,295 ", 	720 ," 	1,109 "," 	1,695 "," 	1,444 ", 	932 ," 	1,379 ", 	889 , 	578 ," 	1,436 "," 	1,460 "," 	4,547 "," 	3,813 "," 	13,862 "," 	5,914 "," 	4,145 "," 	4,668 "," 	2,168 "," 	3,840 "," 	2,077 "," 	2,063 ", 	671 ," 	1,758 ", 	330 ," 	1,141 "," 	95,502 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
