Exit stations,Entry stations->,,WEEKDAY,,,Dec 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,
RM, 	14 , 	118 , 	82 , 	65 , 	348 , 	96 , 	142 , 	144 , 	177 , 	40 , 	86 , 	66 , 	37 , 	24 , 	24 , 	18 , 	16 , 	30 , 	22 , 	14 , 	22 , 	8 , 	7 , 	18 , 	23 , 	368 , 	382 , 	487 , 	319 , 	174 , 	178 , 	48 , 	67 , 	78 , 	16 , 	6 , 	16 , 	4 , 	35 , 	14 , 	17 , 	60 , 	27 , 	8 , 	11 , 	8 ," 	3,968 ",,,,,,,,,
EN, 	136 , 	20 , 	93 , 	93 , 	746 , 	139 , 	256 , 	446 , 	537 , 	84 , 	112 , 	120 , 	54 , 	44 , 	51 , 	23 , 	38 , 	56 , 	29 , 	17 , 	32 , 	8 , 	11 , 	31 , 	38 , 	910 , 	991 ," 	1,008 ", 	765 , 	258 , 	212 , 	80 , 	109 , 	138 , 	33 , 	8 , 	26 , 	6 , 	28 , 	36 , 	43 , 	125 , 	64 , 	12 , 	36 , 	23 ," 	8,126 ",,,,,,,,,
EP, 	88 , 	88 , 	11 , 	49 , 	606 , 	79 , 	123 , 	267 , 	325 , 	58 , 	52 , 	48 , 	26 , 	16 , 	19 , 	8 , 	13 , 	38 , 	17 , 	16 , 	27 , 	9 , 	7 , 	27 , 	10 , 	532 , 	629 , 	505 , 	398 , 	121 , 	75 , 	34 , 	35 , 	47 , 	4 , 	4 , 	15 , 	3 , 	11 , 	10 , 	12 , 	74 , 	33 , 	7 , 	29 , 	9 ," 	4,615 ",,,,,,,,,
NB, 	68 , 	87 , 	51 , 	14 , 	169 , 	57 , 	85 , 	256 , 	220 , 	48 , 	59 , 	48 , 	27 , 	18 , 	22 , 	9 , 	16 , 	32 , 	20 , 	22 , 	28 , 	8 , 	7 , 	17 , 	14 , 	591 , 	665 , 	454 , 	441 , 	148 , 	98 , 	34 , 	28 , 	39 , 	8 , 	6 , 	14 , 	4 , 	17 , 	7 , 	10 , 	94 , 	35 , 	9 , 	37 , 	15 ," 	4,155 ",,,,,,,,,
BK, 	381 , 	822 , 	610 , 	185 , 	36 , 	329 , 	344 , 	504 , 	483 , 	188 , 	253 , 	148 , 	160 , 	135 , 	113 , 	62 , 	119 , 	164 , 	121 , 	144 , 	119 , 	59 , 	40 , 	42 , 	66 , 	803 , 	831 , 	762 , 	629 , 	266 , 	213 , 	120 , 	94 , 	105 , 	33 , 	47 , 	98 , 	44 , 	102 , 	29 , 	35 , 	135 , 	123 , 	44 , 	53 , 	72 ," 	10,264 ",,,,,,,,,
AS, 	108 , 	126 , 	84 , 	58 , 	290 , 	14 , 	82 , 	229 , 	229 , 	58 , 	92 , 	67 , 	43 , 	34 , 	30 , 	22 , 	30 , 	36 , 	24 , 	24 , 	21 , 	9 , 	5 , 	15 , 	28 , 	609 , 	683 , 	498 , 	471 , 	211 , 	128 , 	30 , 	36 , 	40 , 	8 , 	10 , 	23 , 	7 , 	28 , 	11 , 	11 , 	61 , 	36 , 	9 , 	24 , 	18 ," 	4,712 ",,,,,,,,,
MA, 	157 , 	268 , 	118 , 	88 , 	330 , 	88 , 	41 , 	182 , 	215 , 	60 , 	159 , 	155 , 	125 , 	98 , 	94 , 	56 , 	75 , 	101 , 	146 , 	168 , 	151 , 	43 , 	37 , 	55 , 	45 , 	934 ," 	1,115 ", 	859 , 	820 , 	366 , 	224 , 	77 , 	80 , 	85 , 	19 , 	23 , 	63 , 	60 , 	253 , 	31 , 	28 , 	121 , 	65 , 	25 , 	27 , 	33 ," 	8,359 ",,,,,,,,,
19, 	157 , 	460 , 	274 , 	261 , 	457 , 	237 , 	176 , 	32 , 	53 , 	38 , 	180 , 	158 , 	216 , 	200 , 	184 , 	140 , 	195 , 	297 , 	299 , 	357 , 	312 , 	136 , 	105 , 	165 , 	67 ," 	1,246 "," 	1,384 ", 	964 , 	962 , 	413 , 	308 , 	160 , 	123 , 	148 , 	68 , 	66 , 	210 , 	157 , 	276 , 	67 , 	66 , 	95 , 	128 , 	95 , 	30 , 	100 ," 	12,222 ",,,,,,,,,
12, 	198 , 	569 , 	310 , 	232 , 	412 , 	220 , 	210 , 	50 , 	34 , 	37 , 	211 , 	273 , 	326 , 	300 , 	255 , 	161 , 	199 , 	255 , 	296 , 	382 , 	277 , 	128 , 	110 , 	146 , 	96 ," 	1,162 "," 	1,195 ", 	984 , 	908 , 	310 , 	283 , 	168 , 	169 , 	193 , 	127 , 	108 , 	222 , 	152 , 	336 , 	88 , 	82 , 	127 , 	139 , 	107 , 	45 , 	79 ," 	12,670 ",,,,,,,,,
LM, 	37 , 	82 , 	63 , 	53 , 	171 , 	57 , 	58 , 	38 , 	38 , 	16 , 	148 , 	213 , 	273 , 	265 , 	147 , 	83 , 	108 , 	116 , 	33 , 	24 , 	26 , 	10 , 	6 , 	28 , 	35 , 	779 , 	870 , 	766 , 	581 , 	223 , 	145 , 	64 , 	82 , 	97 , 	8 , 	117 , 	165 , 	10 , 	51 , 	13 , 	14 , 	35 , 	19 , 	77 , 	25 , 	87 ," 	6,357 ",,,,,,,,,
