Exit stations,Entry stations->,,SATURDAY,,,Dec 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
OR, 	5 , 	6 , 	7 , 	3 , 	39 , 	5 , 	19 , 	36 , 	30 , 	10 , 	14 , 	33 , 	4 , 	4 , 	2 , 	2 , 	1 , 	4 , 	22 , 	12 , 	22 , 	14 , 	2 , 	50 , 	4 , 	150 , 	125 , 	388 , 	150 , 	32 , 	27 , 	18 , 	8 , 	6 , 	3 , 	1 , 	4 , 	4 , 	8 , 	4 , 	4 , 	37 , 	7 ," 	1,324 ",,,RM line," 	14,569 "," 	4,715 "," 	3,925 "," 	3,739 ",,,,
RR, 	10 , 	15 , 	32 , 	20 , 	42 , 	11 , 	54 , 	95 , 	84 , 	20 , 	37 , 	29 , 	11 , 	12 , 	11 , 	6 , 	7 , 	11 , 	41 , 	42 , 	95 , 	47 , 	48 , 	14 , 	20 , 	300 , 	307 , 	781 , 	309 , 	156 , 	110 , 	38 , 	14 , 	16 , 	5 , 	6 , 	10 , 	8 , 	30 , 	6 , 	4 , 	75 , 	18 ," 	3,007 ",,,WP line," 	15,841 "," 	2,355 "," 	2,677 "," 	1,707 "," 	2,784 ",,,
OW, 	13 , 	17 , 	10 , 	9 , 	61 , 	24 , 	50 , 	42 , 	80 , 	20 , 	74 , 	62 , 	21 , 	50 , 	18 , 	13 , 	9 , 	13 , 	8 , 	2 , 	6 , 	4 , 	6 , 	16 , 	8 , 	320 , 	344 ," 	1,022 ", 	277 , 	136 , 	113 , 	26 , 	32 , 	22 , 	6 , 	7 , 	17 , 	2 , 	20 , 	3 , 	6 , 	37 , 	11 ," 	3,037 ",,,FT/ED line," 	19,145 "," 	5,770 "," 	3,597 "," 	4,580 "," 	2,356 "," 	7,477 ",,
EM, 	76 , 	249 , 	168 , 	270 , 	486 , 	203 , 	359 , 	245 , 	278 , 	197 , 	293 , 	192 , 	156 , 	134 , 	82 , 	67 , 	97 , 	228 , 	162 , 	213 , 	373 , 	213 , 	185 , 	395 , 	392 , 	39 , 	42 , 	448 , 	170 , 	420 , 	560 , 	294 , 	395 , 	231 , 	81 , 	127 , 	443 , 	54 , 	145 , 	69 , 	75 , 	303 , 	161 ," 	9,769 ",,,SFIA," 	10,090 ", 	781 ," 	4,042 "," 	1,296 "," 	1,268 ", 	937 , 	871 ," 	176,725 "
MT, 	85 , 	249 , 	172 , 	237 , 	370 , 	182 , 	332 , 	230 , 	279 , 	225 , 	252 , 	140 , 	131 , 	162 , 	70 , 	58 , 	101 , 	185 , 	138 , 	171 , 	247 , 	162 , 	166 , 	334 , 	423 , 	48 , 	33 , 	83 , 	115 , 	462 , 	672 , 	447 ," 	1,107 ", 	344 , 	124 , 	98 , 	299 , 	51 , 	122 , 	88 , 	77 , 	306 , 	180 ," 	9,759 ",,,,,,,,,,,
PL, 	222 , 	659 , 	406 , 	474 ," 	1,265 ", 	369 , 	751 , 	486 , 	581 , 	566 , 	708 , 	380 , 	452 , 	471 , 	226 , 	166 , 	307 , 	623 , 	352 , 	509 , 	726 , 	449 , 	379 , 	753 ," 	1,024 ", 	459 , 	99 , 	137 , 	406 ," 	1,742 "," 	2,239 "," 	1,396 "," 	2,082 "," 	1,325 ", 	421 , 	348 ," 	1,311 ", 	183 , 	384 , 	360 , 	393 ," 	1,439 ", 	848 ," 	28,880 ",,,,,,,,,,,
CC, 	85 , 	188 , 	161 , 	220 , 	405 , 	201 , 	379 , 	267 , 	192 , 	184 , 	299 , 	147 , 	114 , 	99 , 	69 , 	43 , 	60 , 	127 , 	108 , 	130 , 	230 , 	158 , 	142 , 	292 , 	293 , 	132 , 	93 , 	353 , 	58 , 	586 , 	802 , 	368 , 	664 , 	307 , 	142 , 	90 , 	310 , 	39 , 	112 , 	91 , 	158 , 	399 , 	238 ," 	9,534 ",,,,,,,,,,,
16, 	56 , 	68 , 	49 , 	108 , 	228 , 	136 , 	276 , 	194 , 	119 , 	107 , 	139 , 	62 , 	50 , 	39 , 	27 , 	11 , 	21 , 	29 , 	33 , 	31 , 	57 , 	33 , 	29 , 	167 , 	150 , 	385 , 	388 ," 	1,898 ", 	667 , 	38 , 	317 , 	294 , 	447 , 	207 , 	90 , 	25 , 	69 , 	11 , 	38 , 	52 , 	89 , 	118 , 	123 ," 	7,476 ",,,,,,,,,,,
24, 	82 , 	98 , 	53 , 	105 , 	204 , 	111 , 	172 , 	135 , 	112 , 	78 , 	150 , 	51 , 	38 , 	41 , 	20 , 	23 , 	17 , 	27 , 	36 , 	29 , 	38 , 	21 , 	24 , 	114 , 	113 , 	474 , 	453 ," 	2,403 ", 	834 , 	278 , 	49 , 	253 , 	472 , 	231 , 	124 , 	16 , 	54 , 	11 , 	54 , 	61 , 	174 , 	108 , 	131 ," 	8,074 ",,,,,,,,,,,
GP, 	25 , 	30 , 	32 , 	34 , 	90 , 	28 , 	51 , 	34 , 	44 , 	33 , 	31 , 	23 , 	24 , 	19 , 	8 , 	5 , 	13 , 	27 , 	31 , 	39 , 	41 , 	13 , 	21 , 	36 , 	31 , 	239 , 	280 ," 	1,500 ", 	326 , 	246 , 	250 , 	29 , 	70 , 	57 , 	31 , 	14 , 	52 , 	10 , 	35 , 	16 , 	82 , 	61 , 	68 ," 	4,127 ",,,,,,,,,,,
