Exit stations,Entry stations->,,ADJUSTED SUNDAY,,,Jul 01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	77 , 	63 , 	22 , 	32 , 	122 , 	79 , 	69 , 	39 , 	102 , 	72 , 	16 , 	187 , 	102 , 	199 , 	111 , 	38 , 	48 , 	70 , 	26 , 	9 , 	17 , 	9 , 	17 , 	21 , 	61 , 	181 , 	145 , 	473 , 	170 , 	112 , 	125 , 	27 , 	42 , 	34 , 	27 , 	23 , 	69 , 	6 , 	24 ," 	3,065 ",,,CM line," 	10,726 ", 	927 ," 	3,804 "," 	1,109 ", 	838 ," 	1,449 "," 	18,852 "
CL, 	311 , 	87 , 	49 , 	38 , 	104 , 	42 , 	87 , 	27 , 	144 , 	49 , 	691 , 	5 , 	131 , 	124 , 	106 , 	56 , 	119 , 	213 , 	49 , 	79 , 	53 , 	37 , 	29 , 	42 , 	34 , 	741 , 	88 , 	352 , 	113 , 	68 , 	51 , 	45 , 	23 , 	81 , 	36 , 	71 , 	386 , 	17 , 	68 ," 	4,843 ",,,RM line," 	4,187 "," 	1,542 "," 	1,204 "," 	2,773 ", 	441 ," 	1,839 "," 	11,986 "
SL, 	17 , 	22 , 	10 , 	7 , 	42 , 	23 , 	26 , 	22 , 	83 , 	79 , 	95 , 	178 , 	7 , 	80 , 	63 , 	24 , 	26 , 	58 , 	14 , 	5 , 	6 , 	3 , 	1 , 	12 , 	17 , 	120 , 	65 , 	217 , 	64 , 	24 , 	24 , 	11 , 	15 , 	16 , 	14 , 	22 , 	41 , 	2 , 	16 ," 	1,572 ",,,WP line," 	3,876 ", 	563 , 	865 , 	495 ," 	2,228 "," 	1,051 "," 	9,077 "
BF, 	18 , 	17 , 	7 , 	10 , 	39 , 	28 , 	31 , 	22 , 	73 , 	70 , 	184 , 	223 , 	93 , 	6 , 	79 , 	60 , 	67 , 	97 , 	15 , 	5 , 	4 , 	2 , 	0 , 	6 , 	21 , 	107 , 	64 , 	175 , 	67 , 	18 , 	30 , 	9 , 	14 , 	16 , 	10 , 	33 , 	90 , 	1 , 	9 ," 	1,824 ",,,FT/ED line," 	6,144 "," 	1,734 "," 	1,378 "," 	1,857 ", 	836 ," 	8,142 "," 	20,091 "
HY, 	29 , 	24 , 	10 , 	8 , 	44 , 	13 , 	26 , 	23 , 	34 , 	23 , 	107 , 	130 , 	64 , 	91 , 	6 , 	68 , 	65 , 	138 , 	10 , 	7 , 	6 , 	2 , 	1 , 	3 , 	5 , 	73 , 	34 , 	100 , 	43 , 	17 , 	22 , 	6 , 	10 , 	10 , 	10 , 	10 , 	33 , 	1 , 	13 ," 	1,320 ",,,Entries," 	30,139 "," 	9,358 "," 	19,468 "," 	11,910 "," 	8,918 "," 	20,251 "," 	100,044 "
SH, 	9 , 	15 , 	6 , 	3 , 	17 , 	10 , 	10 , 	10 , 	24 , 	17 , 	37 , 	91 , 	32 , 	60 , 	64 , 	5 , 	34 , 	85 , 	7 , 	3 , 	3 , 	2 , 	1 , 	2 , 	3 , 	42 , 	28 , 	87 , 	27 , 	7 , 	13 , 	2 , 	14 , 	10 , 	8 , 	6 , 	15 , 	3 , 	12 , 	821 ,,,,,,,,,,
UC, 	8 , 	12 , 	7 , 	3 , 	37 , 	10 , 	11 , 	12 , 	42 , 	43 , 	52 , 	152 , 	32 , 	72 , 	88 , 	38 , 	9 , 	97 , 	8 , 	3 , 	5 , 	1 , 	1 , 	3 , 	4 , 	88 , 	51 , 	137 , 	43 , 	13 , 	13 , 	10 , 	8 , 	16 , 	10 , 	4 , 	20 , 	1 , 	11 ," 	1,177 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	15 , 	39 , 	21 , 	18 , 	98 , 	24 , 	28 , 	23 , 	76 , 	52 , 	70 , 	350 , 	62 , 	100 , 	143 , 	77 , 	92 , 	23 , 	20 , 	13 , 	10 , 	3 , 	2 , 	13 , 	7 , 	195 , 	111 , 	349 , 	94 , 	19 , 	17 , 	15 , 	13 , 	30 , 	19 , 	17 , 	42 , 	3 , 	22 ," 	2,326 ",,,Dtwn SF," 	1,542 ",,,,,,
CN, 	18 , 	16 , 	7 , 	8 , 	21 , 	7 , 	31 , 	15 , 	45 , 	6 , 	23 , 	79 , 	9 , 	12 , 	11 , 	6 , 	6 , 	22 , 	15 , 	79 , 	255 , 	65 , 	27 , 	28 , 	5 , 	140 , 	54 , 	156 , 	71 , 	33 , 	43 , 	14 , 	24 , 	26 , 	31 , 	5 , 	8 , 	16 , 	158 ," 	1,597 ",,,OAK," 	7,757 ", 	501 ,,,,,
PH, 	6 , 	7 , 	10 , 	9 , 	33 , 	7 , 	14 , 	7 , 	30 , 	4 , 	13 , 	123 , 	3 , 	6 , 	4 , 	1 , 	8 , 	19 , 	67 , 	10 , 	63 , 	13 , 	13 , 	30 , 	2 , 	193 , 	102 , 	195 , 	75 , 	17 , 	13 , 	11 , 	8 , 	17 , 	38 , 	1 , 	4 , 	4 , 	31 ," 	1,209 ",,,CM line," 	22,051 "," 	1,819 "," 	3,804 ",,,,
WC, 	7 , 	10 , 	7 , 	7 , 	45 , 	8 , 	22 , 	25 , 	42 , 	6 , 	17 , 	93 , 	8 , 	4 , 	6 , 	2 , 	6 , 	12 , 	291 , 	60 , 	7 , 	31 , 	17 , 	55 , 	2 , 	247 , 	114 , 	251 , 	86 , 	17 , 	26 , 	20 , 	12 , 	15 , 	25 , 	1 , 	5 , 	20 , 	58 ," 	1,684 ",,,RM line," 	8,463 "," 	2,942 "," 	2,313 "," 	2,773 ",,,
LF, 	4 , 	5 , 	6 , 	3 , 	22 , 	3 , 	9 , 	11 , 	19 , 	3 , 	9 , 	42 , 	1 , 	2 , 	1 , 	2 , 	2 , 	3 , 	66 , 	17 , 	29 , 	5 , 	9 , 	26 , 	0 , 	136 , 	54 , 	120 , 	38 , 	8 , 	11 , 	6 , 	5 , 	7 , 	13 , 	2 , 	3 , 	2 , 	8 , 	711 ,,,WP line," 	7,912 "," 	1,102 "," 	1,703 ", 	937 ," 	2,228 ",,
OR, 	2 , 	3 , 	6 , 	5 , 	26 , 	4 , 	10 , 	7 , 	15 , 	1 , 	15 , 	53 , 	1 , 	1 , 	1 , 	3 , 	1 , 	2 , 	26 , 	13 , 	18 , 	6 , 	2 , 	17 , 	1 , 	129 , 	62 , 	116 , 	41 , 	8 , 	11 , 	5 , 	4 , 	6 , 	9 , 	0 , 	1 , 	2 , 	5 , 	638 ,,,FT/ED line," 	12,144 "," 	3,505 "," 	2,827 "," 	3,695 "," 	1,887 "," 	8,142 "," 	100,044 "
RR, 	14 , 	13 , 	16 , 	12 , 	21 , 	10 , 	15 , 	18 , 	50 , 	9 , 	23 , 	70 , 	10 , 	8 , 	4 , 	0 , 	3 , 	10 , 	30 , 	22 , 	44 , 	19 , 	15 , 	4 , 	4 , 	256 , 	154 , 	333 , 	171 , 	41 , 	32 , 	19 , 	6 , 	18 , 	20 , 	1 , 	4 , 	3 , 	12 ," 	1,513 ",,,,,,,,,,
OW, 	21 , 	20 , 	3 , 	6 , 	29 , 	15 , 	30 , 	11 , 	33 , 	14 , 	60 , 	60 , 	10 , 	15 , 	8 , 	2 , 	5 , 	6 , 	5 , 	2 , 	2 , 	1 , 	2 , 	5 , 	2 , 	192 , 	105 , 	304 , 	118 , 	43 , 	44 , 	10 , 	9 , 	4 , 	6 , 	2 , 	10 , 	0 , 	11 ," 	1,228 ",,,,,,,,,,
EM, 	71 , 	205 , 	103 , 	165 , 	350 , 	119 , 	179 , 	125 , 	258 , 	123 , 	175 , 	287 , 	131 , 	128 , 	73 , 	49 , 	97 , 	216 , 	156 , 	226 , 	254 , 	146 , 	131 , 	255 , 	210 , 	53 , 	44 , 	151 , 	68 , 	283 , 	329 , 	164 , 	208 , 	147 , 	121 , 	94 , 	576 , 	61 , 	156 ," 	6,687 ",,,,,,,,,,
MT, 	97 , 	143 , 	86 , 	126 , 	239 , 	88 , 	122 , 	91 , 	249 , 	111 , 	161 , 	169 , 	97 , 	92 , 	39 , 	27 , 	56 , 	126 , 	76 , 	99 , 	110 , 	48 , 	66 , 	130 , 	119 , 	95 , 	91 , 	109 , 	207 , 	256 , 	326 , 	279 , 	725 , 	179 , 	133 , 	51 , 	169 , 	31 , 	73 ," 	5,491 ",,,,,,,,,,
PL, 	137 , 	324 , 	160 , 	208 , 	768 , 	207 , 	355 , 	220 , 	545 , 	272 , 	426 , 	400 , 	203 , 	183 , 	96 , 	85 , 	120 , 	356 , 	177 , 	229 , 	259 , 	128 , 	141 , 	353 , 	390 , 	123 , 	47 , 	144 , 	131 ," 	1,096 "," 	1,368 ", 	791 ," 	1,230 ", 	717 , 	555 , 	97 , 	429 , 	53 , 	164 ," 	13,689 ",,,,,,,,,,
CC, 	51 , 	94 , 	51 , 	87 , 	292 , 	103 , 	177 , 	113 , 	207 , 	97 , 	136 , 	171 , 	62 , 	58 , 	39 , 	27 , 	35 , 	89 , 	72 , 	73 , 	85 , 	29 , 	40 , 	140 , 	130 , 	53 , 	33 , 	122 , 	70 , 	523 , 	676 , 	240 , 	529 , 	229 , 	220 , 	41 , 	133 , 	18 , 	58 ," 	5,403 ",,,,,,,,,,
16, 	59 , 	42 , 	20 , 	35 , 	116 , 	59 , 	82 , 	43 , 	70 , 	35 , 	85 , 	95 , 	20 , 	14 , 	14 , 	9 , 	14 , 	25 , 	28 , 	13 , 	22 , 	8 , 	9 , 	53 , 	45 , 	201 , 	218 , 	955 , 	482 , 	45 , 	180 , 	127 , 	274 , 	107 , 	95 , 	3 , 	28 , 	5 , 	25 ," 	3,761 ",,,,,,,,,,
24, 	80 , 	63 , 	20 , 	33 , 	91 , 	50 , 	67 , 	33 , 	62 , 	46 , 	111 , 	113 , 	30 , 	28 , 	20 , 	17 , 	10 , 	17 , 	42 , 	15 , 	26 , 	10 , 	7 , 	43 , 	48 , 	283 , 	288 ," 	1,320 ", 	631 , 	183 , 	61 , 	127 , 	291 , 	158 , 	148 , 	10 , 	32 , 	7 , 	50 ," 	4,671 ",,,,,,,,,,
GP, 	14 , 	22 , 	10 , 	11 , 	37 , 	10 , 	19 , 	12 , 	26 , 	17 , 	22 , 	73 , 	10 , 	11 , 	8 , 	4 , 	8 , 	14 , 	15 , 	13 , 	17 , 	7 , 	5 , 	21 , 	13 , 	162 , 	158 , 	872 , 	221 , 	115 , 	103 , 	22 , 	40 , 	24 , 	52 , 	6 , 	20 , 	4 , 	22 ," 	2,238 ",,,,,,,,,,
BP, 	24 , 	30 , 	6 , 	8 , 	25 , 	11 , 	20 , 	12 , 	47 , 	19 , 	38 , 	44 , 	13 , 	14 , 	11 , 	8 , 	9 , 	11 , 	23 , 	10 , 	9 , 	5 , 	4 , 	11 , 	19 , 	208 , 	262 ," 	1,908 ", 	431 , 	262 , 	311 , 	38 , 	50 , 	34 , 	100 , 	5 , 	14 , 	6 , 	29 ," 	4,091 ",,,,,,,,,,
DC, 	16 , 	26 , 	6 , 	8 , 	40 , 	13 , 	19 , 	12 , 	36 , 	14 , 	32 , 	75 , 	16 , 	15 , 	14 , 	11 , 	12 , 	25 , 	27 , 	14 , 	12 , 	9 , 	5 , 	11 , 	9 , 	154 , 	127 , 	660 , 	196 , 	111 , 	163 , 	28 , 	44 , 	20 , 	42 , 	10 , 	37 , 	7 , 	30 ," 	2,101 ",,,,,,,,,,
CM, 	17 , 	30 , 	10 , 	11 , 	42 , 	12 , 	19 , 	14 , 	52 , 	12 , 	23 , 	60 , 	11 , 	11 , 	7 , 	7 , 	9 , 	14 , 	29 , 	23 , 	24 , 	10 , 	7 , 	12 , 	8 , 	125 , 	111 , 	555 , 	200 , 	90 , 	156 , 	53 , 	103 , 	34 , 	10 , 	3 , 	21 , 	11 , 	44 ," 	1,989 ",,,,,,,,,,
CV, 	3 , 	3 , 	2 , 	4 , 	13 , 	5 , 	4 , 	3 , 	7 , 	20 , 	25 , 	102 , 	19 , 	36 , 	16 , 	5 , 	5 , 	15 , 	4 , 	2 , 	1 , 	1 , 	0 , 	2 , 	4 , 	90 , 	48 , 	111 , 	45 , 	9 , 	10 , 	7 , 	6 , 	8 , 	8 , 	4 , 	55 , 	0 , 	4 , 	704 ,,,,,,,,,,
ED, 	7 , 	10 , 	7 , 	9 , 	37 , 	12 , 	20 , 	11 , 	23 , 	32 , 	70 , 	508 , 	38 , 	96 , 	31 , 	18 , 	19 , 	39 , 	7 , 	4 , 	4 , 	2 , 	1 , 	4 , 	8 , 	517 , 	154 , 	409 , 	125 , 	24 , 	27 , 	17 , 	15 , 	32 , 	32 , 	49 , 	17 , 	1 , 	4 ," 	2,438 ",,,,,,,,,,
NC, 	3 , 	2 , 	1 , 	1 , 	5 , 	2 , 	4 , 	3 , 	10 , 	1 , 	6 , 	27 , 	3 , 	0 , 	4 , 	2 , 	1 , 	2 , 	18 , 	5 , 	17 , 	2 , 	2 , 	4 , 	1 , 	63 , 	32 , 	53 , 	18 , 	6 , 	7 , 	6 , 	6 , 	4 , 	8 , 	1 , 	1 , 	3 , 	30 , 	364 ,,,,,,,,,,
WP, 	18 , 	18 , 	6 , 	5 , 	17 , 	10 , 	43 , 	13 , 	45 , 	6 , 	26 , 	97 , 	13 , 	12 , 	14 , 	8 , 	10 , 	24 , 	162 , 	36 , 	55 , 	10 , 	8 , 	21 , 	10 , 	134 , 	59 , 	155 , 	67 , 	36 , 	46 , 	22 , 	30 , 	37 , 	41 , 	1 , 	5 , 	27 , 	13 ," 	1,361 ",,,,,,,,,,
Entries," 	1,720 "," 	2,041 "," 	1,128 "," 	1,214 "," 	4,147 "," 	1,661 "," 	2,019 "," 	1,353 "," 	3,130 "," 	1,500 "," 	3,410 "," 	5,104 "," 	1,527 "," 	1,769 "," 	1,315 ", 	761 ," 	1,075 "," 	2,226 "," 	1,671 "," 	1,195 "," 	1,592 ", 	681 , 	632 ," 	1,479 "," 	1,356 "," 	6,518 "," 	4,044 "," 	14,009 "," 	5,567 "," 	4,045 "," 	4,812 "," 	2,307 "," 	3,967 "," 	2,240 "," 	2,097 ", 	632 ," 	2,432 ", 	347 ," 	1,321 "," 	100,044 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
