Exit stations,Entry stations->,,SUNDAY,,,Apr 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
CL, 	79 , 	180 , 	119 , 	95 , 	193 , 	118 , 	163 , 	143 , 	186 , 	158 , 	195 , 	13 , 	189 , 	245 , 	190 , 	100 , 	161 , 	410 , 	87 , 	115 , 	117 , 	76 , 	60 , 	87 , 	76 , 	342 , 	207 , 	526 , 	283 , 	127 , 	111 , 	74 , 	64 , 	127 , 	17 , 	128 , 	523 , 	40 , 	126 , 	26 , 	23 , 	46 , 	38 , 	183 ," 	6,561 ",,,CM line," 	12,608 "," 	1,956 "," 	4,783 "," 	1,588 "," 	1,057 "," 	1,794 "," 	2,073 "," 	25,858 "
SL, 	20 , 	29 , 	12 , 	19 , 	52 , 	30 , 	36 , 	38 , 	66 , 	93 , 	110 , 	204 , 	7 , 	81 , 	65 , 	37 , 	25 , 	37 , 	13 , 	6 , 	13 , 	4 , 	4 , 	8 , 	29 , 	154 , 	100 , 	325 , 	119 , 	41 , 	47 , 	14 , 	20 , 	26 , 	6 , 	26 , 	26 , 	4 , 	17 , 	5 , 	6 , 	29 , 	8 , 	21 ," 	2,025 ",,,RM line," 	5,814 "," 	1,976 "," 	1,660 "," 	2,969 ", 	653 ," 	2,436 ", 	701 ," 	16,207 "
BF, 	24 , 	29 , 	10 , 	18 , 	75 , 	26 , 	43 , 	38 , 	86 , 	95 , 	189 , 	245 , 	78 , 	10 , 	104 , 	52 , 	64 , 	100 , 	19 , 	5 , 	11 , 	5 , 	3 , 	11 , 	25 , 	143 , 	111 , 	318 , 	100 , 	41 , 	30 , 	14 , 	25 , 	22 , 	12 , 	35 , 	69 , 	3 , 	20 , 	3 , 	9 , 	14 , 	8 , 	80 ," 	2,417 ",,,WP line," 	5,735 ", 	949 ," 	1,078 ", 	737 ," 	2,454 "," 	1,348 ", 	898 ," 	13,199 "
HY, 	20 , 	27 , 	10 , 	9 , 	56 , 	20 , 	40 , 	33 , 	57 , 	47 , 	104 , 	192 , 	59 , 	111 , 	10 , 	48 , 	70 , 	103 , 	13 , 	5 , 	13 , 	4 , 	1 , 	6 , 	20 , 	87 , 	58 , 	148 , 	59 , 	25 , 	19 , 	12 , 	16 , 	14 , 	5 , 	17 , 	25 , 	3 , 	24 , 	3 , 	6 , 	13 , 	7 , 	29 ," 	1,642 ",,,FT/ED line," 	7,800 "," 	2,480 "," 	1,825 "," 	2,286 "," 	1,323 "," 	8,508 ", 	548 ," 	24,769 "
SH, 	10 , 	13 , 	9 , 	6 , 	25 , 	14 , 	20 , 	17 , 	27 , 	30 , 	57 , 	103 , 	31 , 	59 , 	45 , 	7 , 	30 , 	77 , 	5 , 	3 , 	2 , 	1 , 	3 , 	5 , 	7 , 	67 , 	48 , 	115 , 	38 , 	21 , 	21 , 	7 , 	11 , 	11 , 	5 , 	16 , 	15 , 	3 , 	13 , 	3 , 	4 , 	8 , 	4 , 	11 ," 	1,021 ",,,SFIA," 	4,501 ", 	365 ," 	1,742 ", 	524 , 	638 , 	427 , 	870 ," 	9,067 "
UC, 	15 , 	18 , 	9 , 	13 , 	51 , 	18 , 	21 , 	20 , 	24 , 	37 , 	36 , 	167 , 	27 , 	73 , 	73 , 	33 , 	12 , 	73 , 	8 , 	4 , 	7 , 	3 , 	2 , 	5 , 	7 , 	112 , 	72 , 	192 , 	63 , 	19 , 	16 , 	7 , 	16 , 	21 , 	3 , 	15 , 	23 , 	2 , 	11 , 	4 , 	5 , 	16 , 	4 , 	11 ," 	1,361 ",,,Entries," 	44,478 "," 	15,039 "," 	25,332 "," 	15,511 "," 	12,439 "," 	24,388 "," 	9,770 "," 	146,956 "
FM, 	18 , 	41 , 	31 , 	25 , 	136 , 	29 , 	37 , 	36 , 	54 , 	64 , 	75 , 	413 , 	46 , 	105 , 	103 , 	72 , 	79 , 	31 , 	20 , 	15 , 	16 , 	7 , 	4 , 	12 , 	15 , 	222 , 	147 , 	361 , 	131 , 	34 , 	28 , 	15 , 	24 , 	26 , 	4 , 	12 , 	41 , 	6 , 	30 , 	3 , 	4 , 	40 , 	4 , 	15 ," 	2,625 ",,,,,,,,,,,
CN, 	17 , 	21 , 	13 , 	13 , 	47 , 	15 , 	39 , 	29 , 	36 , 	7 , 	26 , 	94 , 	10 , 	16 , 	16 , 	6 , 	7 , 	23 , 	10 , 	50 , 	153 , 	54 , 	23 , 	41 , 	10 , 	153 , 	96 , 	244 , 	94 , 	38 , 	36 , 	19 , 	21 , 	21 , 	9 , 	3 , 	7 , 	22 , 	159 , 	12 , 	12 , 	70 , 	14 , 	3 ," 	1,803 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	4 , 	12 , 	8 , 	8 , 	33 , 	9 , 	30 , 	26 , 	34 , 	7 , 	15 , 	122 , 	7 , 	7 , 	6 , 	3 , 	4 , 	16 , 	46 , 	12 , 	75 , 	21 , 	14 , 	55 , 	5 , 	215 , 	137 , 	275 , 	127 , 	33 , 	27 , 	16 , 	12 , 	21 , 	5 , 	2 , 	4 , 	11 , 	53 , 	3 , 	8 , 	121 , 	12 , 	4 ," 	1,662 ",,,Dtwn SF," 	1,634 ",,,,,,,
WC, 	12 , 	24 , 	11 , 	18 , 	56 , 	20 , 	41 , 	37 , 	54 , 	12 , 	23 , 	135 , 	12 , 	11 , 	8 , 	1 , 	8 , 	13 , 	161 , 	71 , 	13 , 	41 , 	23 , 	76 , 	10 , 	289 , 	181 , 	346 , 	195 , 	46 , 	24 , 	20 , 	17 , 	28 , 	10 , 	1 , 	2 , 	23 , 	89 , 	7 , 	5 , 	119 , 	16 , 	4 ," 	2,306 ",,,OAK," 	12,863 ", 	838 ,,,,,,
LF, 	7 , 	9 , 	8 , 	11 , 	36 , 	6 , 	16 , 	18 , 	26 , 	6 , 	11 , 	74 , 	4 , 	5 , 	3 , 	1 , 	3 , 	8 , 	57 , 	25 , 	41 , 	8 , 	11 , 	49 , 	3 , 	187 , 	109 , 	197 , 	126 , 	30 , 	23 , 	11 , 	3 , 	9 , 	2 , 	1 , 	1 , 	4 , 	17 , 	3 , 	1 , 	78 , 	8 , 	1 ," 	1,252 ",,,CM line," 	24,808 "," 	4,001 "," 	4,783 ",,,,,
OR, 	4 , 	4 , 	7 , 	6 , 	29 , 	7 , 	20 , 	12 , 	23 , 	1 , 	9 , 	59 , 	6 , 	3 , 	3 , 	2 , 	3 , 	6 , 	21 , 	19 , 	21 , 	12 , 	3 , 	48 , 	2 , 	149 , 	83 , 	157 , 	86 , 	21 , 	17 , 	9 , 	7 , 	8 , 	2 , 	3 , 	2 , 	2 , 	9 , 	3 , 	1 , 	74 , 	5 , 	1 , 	962 ,,,RM line," 	11,376 "," 	3,820 "," 	3,247 "," 	2,969 ",,,,
RR, 	13 , 	15 , 	24 , 	14 , 	30 , 	15 , 	45 , 	70 , 	58 , 	17 , 	26 , 	97 , 	6 , 	10 , 	10 , 	4 , 	6 , 	11 , 	35 , 	53 , 	74 , 	52 , 	50 , 	11 , 	19 , 	317 , 	231 , 	428 , 	315 , 	152 , 	95 , 	24 , 	15 , 	15 , 	5 , 	3 , 	6 , 	8 , 	19 , 	3 , 	3 , 	135 , 	23 , 	3 ," 	2,559 ",,,WP line," 	11,211 "," 	1,788 "," 	2,135 "," 	1,390 "," 	2,454 ",,,
OW, 	21 , 	19 , 	7 , 	7 , 	65 , 	29 , 	47 , 	34 , 	61 , 	25 , 	61 , 	79 , 	21 , 	29 , 	13 , 	9 , 	8 , 	10 , 	6 , 	6 , 	9 , 	3 , 	2 , 	12 , 	14 , 	377 , 	304 , 	661 , 	293 , 	194 , 	117 , 	23 , 	34 , 	20 , 	6 , 	7 , 	9 , 	3 , 	19 , 	7 , 	6 , 	45 , 	12 , 	6 ," 	2,732 ",,,FT/ED line," 	15,322 "," 	4,833 "," 	3,619 "," 	4,722 "," 	2,671 "," 	8,508 ",,
EM, 	103 , 	230 , 	174 , 	253 , 	495 , 	212 , 	358 , 	273 , 	321 , 	220 , 	248 , 	365 , 	161 , 	169 , 	94 , 	66 , 	130 , 	262 , 	173 , 	263 , 	328 , 	207 , 	168 , 	336 , 	446 , 	77 , 	34 , 	202 , 	119 , 	364 , 	449 , 	263 , 	365 , 	261 , 	72 , 	129 , 	624 , 	95 , 	195 , 	67 , 	81 , 	374 , 	183 , 	154 ," 	10,157 ",,,SFIA," 	8,698 ", 	848 ," 	3,815 "," 	1,226 "," 	1,536 ", 	975 , 	870 ," 	146,956 "
MT, 	86 , 	188 , 	121 , 	208 , 	346 , 	168 , 	278 , 	246 , 	269 , 	231 , 	229 , 	236 , 	127 , 	145 , 	65 , 	54 , 	85 , 	167 , 	133 , 	159 , 	173 , 	115 , 	84 , 	235 , 	334 , 	28 , 	50 , 	54 , 	76 , 	445 , 	478 , 	346 , 	798 , 	273 , 	100 , 	72 , 	219 , 	60 , 	136 , 	82 , 	76 , 	333 , 	146 , 	65 ," 	8,314 ",,,,,,,,,,,
PL, 	169 , 	366 , 	201 , 	259 , 	648 , 	240 , 	420 , 	345 , 	453 , 	399 , 	467 , 	435 , 	265 , 	269 , 	118 , 	89 , 	151 , 	277 , 	190 , 	220 , 	277 , 	162 , 	130 , 	344 , 	622 , 	232 , 	46 , 	127 , 	187 ," 	1,193 "," 	1,317 ", 	742 ," 	1,364 ", 	805 , 	273 , 	141 , 	424 , 	83 , 	251 , 	207 , 	207 ," 	1,098 ", 	400 , 	126 ," 	16,731 ",,,,,,,,,,,
CC, 	68 , 	141 , 	125 , 	216 , 	354 , 	195 , 	321 , 	219 , 	215 , 	216 , 	278 , 	235 , 	99 , 	86 , 	49 , 	44 , 	60 , 	131 , 	75 , 	116 , 	175 , 	126 , 	87 , 	249 , 	291 , 	103 , 	64 , 	168 , 	72 , 	460 , 	599 , 	311 , 	502 , 	303 , 	122 , 	73 , 	189 , 	42 , 	94 , 	86 , 	125 , 	489 , 	245 , 	77 ," 	8,287 ",,,,,,,,,,,
16, 	52 , 	61 , 	50 , 	102 , 	204 , 	142 , 	236 , 	185 , 	140 , 	138 , 	126 , 	129 , 	40 , 	37 , 	28 , 	17 , 	17 , 	35 , 	34 , 	31 , 	40 , 	27 , 	22 , 	141 , 	172 , 	360 , 	367 ," 	1,301 ", 	522 , 	43 , 	224 , 	264 , 	369 , 	188 , 	78 , 	27 , 	61 , 	10 , 	26 , 	49 , 	88 , 	230 , 	129 , 	17 ," 	6,557 ",,,,,,,,,,,
24, 	71 , 	69 , 	37 , 	72 , 	138 , 	92 , 	153 , 	130 , 	103 , 	107 , 	126 , 	125 , 	45 , 	26 , 	21 , 	14 , 	14 , 	26 , 	32 , 	27 , 	31 , 	23 , 	19 , 	98 , 	121 , 	417 , 	408 ," 	1,496 ", 	705 , 	229 , 	58 , 	238 , 	371 , 	185 , 	83 , 	21 , 	48 , 	12 , 	40 , 	55 , 	112 , 	206 , 	132 , 	13 ," 	6,540 ",,,,,,,,,,,
GP, 	19 , 	25 , 	16 , 	21 , 	51 , 	19 , 	36 , 	27 , 	27 , 	20 , 	29 , 	79 , 	14 , 	11 , 	7 , 	6 , 	9 , 	17 , 	19 , 	16 , 	20 , 	9 , 	8 , 	27 , 	28 , 	266 , 	244 , 	903 , 	286 , 	236 , 	261 , 	34 , 	63 , 	44 , 	36 , 	4 , 	18 , 	5 , 	24 , 	21 , 	48 , 	100 , 	56 , 	7 ," 	3,214 ",,,,,,,,,,,
BP, 	35 , 	33 , 	9 , 	18 , 	35 , 	22 , 	29 , 	20 , 	46 , 	40 , 	39 , 	52 , 	20 , 	24 , 	15 , 	10 , 	11 , 	23 , 	20 , 	11 , 	22 , 	6 , 	6 , 	14 , 	27 , 	365 , 	359 ," 	1,835 ", 	440 , 	340 , 	328 , 	62 , 	49 , 	55 , 	62 , 	7 , 	19 , 	6 , 	28 , 	32 , 	106 , 	87 , 	62 , 	6 ," 	4,831 ",,,,,,,,,,,
DC, 	23 , 	34 , 	9 , 	12 , 	53 , 	17 , 	22 , 	25 , 	31 , 	29 , 	29 , 	131 , 	24 , 	25 , 	12 , 	11 , 	20 , 	31 , 	19 , 	24 , 	29 , 	11 , 	9 , 	20 , 	25 , 	239 , 	249 , 	927 , 	302 , 	217 , 	199 , 	51 , 	61 , 	22 , 	34 , 	13 , 	45 , 	12 , 	41 , 	26 , 	106 , 	165 , 	105 , 	12 ," 	3,493 ",,,,,,,,,,,
CM, 	8 , 	15 , 	4 , 	7 , 	12 , 	3 , 	9 , 	9 , 	14 , 	4 , 	9 , 	16 , 	4 , 	10 , 	4 , 	6 , 	3 , 	5 , 	6 , 	6 , 	7 , 	2 , 	2 , 	4 , 	7 , 	73 , 	79 , 	331 , 	136 , 	69 , 	85 , 	41 , 	73 , 	28 , 	5 , 	2 , 	7 , 	3 , 	15 , 	11 , 	43 , 	72 , 	34 , 	1 ," 	1,279 ",,,,,,,,,,,
CV, 	6 , 	6 , 	5 , 	5 , 	30 , 	5 , 	9 , 	7 , 	15 , 	45 , 	44 , 	131 , 	27 , 	49 , 	21 , 	12 , 	14 , 	12 , 	4 , 	2 , 	2 , 	2 , 	-   , 	2 , 	8 , 	114 , 	76 , 	172 , 	75 , 	23 , 	19 , 	5 , 	6 , 	12 , 	1 , 	4 , 	50 , 	2 , 	3 , 	2 , 	3 , 	17 , 	3 , 	75 ," 	1,121 ",,,,,,,,,,,
ED, 	7 , 	11 , 	6 , 	7 , 	40 , 	11 , 	15 , 	13 , 	20 , 	64 , 	62 , 	522 , 	26 , 	71 , 	27 , 	16 , 	24 , 	39 , 	6 , 	6 , 	7 , 	0 , 	1 , 	6 , 	8 , 	558 , 	221 , 	503 , 	196 , 	57 , 	45 , 	27 , 	22 , 	40 , 	5 , 	51 , 	21 , 	2 , 	7 , 	6 , 	5 , 	91 , 	8 , 	18 ," 	2,893 ",,,,,,,,,,,
NC, 	2 , 	2 , 	2 , 	2 , 	11 , 	1 , 	9 , 	7 , 	13 , 	3 , 	4 , 	43 , 	3 , 	3 , 	1 , 	2 , 	2 , 	6 , 	24 , 	8 , 	22 , 	3 , 	1 , 	7 , 	2 , 	79 , 	58 , 	95 , 	46 , 	9 , 	7 , 	4 , 	7 , 	9 , 	2 , 	2 , 	3 , 	5 , 	29 , 	2 , 	3 , 	30 , 	3 , 	1 , 	570 ,,,,,,,,,,,
WP, 	35 , 	31 , 	10 , 	12 , 	30 , 	21 , 	84 , 	39 , 	52 , 	11 , 	48 , 	124 , 	24 , 	21 , 	18 , 	14 , 	11 , 	30 , 	180 , 	50 , 	94 , 	15 , 	13 , 	28 , 	22 , 	178 , 	112 , 	312 , 	121 , 	39 , 	42 , 	27 , 	31 , 	35 , 	20 , 	5 , 	4 , 	25 , 	12 , 	21 , 	15 , 	74 , 	16 , 	4 ," 	2,106 ",,,,,,,,,,,
SS, 	9 , 	8 , 	2 , 	4 , 	9 , 	3 , 	3 , 	3 , 	5 , 	4 , 	8 , 	22 , 	6 , 	2 , 	4 , 	3 , 	3 , 	3 , 	8 , 	7 , 	7 , 	3 , 	2 , 	3 , 	5 , 	62 , 	75 , 	238 , 	93 , 	49 , 	54 , 	17 , 	36 , 	25 , 	8 , 	3 , 	8 , 	4 , 	18 , 	6 , 	31 , 	32 , 	16 , 	2 , 	910 ,,,,,,,,,,,
SB, 	10 , 	16 , 	3 , 	5 , 	10 , 	3 , 	12 , 	8 , 	12 , 	7 , 	12 , 	24 , 	8 , 	7 , 	9 , 	3 , 	5 , 	4 , 	11 , 	8 , 	6 , 	1 , 	1 , 	4 , 	7 , 	78 , 	63 , 	253 , 	121 , 	79 , 	121 , 	49 , 	110 , 	96 , 	53 , 	3 , 	5 , 	5 , 	20 , 	28 , 	8 , 	42 , 	36 , 	2 ," 	1,363 ",,,,,,,,,,,
SO, 	13 , 	39 , 	36 , 	48 , 	123 , 	30 , 	50 , 	32 , 	72 , 	19 , 	20 , 	34 , 	15 , 	14 , 	3 , 	5 , 	7 , 	28 , 	50 , 	75 , 	84 , 	43 , 	42 , 	76 , 	40 , 	349 , 	326 ," 	1,387 ", 	421 , 	158 , 	136 , 	50 , 	51 , 	93 , 	54 , 	8 , 	63 , 	29 , 	48 , 	18 , 	28 , 	34 , 	164 , 	18 ," 	4,425 ",,,,,,,,,,,
MB, 	11 , 	17 , 	15 , 	16 , 	78 , 	17 , 	23 , 	18 , 	30 , 	7 , 	15 , 	35 , 	8 , 	6 , 	5 , 	2 , 	4 , 	4 , 	13 , 	13 , 	13 , 	8 , 	7 , 	18 , 	12 , 	177 , 	147 , 	484 , 	227 , 	129 , 	116 , 	61 , 	71 , 	101 , 	27 , 	3 , 	11 , 	4 , 	12 , 	16 , 	36 , 	365 , 	12 , 	3 ," 	2,393 ",,,,,,,,,,,
WD, 	3 , 	7 , 	6 , 	4 , 	15 , 	8 , 	6 , 	6 , 	6 , 	28 , 	39 , 	193 , 	27 , 	71 , 	30 , 	12 , 	10 , 	15 , 	3 , 	3 , 	3 , 	1 , 	0 , 	5 , 	5 , 	150 , 	65 , 	176 , 	68 , 	19 , 	9 , 	8 , 	7 , 	10 , 	2 , 	79 , 	19 , 	1 , 	4 , 	2 , 	2 , 	38 , 	3 , 	10 ," 	1,174 ",,,,,,,,,,,
Entries," 	1,643 "," 	2,512 "," 	1,804 "," 	2,043 "," 	5,156 "," 	2,397 "," 	3,438 "," 	2,811 "," 	3,414 "," 	2,614 "," 	3,528 "," 	6,657 "," 	1,903 "," 	2,432 "," 	1,582 ", 	965 ," 	1,303 "," 	2,611 "," 	1,749 "," 	1,606 "," 	2,185 "," 	1,183 ", 	917 ," 	2,316 "," 	2,814 "," 	9,165 "," 	6,917 "," 	19,961 "," 	8,894 "," 	6,481 "," 	6,255 "," 	3,169 "," 	4,988 "," 	3,274 "," 	1,219 "," 	1,068 "," 	2,835 ", 	581 ," 	1,921 ", 	877 ," 	1,305 "," 	5,479 "," 	2,154 "," 	1,096 "," 	149,216 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
