Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Aug 04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	82 , 	92 , 	51 , 	177 , 	87 , 	69 , 	40 , 	72 , 	15 , 	93 , 	88 , 	19 , 	23 , 	23 , 	10 , 	8 , 	26 , 	20 , 	8 , 	16 , 	5 , 	7 , 	13 , 	19 , 	77 , 	78 , 	215 , 	105 , 	83 , 	129 , 	20 , 	37 , 	15 , 	11 , 	5 , 	9 , 	6 , 	23 , 	4 , 	2 , 	9 , 	7 ," 	1,902 ",,,Eastbay," 	41,687 ",,SF CBD," 	88,193 ",60.7%,,,
EN, 	100 , 	11 , 	86 , 	55 , 	346 , 	109 , 	104 , 	51 , 	160 , 	31 , 	98 , 	305 , 	32 , 	35 , 	31 , 	17 , 	22 , 	44 , 	26 , 	9 , 	23 , 	6 , 	8 , 	20 , 	23 , 	230 , 	218 , 	570 , 	198 , 	69 , 	111 , 	32 , 	74 , 	46 , 	18 , 	6 , 	15 , 	7 , 	32 , 	10 , 	6 , 	43 , 	13 ," 	3,443 ",,,Westbay," 	43,970 ",,non-CBD," 	60,059 ",41.4%,,,
EP, 	105 , 	67 , 	5 , 	35 , 	295 , 	64 , 	46 , 	42 , 	97 , 	29 , 	29 , 	132 , 	11 , 	15 , 	10 , 	5 , 	10 , 	20 , 	18 , 	9 , 	15 , 	6 , 	3 , 	15 , 	6 , 	134 , 	124 , 	282 , 	104 , 	28 , 	29 , 	16 , 	7 , 	12 , 	4 , 	4 , 	9 , 	3 , 	5 , 	1 , 	1 , 	35 , 	11 ," 	1,892 ",,,Transbay," 	65,866 ",,,,,,,
NB, 	60 , 	49 , 	39 , 	7 , 	101 , 	38 , 	44 , 	40 , 	76 , 	26 , 	43 , 	109 , 	16 , 	15 , 	12 , 	12 , 	6 , 	18 , 	10 , 	8 , 	13 , 	6 , 	4 , 	12 , 	7 , 	192 , 	152 , 	292 , 	140 , 	66 , 	47 , 	21 , 	9 , 	12 , 	4 , 	3 , 	10 , 	1 , 	13 , 	1 , 	2 , 	43 , 	10 ," 	1,781 ",,,SFO Ext," 	11,510 ",,,,,,,
BK, 	180 , 	348 , 	309 , 	104 , 	17 , 	217 , 	167 , 	165 , 	277 , 	92 , 	131 , 	254 , 	61 , 	56 , 	46 , 	22 , 	52 , 	128 , 	36 , 	46 , 	65 , 	31 , 	32 , 	30 , 	33 , 	379 , 	292 , 	930 , 	368 , 	122 , 	119 , 	38 , 	33 , 	42 , 	13 , 	18 , 	45 , 	4 , 	25 , 	11 , 	8 , 	72 , 	47 ," 	5,458 ",,,Extensions," 	18,769 ",,,,,,,
AS, 	86 , 	106 , 	65 , 	41 , 	165 , 	8 , 	73 , 	70 , 	117 , 	43 , 	68 , 	113 , 	28 , 	27 , 	21 , 	13 , 	16 , 	36 , 	14 , 	10 , 	16 , 	7 , 	5 , 	10 , 	29 , 	141 , 	121 , 	259 , 	160 , 	90 , 	80 , 	18 , 	20 , 	12 , 	4 , 	6 , 	13 , 	2 , 	14 , 	3 , 	3 , 	21 , 	10 ," 	2,157 ",,,,,,,,,,,
MA, 	81 , 	90 , 	46 , 	41 , 	169 , 	79 , 	8 , 	38 , 	77 , 	23 , 	78 , 	169 , 	40 , 	55 , 	41 , 	23 , 	17 , 	48 , 	37 , 	28 , 	29 , 	12 , 	12 , 	25 , 	30 , 	228 , 	215 , 	482 , 	262 , 	124 , 	102 , 	28 , 	29 , 	23 , 	6 , 	6 , 	25 , 	6 , 	50 , 	5 , 	3 , 	28 , 	13 ," 	2,923 ",,,,,,,,,,,
19, 	52 , 	64 , 	41 , 	43 , 	149 , 	78 , 	39 , 	4 , 	15 , 	11 , 	51 , 	92 , 	35 , 	42 , 	31 , 	22 , 	25 , 	38 , 	30 , 	26 , 	35 , 	14 , 	16 , 	33 , 	26 , 	111 , 	118 , 	254 , 	172 , 	62 , 	61 , 	19 , 	22 , 	20 , 	12 , 	7 , 	14 , 	9 , 	31 , 	7 , 	5 , 	16 , 	11 ," 	1,958 ",,,,,,,,,,,
12, 	68 , 	159 , 	92 , 	72 , 	284 , 	107 , 	84 , 	16 , 	11 , 	22 , 	109 , 	183 , 	113 , 	135 , 	70 , 	42 , 	72 , 	131 , 	49 , 	55 , 	78 , 	26 , 	27 , 	49 , 	64 , 	276 , 	270 , 	633 , 	228 , 	88 , 	81 , 	46 , 	61 , 	55 , 	27 , 	13 , 	35 , 	17 , 	62 , 	12 , 	9 , 	43 , 	29 ," 	4,101 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	18 , 	25 , 	28 , 	24 , 	86 , 	42 , 	21 , 	11 , 	23 , 	5 , 	60 , 	182 , 	122 , 	118 , 	49 , 	30 , 	55 , 	63 , 	10 , 	7 , 	9 , 	2 , 	4 , 	14 , 	16 , 	159 , 	164 , 	382 , 	158 , 	68 , 	52 , 	19 , 	28 , 	18 , 	3 , 	51 , 	72 , 	4 , 	16 , 	2 , 	2 , 	12 , 	6 ," 	2,232 ",,,Dtwn SF," 	1,769 "," 	5,537 "," 	14,845 "," 	5,881 "," 	6,017 "," 	8,926 "," 	3,035 "," 	42,974 "
FV, 	81 , 	107 , 	36 , 	42 , 	124 , 	76 , 	87 , 	63 , 	110 , 	55 , 	12 , 	265 , 	169 , 	229 , 	139 , 	57 , 	61 , 	88 , 	35 , 	24 , 	30 , 	12 , 	25 , 	23 , 	83 , 	225 , 	185 , 	487 , 	190 , 	104 , 	140 , 	32 , 	46 , 	38 , 	11 , 	32 , 	90 , 	7 , 	40 , 	5 , 	9 , 	26 , 	11 ," 	3,706 ",,,OAK," 	5,324 ", 	676 ," 	1,275 "," 	2,043 ", 	866 ," 	2,829 ", 	222 ," 	13,012 "
CL, 	85 , 	300 , 	128 , 	120 , 	219 , 	117 , 	170 , 	96 , 	174 , 	165 , 	257 , 	9 , 	361 , 	403 , 	229 , 	151 , 	251 , 	564 , 	143 , 	174 , 	167 , 	93 , 	92 , 	105 , 	76 , 	330 , 	221 , 	580 , 	301 , 	100 , 	121 , 	64 , 	55 , 	69 , 	24 , 	236 ," 	1,230 ", 	81 , 	166 , 	18 , 	16 , 	42 , 	32 ," 	8,328 ",,,CM line," 	14,104 "," 	1,285 "," 	4,697 "," 	1,455 "," 	1,049 "," 	1,736 "," 	1,176 "," 	24,326 "
SL, 	21 , 	34 , 	11 , 	15 , 	67 , 	26 , 	37 , 	36 , 	123 , 	111 , 	157 , 	376 , 	8 , 	104 , 	90 , 	40 , 	46 , 	52 , 	15 , 	7 , 	11 , 	4 , 	5 , 	13 , 	21 , 	144 , 	113 , 	315 , 	107 , 	37 , 	42 , 	17 , 	24 , 	20 , 	9 , 	20 , 	44 , 	2 , 	18 , 	3 , 	6 , 	13 , 	7 ," 	2,365 ",,,RM line," 	5,758 "," 	2,057 "," 	1,485 "," 	3,710 ", 	710 ," 	2,544 ", 	370 ," 	16,264 "
BF, 	20 , 	32 , 	16 , 	13 , 	61 , 	28 , 	54 , 	47 , 	118 , 	117 , 	217 , 	390 , 	109 , 	7 , 	98 , 	88 , 	75 , 	116 , 	14 , 	8 , 	13 , 	4 , 	4 , 	11 , 	30 , 	121 , 	114 , 	279 , 	86 , 	27 , 	45 , 	13 , 	25 , 	17 , 	6 , 	45 , 	141 , 	2 , 	15 , 	5 , 	5 , 	10 , 	4 ," 	2,648 ",,,WP line," 	5,723 ", 	916 ," 	1,101 ", 	726 ," 	2,969 "," 	1,633 ", 	529 ," 	13,067 "
