Exit stations,Entry stations->,,WEEKDAY,,,May 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	14 , 	67 , 	63 , 	42 , 	233 , 	54 , 	76 , 	55 , 	69 , 	23 , 	50 , 	44 , 	22 , 	6 , 	17 , 	10 , 	7 , 	9 , 	14 , 	5 , 	13 , 	7 , 	4 , 	14 , 	17 , 	185 , 	161 , 	244 , 	131 , 	100 , 	111 , 	29 , 	28 , 	36 , 	11 , 	3 , 	4 , 	3 , 	8 , 	7 , 	12 , 	34 , 	12 , 	3 , 	8 , 	11 , 	6 , 	7 , 	6 , 	8 ," 	2,105 ",,,,,,,,,,,,,
EN, 	73 , 	15 , 	62 , 	43 , 	357 , 	67 , 	106 , 	146 , 	189 , 	39 , 	69 , 	64 , 	27 , 	22 , 	20 , 	8 , 	17 , 	19 , 	14 , 	9 , 	17 , 	6 , 	7 , 	16 , 	23 , 	396 , 	338 , 	433 , 	301 , 	128 , 	102 , 	40 , 	37 , 	70 , 	9 , 	5 , 	10 , 	4 , 	8 , 	12 , 	18 , 	60 , 	22 , 	8 , 	25 , 	17 , 	10 , 	17 , 	2 , 	7 ," 	3,517 ",,,,,,,,,,,,,
EP, 	68 , 	54 , 	9 , 	28 , 	259 , 	41 , 	67 , 	94 , 	99 , 	27 , 	27 , 	31 , 	18 , 	9 , 	11 , 	3 , 	7 , 	8 , 	9 , 	9 , 	10 , 	5 , 	5 , 	15 , 	6 , 	233 , 	193 , 	160 , 	149 , 	50 , 	41 , 	18 , 	13 , 	26 , 	2 , 	2 , 	2 , 	2 , 	4 , 	5 , 	5 , 	42 , 	11 , 	3 , 	16 , 	6 , 	5 , 	7 , 	3 , 	2 ," 	1,922 ",,,,,,,,,,,,,
NB, 	48 , 	37 , 	27 , 	8 , 	77 , 	32 , 	44 , 	78 , 	80 , 	17 , 	36 , 	30 , 	16 , 	7 , 	10 , 	5 , 	7 , 	9 , 	9 , 	8 , 	8 , 	3 , 	3 , 	6 , 	7 , 	260 , 	196 , 	131 , 	158 , 	70 , 	38 , 	12 , 	16 , 	13 , 	2 , 	2 , 	7 , 	2 , 	3 , 	3 , 	4 , 	58 , 	12 , 	2 , 	18 , 	7 , 	6 , 	8 , 	3 , 	3 ," 	1,646 ",,,,,,,,,,,,,
BK, 	260 , 	379 , 	267 , 	89 , 	31 , 	133 , 	163 , 	190 , 	208 , 	73 , 	124 , 	76 , 	69 , 	51 , 	52 , 	33 , 	53 , 	44 , 	37 , 	31 , 	35 , 	21 , 	19 , 	12 , 	32 , 	327 , 	262 , 	293 , 	239 , 	126 , 	101 , 	57 , 	38 , 	41 , 	14 , 	19 , 	38 , 	6 , 	24 , 	12 , 	11 , 	98 , 	42 , 	14 , 	37 , 	22 , 	37 , 	52 , 	9 , 	21 ," 	4,420 ",,,,,,,,,,,,,
AS, 	54 , 	66 , 	44 , 	30 , 	130 , 	10 , 	41 , 	83 , 	79 , 	26 , 	54 , 	43 , 	20 , 	12 , 	11 , 	9 , 	10 , 	11 , 	8 , 	9 , 	8 , 	4 , 	3 , 	5 , 	14 , 	239 , 	192 , 	156 , 	166 , 	83 , 	48 , 	15 , 	19 , 	12 , 	4 , 	3 , 	7 , 	3 , 	7 , 	3 , 	8 , 	36 , 	12 , 	1 , 	14 , 	8 , 	10 , 	13 , 	2 , 	6 ," 	1,849 ",,,,,,,,,,,,,
MA, 	94 , 	104 , 	58 , 	42 , 	150 , 	40 , 	18 , 	78 , 	92 , 	27 , 	94 , 	77 , 	56 , 	34 , 	37 , 	25 , 	27 , 	29 , 	61 , 	53 , 	61 , 	24 , 	21 , 	33 , 	28 , 	420 , 	314 , 	294 , 	291 , 	170 , 	89 , 	33 , 	38 , 	31 , 	9 , 	6 , 	23 , 	11 , 	46 , 	11 , 	10 , 	64 , 	22 , 	6 , 	17 , 	17 , 	15 , 	21 , 	20 , 	57 ," 	3,401 ",,,,,,,,,,,,,
19, 	55 , 	146 , 	91 , 	82 , 	175 , 	80 , 	80 , 	29 , 	21 , 	14 , 	69 , 	73 , 	81 , 	54 , 	61 , 	39 , 	44 , 	54 , 	75 , 	78 , 	84 , 	50 , 	35 , 	61 , 	34 , 	530 , 	416 , 	367 , 	348 , 	187 , 	134 , 	67 , 	51 , 	58 , 	19 , 	15 , 	48 , 	18 , 	42 , 	21 , 	21 , 	61 , 	33 , 	21 , 	22 , 	30 , 	34 , 	36 , 	14 , 	52 ," 	4,308 ",,,,,,,,,,,,,
12, 	70 , 	177 , 	95 , 	74 , 	175 , 	74 , 	86 , 	17 , 	23 , 	15 , 	64 , 	86 , 	100 , 	87 , 	78 , 	50 , 	71 , 	63 , 	78 , 	96 , 	91 , 	37 , 	33 , 	58 , 	37 , 	433 , 	337 , 	379 , 	290 , 	140 , 	120 , 	64 , 	57 , 	69 , 	30 , 	15 , 	63 , 	21 , 	67 , 	31 , 	29 , 	83 , 	36 , 	20 , 	24 , 	26 , 	31 , 	40 , 	18 , 	66 ," 	4,322 ",,,,,,,,,,,,,
LM, 	21 , 	37 , 	26 , 	18 , 	66 , 	30 , 	29 , 	13 , 	12 , 	10 , 	86 , 	107 , 	162 , 	108 , 	65 , 	57 , 	47 , 	49 , 	11 , 	7 , 	16 , 	5 , 	3 , 	9 , 	17 , 	350 , 	281 , 	278 , 	235 , 	110 , 	74 , 	34 , 	31 , 	31 , 	5 , 	57 , 	83 , 	4 , 	9 , 	7 , 	5 , 	15 , 	6 , 	42 , 	17 , 	36 , 	21 , 	29 , 	7 , 	16 ," 	2,793 ",,,,,,,,,,,,,
FV, 	52 , 	67 , 	26 , 	34 , 	120 , 	54 , 	89 , 	76 , 	69 , 	76 , 	21 , 	128 , 	141 , 	129 , 	104 , 	59 , 	44 , 	50 , 	17 , 	11 , 	19 , 	11 , 	12 , 	21 , 	74 , 	339 , 	282 , 	367 , 	326 , 	151 , 	113 , 	33 , 	46 , 	62 , 	8 , 	32 , 	73 , 	4 , 	7 , 	6 , 	9 , 	28 , 	6 , 	32 , 	9 , 	50 , 	24 , 	29 , 	7 , 	12 ," 	3,561 ",,,,,,,,,,,,,
