Exit stations,Entry stations->,,SATURDAY,,,Sep 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,
CN, 	14 , 	22 , 	8 , 	11 , 	56 , 	13 , 	40 , 	46 , 	45 , 	16 , 	26 , 	62 , 	17 , 	15 , 	14 , 	7 , 	14 , 	14 , 	41 , 	54 , 	127 , 	60 , 	16 , 	46 , 	15 , 	144 , 	104 , 	216 , 	106 , 	43 , 	34 , 	22 , 	26 , 	37 , 	13 , 	3 , 	6 , 	20 , 	90 , 	10 , 	12 , 	75 , 	17 , 	5 , 	21 , 	21 , 	-   , 	-   , 	54 , 	57 ," 	1,930 ",,,,,,,,,,
PH, 	2 , 	6 , 	8 , 	6 , 	37 , 	6 , 	27 , 	29 , 	31 , 	7 , 	8 , 	52 , 	5 , 	4 , 	4 , 	3 , 	3 , 	3 , 	57 , 	33 , 	63 , 	66 , 	11 , 	30 , 	9 , 	183 , 	112 , 	204 , 	100 , 	42 , 	27 , 	13 , 	12 , 	12 , 	6 , 	2 , 	3 , 	12 , 	37 , 	3 , 	7 , 	78 , 	5 , 	1 , 	17 , 	8 , 	-   , 	-   , 	15 , 	24 ," 	1,429 ",,,,,,,,,,
WC, 	8 , 	14 , 	9 , 	8 , 	45 , 	8 , 	36 , 	37 , 	43 , 	8 , 	16 , 	63 , 	9 , 	7 , 	5 , 	3 , 	4 , 	7 , 	145 , 	68 , 	17 , 	76 , 	17 , 	56 , 	6 , 	214 , 	126 , 	189 , 	121 , 	45 , 	28 , 	15 , 	11 , 	21 , 	5 , 	2 , 	2 , 	19 , 	61 , 	5 , 	8 , 	77 , 	12 , 	1 , 	19 , 	8 , 	-   , 	-   , 	25 , 	42 ," 	1,767 ",,,,,,,,,,
LF, 	3 , 	4 , 	8 , 	7 , 	25 , 	3 , 	16 , 	25 , 	20 , 	5 , 	7 , 	25 , 	4 , 	4 , 	5 , 	2 , 	2 , 	2 , 	74 , 	73 , 	73 , 	16 , 	33 , 	44 , 	3 , 	110 , 	60 , 	95 , 	71 , 	21 , 	24 , 	9 , 	6 , 	9 , 	1 , 	2 , 	4 , 	19 , 	17 , 	2 , 	1 , 	43 , 	7 , 	-   , 	9 , 	4 , 	-   , 	-   , 	5 , 	11 ," 	1,008 ",,,,,,,,,,
OR, 	6 , 	7 , 	8 , 	11 , 	72 , 	7 , 	23 , 	53 , 	39 , 	9 , 	11 , 	147 , 	9 , 	7 , 	7 , 	4 , 	2 , 	5 , 	15 , 	11 , 	19 , 	29 , 	16 , 	51 , 	9 , 	414 , 	245 , 	385 , 	253 , 	72 , 	50 , 	24 , 	15 , 	18 , 	5 , 	3 , 	3 , 	3 , 	4 , 	6 , 	5 , 	140 , 	12 , 	1 , 	26 , 	5 , 	-   , 	-   , 	2 , 	3 ," 	2,268 ",,,,,,,,,,
RR, 	14 , 	28 , 	21 , 	14 , 	44 , 	10 , 	39 , 	94 , 	65 , 	14 , 	34 , 	78 , 	13 , 	6 , 	10 , 	4 , 	11 , 	7 , 	35 , 	31 , 	54 , 	36 , 	51 , 	25 , 	21 , 	338 , 	234 , 	388 , 	280 , 	151 , 	101 , 	43 , 	18 , 	23 , 	6 , 	4 , 	5 , 	8 , 	13 , 	5 , 	8 , 	98 , 	20 , 	5 , 	19 , 	7 , 	-   , 	-   , 	6 , 	18 ," 	2,551 ",,,,,,,,,,
OW, 	13 , 	19 , 	10 , 	13 , 	53 , 	19 , 	24 , 	42 , 	43 , 	16 , 	62 , 	78 , 	26 , 	23 , 	18 , 	6 , 	8 , 	11 , 	9 , 	10 , 	7 , 	3 , 	7 , 	21 , 	16 , 	737 , 	510 , 	851 , 	564 , 	308 , 	203 , 	47 , 	48 , 	41 , 	8 , 	11 , 	19 , 	4 , 	11 , 	11 , 	14 , 	95 , 	18 , 	10 , 	7 , 	12 , 	-   , 	-   , 	3 , 	9 ," 	4,091 ",,,,,,,,,,
EM, 	199 , 	397 , 	260 , 	310 , 	745 , 	275 , 	461 , 	519 , 	480 , 	345 , 	416 , 	322 , 	299 , 	263 , 	159 , 	124 , 	220 , 	251 , 	176 , 	232 , 	254 , 	119 , 	515 , 	424 , 	925 , 	118 , 	37 , 	200 , 	160 , 	397 , 	538 , 	340 , 	457 , 	436 , 	124 , 	165 , 	725 , 	56 , 	122 , 	90 , 	115 , 	367 , 	251 , 	259 , 	101 , 	209 , 	-   , 	-   , 	27 , 	108 ," 	14,087 ",,,,,,,,,,
MT, 	162 , 	255 , 	184 , 	173 , 	512 , 	199 , 	323 , 	351 , 	379 , 	286 , 	317 , 	195 , 	251 , 	239 , 	110 , 	78 , 	139 , 	137 , 	119 , 	140 , 	137 , 	76 , 	270 , 	287 , 	655 , 	27 , 	61 , 	52 , 	96 , 	373 , 	448 , 	353 , 	856 , 	412 , 	118 , 	117 , 	296 , 	27 , 	73 , 	107 , 	107 , 	307 , 	179 , 	115 , 	66 , 	130 , 	-   , 	-   , 	18 , 	47 ," 	10,351 ",,,,,,,,,,
PL, 	266 , 	469 , 	246 , 	193 , 	624 , 	224 , 	416 , 	457 , 	500 , 	389 , 	480 , 	334 , 	350 , 	281 , 	158 , 	126 , 	167 , 	198 , 	180 , 	187 , 	168 , 	98 , 	369 , 	357 , 	866 , 	227 , 	47 , 	130 , 	162 ," 	1,097 "," 	1,239 ", 	719 ," 	1,331 "," 	1,006 ", 	308 , 	162 , 	515 , 	53 , 	136 , 	220 , 	237 ," 	1,226 ", 	447 , 	168 , 	113 , 	197 , 	-   , 	-   , 	39 , 	111 ," 	17,990 ",,,,,,,,,,
CC, 	110 , 	196 , 	130 , 	212 , 	465 , 	193 , 	342 , 	388 , 	326 , 	239 , 	294 , 	176 , 	159 , 	134 , 	86 , 	51 , 	89 , 	93 , 	86 , 	104 , 	121 , 	62 , 	253 , 	294 , 	588 , 	135 , 	77 , 	137 , 	73 , 	395 , 	495 , 	290 , 	411 , 	430 , 	133 , 	76 , 	280 , 	26 , 	53 , 	102 , 	120 , 	455 , 	303 , 	101 , 	57 , 	104 , 	-   , 	-   , 	15 , 	38 ," 	9,489 ",,,,,,,,,,
16, 	83 , 	112 , 	65 , 	109 , 	270 , 	142 , 	265 , 	285 , 	198 , 	144 , 	169 , 	126 , 	68 , 	46 , 	38 , 	22 , 	41 , 	41 , 	42 , 	38 , 	47 , 	20 , 	77 , 	168 , 	353 , 	348 , 	338 ," 	1,123 ", 	443 , 	42 , 	165 , 	210 , 	349 , 	271 , 	89 , 	34 , 	81 , 	9 , 	29 , 	63 , 	99 , 	157 , 	177 , 	33 , 	24 , 	53 , 	-   , 	-   , 	5 , 	18 ," 	7,123 ",,,,,,,,,,
24, 	100 , 	111 , 	60 , 	85 , 	214 , 	108 , 	171 , 	241 , 	154 , 	105 , 	165 , 	111 , 	47 , 	48 , 	29 , 	26 , 	18 , 	29 , 	27 , 	30 , 	31 , 	22 , 	52 , 	108 , 	241 , 	453 , 	375 ," 	1,303 ", 	580 , 	154 , 	45 , 	213 , 	324 , 	264 , 	82 , 	25 , 	63 , 	12 , 	36 , 	54 , 	102 , 	125 , 	139 , 	21 , 	21 , 	23 , 	-   , 	-   , 	8 , 	18 ," 	6,765 ",,,,,,,,,,
GP, 	34 , 	35 , 	18 , 	29 , 	102 , 	27 , 	44 , 	64 , 	57 , 	30 , 	36 , 	53 , 	24 , 	20 , 	14 , 	6 , 	13 , 	8 , 	19 , 	13 , 	13 , 	8 , 	26 , 	42 , 	56 , 	288 , 	255 , 	785 , 	259 , 	192 , 	187 , 	25 , 	51 , 	49 , 	32 , 	14 , 	21 , 	5 , 	12 , 	18 , 	48 , 	75 , 	51 , 	10 , 	11 , 	9 , 	-   , 	-   , 	3 , 	8 ," 	3,189 ",,,,,,,,,,
BP, 	40 , 	38 , 	13 , 	17 , 	65 , 	20 , 	31 , 	54 , 	56 , 	29 , 	44 , 	61 , 	27 , 	23 , 	15 , 	6 , 	11 , 	12 , 	15 , 	11 , 	11 , 	6 , 	14 , 	22 , 	49 , 	351 , 	406 ," 	1,593 ", 	365 , 	291 , 	278 , 	47 , 	31 , 	43 , 	41 , 	12 , 	21 , 	3 , 	18 , 	20 , 	74 , 	102 , 	71 , 	6 , 	12 , 	9 , 	-   , 	-   , 	6 , 	11 ," 	4,496 ",,,,,,,,,,
DC, 	31 , 	40 , 	21 , 	20 , 	94 , 	23 , 	32 , 	55 , 	54 , 	41 , 	42 , 	108 , 	27 , 	29 , 	18 , 	13 , 	19 , 	22 , 	25 , 	10 , 	19 , 	8 , 	19 , 	23 , 	47 , 	371 , 	333 ," 	1,141 ", 	406 , 	253 , 	248 , 	49 , 	53 , 	23 , 	21 , 	10 , 	39 , 	5 , 	17 , 	24 , 	79 , 	199 , 	81 , 	15 , 	16 , 	17 , 	-   , 	-   , 	5 , 	16 ," 	4,257 ",,,,,,,,,,
CM, 	8 , 	19 , 	5 , 	4 , 	20 , 	4 , 	6 , 	8 , 	19 , 	4 , 	7 , 	6 , 	4 , 	4 , 	4 , 	5 , 	5 , 	3 , 	7 , 	4 , 	5 , 	1 , 	8 , 	7 , 	11 , 	94 , 	94 , 	344 , 	109 , 	74 , 	75 , 	26 , 	47 , 	23 , 	12 , 	2 , 	2 , 	2 , 	12 , 	9 , 	31 , 	129 , 	38 , 	1 , 	2 , 	3 , 	-   , 	-   , 	2 , 	7 ," 	1,312 ",,,,,,,,,,
CV, 	3 , 	6 , 	4 , 	4 , 	29 , 	6 , 	8 , 	14 , 	14 , 	51 , 	27 , 	146 , 	25 , 	38 , 	15 , 	6 , 	12 , 	13 , 	3 , 	2 , 	2 , 	1 , 	3 , 	4 , 	10 , 	148 , 	85 , 	182 , 	82 , 	35 , 	23 , 	12 , 	11 , 	16 , 	2 , 	4 , 	58 , 	-   , 	1 , 	1 , 	4 , 	16 , 	2 , 	54 , 	7 , 	9 , 	-   , 	-   , 	-   , 	3 ," 	1,199 ",,,,,,,,,,
ED, 	9 , 	10 , 	10 , 	13 , 	96 , 	13 , 	18 , 	28 , 	29 , 	82 , 	71 , 	369 , 	40 , 	63 , 	31 , 	18 , 	26 , 	27 , 	6 , 	3 , 	4 , 	2 , 	2 , 	9 , 	19 , 	606 , 	289 , 	511 , 	273 , 	80 , 	62 , 	27 , 	29 , 	56 , 	5 , 	49 , 	26 , 	1 , 	6 , 	5 , 	7 , 	90 , 	9 , 	34 , 	48 , 	26 , 	-   , 	-   , 	1 , 	3 ," 	3,238 ",,,,,,,,,,
NC, 	2 , 	2 , 	1 , 	1 , 	8 , 	1 , 	6 , 	6 , 	7 , 	3 , 	2 , 	22 , 	3 , 	0 , 	2 , 	0 , 	1 , 	3 , 	22 , 	11 , 	18 , 	13 , 	3 , 	7 , 	3 , 	50 , 	29 , 	60 , 	27 , 	10 , 	8 , 	4 , 	6 , 	8 , 	1 , 	1 , 	1 , 	7 , 	10 , 	2 , 	2 , 	23 , 	3 , 	1 , 	4 , 	2 , 	-   , 	-   , 	7 , 	6 , 	410 ,,,,,,,,,,
WP, 	9 , 	10 , 	4 , 	4 , 	14 , 	5 , 	29 , 	19 , 	24 , 	5 , 	13 , 	31 , 	8 , 	6 , 	8 , 	6 , 	5 , 	2 , 	84 , 	34 , 	56 , 	14 , 	7 , 	14 , 	10 , 	98 , 	61 , 	162 , 	56 , 	34 , 	39 , 	11 , 	19 , 	18 , 	12 , 	2 , 	2 , 	10 , 	16 , 	8 , 	12 , 	54 , 	7 , 	1 , 	13 , 	7 , 	-   , 	-   , 	13 , 	14 ," 	1,083 ",,,,,,,,,,
SS, 	5 , 	8 , 	5 , 	5 , 	19 , 	4 , 	8 , 	9 , 	17 , 	4 , 	8 , 	15 , 	5 , 	5 , 	5 , 	3 , 	2 , 	2 , 	9 , 	4 , 	6 , 	3 , 	8 , 	4 , 	9 , 	80 , 	84 , 	240 , 	101 , 	60 , 	50 , 	22 , 	26 , 	21 , 	7 , 	2 , 	4 , 	1 , 	8 , 	7 , 	23 , 	47 , 	14 , 	1 , 	2 , 	2 , 	-   , 	-   , 	3 , 	5 , 	978 ,,,,,,,,,,
SB, 	7 , 	21 , 	4 , 	6 , 	25 , 	6 , 	9 , 	14 , 	18 , 	8 , 	14 , 	29 , 	7 , 	7 , 	5 , 	6 , 	5 , 	5 , 	11 , 	8 , 	6 , 	1 , 	9 , 	6 , 	13 , 	96 , 	97 , 	255 , 	131 , 	99 , 	104 , 	48 , 	77 , 	88 , 	33 , 	3 , 	7 , 	1 , 	9 , 	24 , 	10 , 	51 , 	27 , 	3 , 	2 , 	2 , 	-   , 	-   , 	3 , 	9 ," 	1,424 ",,,,,,,,,,
SO, 	36 , 	70 , 	41 , 	53 , 	95 , 	37 , 	70 , 	40 , 	74 , 	25 , 	32 , 	20 , 	25 , 	19 , 	13 , 	11 , 	16 , 	13 , 	59 , 	57 , 	53 , 	34 , 	108 , 	73 , 	93 , 	203 , 	198 , 	718 , 	315 , 	128 , 	88 , 	61 , 	97 , 	165 , 	120 , 	8 , 	63 , 	23 , 	56 , 	38 , 	38 , 	47 , 	146 , 	18 , 	23 , 	8 , 	-   , 	-   , 	10 , 	44 ," 	3,775 ",,,,,,,,,,
MB, 	10 , 	21 , 	11 , 	13 , 	92 , 	15 , 	16 , 	36 , 	47 , 	10 , 	10 , 	43 , 	5 , 	6 , 	5 , 	2 , 	3 , 	2 , 	13 , 	9 , 	7 , 	8 , 	15 , 	25 , 	17 , 	175 , 	152 , 	461 , 	260 , 	130 , 	113 , 	53 , 	72 , 	96 , 	26 , 	2 , 	10 , 	2 , 	5 , 	18 , 	20 , 	169 , 	32 , 	3 , 	2 , 	2 , 	-   , 	-   , 	2 , 	7 ," 	2,247 ",,,,,,,,,,
WD, 	4 , 	6 , 	4 , 	3 , 	35 , 	4 , 	11 , 	10 , 	13 , 	36 , 	53 , 	184 , 	43 , 	55 , 	26 , 	12 , 	14 , 	9 , 	3 , 	1 , 	1 , 	0 , 	1 , 	3 , 	10 , 	244 , 	98 , 	199 , 	105 , 	37 , 	22 , 	10 , 	15 , 	21 , 	2 , 	63 , 	32 , 	1 , 	1 , 	2 , 	2 , 	22 , 	5 , 	15 , 	20 , 	9 , 	-   , 	-   , 	1 , 	2 ," 	1,465 ",,,,,,,,,,
OA, 	6 , 	20 , 	17 , 	18 , 	39 , 	14 , 	14 , 	11 , 	14 , 	14 , 	11 , 	27 , 	4 , 	4 , 	7 , 	6 , 	11 , 	14 , 	13 , 	13 , 	13 , 	4 , 	15 , 	8 , 	5 , 	58 , 	47 , 	68 , 	34 , 	8 , 	17 , 	14 , 	6 , 	12 , 	2 , 	3 , 	26 , 	4 , 	6 , 	3 , 	1 , 	23 , 	3 , 	12 , 	5 , 	9 , 	-   , 	-   , 	2 , 	9 , 	687 ,,,,,,,,,,
WS, 	11 , 	25 , 	18 , 	21 , 	231 , 	26 , 	32 , 	58 , 	62 , 	40 , 	42 , 	228 , 	26 , 	37 , 	51 , 	31 , 	33 , 	46 , 	11 , 	6 , 	6 , 	7 , 	8 , 	14 , 	14 , 	197 , 	115 , 	206 , 	106 , 	49 , 	27 , 	10 , 	12 , 	22 , 	3 , 	11 , 	27 , 	2 , 	5 , 	2 , 	2 , 	15 , 	1 , 	8 , 	12 , 	21 , 	-   , 	-   , 	6 , 	5 ," 	1,943 ",,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,
PC, 	9 , 	7 , 	2 , 	2 , 	6 , 	2 , 	16 , 	10 , 	6 , 	3 , 	7 , 	9 , 	3 , 	5 , 	3 , 	2 , 	1 , 	2 , 	50 , 	16 , 	24 , 	4 , 	3 , 	7 , 	6 , 	24 , 	13 , 	47 , 	14 , 	4 , 	10 , 	4 , 	10 , 	6 , 	3 , 	1 , 	1 , 	7 , 	9 , 	2 , 	3 , 	11 , 	3 , 	0 , 	4 , 	4 , 	-   , 	-   , 	3 , 	16 , 	397 ,,,,,,,,,,
