Exit stations,Entry stations->,,TOTAL,,,Sep 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
MT," 	11,933 "," 	20,621 "," 	14,445 "," 	13,152 "," 	20,396 "," 	17,546 "," 	27,847 "," 	34,354 "," 	27,735 "," 	25,152 "," 	23,071 "," 	13,552 "," 	19,377 "," 	17,280 "," 	12,856 "," 	9,854 "," 	17,814 "," 	24,677 "," 	18,951 "," 	35,417 "," 	26,340 "," 	16,551 "," 	15,682 "," 	22,197 "," 	39,366 "," 	3,426 "," 	6,445 "," 	3,492 "," 	13,149 "," 	31,562 "," 	52,078 "," 	36,505 "," 	58,861 "," 	43,961 "," 	24,355 "," 	12,405 "," 	41,013 "," 	7,798 "," 	12,295 "," 	17,150 "," 	17,718 "," 	11,537 "," 	32,497 "," 	15,144 "," 	3,375 "," 	18,179 ", 	-   , 	-   ," 	3,170 "," 	8,413 "," 	1,000,694 ",,,,,,,,,,,,,
PL," 	10,795 "," 	16,645 "," 	8,120 "," 	7,097 "," 	14,515 "," 	8,858 "," 	16,228 "," 	19,687 "," 	19,372 "," 	14,362 "," 	17,132 "," 	11,762 "," 	12,082 "," 	10,899 "," 	6,971 "," 	5,267 "," 	7,212 "," 	8,360 "," 	9,681 "," 	11,625 "," 	8,742 "," 	4,976 "," 	6,510 "," 	10,810 "," 	25,532 "," 	14,537 "," 	5,889 "," 	5,947 "," 	6,672 "," 	31,346 "," 	38,751 "," 	25,407 "," 	48,423 "," 	32,021 "," 	13,583 "," 	5,665 "," 	17,602 "," 	3,864 "," 	7,984 "," 	9,989 "," 	9,440 "," 	31,488 "," 	15,589 "," 	6,093 "," 	3,249 "," 	7,061 ", 	-   , 	-   ," 	2,815 "," 	5,846 "," 	642,501 ",,,,,,,,,,,,,
CC," 	7,777 "," 	13,899 "," 	9,260 "," 	10,160 "," 	15,649 "," 	11,694 "," 	19,930 "," 	22,036 "," 	18,211 "," 	14,400 "," 	17,443 "," 	9,778 "," 	11,066 "," 	9,607 "," 	6,766 "," 	5,461 "," 	7,334 "," 	7,571 "," 	8,838 "," 	11,847 "," 	9,080 "," 	5,626 "," 	6,381 "," 	13,979 "," 	23,153 "," 	13,915 "," 	12,730 "," 	6,531 "," 	4,516 "," 	14,319 "," 	22,750 "," 	18,289 "," 	31,707 "," 	21,518 "," 	11,825 "," 	5,769 "," 	15,828 "," 	3,952 "," 	6,714 "," 	8,787 "," 	8,970 "," 	14,817 "," 	16,078 "," 	6,024 "," 	1,986 "," 	6,400 ", 	-   , 	-   ," 	2,098 "," 	5,324 "," 	557,793 ",,,,,,,,,,,,,
16," 	4,708 "," 	5,341 "," 	2,895 "," 	3,655 "," 	8,043 "," 	5,452 "," 	9,145 "," 	11,099 "," 	8,200 "," 	5,652 "," 	7,413 "," 	4,278 "," 	3,534 "," 	3,312 "," 	2,379 "," 	1,778 "," 	2,316 "," 	2,587 "," 	2,863 "," 	3,753 "," 	2,743 "," 	1,461 "," 	1,800 "," 	4,911 "," 	10,035 "," 	26,499 "," 	33,108 "," 	35,552 "," 	16,267 "," 	2,059 "," 	5,007 "," 	8,157 "," 	15,520 "," 	9,424 "," 	4,203 "," 	1,784 "," 	5,341 "," 	1,271 "," 	2,780 "," 	3,469 "," 	3,693 "," 	6,137 "," 	6,816 "," 	1,787 ", 	785 ," 	2,259 ", 	-   , 	-   , 	894 ," 	1,908 "," 	314,073 ",,,,,,,,,,,,,
24," 	4,472 "," 	4,310 "," 	1,692 "," 	2,514 "," 	6,372 "," 	2,921 "," 	5,294 "," 	7,971 "," 	6,855 "," 	3,486 "," 	5,562 "," 	3,772 "," 	2,323 "," 	1,843 "," 	1,363 "," 	1,085 ", 	882 , 	836 ," 	1,747 "," 	1,654 "," 	1,342 ", 	788 ," 	1,078 "," 	2,692 "," 	6,143 "," 	36,551 "," 	43,004 "," 	44,442 "," 	24,288 "," 	5,020 "," 	1,932 "," 	6,996 "," 	14,333 "," 	7,597 "," 	3,317 ", 	829 ," 	1,914 ", 	709 ," 	2,226 "," 	2,558 "," 	3,307 "," 	5,189 "," 	5,294 ", 	822 , 	785 , 	773 , 	-   , 	-   , 	586 ," 	1,241 "," 	292,710 ",,,,,,,,,,,,,
GP," 	1,109 "," 	1,708 ", 	688 , 	872 ," 	3,331 ", 	873 ," 	1,961 "," 	3,685 "," 	3,786 "," 	1,313 "," 	1,454 "," 	1,838 ", 	999 , 	752 , 	716 , 	382 , 	368 , 	317 ," 	1,098 "," 	1,018 ", 	792 , 	411 , 	565 ," 	1,321 "," 	1,717 "," 	24,844 "," 	29,685 "," 	28,732 "," 	16,383 "," 	8,184 "," 	6,840 "," 	1,019 "," 	3,048 "," 	1,898 "," 	1,278 ", 	389 ," 	1,342 ", 	467 , 	830 , 	775 ," 	1,841 "," 	3,409 "," 	3,247 ", 	599 , 	512 , 	315 , 	-   , 	-   , 	234 , 	825 ," 	169,770 ",,,,,,,,,,,,,
BP," 	1,893 "," 	2,245 ", 	873 , 	966 ," 	2,618 ", 	959 ," 	1,944 "," 	3,219 "," 	3,725 "," 	1,899 "," 	2,333 "," 	1,960 "," 	1,728 "," 	1,126 ", 	892 , 	417 , 	557 , 	511 ," 	1,199 "," 	1,016 ", 	832 , 	220 , 	323 ," 	1,209 "," 	2,303 "," 	30,291 "," 	38,607 "," 	57,537 "," 	28,035 "," 	14,069 "," 	13,137 "," 	3,059 "," 	1,514 "," 	2,640 "," 	2,154 ", 	574 ," 	1,340 ", 	325 ," 	1,095 "," 	1,835 "," 	2,745 "," 	4,300 "," 	3,696 ", 	536 , 	309 , 	427 , 	-   , 	-   , 	409 , 	911 ," 	246,512 ",,,,,,,,,,,,,
DC," 	3,384 "," 	4,557 "," 	1,704 "," 	1,248 "," 	3,450 "," 	1,245 "," 	2,498 "," 	3,650 "," 	4,989 "," 	2,967 "," 	4,261 "," 	4,493 "," 	3,165 "," 	2,341 "," 	2,018 "," 	1,411 "," 	1,800 "," 	1,631 "," 	2,650 "," 	2,038 "," 	1,557 ", 	656 , 	712 ," 	1,144 "," 	2,312 "," 	29,703 "," 	37,591 "," 	36,530 "," 	20,545 "," 	9,481 "," 	8,114 "," 	1,703 "," 	3,055 "," 	1,015 "," 	1,213 "," 	1,050 "," 	3,145 "," 	1,271 "," 	2,203 "," 	2,230 "," 	3,682 "," 	6,919 "," 	7,045 "," 	1,294 ", 	508 ," 	1,401 ", 	-   , 	-   , 	810 ," 	2,257 "," 	244,646 ",,,,,,,,,,,,,
CM, 	465 , 	627 , 	171 , 	182 , 	925 , 	229 , 	589 ," 	1,499 "," 	2,430 ", 	244 , 	285 , 	283 , 	173 , 	169 , 	119 , 	144 , 	149 , 	95 , 	535 , 	254 , 	341 , 	106 , 	103 , 	143 , 	406 ," 	18,425 "," 	21,503 "," 	15,220 "," 	10,945 "," 	3,941 "," 	3,257 "," 	1,182 "," 	2,143 "," 	1,044 ", 	347 , 	73 , 	359 , 	114 , 	439 , 	533 ," 	1,240 "," 	4,230 "," 	1,990 ", 	87 , 	99 , 	54 , 	-   , 	-   , 	145 , 	373 ," 	98,409 ",,,,,,,,,,,,,
CV, 	113 , 	247 , 	164 , 	193 ," 	1,545 ", 	245 , 	635 ," 	1,766 "," 	2,424 "," 	2,991 "," 	1,143 "," 	3,056 "," 	1,008 "," 	1,225 ", 	494 , 	277 , 	407 , 	597 , 	127 , 	60 , 	97 , 	36 , 	89 , 	155 , 	269 ," 	12,232 "," 	12,157 "," 	6,914 "," 	6,221 "," 	1,991 ", 	911 , 	424 , 	607 ," 	1,111 ", 	95 , 	285 ," 	2,847 ", 	22 , 	33 , 	114 , 	160 , 	557 , 	139 ," 	1,704 ", 	266 , 	489 , 	-   , 	-   , 	15 , 	49 ," 	68,706 ",,,,,,,,,,,,,
ED, 	312 , 	554 , 	294 , 	397 ," 	3,428 ", 	538 ," 	1,414 "," 	4,847 "," 	5,924 "," 	4,427 "," 	2,924 "," 	9,420 "," 	2,469 "," 	3,264 "," 	1,810 ", 	929 ," 	1,535 "," 	1,272 ", 	238 , 	97 , 	126 , 	37 , 	120 , 	266 , 	681 ," 	47,980 "," 	40,578 "," 	19,675 "," 	17,121 "," 	6,079 "," 	2,209 "," 	1,553 "," 	1,529 "," 	3,165 ", 	394 ," 	2,735 "," 	1,101 ", 	26 , 	133 , 	493 , 	334 ," 	3,345 ", 	383 ," 	1,110 "," 	1,956 "," 	1,214 ", 	-   , 	-   , 	76 , 	115 ," 	200,627 ",,,,,,,,,,,,,
NC, 	83 , 	122 , 	80 , 	84 , 	683 , 	134 , 	954 ," 	2,419 "," 	2,609 ", 	171 , 	164 , 	674 , 	174 , 	115 , 	208 , 	24 , 	24 , 	78 ," 	1,126 ", 	762 , 	980 , 	235 , 	109 , 	545 , 	115 ," 	7,137 "," 	6,981 "," 	4,544 "," 	4,321 "," 	1,481 ", 	774 , 	409 , 	441 ," 	1,102 ", 	103 , 	23 , 	36 , 	251 , 	929 , 	173 , 	236 ," 	1,256 ", 	114 , 	23 , 	299 , 	157 , 	-   , 	-   , 	388 , 	410 ," 	44,260 ",,,,,,,,,,,,,
WP, 	468 , 	363 , 	204 , 	159 ," 	1,813 ", 	364 ," 	3,189 "," 	3,727 "," 	4,794 ", 	479 , 	614 ," 	1,191 ", 	379 , 	208 , 	701 , 	187 , 	198 , 	178 ," 	4,147 "," 	1,949 "," 	3,105 ", 	721 , 	344 , 	937 , 	411 ," 	11,781 "," 	10,677 "," 	10,538 "," 	8,667 "," 	3,227 "," 	2,543 "," 	1,102 "," 	1,450 "," 	2,242 ", 	446 , 	41 , 	153 , 	515 , 	638 , 	410 , 	561 ," 	2,737 ", 	386 , 	44 , 	474 , 	356 , 	-   , 	-   , 	485 , 	664 ," 	90,967 ",,,,,,,,,,,,,
SS, 	410 , 	700 , 	185 , 	199 , 	912 , 	255 , 	581 ," 	1,405 "," 	1,951 ", 	314 , 	431 , 	555 , 	340 , 	213 , 	214 , 	113 , 	76 , 	116 , 	497 , 	420 , 	490 , 	168 , 	171 , 	207 , 	578 ," 	13,664 "," 	15,298 "," 	10,946 "," 	8,490 "," 	3,457 "," 	2,560 ", 	819 ," 	2,008 "," 	2,089 ", 	497 , 	160 , 	529 , 	143 , 	369 , 	432 , 	859 ," 	1,769 "," 	1,426 ", 	117 , 	110 , 	76 , 	-   , 	-   , 	228 , 	475 ," 	78,022 ",,,,,,,,,,,,,
SB, 	525 , 	940 , 	271 , 	273 ," 	1,019 ", 	331 , 	643 ," 	1,417 "," 	1,735 ", 	431 , 	609 , 	764 , 	297 , 	377 , 	304 , 	189 , 	110 , 	197 , 	625 , 	594 , 	409 , 	164 , 	240 , 	342 , 	567 ," 	13,564 "," 	15,884 "," 	10,764 "," 	9,070 "," 	3,688 "," 	3,417 "," 	1,779 "," 	3,017 "," 	3,811 "," 	1,089 ", 	135 , 	307 , 	217 , 	561 , 	887 , 	391 ," 	1,734 "," 	1,331 ", 	110 , 	122 , 	57 , 	-   , 	-   , 	282 , 	522 ," 	86,112 ",,,,,,,,,,,,,
SO," 	1,732 "," 	3,039 "," 	1,716 "," 	2,246 "," 	3,328 "," 	1,429 "," 	3,204 "," 	2,539 "," 	3,493 "," 	1,055 "," 	1,593 "," 	1,177 "," 	1,149 ", 	773 , 	612 , 	486 , 	607 , 	651 ," 	3,582 "," 	4,153 "," 	4,084 "," 	2,302 "," 	2,940 "," 	3,563 "," 	3,582 "," 	9,482 "," 	10,710 "," 	22,984 "," 	11,522 "," 	4,772 "," 	3,730 "," 	2,436 "," 	3,789 "," 	5,807 "," 	3,966 ", 	465 ," 	2,776 "," 	1,321 "," 	2,845 "," 	1,421 "," 	1,263 "," 	1,705 "," 	5,725 ", 	792 , 	603 , 	370 , 	-   , 	-   , 	563 ," 	2,624 "," 	156,706 ",,,,,,,,,,,,,
MB, 	573 ," 	1,597 ", 	725 , 	802 ," 	3,522 ", 	820 ," 	1,425 "," 	2,811 "," 	2,997 ", 	358 , 	528 , 	834 , 	319 , 	255 , 	147 , 	76 , 	96 , 	62 , 	603 , 	587 , 	532 , 	348 , 	370 , 	643 ," 	1,031 "," 	22,117 "," 	27,059 "," 	15,475 "," 	13,936 "," 	6,111 "," 	4,773 "," 	3,046 "," 	3,862 "," 	6,753 "," 	2,079 ", 	111 , 	388 , 	116 , 	350 ," 	1,428 ", 	944 ," 	7,240 "," 	1,321 ", 	163 , 	169 , 	31 , 	-   , 	-   , 	127 , 	343 ," 	140,003 ",,,,,,,,,,,,,
WD, 	157 , 	291 , 	178 , 	132 ," 	1,206 ", 	290 , 	625 ," 	2,537 "," 	2,772 "," 	2,529 "," 	1,633 "," 	4,136 "," 	1,445 "," 	1,818 "," 	1,012 ", 	503 , 	698 , 	621 , 	106 , 	110 , 	66 , 	5 , 	33 , 	129 , 	338 ," 	19,611 "," 	16,275 "," 	7,808 "," 	6,753 "," 	2,435 ", 	958 , 	699 , 	726 ," 	1,485 ", 	96 ," 	1,828 "," 	1,129 ", 	35 , 	49 , 	141 , 	126 ," 	1,153 ", 	172 , 	544 , 	877 , 	506 , 	-   , 	-   , 	21 , 	48 ," 	86,845 ",,,,,,,,,,,,,
OA, 	261 , 	836 , 	720 , 	821 ," 	1,515 ", 	528 , 	729 , 	927 ," 	1,271 ", 	499 , 	311 ," 	1,629 ", 	194 , 	123 , 	250 , 	150 , 	394 , 	452 , 	770 , 	984 , 	845 , 	422 , 	417 , 	352 , 	225 ," 	4,397 "," 	3,534 "," 	2,957 "," 	2,065 ", 	690 , 	631 , 	457 , 	298 , 	431 , 	80 , 	188 ," 	1,510 ", 	270 , 	466 , 	110 , 	129 , 	573 , 	121 , 	676 , 	246 , 	298 , 	-   , 	-   , 	71 , 	480 ," 	36,303 ",,,,,,,,,,,,,
WS, 	448 ," 	1,170 ", 	697 , 	744 ," 	5,493 ", 	905 ," 	1,706 "," 	4,820 "," 	4,079 "," 	2,392 "," 	2,124 "," 	5,802 "," 	2,022 "," 	2,108 "," 	3,788 "," 	2,369 "," 	2,618 "," 	2,643 ", 	478 , 	417 , 	387 , 	110 , 	200 , 	440 , 	438 ," 	17,578 "," 	17,359 "," 	7,839 "," 	6,582 "," 	2,537 ", 	806 , 	408 , 	578 ," 	1,394 ", 	70 , 	524 ," 	1,054 ", 	173 , 	318 , 	97 , 	44 , 	585 , 	29 , 	408 , 	438 , 	832 , 	-   , 	-   , 	193 , 	326 ," 	108,570 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	246 , 	179 , 	67 , 	123 , 	747 , 	178 ," 	1,275 "," 	1,250 "," 	1,256 ", 	279 , 	323 , 	459 , 	173 , 	136 , 	273 , 	85 , 	58 , 	100 ," 	2,317 ", 	916 ," 	1,177 ", 	242 , 	244 , 	476 , 	215 ," 	2,483 "," 	2,491 "," 	2,696 "," 	2,162 ", 	837 , 	572 , 	318 , 	503 , 	659 , 	180 , 	24 , 	42 , 	372 , 	371 , 	177 , 	262 , 	526 , 	115 , 	35 , 	122 , 	135 , 	-   , 	-   , 	158 , 	666 ," 	28,700 ",,,,,,,,,,,,,
AN, 	312 , 	293 , 	121 , 	155 ," 	1,211 ", 	305 ," 	2,774 "," 	2,726 "," 	3,503 ", 	570 , 	522 ," 	1,411 ", 	390 , 	200 , 	620 , 	155 , 	199 , 	224 ," 	3,091 "," 	1,509 "," 	2,317 ", 	394 , 	276 , 	929 , 	480 ," 	8,706 "," 	7,170 "," 	6,781 "," 	6,215 "," 	2,453 "," 	1,418 "," 	1,017 "," 	1,101 "," 	2,167 ", 	459 , 	37 , 	122 , 	528 , 	679 , 	431 , 	628 ," 	2,591 ", 	421 , 	49 , 	610 , 	416 , 	-   , 	-   , 	709 , 	552 ," 	69,947 ",,,,,,,,,,,,,
Entries," 	114,182 "," 	188,152 "," 	117,481 "," 	102,979 "," 	284,911 "," 	125,790 "," 	215,766 "," 	315,470 "," 	316,804 "," 	175,019 "," 	193,272 "," 	196,216 "," 	151,116 "," 	131,805 "," 	119,674 "," 	74,721 "," 	114,719 "," 	138,439 "," 	133,233 "," 	169,447 "," 	144,113 "," 	80,210 "," 	83,253 "," 	131,352 "," 	198,849 "," 	948,781 "," 	935,952 "," 	732,423 "," 	589,222 "," 	321,365 "," 	305,117 "," 	182,951 "," 	279,146 "," 	244,917 "," 	102,768 "," 	69,904 "," 	207,094 "," 	46,509 "," 	89,381 "," 	79,942 "," 	86,069 "," 	185,712 "," 	152,035 "," 	83,746 "," 	43,290 "," 	112,962 ", 	-   , 	-   ," 	32,426 "," 	70,885 "," 	9,919,570 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
