Exit stations,Entry stations->,,WEEKDAY,,,Sep 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
SO, 	68 , 	121 , 	66 , 	87 , 	127 , 	56 , 	125 , 	105 , 	136 , 	43 , 	66 , 	45 , 	47 , 	31 , 	26 , 	20 , 	24 , 	27 , 	155 , 	183 , 	180 , 	102 , 	83 , 	141 , 	136 , 	380 , 	432 , 	758 , 	429 , 	177 , 	143 , 	96 , 	147 , 	218 , 	149 , 	19 , 	112 , 	57 , 	118 , 	55 , 	47 , 	64 , 	224 , 	31 , 	21 , 	16 , 	-   , 	-   , 	24 , 	112 ," 	6,028 ",,,,,,,,,,,,,
MB, 	25 , 	73 , 	32 , 	35 , 	145 , 	35 , 	64 , 	128 , 	133 , 	15 , 	23 , 	24 , 	14 , 	10 , 	6 , 	3 , 	4 , 	3 , 	26 , 	26 , 	24 , 	15 , 	12 , 	22 , 	44 ," 	1,038 "," 	1,300 ", 	603 , 	591 , 	253 , 	199 , 	132 , 	165 , 	302 , 	94 , 	5 , 	15 , 	5 , 	15 , 	65 , 	39 , 	251 , 	50 , 	7 , 	7 , 	1 , 	-   , 	-   , 	6 , 	14 ," 	6,095 ",,,,,,,,,,,,,
WD, 	6 , 	12 , 	7 , 	5 , 	50 , 	12 , 	27 , 	120 , 	133 , 	111 , 	63 , 	113 , 	54 , 	64 , 	40 , 	20 , 	29 , 	26 , 	4 , 	5 , 	3 , 	0 , 	1 , 	5 , 	14 , 	891 , 	777 , 	318 , 	299 , 	109 , 	41 , 	31 , 	31 , 	66 , 	4 , 	65 , 	44 , 	2 , 	2 , 	6 , 	5 , 	42 , 	7 , 	20 , 	32 , 	20 , 	-   , 	-   , 	1 , 	2 ," 	3,738 ",,,,,,,,,,,,,
OA, 	11 , 	34 , 	28 , 	33 , 	60 , 	21 , 	30 , 	41 , 	54 , 	20 , 	12 , 	42 , 	8 , 	5 , 	11 , 	6 , 	16 , 	18 , 	34 , 	43 , 	38 , 	19 , 	12 , 	13 , 	9 , 	193 , 	155 , 	108 , 	87 , 	30 , 	25 , 	18 , 	12 , 	17 , 	3 , 	8 , 	62 , 	12 , 	19 , 	5 , 	6 , 	18 , 	5 , 	29 , 	9 , 	11 , 	-   , 	-   , 	3 , 	19 ," 	1,471 ",,,,,,,,,,,,,
WS, 	17 , 	45 , 	27 , 	27 , 	195 , 	34 , 	70 , 	219 , 	181 , 	101 , 	86 , 	163 , 	87 , 	90 , 	168 , 	106 , 	116 , 	113 , 	19 , 	17 , 	16 , 	4 , 	6 , 	16 , 	17 , 	804 , 	827 , 	304 , 	286 , 	108 , 	30 , 	16 , 	24 , 	61 , 	2 , 	22 , 	40 , 	7 , 	13 , 	4 , 	2 , 	21 , 	1 , 	17 , 	15 , 	33 , 	-   , 	-   , 	8 , 	14 ," 	4,598 ",,,,,,,,,,,,,
ML, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
BE, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,,,
PC, 	9 , 	7 , 	3 , 	5 , 	35 , 	8 , 	58 , 	59 , 	61 , 	13 , 	13 , 	20 , 	7 , 	5 , 	12 , 	4 , 	2 , 	4 , 	96 , 	40 , 	48 , 	10 , 	11 , 	21 , 	9 , 	113 , 	120 , 	114 , 	102 , 	40 , 	25 , 	14 , 	22 , 	31 , 	8 , 	1 , 	2 , 	16 , 	15 , 	8 , 	12 , 	21 , 	5 , 	2 , 	5 , 	5 , 	-   , 	-   , 	7 , 	27 ," 	1,272 ",,,,,,,,,,,,,
AN, 	12 , 	10 , 	5 , 	7 , 	54 , 	13 , 	125 , 	130 , 	168 , 	26 , 	19 , 	50 , 	15 , 	7 , 	27 , 	7 , 	8 , 	9 , 	129 , 	65 , 	98 , 	17 , 	12 , 	38 , 	19 , 	396 , 	341 , 	292 , 	288 , 	114 , 	62 , 	47 , 	48 , 	100 , 	19 , 	1 , 	5 , 	22 , 	28 , 	18 , 	29 , 	102 , 	19 , 	2 , 	23 , 	17 , 	-   , 	-   , 	29 , 	23 ," 	3,093 ",,,,,,,,,,,,,
Entries," 	4,828 "," 	8,091 "," 	4,953 "," 	4,273 "," 	11,623 "," 	5,314 "," 	9,230 "," 	13,949 "," 	14,040 "," 	7,589 "," 	8,118 "," 	6,919 "," 	6,465 "," 	5,575 "," 	5,253 "," 	3,282 "," 	5,090 "," 	6,146 "," 	5,960 "," 	7,900 "," 	6,549 "," 	3,660 "," 	3,076 "," 	5,459 "," 	8,087 "," 	42,874 "," 	43,661 "," 	28,876 "," 	25,547 "," 	13,361 "," 	12,773 "," 	7,842 "," 	12,033 "," 	10,538 "," 	4,566 "," 	3,003 "," 	8,928 "," 	2,148 "," 	4,011 "," 	3,599 "," 	3,718 "," 	6,587 "," 	6,663 "," 	3,604 "," 	1,575 "," 	4,786 ", 	-   , 	-   ," 	1,464 "," 	3,174 "," 	426,758 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
