Exit stations,Entry stations->,,SUNDAY,,,Jul 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	55 , 	80 , 	35 , 	38 , 	114 , 	73 , 	78 , 	52 , 	57 , 	108 , 	8 , 	149 , 	87 , 	168 , 	113 , 	57 , 	31 , 	83 , 	27 , 	16 , 	23 , 	8 , 	13 , 	22 , 	73 , 	225 , 	124 , 	458 , 	209 , 	118 , 	95 , 	32 , 	46 , 	35 , 	8 , 	27 , 	66 , 	7 , 	42 , 	7 , 	7 , 	49 , 	18 , 	23 ," 	3,165 ",,,OAK," 	5,152 ", 	672 ," 	1,501 "," 	1,528 ", 	733 ," 	2,131 ", 	406 ," 	12,122 "
CL, 	61 , 	144 , 	81 , 	74 , 	140 , 	87 , 	137 , 	81 , 	125 , 	108 , 	137 , 	7 , 	131 , 	179 , 	127 , 	85 , 	99 , 	227 , 	74 , 	73 , 	81 , 	54 , 	40 , 	57 , 	75 , 	216 , 	133 , 	430 , 	177 , 	71 , 	75 , 	40 , 	39 , 	43 , 	11 , 	72 , 	330 , 	36 , 	127 , 	11 , 	15 , 	54 , 	29 , 	92 ," 	4,486 ",,,CM line," 	11,035 "," 	1,518 "," 	3,934 "," 	1,349 ", 	989 ," 	1,431 "," 	1,934 "," 	22,189 "
SL, 	15 , 	22 , 	9 , 	14 , 	52 , 	24 , 	38 , 	33 , 	56 , 	99 , 	96 , 	140 , 	5 , 	75 , 	58 , 	32 , 	25 , 	36 , 	14 , 	10 , 	12 , 	1 , 	1 , 	9 , 	20 , 	124 , 	79 , 	264 , 	95 , 	38 , 	38 , 	16 , 	22 , 	23 , 	7 , 	25 , 	29 , 	2 , 	20 , 	3 , 	6 , 	20 , 	8 , 	13 ," 	1,731 ",,,RM line," 	5,210 "," 	1,688 "," 	1,441 "," 	2,580 ", 	627 ," 	2,111 ", 	741 ," 	14,398 "
BF, 	19 , 	28 , 	13 , 	9 , 	43 , 	27 , 	53 , 	46 , 	78 , 	102 , 	193 , 	194 , 	78 , 	8 , 	90 , 	55 , 	67 , 	108 , 	14 , 	10 , 	7 , 	5 , 	2 , 	8 , 	27 , 	109 , 	74 , 	261 , 	106 , 	31 , 	28 , 	12 , 	26 , 	23 , 	9 , 	50 , 	85 , 	4 , 	20 , 	5 , 	4 , 	14 , 	7 , 	49 ," 	2,201 ",,,WP line," 	5,182 ", 	826 , 	998 , 	664 ," 	2,176 "," 	1,215 ", 	831 ," 	11,892 "
HY, 	19 , 	29 , 	11 , 	12 , 	43 , 	29 , 	48 , 	32 , 	52 , 	47 , 	110 , 	139 , 	63 , 	97 , 	4 , 	57 , 	59 , 	105 , 	10 , 	5 , 	7 , 	3 , 	1 , 	7 , 	17 , 	74 , 	34 , 	145 , 	56 , 	22 , 	17 , 	7 , 	10 , 	13 , 	4 , 	15 , 	25 , 	2 , 	20 , 	2 , 	5 , 	13 , 	6 , 	15 ," 	1,489 ",,,FT/ED line," 	6,741 "," 	2,221 "," 	1,479 "," 	1,980 "," 	1,135 "," 	6,916 ", 	571 ," 	21,042 "
SH, 	11 , 	13 , 	4 , 	5 , 	22 , 	9 , 	17 , 	13 , 	27 , 	31 , 	52 , 	80 , 	32 , 	55 , 	56 , 	4 , 	38 , 	63 , 	6 , 	2 , 	8 , 	2 , 	0 , 	4 , 	5 , 	61 , 	29 , 	108 , 	41 , 	16 , 	17 , 	6 , 	11 , 	12 , 	5 , 	7 , 	16 , 	2 , 	11 , 	2 , 	5 , 	7 , 	3 , 	10 , 	928 ,,,SFIA," 	4,225 ", 	331 ," 	1,636 ", 	553 , 	660 , 	445 , 	854 ," 	8,704 "
UC, 	9 , 	15 , 	7 , 	6 , 	39 , 	12 , 	21 , 	15 , 	33 , 	28 , 	34 , 	100 , 	28 , 	63 , 	61 , 	37 , 	5 , 	73 , 	8 , 	4 , 	5 , 	4 , 	1 , 	6 , 	9 , 	106 , 	58 , 	169 , 	48 , 	11 , 	10 , 	12 , 	10 , 	19 , 	7 , 	7 , 	17 , 	1 , 	11 , 	5 , 	3 , 	16 , 	3 , 	8 ," 	1,146 ",,,Entries," 	39,052 "," 	12,505 "," 	21,651 "," 	13,716 "," 	11,286 "," 	20,841 "," 	9,863 "," 	128,914 "
FM, 	19 , 	38 , 	21 , 	29 , 	156 , 	32 , 	40 , 	31 , 	65 , 	55 , 	81 , 	235 , 	44 , 	117 , 	114 , 	62 , 	70 , 	13 , 	16 , 	13 , 	13 , 	6 , 	4 , 	18 , 	9 , 	233 , 	111 , 	388 , 	133 , 	39 , 	27 , 	19 , 	28 , 	27 , 	6 , 	18 , 	40 , 	4 , 	28 , 	3 , 	7 , 	54 , 	6 , 	13 ," 	2,486 ",,,,,,,,,,,
CN, 	16 , 	19 , 	7 , 	7 , 	34 , 	11 , 	39 , 	23 , 	33 , 	10 , 	25 , 	73 , 	16 , 	11 , 	9 , 	6 , 	6 , 	17 , 	7 , 	39 , 	149 , 	53 , 	23 , 	35 , 	4 , 	167 , 	65 , 	204 , 	99 , 	34 , 	38 , 	18 , 	17 , 	32 , 	8 , 	4 , 	10 , 	16 , 	145 , 	7 , 	9 , 	65 , 	12 , 	2 ," 	1,624 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	5 , 	11 , 	6 , 	10 , 	31 , 	10 , 	29 , 	21 , 	28 , 	4 , 	14 , 	82 , 	9 , 	11 , 	5 , 	2 , 	7 , 	15 , 	42 , 	10 , 	65 , 	19 , 	16 , 	41 , 	2 , 	219 , 	103 , 	248 , 	102 , 	24 , 	20 , 	16 , 	10 , 	18 , 	5 , 	1 , 	5 , 	6 , 	38 , 	5 , 	3 , 	104 , 	12 , 	1 ," 	1,432 ",,,Dtwn SF," 	1,508 ",,,,,,,
WC, 	8 , 	18 , 	12 , 	16 , 	47 , 	27 , 	37 , 	23 , 	47 , 	11 , 	23 , 	90 , 	11 , 	10 , 	7 , 	6 , 	6 , 	12 , 	159 , 	66 , 	10 , 	41 , 	20 , 	64 , 	9 , 	315 , 	134 , 	314 , 	164 , 	40 , 	33 , 	19 , 	13 , 	21 , 	6 , 	3 , 	5 , 	13 , 	64 , 	5 , 	6 , 	121 , 	15 , 	3 ," 	2,075 ",,,OAK," 	10,402 ", 	672 ,,,,,,
LF, 	6 , 	9 , 	7 , 	9 , 	31 , 	11 , 	15 , 	16 , 	23 , 	4 , 	11 , 	63 , 	2 , 	4 , 	3 , 	1 , 	4 , 	9 , 	63 , 	18 , 	35 , 	4 , 	9 , 	52 , 	6 , 	209 , 	91 , 	218 , 	114 , 	28 , 	19 , 	9 , 	6 , 	9 , 	3 , 	3 , 	3 , 	5 , 	15 , 	4 , 	3 , 	80 , 	8 , 	1 ," 	1,243 ",,,CM line," 	21,698 "," 	3,019 "," 	3,934 ",,,,,
OR, 	5 , 	5 , 	5 , 	5 , 	20 , 	5 , 	13 , 	10 , 	25 , 	4 , 	8 , 	49 , 	3 , 	2 , 	3 , 	1 , 	1 , 	5 , 	25 , 	13 , 	23 , 	8 , 	4 , 	42 , 	3 , 	144 , 	81 , 	142 , 	64 , 	23 , 	17 , 	8 , 	10 , 	8 , 	1 , 	1 , 	3 , 	2 , 	10 , 	2 , 	1 , 	52 , 	6 , 	0 , 	862 ,,,RM line," 	10,272 "," 	3,216 "," 	2,790 "," 	2,580 ",,,,
RR, 	8 , 	15 , 	20 , 	10 , 	38 , 	12 , 	37 , 	43 , 	48 , 	17 , 	29 , 	67 , 	11 , 	8 , 	7 , 	3 , 	6 , 	13 , 	32 , 	38 , 	66 , 	47 , 	46 , 	9 , 	15 , 	287 , 	171 , 	419 , 	235 , 	117 , 	87 , 	25 , 	13 , 	18 , 	3 , 	3 , 	7 , 	5 , 	22 , 	5 , 	4 , 	120 , 	23 , 	2 ," 	2,210 ",,,WP line," 	10,148 "," 	1,559 "," 	1,987 "," 	1,291 "," 	2,176 ",,,
OW, 	13 , 	20 , 	7 , 	10 , 	33 , 	23 , 	33 , 	27 , 	42 , 	26 , 	64 , 	69 , 	15 , 	25 , 	17 , 	7 , 	11 , 	7 , 	7 , 	2 , 	8 , 	5 , 	3 , 	9 , 	7 , 	300 , 	191 , 	530 , 	220 , 	110 , 	75 , 	22 , 	33 , 	15 , 	5 , 	7 , 	13 , 	1 , 	22 , 	5 , 	9 , 	39 , 	10 , 	5 ," 	2,101 ",,,FT/ED line," 	13,332 "," 	4,351 "," 	2,910 "," 	4,091 "," 	2,350 "," 	6,916 ",,
EM, 	103 , 	207 , 	139 , 	227 , 	599 , 	185 , 	326 , 	205 , 	262 , 	176 , 	249 , 	289 , 	139 , 	134 , 	82 , 	72 , 	121 , 	262 , 	183 , 	252 , 	361 , 	215 , 	155 , 	326 , 	350 , 	60 , 	21 , 	241 , 	107 , 	363 , 	398 , 	217 , 	292 , 	182 , 	72 , 	122 , 	627 , 	78 , 	230 , 	64 , 	84 , 	437 , 	193 , 	106 ," 	9,515 ",,,SFIA," 	8,751 ", 	737 ," 	3,570 "," 	1,294 "," 	1,491 "," 	1,016 ", 	854 ," 	128,914 "
MT, 	56 , 	128 , 	77 , 	123 , 	287 , 	105 , 	190 , 	154 , 	190 , 	155 , 	133 , 	150 , 	97 , 	85 , 	45 , 	28 , 	61 , 	141 , 	75 , 	104 , 	141 , 	86 , 	72 , 	180 , 	210 , 	23 , 	27 , 	44 , 	59 , 	268 , 	362 , 	239 , 	674 , 	164 , 	79 , 	60 , 	177 , 	31 , 	92 , 	42 , 	41 , 	322 , 	89 , 	38 ," 	5,903 ",,,,,,,,,,,
PL, 	154 , 	333 , 	195 , 	233 , 	791 , 	241 , 	390 , 	294 , 	420 , 	353 , 	393 , 	405 , 	213 , 	221 , 	123 , 	92 , 	141 , 	317 , 	161 , 	234 , 	278 , 	186 , 	112 , 	332 , 	523 , 	252 , 	36 , 	129 , 	147 ," 	1,071 "," 	1,289 ", 	678 ," 	1,258 ", 	674 , 	271 , 	111 , 	461 , 	72 , 	236 , 	188 , 	200 ," 	1,479 ", 	447 , 	76 ," 	16,211 ",,,,,,,,,,,
CC, 	64 , 	117 , 	89 , 	142 , 	311 , 	158 , 	275 , 	186 , 	185 , 	172 , 	210 , 	163 , 	89 , 	101 , 	50 , 	31 , 	49 , 	127 , 	89 , 	91 , 	133 , 	96 , 	46 , 	180 , 	235 , 	101 , 	46 , 	154 , 	60 , 	447 , 	564 , 	262 , 	464 , 	249 , 	125 , 	57 , 	160 , 	40 , 	100 , 	71 , 	116 , 	558 , 	196 , 	32 ," 	7,191 ",,,,,,,,,,,
16, 	54 , 	51 , 	33 , 	67 , 	156 , 	111 , 	166 , 	108 , 	96 , 	102 , 	112 , 	75 , 	31 , 	28 , 	23 , 	17 , 	14 , 	37 , 	32 , 	28 , 	43 , 	25 , 	21 , 	107 , 	117 , 	335 , 	228 ," 	1,165 ", 	492 , 	42 , 	188 , 	200 , 	325 , 	160 , 	68 , 	17 , 	47 , 	9 , 	34 , 	39 , 	87 , 	216 , 	108 , 	10 ," 	5,424 ",,,,,,,,,,,
24, 	56 , 	56 , 	30 , 	58 , 	129 , 	86 , 	144 , 	87 , 	70 , 	83 , 	93 , 	85 , 	31 , 	30 , 	20 , 	18 , 	10 , 	23 , 	35 , 	21 , 	31 , 	18 , 	18 , 	83 , 	87 , 	399 , 	262 ," 	1,451 ", 	634 , 	184 , 	47 , 	168 , 	313 , 	164 , 	87 , 	15 , 	36 , 	7 , 	45 , 	44 , 	116 , 	221 , 	101 , 	7 ," 	5,704 ",,,,,,,,,,,
GP, 	20 , 	26 , 	13 , 	18 , 	56 , 	22 , 	33 , 	27 , 	33 , 	22 , 	31 , 	42 , 	13 , 	14 , 	6 , 	6 , 	6 , 	14 , 	17 , 	16 , 	20 , 	7 , 	7 , 	28 , 	29 , 	209 , 	171 , 	853 , 	245 , 	190 , 	167 , 	23 , 	44 , 	36 , 	36 , 	7 , 	30 , 	6 , 	24 , 	15 , 	56 , 	95 , 	49 , 	7 ," 	2,788 ",,,,,,,,,,,
BP, 	24 , 	39 , 	6 , 	11 , 	37 , 	19 , 	35 , 	22 , 	40 , 	39 , 	41 , 	39 , 	22 , 	28 , 	13 , 	8 , 	11 , 	19 , 	24 , 	14 , 	14 , 	6 , 	7 , 	10 , 	34 , 	282 , 	238 ," 	1,714 ", 	387 , 	293 , 	263 , 	42 , 	30 , 	53 , 	65 , 	7 , 	17 , 	4 , 	42 , 	24 , 	104 , 	83 , 	56 , 	3 ," 	4,267 ",,,,,,,,,,,
DC, 	20 , 	30 , 	8 , 	9 , 	46 , 	12 , 	24 , 	21 , 	27 , 	21 , 	28 , 	51 , 	19 , 	19 , 	11 , 	12 , 	16 , 	32 , 	30 , 	20 , 	22 , 	6 , 	8 , 	13 , 	19 , 	189 , 	155 , 	796 , 	255 , 	141 , 	175 , 	39 , 	72 , 	12 , 	35 , 	8 , 	38 , 	4 , 	37 , 	27 , 	90 , 	141 , 	104 , 	6 ," 	2,849 ",,,,,,,,,,,
CM, 	6 , 	19 , 	2 , 	4 , 	13 , 	3 , 	8 , 	3 , 	13 , 	5 , 	9 , 	10 , 	3 , 	9 , 	4 , 	6 , 	4 , 	7 , 	10 , 	5 , 	6 , 	3 , 	2 , 	6 , 	4 , 	72 , 	58 , 	327 , 	119 , 	66 , 	76 , 	33 , 	59 , 	33 , 	6 , 	2 , 	5 , 	4 , 	11 , 	8 , 	48 , 	69 , 	31 , 	1 ," 	1,191 ",,,,,,,,,,,
CV, 	5 , 	4 , 	6 , 	3 , 	13 , 	7 , 	8 , 	10 , 	6 , 	38 , 	29 , 	76 , 	23 , 	48 , 	16 , 	12 , 	9 , 	18 , 	6 , 	2 , 	2 , 	3 , 	0 , 	3 , 	6 , 	103 , 	61 , 	151 , 	55 , 	19 , 	13 , 	7 , 	9 , 	12 , 	2 , 	4 , 	53 , 	0 , 	7 , 	1 , 	2 , 	18 , 	2 , 	43 , 	913 ,,,,,,,,,,,
ED, 	9 , 	18 , 	8 , 	9 , 	36 , 	16 , 	18 , 	9 , 	21 , 	50 , 	65 , 	342 , 	28 , 	92 , 	27 , 	16 , 	23 , 	38 , 	7 , 	4 , 	6 , 	3 , 	2 , 	5 , 	10 , 	587 , 	189 , 	534 , 	180 , 	52 , 	39 , 	28 , 	17 , 	35 , 	7 , 	53 , 	11 , 	1 , 	12 , 	4 , 	7 , 	130 , 	13 , 	16 ," 	2,779 ",,,,,,,,,,,
NC, 	3 , 	2 , 	3 , 	3 , 	6 , 	1 , 	12 , 	6 , 	10 , 	3 , 	5 , 	31 , 	6 , 	3 , 	3 , 	2 , 	1 , 	3 , 	16 , 	5 , 	13 , 	4 , 	2 , 	6 , 	1 , 	65 , 	31 , 	87 , 	30 , 	10 , 	6 , 	6 , 	7 , 	6 , 	2 , 	1 , 	2 , 	2 , 	22 , 	1 , 	4 , 	24 , 	5 , 	-   , 	457 ,,,,,,,,,,,
WP, 	32 , 	31 , 	13 , 	6 , 	24 , 	21 , 	82 , 	31 , 	49 , 	15 , 	48 , 	137 , 	22 , 	26 , 	23 , 	13 , 	13 , 	30 , 	160 , 	41 , 	74 , 	16 , 	7 , 	26 , 	19 , 	207 , 	77 , 	273 , 	102 , 	36 , 	45 , 	24 , 	33 , 	38 , 	11 , 	7 , 	10 , 	38 , 	12 , 	11 , 	11 , 	84 , 	18 , 	3 ," 	1,999 ",,,,,,,,,,,
SS, 	5 , 	9 , 	1 , 	2 , 	9 , 	4 , 	5 , 	3 , 	5 , 	7 , 	9 , 	12 , 	4 , 	3 , 	4 , 	2 , 	3 , 	4 , 	9 , 	6 , 	6 , 	4 , 	2 , 	4 , 	5 , 	68 , 	41 , 	215 , 	71 , 	38 , 	46 , 	17 , 	29 , 	30 , 	7 , 	2 , 	7 , 	2 , 	8 , 	6 , 	27 , 	22 , 	10 , 	1 , 	773 ,,,,,,,,,,,
SB, 	8 , 	11 , 	4 , 	4 , 	9 , 	5 , 	9 , 	6 , 	14 , 	5 , 	8 , 	18 , 	4 , 	4 , 	4 , 	3 , 	2 , 	6 , 	9 , 	5 , 	10 , 	2 , 	0 , 	4 , 	10 , 	81 , 	35 , 	248 , 	131 , 	82 , 	120 , 	55 , 	117 , 	93 , 	45 , 	3 , 	5 , 	3 , 	11 , 	31 , 	7 , 	53 , 	32 , 	1 ," 	1,316 ",,,,,,,,,,,
SO, 	20 , 	36 , 	33 , 	52 , 	151 , 	30 , 	56 , 	33 , 	56 , 	12 , 	30 , 	48 , 	14 , 	9 , 	6 , 	5 , 	11 , 	36 , 	46 , 	73 , 	101 , 	57 , 	47 , 	72 , 	35 , 	351 , 	294 ," 	1,335 ", 	359 , 	144 , 	131 , 	51 , 	51 , 	86 , 	38 , 	8 , 	89 , 	23 , 	60 , 	13 , 	30 , 	44 , 	189 , 	14 ," 	4,376 ",,,,,,,,,,,
MB, 	12 , 	17 , 	12 , 	13 , 	90 , 	15 , 	23 , 	11 , 	20 , 	8 , 	16 , 	29 , 	7 , 	4 , 	6 , 	2 , 	2 , 	5 , 	16 , 	12 , 	16 , 	7 , 	5 , 	16 , 	9 , 	169 , 	86 , 	537 , 	202 , 	109 , 	102 , 	47 , 	64 , 	106 , 	29 , 	2 , 	11 , 	7 , 	18 , 	16 , 	29 , 	335 , 	11 , 	2 ," 	2,256 ",,,,,,,,,,,
WD, 	2 , 	4 , 	4 , 	3 , 	15 , 	5 , 	8 , 	5 , 	5 , 	21 , 	20 , 	96 , 	17 , 	50 , 	15 , 	10 , 	8 , 	16 , 	3 , 	2 , 	3 , 	2 , 	0 , 	1 , 	5 , 	110 , 	41 , 	112 , 	43 , 	9 , 	7 , 	4 , 	4 , 	7 , 	1 , 	48 , 	10 , 	0 , 	3 , 	1 , 	2 , 	23 , 	2 , 	5 , 	754 ,,,,,,,,,,,
Entries," 	1,470 "," 	2,227 "," 	1,509 "," 	1,617 "," 	4,843 "," 	2,082 "," 	3,047 "," 	2,147 "," 	2,873 "," 	2,240 "," 	3,097 "," 	4,799 "," 	1,659 "," 	2,139 "," 	1,457 ", 	922 ," 	1,123 "," 	2,431 "," 	1,630 "," 	1,411 "," 	2,020 "," 	1,109 ", 	781 ," 	2,007 "," 	2,242 "," 	8,476 "," 	4,837 "," 	18,597 "," 	7,449 "," 	5,307 "," 	5,458 "," 	2,645 "," 	4,444 "," 	2,680 "," 	1,150 ", 	872 ," 	2,634 ", 	476 ," 	1,865 ", 	725 ," 	1,222 "," 	5,898 "," 	2,045 ", 	669 ," 	130,332 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
