Exit stations,Entry stations->,,SATURDAY,,,May 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,Exits,,,,,,,,,,,
RM, 	7 , 	70 , 	80 , 	36 , 	214 , 	67 , 	71 , 	44 , 	69 , 	17 , 	66 , 	60 , 	17 , 	25 , 	23 , 	9 , 	8 , 	18 , 	16 , 	5 , 	13 , 	5 , 	3 , 	13 , 	14 , 	97 , 	74 , 	252 , 	112 , 	76 , 	100 , 	18 , 	43 , 	20 , 	7 , 	5 , 	11 , 	5 , 	27 , 	7 , 	7 , 	13 , 	17 ," 	1,861 ",,,Eastbay," 	38,535 ",,SF CBD," 	102,175 ",59.8%,,,
EN, 	86 , 	8 , 	73 , 	58 , 	351 , 	112 , 	128 , 	78 , 	149 , 	28 , 	98 , 	137 , 	30 , 	43 , 	42 , 	16 , 	20 , 	43 , 	24 , 	11 , 	24 , 	7 , 	10 , 	21 , 	27 , 	254 , 	181 , 	593 , 	218 , 	100 , 	111 , 	36 , 	58 , 	46 , 	20 , 	6 , 	22 , 	6 , 	32 , 	14 , 	16 , 	42 , 	31 ," 	3,412 ",,,Westbay," 	54,140 ",,non-CBD," 	63,737 ",37.3%,,,
EP, 	89 , 	64 , 	4 , 	38 , 	352 , 	82 , 	73 , 	56 , 	96 , 	39 , 	50 , 	67 , 	14 , 	18 , 	13 , 	6 , 	8 , 	18 , 	9 , 	6 , 	18 , 	6 , 	5 , 	23 , 	12 , 	174 , 	108 , 	343 , 	148 , 	54 , 	43 , 	17 , 	15 , 	20 , 	2 , 	4 , 	11 , 	1 , 	10 , 	3 , 	6 , 	38 , 	16 ," 	2,184 ",,,Transbay," 	78,098 ",,,,,,,
NB, 	51 , 	51 , 	43 , 	7 , 	110 , 	44 , 	58 , 	61 , 	98 , 	42 , 	61 , 	68 , 	19 , 	26 , 	14 , 	5 , 	9 , 	22 , 	12 , 	9 , 	17 , 	11 , 	7 , 	16 , 	13 , 	248 , 	168 , 	403 , 	232 , 	120 , 	97 , 	30 , 	23 , 	17 , 	4 , 	7 , 	11 , 	2 , 	11 , 	3 , 	4 , 	50 , 	15 ," 	2,318 ",,,,,,,,,,,
BK, 	213 , 	351 , 	372 , 	110 , 	23 , 	203 , 	256 , 	207 , 	264 , 	110 , 	156 , 	186 , 	66 , 	83 , 	68 , 	30 , 	57 , 	178 , 	46 , 	53 , 	105 , 	50 , 	30 , 	41 , 	58 , 	465 , 	308 ," 	1,023 ", 	466 , 	245 , 	174 , 	70 , 	55 , 	92 , 	11 , 	32 , 	80 , 	11 , 	33 , 	14 , 	15 , 	156 , 	76 ," 	6,639 ",,,,,,,,,,,
AS, 	73 , 	106 , 	76 , 	45 , 	158 , 	5 , 	89 , 	86 , 	122 , 	44 , 	94 , 	76 , 	29 , 	33 , 	28 , 	10 , 	12 , 	25 , 	11 , 	10 , 	20 , 	9 , 	5 , 	11 , 	36 , 	181 , 	130 , 	291 , 	215 , 	165 , 	104 , 	22 , 	25 , 	17 , 	5 , 	6 , 	17 , 	4 , 	20 , 	4 , 	5 , 	33 , 	16 ," 	2,473 ",,,,,,,,,,,
MA, 	73 , 	118 , 	75 , 	56 , 	238 , 	91 , 	13 , 	65 , 	91 , 	41 , 	109 , 	122 , 	49 , 	66 , 	47 , 	22 , 	24 , 	42 , 	45 , 	26 , 	64 , 	20 , 	19 , 	37 , 	47 , 	340 , 	224 , 	652 , 	365 , 	242 , 	166 , 	37 , 	37 , 	31 , 	6 , 	11 , 	22 , 	9 , 	70 , 	6 , 	8 , 	58 , 	25 ," 	3,909 ",,,,,,,,,,,
19, 	49 , 	73 , 	57 , 	60 , 	196 , 	94 , 	70 , 	9 , 	18 , 	13 , 	62 , 	64 , 	32 , 	48 , 	43 , 	15 , 	20 , 	43 , 	29 , 	27 , 	51 , 	19 , 	23 , 	56 , 	32 , 	181 , 	141 , 	395 , 	270 , 	186 , 	130 , 	34 , 	31 , 	38 , 	6 , 	9 , 	27 , 	9 , 	36 , 	6 , 	8 , 	26 , 	26 ," 	2,763 ",,,,,,,,,,,
12, 	63 , 	126 , 	91 , 	83 , 	233 , 	109 , 	76 , 	20 , 	9 , 	14 , 	94 , 	125 , 	74 , 	109 , 	71 , 	34 , 	48 , 	92 , 	65 , 	32 , 	75 , 	28 , 	37 , 	62 , 	62 , 	255 , 	203 , 	574 , 	246 , 	122 , 	88 , 	42 , 	65 , 	51 , 	25 , 	11 , 	29 , 	16 , 	67 , 	13 , 	15 , 	50 , 	38 ," 	3,740 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFO Ext.,Exits
LM, 	13 , 	28 , 	43 , 	42 , 	109 , 	46 , 	44 , 	13 , 	15 , 	8 , 	89 , 	123 , 	107 , 	145 , 	50 , 	25 , 	50 , 	73 , 	11 , 	11 , 	17 , 	7 , 	12 , 	35 , 	24 , 	222 , 	196 , 	522 , 	250 , 	135 , 	95 , 	28 , 	33 , 	42 , 	5 , 	59 , 	86 , 	5 , 	18 , 	3 , 	5 , 	17 , 	11 ," 	2,872 ",,,Dtwn SF," 	2,493 "," 	7,103 "," 	16,030 "," 	6,848 "," 	6,918 "," 	8,952 "," 	4,850 "," 	53,193 "
