Exit stations,Entry stations->,,SATURDAY,,,Jun 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
DC, 	23 , 	41 , 	11 , 	15 , 	71 , 	20 , 	28 , 	36 , 	52 , 	20 , 	49 , 	56 , 	24 , 	22 , 	17 , 	13 , 	24 , 	33 , 	29 , 	27 , 	27 , 	8 , 	11 , 	16 , 	20 , 	256 , 	258 ," 	1,160 ", 	357 , 	265 , 	242 , 	63 , 	87 , 	15 , 	43 , 	15 , 	47 , 	9 , 	45 , 	33 , 	103 , 	122 , 	99 , 	8 ," 	3,916 ",,,,,,,,,,,
CM, 	8 , 	17 , 	4 , 	4 , 	13 , 	5 , 	13 , 	15 , 	18 , 	7 , 	9 , 	11 , 	7 , 	6 , 	6 , 	5 , 	7 , 	4 , 	13 , 	12 , 	9 , 	2 , 	2 , 	6 , 	7 , 	86 , 	96 , 	392 , 	163 , 	78 , 	106 , 	39 , 	77 , 	38 , 	7 , 	4 , 	8 , 	5 , 	17 , 	14 , 	68 , 	63 , 	40 , 	1 ," 	1,506 ",,,,,,,,,,,
CV, 	6 , 	5 , 	6 , 	5 , 	23 , 	8 , 	13 , 	8 , 	12 , 	46 , 	37 , 	89 , 	33 , 	67 , 	22 , 	14 , 	11 , 	22 , 	5 , 	2 , 	4 , 	1 , 	1 , 	8 , 	9 , 	149 , 	94 , 	179 , 	88 , 	28 , 	16 , 	5 , 	10 , 	15 , 	4 , 	8 , 	80 , 	2 , 	5 , 	1 , 	4 , 	13 , 	4 , 	51 ," 	1,208 ",,,,,,,,,,,
ED, 	9 , 	16 , 	11 , 	12 , 	70 , 	21 , 	19 , 	31 , 	30 , 	58 , 	82 , 	483 , 	32 , 	111 , 	40 , 	24 , 	19 , 	59 , 	10 , 	8 , 	7 , 	3 , 	2 , 	7 , 	12 , 	781 , 	288 , 	661 , 	237 , 	90 , 	56 , 	24 , 	27 , 	45 , 	7 , 	77 , 	20 , 	1 , 	12 , 	6 , 	6 , 	111 , 	11 , 	26 ," 	3,656 ",,,,,,,,,,,
NC, 	3 , 	4 , 	2 , 	2 , 	11 , 	3 , 	14 , 	9 , 	11 , 	1 , 	7 , 	57 , 	2 , 	4 , 	3 , 	2 , 	3 , 	4 , 	20 , 	8 , 	21 , 	4 , 	4 , 	13 , 	2 , 	96 , 	44 , 	107 , 	54 , 	18 , 	12 , 	4 , 	7 , 	7 , 	4 , 	1 , 	4 , 	6 , 	28 , 	2 , 	2 , 	28 , 	4 , 	-   , 	636 ,,,,,,,,,,,
WP, 	40 , 	47 , 	11 , 	11 , 	31 , 	24 , 	106 , 	43 , 	77 , 	11 , 	57 , 	133 , 	25 , 	22 , 	27 , 	18 , 	13 , 	37 , 	207 , 	67 , 	90 , 	20 , 	15 , 	35 , 	31 , 	196 , 	118 , 	342 , 	168 , 	67 , 	73 , 	32 , 	54 , 	51 , 	20 , 	7 , 	11 , 	48 , 	14 , 	15 , 	21 , 	75 , 	18 , 	4 ," 	2,525 ",,,,,,,,,,,
SS, 	5 , 	12 , 	4 , 	3 , 	12 , 	3 , 	8 , 	10 , 	10 , 	4 , 	10 , 	12 , 	5 , 	4 , 	2 , 	3 , 	3 , 	5 , 	8 , 	5 , 	9 , 	2 , 	2 , 	5 , 	5 , 	67 , 	74 , 	273 , 	103 , 	62 , 	73 , 	25 , 	43 , 	35 , 	10 , 	1 , 	5 , 	3 , 	17 , 	5 , 	34 , 	23 , 	19 , 	1 ," 	1,019 ",,,,,,,,,,,
SB, 	10 , 	20 , 	3 , 	6 , 	15 , 	6 , 	11 , 	7 , 	15 , 	4 , 	13 , 	23 , 	7 , 	4 , 	4 , 	7 , 	5 , 	8 , 	5 , 	4 , 	7 , 	3 , 	3 , 	4 , 	8 , 	88 , 	73 , 	305 , 	181 , 	115 , 	139 , 	66 , 	119 , 	114 , 	62 , 	5 , 	6 , 	1 , 	13 , 	41 , 	9 , 	45 , 	35 , 	2 ," 	1,614 ",,,,,,,,,,,
SO, 	20 , 	42 , 	35 , 	59 , 	173 , 	35 , 	55 , 	38 , 	62 , 	17 , 	36 , 	33 , 	20 , 	11 , 	8 , 	6 , 	11 , 	28 , 	56 , 	80 , 	89 , 	55 , 	44 , 	78 , 	37 , 	311 , 	250 ," 	1,142 ", 	372 , 	150 , 	139 , 	63 , 	83 , 	111 , 	60 , 	10 , 	92 , 	22 , 	53 , 	24 , 	41 , 	22 , 	246 , 	18 ," 	4,331 ",,,,,,,,,,,
MB, 	13 , 	25 , 	15 , 	20 , 	117 , 	15 , 	28 , 	24 , 	35 , 	10 , 	16 , 	31 , 	9 , 	8 , 	7 , 	7 , 	7 , 	6 , 	15 , 	15 , 	16 , 	9 , 	7 , 	24 , 	12 , 	201 , 	159 , 	640 , 	293 , 	210 , 	152 , 	71 , 	85 , 	119 , 	42 , 	2 , 	11 , 	7 , 	18 , 	21 , 	37 , 	282 , 	16 , 	5 ," 	2,855 ",,,,,,,,,,,
WD, 	2 , 	7 , 	5 , 	4 , 	16 , 	4 , 	14 , 	9 , 	9 , 	23 , 	37 , 	102 , 	27 , 	62 , 	22 , 	9 , 	12 , 	14 , 	4 , 	2 , 	3 , 	1 , 	1 , 	2 , 	7 , 	154 , 	68 , 	156 , 	59 , 	15 , 	11 , 	5 , 	4 , 	13 , 	2 , 	52 , 	12 , 	-   , 	5 , 	1 , 	3 , 	24 , 	3 , 	6 , 	988 ,,,,,,,,,,,
Entries," 	1,902 "," 	3,337 "," 	2,127 "," 	2,368 "," 	7,136 "," 	2,848 "," 	4,512 "," 	3,387 "," 	3,823 "," 	2,427 "," 	4,177 "," 	5,074 "," 	2,309 "," 	2,767 "," 	1,983 "," 	1,243 "," 	1,524 "," 	3,094 "," 	2,226 "," 	2,069 "," 	2,822 "," 	1,487 "," 	1,176 "," 	2,878 "," 	3,385 "," 	11,115 "," 	7,867 "," 	24,061 "," 	10,701 "," 	8,669 "," 	8,085 "," 	3,804 "," 	6,255 "," 	3,901 "," 	1,523 "," 	1,218 "," 	3,835 ", 	673 ," 	2,299 "," 	1,058 "," 	1,604 "," 	5,161 "," 	2,837 ", 	944 ," 	177,685 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
