Exit stations,Entry stations->,,WEEKDAY,,,Sep 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA, 	19 , 	12 ,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC, 	16 , 	24 ,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,ML,BE,PC,AN,Exits,,,,,,,,,,,,,
RM, 	14 , 	75 , 	65 , 	38 , 	270 , 	52 , 	85 , 	64 , 	75 , 	23 , 	55 , 	41 , 	22 , 	10 , 	20 , 	11 , 	5 , 	9 , 	16 , 	5 , 	14 , 	7 , 	6 , 	9 , 	17 , 	196 , 	150 , 	251 , 	143 , 	108 , 	110 , 	30 , 	32 , 	66 , 	15 , 	4 , 	4 , 	4 , 	7 , 	9 , 	11 , 	42 , 	15 , 	3 , 	9 , 	12 , 	7 , 	9 , 	6 , 	11 ," 	2,261 ",,,,,,,,,,,,,
EN, 	77 , 	18 , 	69 , 	49 , 	439 , 	65 , 	115 , 	147 , 	197 , 	42 , 	73 , 	57 , 	41 , 	23 , 	31 , 	8 , 	16 , 	17 , 	17 , 	9 , 	21 , 	7 , 	6 , 	17 , 	21 , 	395 , 	327 , 	458 , 	300 , 	134 , 	106 , 	38 , 	45 , 	109 , 	9 , 	5 , 	11 , 	3 , 	8 , 	15 , 	17 , 	59 , 	31 , 	8 , 	25 , 	20 , 	12 , 	21 , 	3 , 	8 ," 	3,751 ",,,,,,,,,,,,,
EP, 	66 , 	63 , 	9 , 	30 , 	322 , 	43 , 	68 , 	95 , 	105 , 	24 , 	29 , 	24 , 	17 , 	12 , 	10 , 	5 , 	7 , 	8 , 	10 , 	8 , 	11 , 	6 , 	4 , 	13 , 	6 , 	239 , 	201 , 	168 , 	145 , 	52 , 	41 , 	15 , 	15 , 	33 , 	3 , 	3 , 	6 , 	2 , 	5 , 	5 , 	6 , 	44 , 	12 , 	4 , 	16 , 	8 , 	7 , 	10 , 	2 , 	3 ," 	2,038 ",,,,,,,,,,,,,
NB, 	44 , 	39 , 	32 , 	11 , 	87 , 	31 , 	44 , 	69 , 	77 , 	19 , 	38 , 	28 , 	14 , 	8 , 	12 , 	5 , 	6 , 	8 , 	11 , 	6 , 	9 , 	3 , 	3 , 	6 , 	7 , 	262 , 	198 , 	136 , 	174 , 	67 , 	38 , 	15 , 	18 , 	16 , 	4 , 	2 , 	5 , 	1 , 	3 , 	4 , 	5 , 	57 , 	13 , 	2 , 	18 , 	8 , 	7 , 	9 , 	2 , 	3 ," 	1,685 ",,,,,,,,,,,,,
BK, 	310 , 	460 , 	341 , 	102 , 	32 , 	155 , 	189 , 	229 , 	250 , 	103 , 	141 , 	95 , 	87 , 	73 , 	67 , 	48 , 	70 , 	64 , 	48 , 	49 , 	52 , 	28 , 	20 , 	17 , 	45 , 	378 , 	304 , 	308 , 	262 , 	147 , 	125 , 	68 , 	54 , 	58 , 	18 , 	22 , 	44 , 	10 , 	30 , 	20 , 	15 , 	98 , 	59 , 	19 , 	48 , 	30 , 	58 , 	87 , 	10 , 	24 ," 	5,372 ",,,,,,,,,,,,,
AS, 	57 , 	65 , 	48 , 	30 , 	154 , 	12 , 	41 , 	76 , 	86 , 	25 , 	61 , 	40 , 	25 , 	16 , 	14 , 	9 , 	10 , 	10 , 	11 , 	8 , 	7 , 	4 , 	3 , 	6 , 	11 , 	241 , 	200 , 	166 , 	176 , 	82 , 	54 , 	18 , 	18 , 	24 , 	2 , 	3 , 	5 , 	3 , 	7 , 	4 , 	7 , 	39 , 	11 , 	2 , 	13 , 	8 , 	10 , 	13 , 	4 , 	6 ," 	1,942 ",,,,,,,,,,,,,
MA, 	103 , 	110 , 	64 , 	42 , 	181 , 	37 , 	16 , 	92 , 	94 , 	32 , 	104 , 	76 , 	63 , 	34 , 	36 , 	25 , 	24 , 	27 , 	78 , 	53 , 	59 , 	25 , 	21 , 	36 , 	30 , 	411 , 	352 , 	320 , 	307 , 	165 , 	105 , 	33 , 	43 , 	38 , 	10 , 	7 , 	21 , 	13 , 	58 , 	9 , 	10 , 	63 , 	18 , 	10 , 	17 , 	19 , 	18 , 	25 , 	22 , 	69 ," 	3,625 ",,,,,,,,,,,,,
19, 	69 , 	154 , 	97 , 	73 , 	215 , 	81 , 	95 , 	18 , 	21 , 	19 , 	66 , 	78 , 	83 , 	56 , 	63 , 	36 , 	51 , 	51 , 	81 , 	89 , 	93 , 	54 , 	41 , 	65 , 	36 , 	546 , 	434 , 	365 , 	362 , 	192 , 	136 , 	66 , 	53 , 	67 , 	17 , 	15 , 	55 , 	20 , 	46 , 	20 , 	19 , 	61 , 	35 , 	24 , 	19 , 	33 , 	37 , 	43 , 	18 , 	61 ," 	4,528 ",,,,,,,,,,,,,
12, 	82 , 	200 , 	101 , 	76 , 	223 , 	84 , 	95 , 	21 , 	22 , 	18 , 	71 , 	91 , 	113 , 	92 , 	85 , 	53 , 	76 , 	67 , 	88 , 	100 , 	100 , 	48 , 	40 , 	64 , 	40 , 	497 , 	385 , 	430 , 	326 , 	162 , 	121 , 	67 , 	71 , 	87 , 	30 , 	13 , 	66 , 	28 , 	73 , 	32 , 	30 , 	90 , 	34 , 	18 , 	24 , 	30 , 	29 , 	42 , 	22 , 	85 ," 	4,843 ",,,,,,,,,,,,,
LM, 	23 , 	40 , 	25 , 	24 , 	104 , 	29 , 	29 , 	17 , 	16 , 	15 , 	97 , 	124 , 	162 , 	119 , 	81 , 	55 , 	50 , 	45 , 	11 , 	8 , 	12 , 	4 , 	4 , 	10 , 	17 , 	329 , 	271 , 	269 , 	237 , 	102 , 	75 , 	31 , 	34 , 	39 , 	5 , 	56 , 	98 , 	4 , 	10 , 	5 , 	6 , 	17 , 	5 , 	46 , 	17 , 	40 , 	24 , 	29 , 	5 , 	18 ," 	2,893 ",,,,,,,,,,,,,
FV, 	54 , 	72 , 	27 , 	35 , 	141 , 	61 , 	101 , 	74 , 	71 , 	90 , 	23 , 	138 , 	149 , 	144 , 	141 , 	56 , 	49 , 	54 , 	22 , 	11 , 	17 , 	9 , 	13 , 	24 , 	67 , 	358 , 	300 , 	368 , 	345 , 	167 , 	129 , 	36 , 	53 , 	97 , 	6 , 	35 , 	82 , 	4 , 	10 , 	7 , 	10 , 	34 , 	9 , 	36 , 	9 , 	46 , 	24 , 	36 , 	5 , 	14 ," 	3,863 ",,,,,,,,,,,,,
