Exit stations,Entry stations->,,SATURDAY,,,Jan 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
BF, 	28 , 	33 , 	17 , 	18 , 	91 , 	36 , 	58 , 	66 , 	119 , 	145 , 	217 , 	215 , 	93 , 	12 , 	132 , 	64 , 	71 , 	135 , 	16 , 	8 , 	12 , 	5 , 	4 , 	15 , 	35 , 	174 , 	154 , 	415 , 	129 , 	60 , 	50 , 	18 , 	35 , 	29 , 	5 , 	56 , 	89 , 	2 , 	23 , 	6 , 	13 , 	17 , 	6 , 	98 , 	9 , 	-   ," 	3,034 ",,,WP line," 	7,161 "," 	1,322 "," 	1,435 ", 	959 ," 	3,190 "," 	1,170 ", 	843 ," 	16,080 "
HY, 	25 , 	34 , 	15 , 	20 , 	85 , 	26 , 	47 , 	56 , 	71 , 	51 , 	151 , 	157 , 	98 , 	148 , 	11 , 	74 , 	88 , 	145 , 	19 , 	4 , 	11 , 	4 , 	3 , 	9 , 	22 , 	138 , 	77 , 	240 , 	86 , 	34 , 	40 , 	9 , 	19 , 	19 , 	7 , 	23 , 	41 , 	2 , 	22 , 	5 , 	8 , 	21 , 	7 , 	53 , 	14 , 	-   ," 	2,241 ",,,FT/ED line," 	9,505 "," 	2,881 "," 	2,144 "," 	2,494 "," 	1,220 "," 	8,602 ", 	576 ," 	27,422 "
SH, 	9 , 	20 , 	5 , 	7 , 	47 , 	10 , 	16 , 	30 , 	34 , 	28 , 	68 , 	63 , 	35 , 	74 , 	71 , 	6 , 	53 , 	83 , 	5 , 	3 , 	4 , 	4 , 	1 , 	6 , 	11 , 	92 , 	57 , 	170 , 	54 , 	25 , 	30 , 	8 , 	9 , 	16 , 	5 , 	14 , 	23 , 	2 , 	11 , 	3 , 	6 , 	11 , 	5 , 	16 , 	4 , 	-   ," 	1,255 ",,,SFIA," 	4,221 ", 	456 ," 	2,181 ", 	608 , 	691 , 	479 , 	930 ," 	9,566 "
UC, 	14 , 	25 , 	8 , 	10 , 	67 , 	17 , 	23 , 	32 , 	45 , 	42 , 	54 , 	102 , 	39 , 	76 , 	87 , 	46 , 	12 , 	99 , 	9 , 	7 , 	4 , 	3 , 	2 , 	6 , 	9 , 	155 , 	111 , 	261 , 	76 , 	25 , 	21 , 	10 , 	11 , 	22 , 	5 , 	15 , 	30 , 	2 , 	11 , 	1 , 	7 , 	18 , 	5 , 	17 , 	13 , 	-   ," 	1,658 ",,,Entries," 	55,370 "," 	20,596 "," 	33,114 "," 	21,534 "," 	16,162 "," 	27,334 "," 	10,849 "," 	184,959 "
FM, 	23 , 	44 , 	26 , 	28 , 	193 , 	36 , 	57 , 	60 , 	67 , 	65 , 	94 , 	225 , 	58 , 	135 , 	157 , 	86 , 	99 , 	23 , 	26 , 	16 , 	17 , 	8 , 	6 , 	23 , 	15 , 	340 , 	176 , 	493 , 	157 , 	74 , 	42 , 	23 , 	25 , 	31 , 	7 , 	25 , 	65 , 	3 , 	23 , 	3 , 	6 , 	38 , 	6 , 	30 , 	26 , 	-   ," 	3,179 ",,,,,,,,,,,
CN, 	25 , 	23 , 	11 , 	14 , 	56 , 	18 , 	47 , 	39 , 	74 , 	12 , 	37 , 	64 , 	15 , 	15 , 	12 , 	9 , 	10 , 	23 , 	14 , 	84 , 	215 , 	57 , 	19 , 	50 , 	15 , 	206 , 	119 , 	333 , 	130 , 	51 , 	43 , 	21 , 	31 , 	24 , 	13 , 	8 , 	9 , 	23 , 	226 , 	7 , 	10 , 	68 , 	21 , 	6 , 	17 , 	-   ," 	2,323 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	8 , 	13 , 	10 , 	12 , 	67 , 	14 , 	29 , 	41 , 	50 , 	7 , 	15 , 	64 , 	9 , 	7 , 	6 , 	3 , 	6 , 	13 , 	72 , 	9 , 	88 , 	26 , 	13 , 	57 , 	7 , 	246 , 	180 , 	336 , 	146 , 	54 , 	39 , 	19 , 	15 , 	22 , 	10 , 	1 , 	7 , 	13 , 	66 , 	8 , 	9 , 	95 , 	11 , 	3 , 	25 , 	-   ," 	1,949 ",,,Dtwn SF," 	2,346 ",,,,,,,
WC, 	14 , 	21 , 	13 , 	14 , 	92 , 	16 , 	49 , 	57 , 	61 , 	13 , 	29 , 	79 , 	12 , 	12 , 	12 , 	3 , 	6 , 	14 , 	251 , 	102 , 	16 , 	57 , 	28 , 	95 , 	16 , 	384 , 	224 , 	449 , 	200 , 	72 , 	49 , 	24 , 	16 , 	31 , 	13 , 	5 , 	6 , 	23 , 	145 , 	7 , 	9 , 	112 , 	21 , 	3 , 	24 , 	-   ," 	2,899 ",,,OAK," 	17,874 "," 	1,157 ",,,,,,
LF, 	5 , 	8 , 	8 , 	9 , 	47 , 	6 , 	22 , 	26 , 	28 , 	8 , 	13 , 	46 , 	7 , 	5 , 	3 , 	2 , 	3 , 	7 , 	73 , 	34 , 	52 , 	8 , 	9 , 	58 , 	6 , 	216 , 	128 , 	262 , 	120 , 	38 , 	26 , 	10 , 	9 , 	9 , 	3 , 	1 , 	1 , 	5 , 	25 , 	1 , 	2 , 	61 , 	11 , 	1 , 	11 , 	-   ," 	1,433 ",,,CM line," 	32,277 "," 	5,576 "," 	5,983 ",,,,,
OR, 	6 , 	6 , 	9 , 	4 , 	37 , 	5 , 	21 , 	25 , 	38 , 	5 , 	12 , 	25 , 	4 , 	4 , 	3 , 	1 , 	2 , 	7 , 	20 , 	13 , 	26 , 	13 , 	7 , 	50 , 	5 , 	181 , 	112 , 	240 , 	94 , 	33 , 	25 , 	10 , 	6 , 	10 , 	2 , 	1 , 	1 , 	4 , 	13 , 	2 , 	2 , 	47 , 	6 , 	-   , 	8 , 	-   ," 	1,145 ",,,RM line," 	15,309 "," 	5,460 "," 	4,718 "," 	4,548 ",,,,
RR, 	17 , 	24 , 	33 , 	24 , 	53 , 	16 , 	59 , 	109 , 	86 , 	22 , 	37 , 	40 , 	16 , 	14 , 	11 , 	4 , 	8 , 	21 , 	52 , 	59 , 	92 , 	61 , 	53 , 	19 , 	24 , 	398 , 	273 , 	564 , 	338 , 	208 , 	122 , 	39 , 	19 , 	18 , 	4 , 	3 , 	7 , 	10 , 	29 , 	6 , 	10 , 	118 , 	26 , 	4 , 	26 , 	-   ," 	3,175 ",,,WP line," 	14,594 "," 	2,593 "," 	2,878 "," 	1,873 "," 	3,190 ",,,
OW, 	21 , 	30 , 	17 , 	14 , 	65 , 	33 , 	60 , 	54 , 	78 , 	22 , 	85 , 	76 , 	24 , 	35 , 	26 , 	13 , 	7 , 	14 , 	7 , 	6 , 	12 , 	5 , 	7 , 	21 , 	12 , 	531 , 	442 , 	944 , 	407 , 	267 , 	169 , 	32 , 	48 , 	28 , 	8 , 	7 , 	16 , 	4 , 	23 , 	6 , 	14 , 	54 , 	14 , 	8 , 	6 , 	-   ," 	3,773 ",,,FT/ED line," 	19,242 "," 	5,717 "," 	4,255 "," 	4,894 "," 	2,390 "," 	8,602 ",,
EM, 	158 , 	368 , 	213 , 	347 , 	723 , 	304 , 	462 , 	453 , 	449 , 	346 , 	421 , 	259 , 	221 , 	198 , 	152 , 	93 , 	155 , 	338 , 	220 , 	301 , 	418 , 	253 , 	209 , 	485 , 	626 , 	71 , 	39 , 	347 , 	173 , 	513 , 	659 , 	401 , 	519 , 	348 , 	120 , 	169 , 	553 , 	92 , 	194 , 	93 , 	120 , 	313 , 	274 , 	201 , 	62 , 	-   ," 	13,436 ",,,SFIA," 	9,061 ", 	971 ," 	4,513 "," 	1,422 "," 	1,533 "," 	1,055 ", 	930 ," 	184,959 "
MT, 	153 , 	303 , 	164 , 	243 , 	483 , 	256 , 	347 , 	386 , 	385 , 	288 , 	355 , 	189 , 	175 , 	202 , 	96 , 	68 , 	145 , 	217 , 	149 , 	213 , 	241 , 	142 , 	120 , 	330 , 	541 , 	53 , 	49 , 	71 , 	106 , 	501 , 	590 , 	413 ," 	1,102 ", 	441 , 	142 , 	110 , 	271 , 	67 , 	168 , 	113 , 	114 , 	257 , 	212 , 	113 , 	42 , 	-   ," 	11,125 ",,,,,,,,,,,
PL, 	268 , 	607 , 	292 , 	324 , 	883 , 	327 , 	562 , 	542 , 	602 , 	491 , 	643 , 	370 , 	376 , 	387 , 	218 , 	150 , 	232 , 	433 , 	287 , 	341 , 	441 , 	259 , 	222 , 	514 , 	919 , 	363 , 	82 , 	122 , 	223 ," 	1,493 "," 	1,687 "," 	1,068 "," 	1,907 "," 	1,191 ", 	374 , 	241 , 	615 , 	117 , 	383 , 	298 , 	330 , 	985 , 	632 , 	232 , 	89 , 	-   ," 	23,124 ",,,,,,,,,,,
CC, 	114 , 	255 , 	153 , 	219 , 	426 , 	240 , 	399 , 	410 , 	299 , 	245 , 	420 , 	174 , 	131 , 	128 , 	85 , 	72 , 	76 , 	223 , 	139 , 	146 , 	213 , 	129 , 	107 , 	311 , 	444 , 	272 , 	95 , 	221 , 	57 , 	542 , 	732 , 	357 , 	584 , 	446 , 	171 , 	85 , 	292 , 	53 , 	166 , 	123 , 	184 , 	423 , 	368 , 	115 , 	44 , 	-   ," 	10,891 ",,,,,,,,,,,
16, 	89 , 	118 , 	66 , 	157 , 	316 , 	209 , 	319 , 	316 , 	199 , 	171 , 	220 , 	97 , 	60 , 	61 , 	40 , 	25 , 	29 , 	80 , 	55 , 	55 , 	73 , 	41 , 	38 , 	210 , 	305 , 	519 , 	451 ," 	1,609 ", 	620 , 	37 , 	276 , 	333 , 	512 , 	295 , 	110 , 	31 , 	87 , 	13 , 	55 , 	83 , 	106 , 	177 , 	224 , 	28 , 	17 , 	-   ," 	8,932 ",,,,,,,,,,,
24, 	105 , 	121 , 	56 , 	101 , 	211 , 	136 , 	205 , 	210 , 	133 , 	104 , 	176 , 	95 , 	58 , 	53 , 	35 , 	33 , 	25 , 	39 , 	41 , 	37 , 	53 , 	34 , 	28 , 	137 , 	210 , 	607 , 	465 ," 	1,909 ", 	816 , 	246 , 	48 , 	263 , 	469 , 	270 , 	130 , 	23 , 	47 , 	15 , 	64 , 	86 , 	136 , 	152 , 	174 , 	17 , 	18 , 	-   ," 	8,393 ",,,,,,,,,,,
GP, 	25 , 	34 , 	22 , 	29 , 	84 , 	31 , 	40 , 	56 , 	48 , 	27 , 	39 , 	48 , 	16 , 	16 , 	8 , 	6 , 	6 , 	19 , 	20 , 	15 , 	21 , 	11 , 	11 , 	38 , 	35 , 	318 , 	273 ," 	1,183 ", 	315 , 	276 , 	251 , 	37 , 	72 , 	60 , 	42 , 	7 , 	17 , 	4 , 	27 , 	24 , 	61 , 	77 , 	67 , 	9 , 	12 , 	-   ," 	3,837 ",,,,,,,,,,,
BP, 	42 , 	48 , 	17 , 	24 , 	56 , 	26 , 	44 , 	47 , 	56 , 	29 , 	45 , 	48 , 	28 , 	28 , 	15 , 	11 , 	11 , 	24 , 	20 , 	13 , 	15 , 	7 , 	5 , 	20 , 	50 , 	421 , 	514 ," 	2,264 ", 	488 , 	419 , 	414 , 	71 , 	52 , 	76 , 	84 , 	9 , 	26 , 	6 , 	31 , 	39 , 	124 , 	97 , 	83 , 	10 , 	5 , 	-   ," 	5,963 ",,,,,,,,,,,
DC, 	24 , 	47 , 	18 , 	21 , 	76 , 	16 , 	29 , 	41 , 	50 , 	29 , 	46 , 	78 , 	23 , 	27 , 	18 , 	16 , 	17 , 	26 , 	23 , 	21 , 	28 , 	9 , 	13 , 	21 , 	32 , 	331 , 	345 ," 	1,343 ", 	371 , 	287 , 	263 , 	65 , 	84 , 	26 , 	36 , 	13 , 	36 , 	4 , 	34 , 	35 , 	120 , 	186 , 	91 , 	12 , 	11 , 	-   ," 	4,442 ",,,,,,,,,,,
CM, 	9 , 	21 , 	6 , 	5 , 	15 , 	8 , 	9 , 	15 , 	15 , 	4 , 	10 , 	15 , 	6 , 	7 , 	6 , 	4 , 	4 , 	7 , 	11 , 	10 , 	13 , 	4 , 	3 , 	5 , 	7 , 	123 , 	106 , 	437 , 	147 , 	94 , 	114 , 	41 , 	89 , 	33 , 	7 , 	3 , 	7 , 	4 , 	26 , 	10 , 	59 , 	76 , 	44 , 	0 , 	1 , 	-   ," 	1,640 ",,,,,,,,,,,
CV, 	4 , 	8 , 	6 , 	5 , 	29 , 	8 , 	13 , 	18 , 	16 , 	62 , 	53 , 	109 , 	33 , 	64 , 	22 , 	11 , 	15 , 	25 , 	5 , 	2 , 	4 , 	1 , 	1 , 	6 , 	12 , 	145 , 	96 , 	245 , 	89 , 	31 , 	22 , 	8 , 	9 , 	14 , 	2 , 	5 , 	66 , 	1 , 	3 , 	2 , 	2 , 	11 , 	5 , 	78 , 	6 , 	-   ," 	1,374 ",,,,,,,,,,,
ED, 	8 , 	17 , 	10 , 	9 , 	69 , 	11 , 	22 , 	26 , 	21 , 	52 , 	85 , 	321 , 	42 , 	113 , 	42 , 	27 , 	27 , 	64 , 	10 , 	6 , 	6 , 	3 , 	0 , 	9 , 	21 , 	568 , 	236 , 	621 , 	209 , 	78 , 	55 , 	16 , 	29 , 	36 , 	7 , 	74 , 	17 , 	2 , 	11 , 	6 , 	7 , 	94 , 	8 , 	32 , 	42 , 	-   ," 	3,169 ",,,,,,,,,,,
NC, 	2 , 	4 , 	3 , 	2 , 	13 , 	3 , 	11 , 	11 , 	13 , 	2 , 	6 , 	28 , 	2 , 	2 , 	3 , 	1 , 	3 , 	3 , 	21 , 	11 , 	20 , 	4 , 	4 , 	12 , 	3 , 	89 , 	62 , 	127 , 	42 , 	14 , 	11 , 	3 , 	6 , 	6 , 	5 , 	2 , 	3 , 	2 , 	25 , 	2 , 	3 , 	29 , 	3 , 	1 , 	7 , 	-   , 	632 ,,,,,,,,,,,
WP, 	33 , 	48 , 	8 , 	10 , 	51 , 	25 , 	90 , 	56 , 	94 , 	13 , 	53 , 	106 , 	28 , 	23 , 	27 , 	12 , 	11 , 	23 , 	230 , 	72 , 	136 , 	25 , 	14 , 	35 , 	29 , 	241 , 	147 , 	427 , 	145 , 	54 , 	66 , 	29 , 	38 , 	39 , 	26 , 	4 , 	7 , 	30 , 	17 , 	14 , 	22 , 	80 , 	20 , 	6 , 	18 , 	-   ," 	2,684 ",,,,,,,,,,,
SS, 	8 , 	13 , 	3 , 	3 , 	14 , 	5 , 	5 , 	9 , 	12 , 	4 , 	10 , 	14 , 	5 , 	7 , 	6 , 	2 , 	3 , 	4 , 	6 , 	8 , 	6 , 	2 , 	2 , 	6 , 	7 , 	90 , 	97 , 	302 , 	114 , 	83 , 	77 , 	22 , 	40 , 	39 , 	15 , 	3 , 	6 , 	4 , 	11 , 	6 , 	34 , 	28 , 	20 , 	5 , 	1 , 	-   ," 	1,161 ",,,,,,,,,,,
SB, 	15 , 	23 , 	6 , 	5 , 	16 , 	7 , 	12 , 	16 , 	21 , 	9 , 	19 , 	27 , 	8 , 	11 , 	7 , 	5 , 	6 , 	5 , 	14 , 	8 , 	10 , 	3 , 	2 , 	7 , 	18 , 	112 , 	88 , 	362 , 	169 , 	103 , 	147 , 	64 , 	137 , 	128 , 	59 , 	5 , 	10 , 	4 , 	19 , 	36 , 	10 , 	41 , 	24 , 	3 , 	1 , 	-   ," 	1,803 ",,,,,,,,,,,
SO, 	24 , 	49 , 	29 , 	50 , 	115 , 	32 , 	58 , 	43 , 	51 , 	24 , 	35 , 	13 , 	19 , 	14 , 	13 , 	9 , 	14 , 	25 , 	56 , 	81 , 	79 , 	55 , 	38 , 	62 , 	57 , 	233 , 	189 , 	813 , 	291 , 	121 , 	105 , 	68 , 	89 , 	137 , 	72 , 	10 , 	70 , 	21 , 	65 , 	28 , 	37 , 	23 , 	232 , 	21 , 	13 , 	-   ," 	3,682 ",,,,,,,,,,,
MB, 	14 , 	22 , 	16 , 	23 , 	99 , 	17 , 	24 , 	26 , 	34 , 	11 , 	19 , 	26 , 	10 , 	6 , 	8 , 	6 , 	4 , 	5 , 	21 , 	11 , 	24 , 	10 , 	7 , 	27 , 	14 , 	263 , 	175 , 	659 , 	264 , 	200 , 	156 , 	62 , 	87 , 	127 , 	45 , 	3 , 	8 , 	4 , 	16 , 	25 , 	27 , 	330 , 	28 , 	4 , 	5 , 	-   ," 	2,973 ",,,,,,,,,,,
WD, 	5 , 	10 , 	5 , 	6 , 	27 , 	8 , 	10 , 	17 , 	14 , 	34 , 	49 , 	130 , 	48 , 	109 , 	55 , 	17 , 	18 , 	28 , 	6 , 	3 , 	3 , 	2 , 	0 , 	4 , 	8 , 	220 , 	117 , 	240 , 	76 , 	25 , 	17 , 	9 , 	13 , 	11 , 	1 , 	91 , 	24 , 	0 , 	5 , 	5 , 	4 , 	26 , 	6 , 	12 , 	19 , 	-   ," 	1,538 ",,,,,,,,,,,
OA, 	4 , 	17 , 	14 , 	14 , 	41 , 	16 , 	14 , 	13 , 	16 , 	14 , 	7 , 	33 , 	5 , 	8 , 	3 , 	5 , 	7 , 	11 , 	13 , 	20 , 	16 , 	6 , 	6 , 	11 , 	4 , 	43 , 	24 , 	75 , 	32 , 	7 , 	13 , 	5 , 	4 , 	8 , 	-   , 	3 , 	25 , 	3 , 	6 , 	0 , 	0 , 	14 , 	2 , 	9 , 	8 , 	-   , 	599 ,,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	2,291 "," 	3,902 "," 	2,398 "," 	2,529 "," 	7,426 "," 	3,156 "," 	4,425 "," 	4,461 "," 	4,679 "," 	3,026 "," 	4,877 "," 	4,629 "," 	2,556 "," 	3,141 "," 	2,207 "," 	1,264 "," 	1,645 "," 	3,088 "," 	2,374 "," 	2,060 "," 	2,828 "," 	1,505 "," 	1,174 "," 	3,163 "," 	4,151 "," 	12,045 "," 	8,621 "," 	25,127 "," 	10,402 "," 	8,286 "," 	8,042 "," 	4,070 "," 	6,667 "," 	4,499 "," 	1,663 "," 	1,411 "," 	3,193 ", 	644 ," 	2,515 "," 	1,184 "," 	1,790 "," 	4,947 "," 	2,986 "," 	1,492 ", 	987 , 	-   ," 	189,527 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
