Exit stations,Entry stations->,,WEEKDAY,,,Jan 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,OA,WS,Exits,,,,,,,,,,,
FV, 	100 , 	145 , 	65 , 	81 , 	319 , 	124 , 	201 , 	176 , 	266 , 	170 , 	28 , 	284 , 	254 , 	273 , 	267 , 	101 , 	91 , 	164 , 	58 , 	24 , 	43 , 	21 , 	27 , 	59 , 	129 , 	844 ," 	1,009 ", 	959 , 	887 , 	335 , 	241 , 	72 , 	100 , 	100 , 	19 , 	65 , 	118 , 	10 , 	65 , 	15 , 	35 , 	64 , 	32 , 	60 , 	15 , 	-   ," 	8,517 ",,,OAK,"20,673","2,204","4,910","6,365","5,060","8,370","1,235","48,817"
CL, 	71 , 	156 , 	54 , 	62 , 	194 , 	99 , 	188 , 	215 , 	350 , 	240 , 	287 , 	22 , 	165 , 	216 , 	221 , 	117 , 	113 , 	267 , 	51 , 	44 , 	56 , 	33 , 	24 , 	48 , 	123 , 	614 , 	602 , 	592 , 	471 , 	177 , 	137 , 	77 , 	93 , 	127 , 	27 , 	68 , 	181 , 	22 , 	108 , 	25 , 	40 , 	29 , 	33 , 	80 , 	25 , 	-   ," 	6,946 ",,,CM line,"32,838","4,663","8,688","3,300","2,353","3,701","3,287","58,829"
SL, 	55 , 	75 , 	33 , 	38 , 	173 , 	51 , 	135 , 	216 , 	349 , 	280 , 	259 , 	176 , 	16 , 	134 , 	209 , 	98 , 	94 , 	139 , 	37 , 	25 , 	25 , 	11 , 	8 , 	34 , 	50 , 	686 , 	684 , 	561 , 	467 , 	134 , 	91 , 	37 , 	68 , 	62 , 	8 , 	54 , 	100 , 	8 , 	48 , 	15 , 	19 , 	36 , 	18 , 	59 , 	8 , 	-   ," 	5,881 ",,,RM line,"15,939","6,518","3,605","7,947","1,643","3,948","1,206","40,806"
BF, 	36 , 	48 , 	19 , 	27 , 	138 , 	41 , 	128 , 	199 , 	352 , 	264 , 	276 , 	227 , 	125 , 	21 , 	183 , 	99 , 	136 , 	249 , 	25 , 	16 , 	19 , 	6 , 	5 , 	16 , 	51 , 	625 , 	654 , 	542 , 	419 , 	126 , 	73 , 	35 , 	55 , 	54 , 	9 , 	73 , 	189 , 	5 , 	31 , 	13 , 	20 , 	20 , 	9 , 	102 , 	6 , 	-   ," 	5,767 ",,,WP line,"23,303","5,126","2,663","1,662","5,689","1,699","1,254","41,397"
HY, 	54 , 	90 , 	31 , 	32 , 	153 , 	60 , 	138 , 	214 , 	313 , 	178 , 	256 , 	218 , 	218 , 	201 , 	19 , 	126 , 	238 , 	398 , 	37 , 	25 , 	29 , 	11 , 	6 , 	21 , 	45 , 	466 , 	493 , 	360 , 	317 , 	110 , 	67 , 	31 , 	44 , 	43 , 	8 , 	27 , 	70 , 	17 , 	62 , 	10 , 	14 , 	24 , 	9 , 	53 , 	10 , 	-   ," 	5,347 ",,,FT/ED line,"26,137","8,306","3,879","3,985","1,706","13,263",844,"58,120"
SH, 	22 , 	36 , 	11 , 	14 , 	81 , 	25 , 	63 , 	153 , 	174 , 	103 , 	102 , 	106 , 	85 , 	95 , 	105 , 	11 , 	88 , 	168 , 	15 , 	10 , 	12 , 	5 , 	2 , 	10 , 	15 , 	403 , 	378 , 	236 , 	236 , 	71 , 	50 , 	15 , 	19 , 	26 , 	5 , 	22 , 	43 , 	5 , 	19 , 	8 , 	10 , 	13 , 	10 , 	24 , 	6 , 	-   ," 	3,106 ",,,SFIA,"10,090","1,219","3,198","1,060","1,204",760,"1,291","18,822"
UC, 	28 , 	44 , 	15 , 	25 , 	130 , 	46 , 	85 , 	216 , 	241 , 	124 , 	92 , 	112 , 	103 , 	147 , 	237 , 	88 , 	22 , 	206 , 	21 , 	17 , 	18 , 	3 , 	6 , 	12 , 	13 , 	889 , 	813 , 	384 , 	326 , 	71 , 	30 , 	17 , 	26 , 	43 , 	8 , 	20 , 	71 , 	4 , 	20 , 	6 , 	10 , 	27 , 	8 , 	28 , 	16 , 	-   ," 	4,867 ",,,Entries,"134,222","48,770","60,424","39,274","40,562","58,166","19,821","401,238"
FM, 	43 , 	87 , 	51 , 	41 , 	273 , 	69 , 	147 , 	360 , 	378 , 	178 , 	170 , 	268 , 	148 , 	263 , 	420 , 	200 , 	211 , 	53 , 	31 , 	40 , 	23 , 	13 , 	15 , 	35 , 	30 ," 	1,768 "," 	1,529 ", 	571 , 	474 , 	127 , 	57 , 	29 , 	39 , 	65 , 	9 , 	37 , 	102 , 	10 , 	48 , 	7 , 	8 , 	59 , 	8 , 	36 , 	33 , 	-   ," 	8,564 ",,,,,,,,,,,
CN, 	32 , 	37 , 	19 , 	23 , 	142 , 	27 , 	150 , 	314 , 	363 , 	38 , 	59 , 	56 , 	37 , 	27 , 	35 , 	18 , 	21 , 	32 , 	24 , 	121 , 	345 , 	116 , 	48 , 	91 , 	25 , 	915 , 	989 , 	549 , 	488 , 	108 , 	78 , 	52 , 	53 , 	77 , 	24 , 	10 , 	10 , 	61 , 	409 , 	21 , 	28 , 	100 , 	30 , 	6 , 	23 , 	-   ," 	6,229 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	14 , 	22 , 	20 , 	21 , 	146 , 	24 , 	141 , 	309 , 	337 , 	21 , 	21 , 	44 , 	24 , 	16 , 	26 , 	10 , 	18 , 	35 , 	120 , 	26 , 	129 , 	54 , 	33 , 	112 , 	13 ," 	1,533 "," 	1,633 ", 	629 , 	538 , 	128 , 	65 , 	98 , 	43 , 	65 , 	13 , 	3 , 	7 , 	36 , 	144 , 	21 , 	29 , 	127 , 	25 , 	5 , 	37 , 	-   ," 	6,912 ",,,Dtwn SF,"5,241",,,,,,,
WC, 	24 , 	54 , 	23 , 	31 , 	148 , 	27 , 	129 , 	290 , 	300 , 	32 , 	39 , 	55 , 	25 , 	21 , 	29 , 	15 , 	17 , 	26 , 	379 , 	138 , 	23 , 	73 , 	45 , 	148 , 	19 ," 	1,312 "," 	1,353 ", 	570 , 	440 , 	110 , 	64 , 	51 , 	36 , 	58 , 	25 , 	7 , 	7 , 	66 , 	259 , 	13 , 	24 , 	148 , 	30 , 	5 , 	36 , 	-   ," 	6,723 ",,,OAK,"41,407","2,204",,,,,,
LF, 	12 , 	11 , 	13 , 	13 , 	86 , 	8 , 	54 , 	164 , 	159 , 	12 , 	21 , 	33 , 	12 , 	4 , 	8 , 	6 , 	4 , 	14 , 	134 , 	72 , 	87 , 	15 , 	15 , 	88 , 	8 , 	971 , 	907 , 	354 , 	271 , 	53 , 	32 , 	24 , 	13 , 	17 , 	5 , 	3 , 	2 , 	15 , 	44 , 	5 , 	11 , 	73 , 	15 , 	1 , 	16 , 	-   ," 	3,886 ",,,CM line,"66,318","9,573","8,688",,,,,
OR, 	9 , 	15 , 	11 , 	9 , 	57 , 	9 , 	50 , 	108 , 	122 , 	11 , 	23 , 	22 , 	7 , 	4 , 	8 , 	2 , 	5 , 	15 , 	48 , 	36 , 	45 , 	19 , 	19 , 	63 , 	7 , 	791 , 	758 , 	252 , 	227 , 	44 , 	27 , 	30 , 	13 , 	16 , 	6 , 	2 , 	2 , 	9 , 	20 , 	6 , 	6 , 	57 , 	9 , 	0 , 	13 , 	-   ," 	3,010 ",,,RM line,"30,893","12,883","6,905","7,947",,,,
RR, 	25 , 	38 , 	43 , 	23 , 	72 , 	17 , 	79 , 	196 , 	217 , 	44 , 	65 , 	45 , 	28 , 	16 , 	24 , 	12 , 	11 , 	35 , 	92 , 	115 , 	146 , 	88 , 	70 , 	20 , 	38 ," 	1,145 "," 	1,292 ", 	642 , 	643 , 	233 , 	117 , 	59 , 	51 , 	32 , 	5 , 	8 , 	11 , 	23 , 	63 , 	8 , 	19 , 	125 , 	27 , 	6 , 	23 , 	-   ," 	6,092 ",,,WP line,"46,211","10,186","5,016","3,305","5,689",,,
OW, 	26 , 	48 , 	19 , 	17 , 	95 , 	39 , 	69 , 	83 , 	112 , 	48 , 	135 , 	115 , 	53 , 	54 , 	43 , 	17 , 	13 , 	28 , 	19 , 	14 , 	19 , 	11 , 	6 , 	37 , 	23 ," 	1,530 "," 	1,403 ", 	975 , 	788 , 	327 , 	191 , 	58 , 	79 , 	46 , 	14 , 	11 , 	27 , 	5 , 	34 , 	14 , 	32 , 	63 , 	30 , 	11 , 	9 , 	-   ," 	6,791 ",,,FT/ED line,"52,562","16,677","7,580","7,933","3,404","13,263",,
EM, 	384 , 	975 , 	633 , 	764 ," 	1,093 ", 	913 ," 	1,242 "," 	1,549 "," 	1,541 ", 	996 ," 	1,043 ", 	654 , 	860 , 	792 , 	582 , 	491 ," 	1,018 "," 	1,998 "," 	1,139 "," 	1,967 "," 	1,577 "," 	1,084 ", 	856 ," 	1,224 "," 	1,795 ", 	163 , 	119 , 	473 , 	540 ," 	1,072 "," 	1,697 "," 	1,243 "," 	1,560 "," 	1,250 ", 	836 , 	614 ," 	1,929 ", 	588 , 	849 , 	642 , 	568 , 	412 ," 	1,026 "," 	1,013 ", 	134 , 	-   ," 	43,895 ",,,SFIA,"20,795","2,453","6,484","2,266","2,459","1,604","1,291","401,238"
MT, 	408 , 	964 , 	632 , 	667 , 	908 , 	850 ," 	1,181 "," 	1,276 "," 	1,229 ", 	944 ," 	1,050 ", 	578 , 	690 , 	710 , 	530 , 	397 , 	817 ," 	1,549 "," 	1,004 "," 	1,615 "," 	1,238 ", 	810 , 	657 ," 	1,098 "," 	1,494 ", 	133 , 	156 , 	197 , 	512 ," 	1,439 "," 	2,420 "," 	1,754 "," 	2,789 "," 	1,828 "," 	1,108 ", 	525 ," 	1,468 ", 	491 , 	788 , 	857 , 	772 , 	434 ," 	1,551 ", 	709 , 	96 , 	-   ," 	43,324 ",,,,,,,,,,,
PL, 	375 , 	730 , 	331 , 	367 , 	746 , 	427 , 	769 , 	785 , 	849 , 	594 , 	746 , 	510 , 	426 , 	450 , 	296 , 	201 , 	297 , 	473 , 	423 , 	479 , 	451 , 	266 , 	196 , 	471 , 	872 , 	692 , 	309 , 	133 , 	368 ," 	1,397 "," 	1,831 "," 	1,239 "," 	2,421 "," 	1,297 ", 	620 , 	233 , 	558 , 	249 , 	510 , 	430 , 	428 ," 	1,030 ", 	704 , 	286 , 	101 , 	-   ," 	27,367 ",,,,,,,,,,,
CC, 	306 , 	625 , 	349 , 	417 , 	578 , 	510 , 	787 , 	790 , 	733 , 	539 , 	774 , 	416 , 	383 , 	371 , 	288 , 	214 , 	300 , 	440 , 	402 , 	464 , 	353 , 	233 , 	184 , 	507 , 	769 , 	520 , 	516 , 	327 , 	83 , 	728 ," 	1,174 ", 	890 ," 	1,527 ", 	808 , 	553 , 	225 , 	525 , 	235 , 	498 , 	404 , 	394 , 	470 , 	584 , 	230 , 	55 , 	-   ," 	22,485 ",,,,,,,,,,,
16, 	167 , 	192 , 	93 , 	156 , 	339 , 	256 , 	371 , 	408 , 	342 , 	232 , 	314 , 	162 , 	126 , 	115 , 	101 , 	69 , 	63 , 	119 , 	97 , 	113 , 	96 , 	42 , 	37 , 	193 , 	318 ," 	1,104 "," 	1,507 "," 	1,699 ", 	803 , 	51 , 	295 , 	397 , 	788 , 	320 , 	170 , 	62 , 	129 , 	65 , 	153 , 	124 , 	137 , 	201 , 	276 , 	56 , 	20 , 	-   ," 	12,876 ",,,,,,,,,,,
24, 	163 , 	157 , 	52 , 	100 , 	265 , 	144 , 	238 , 	285 , 	291 , 	136 , 	221 , 	142 , 	83 , 	70 , 	61 , 	50 , 	29 , 	54 , 	69 , 	58 , 	55 , 	25 , 	26 , 	105 , 	205 ," 	1,492 "," 	2,048 "," 	2,200 "," 	1,226 ", 	291 , 	95 , 	311 , 	823 , 	312 , 	165 , 	28 , 	82 , 	39 , 	123 , 	108 , 	145 , 	174 , 	269 , 	33 , 	21 , 	-   ," 	13,069 ",,,,,,,,,,,
GP, 	38 , 	61 , 	35 , 	41 , 	128 , 	47 , 	83 , 	153 , 	159 , 	60 , 	67 , 	77 , 	39 , 	29 , 	27 , 	13 , 	12 , 	31 , 	46 , 	55 , 	47 , 	16 , 	18 , 	45 , 	58 ," 	1,136 "," 	1,469 "," 	1,403 ", 	828 , 	387 , 	309 , 	58 , 	160 , 	84 , 	72 , 	16 , 	51 , 	16 , 	51 , 	46 , 	75 , 	92 , 	152 , 	28 , 	10 , 	-   ," 	7,830 ",,,,,,,,,,,
BP, 	62 , 	105 , 	33 , 	44 , 	89 , 	44 , 	96 , 	130 , 	146 , 	88 , 	96 , 	98 , 	65 , 	49 , 	41 , 	25 , 	25 , 	36 , 	49 , 	39 , 	36 , 	15 , 	11 , 	48 , 	93 ," 	1,392 "," 	1,880 "," 	2,963 "," 	1,454 ", 	743 , 	791 , 	153 , 	78 , 	155 , 	129 , 	17 , 	56 , 	23 , 	66 , 	100 , 	140 , 	105 , 	197 , 	23 , 	8 , 	-   ," 	12,036 ",,,,,,,,,,,
DC, 	60 , 	93 , 	43 , 	33 , 	111 , 	41 , 	82 , 	142 , 	169 , 	88 , 	104 , 	130 , 	61 , 	56 , 	45 , 	31 , 	44 , 	57 , 	77 , 	64 , 	55 , 	15 , 	16 , 	29 , 	54 ," 	1,214 "," 	1,648 "," 	1,493 ", 	799 , 	319 , 	319 , 	86 , 	169 , 	31 , 	39 , 	27 , 	95 , 	36 , 	74 , 	71 , 	159 , 	182 , 	238 , 	41 , 	9 , 	-   ," 	8,746 ",,,,,,,,,,,
CM, 	17 , 	32 , 	7 , 	7 , 	34 , 	12 , 	27 , 	69 , 	115 , 	11 , 	15 , 	21 , 	7 , 	9 , 	7 , 	5 , 	6 , 	7 , 	23 , 	14 , 	25 , 	5 , 	5 , 	5 , 	13 , 	825 , 	998 , 	739 , 	519 , 	171 , 	160 , 	64 , 	135 , 	39 , 	16 , 	2 , 	22 , 	8 , 	27 , 	21 , 	67 , 	91 , 	118 , 	4 , 	2 , 	-   ," 	4,526 ",,,,,,,,,,,
CV, 	6 , 	9 , 	7 , 	9 , 	50 , 	11 , 	27 , 	86 , 	116 , 	104 , 	56 , 	73 , 	50 , 	76 , 	28 , 	23 , 	20 , 	33 , 	9 , 	4 , 	8 , 	2 , 	3 , 	7 , 	10 , 	509 , 	518 , 	293 , 	248 , 	62 , 	29 , 	16 , 	15 , 	27 , 	2 , 	10 , 	119 , 	1 , 	5 , 	2 , 	9 , 	17 , 	6 , 	98 , 	8 , 	-   ," 	2,819 ",,,,,,,,,,,
ED, 	15 , 	40 , 	24 , 	17 , 	107 , 	26 , 	75 , 	206 , 	215 , 	189 , 	124 , 	175 , 	100 , 	207 , 	69 , 	45 , 	66 , 	103 , 	11 , 	5 , 	6 , 	2 , 	1 , 	14 , 	27 ," 	1,640 "," 	1,458 ", 	634 , 	577 , 	143 , 	83 , 	55 , 	63 , 	95 , 	22 , 	124 , 	37 , 	1 , 	15 , 	16 , 	14 , 	107 , 	19 , 	40 , 	60 , 	-   ," 	7,071 ",,,,,,,,,,,
NC, 	7 , 	10 , 	4 , 	7 , 	43 , 	6 , 	53 , 	172 , 	171 , 	23 , 	10 , 	21 , 	8 , 	6 , 	17 , 	5 , 	4 , 	11 , 	54 , 	36 , 	62 , 	17 , 	9 , 	24 , 	6 , 	467 , 	471 , 	282 , 	265 , 	67 , 	41 , 	18 , 	22 , 	34 , 	9 , 	1 , 	1 , 	14 , 	70 , 	8 , 	13 , 	46 , 	12 , 	1 , 	11 , 	-   ," 	2,642 ",,,,,,,,,,,
WP, 	45 , 	50 , 	17 , 	19 , 	116 , 	28 , 	246 , 	264 , 	354 , 	50 , 	69 , 	102 , 	46 , 	32 , 	59 , 	20 , 	19 , 	46 , 	413 , 	142 , 	272 , 	41 , 	25 , 	66 , 	38 , 	688 , 	703 , 	617 , 	608 , 	163 , 	138 , 	59 , 	78 , 	80 , 	28 , 	5 , 	14 , 	77 , 	26 , 	27 , 	49 , 	108 , 	36 , 	7 , 	23 , 	-   ," 	6,115 ",,,,,,,,,,,
SS, 	12 , 	27 , 	8 , 	6 , 	29 , 	9 , 	20 , 	68 , 	88 , 	12 , 	12 , 	25 , 	17 , 	14 , 	10 , 	8 , 	5 , 	5 , 	19 , 	20 , 	14 , 	5 , 	5 , 	9 , 	14 , 	627 , 	787 , 	515 , 	398 , 	126 , 	108 , 	44 , 	99 , 	69 , 	18 , 	3 , 	16 , 	8 , 	25 , 	14 , 	40 , 	42 , 	71 , 	6 , 	2 , 	-   ," 	3,482 ",,,,,,,,,,,
SB, 	30 , 	50 , 	15 , 	20 , 	39 , 	21 , 	36 , 	55 , 	88 , 	22 , 	35 , 	45 , 	20 , 	20 , 	14 , 	9 , 	10 , 	9 , 	29 , 	26 , 	25 , 	11 , 	7 , 	19 , 	37 , 	587 , 	713 , 	484 , 	406 , 	144 , 	148 , 	77 , 	156 , 	166 , 	78 , 	8 , 	15 , 	15 , 	44 , 	45 , 	13 , 	50 , 	57 , 	5 , 	2 , 	-   ," 	3,904 ",,,,,,,,,,,
SO, 	37 , 	88 , 	50 , 	72 , 	134 , 	51 , 	91 , 	76 , 	105 , 	31 , 	52 , 	26 , 	30 , 	16 , 	19 , 	11 , 	19 , 	39 , 	96 , 	122 , 	137 , 	69 , 	60 , 	105 , 	79 , 	387 , 	405 , 	753 , 	379 , 	169 , 	146 , 	83 , 	103 , 	162 , 	100 , 	17 , 	93 , 	52 , 	118 , 	47 , 	48 , 	42 , 	306 , 	31 , 	16 , 	-   ," 	5,068 ",,,,,,,,,,,
MB, 	34 , 	62 , 	28 , 	41 , 	153 , 	46 , 	72 , 	126 , 	140 , 	22 , 	30 , 	30 , 	18 , 	8 , 	7 , 	8 , 	5 , 	7 , 	26 , 	21 , 	29 , 	15 , 	10 , 	23 , 	35 , 	988 ," 	1,417 ", 	708 , 	533 , 	251 , 	236 , 	143 , 	212 , 	237 , 	124 , 	7 , 	18 , 	9 , 	32 , 	72 , 	50 , 	349 , 	47 , 	6 , 	6 , 	-   ," 	6,443 ",,,,,,,,,,,
WD, 	9 , 	20 , 	13 , 	9 , 	60 , 	15 , 	28 , 	104 , 	127 , 	94 , 	60 , 	86 , 	61 , 	107 , 	52 , 	25 , 	29 , 	35 , 	7 , 	5 , 	4 , 	2 , 	1 , 	7 , 	13 , 	905 , 	750 , 	340 , 	268 , 	67 , 	36 , 	30 , 	25 , 	43 , 	4 , 	108 , 	35 , 	1 , 	7 , 	5 , 	5 , 	33 , 	6 , 	23 , 	27 , 	-   ," 	3,695 ",,,,,,,,,,,
OA, 	6 , 	23 , 	21 , 	28 , 	58 , 	25 , 	31 , 	36 , 	51 , 	18 , 	11 , 	47 , 	8 , 	7 , 	9 , 	6 , 	14 , 	27 , 	19 , 	35 , 	29 , 	16 , 	11 , 	18 , 	6 , 	128 , 	101 , 	75 , 	56 , 	17 , 	14 , 	10 , 	8 , 	9 , 	1 , 	7 , 	52 , 	9 , 	21 , 	2 , 	2 , 	20 , 	4 , 	26 , 	18 , 	-   ," 	1,140 ",,,,,,,,,,,
WS, 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   , 	-   ,,,,,,,,,,,
Entries," 	4,378 "," 	8,253 "," 	4,788 "," 	4,647 "," 	11,726 "," 	5,769 "," 	9,165 "," 	12,365 "," 	13,753 "," 	6,897 "," 	8,375 "," 	6,814 "," 	5,751 "," 	5,899 "," 	5,372 "," 	3,288 "," 	4,837 "," 	8,516 "," 	6,247 "," 	7,099 "," 	6,548 "," 	3,700 "," 	2,855 "," 	5,485 "," 	7,098 "," 	38,401 "," 	41,911 "," 	31,773 "," 	24,760 "," 	12,747 "," 	13,368 "," 	8,296 "," 	12,877 "," 	8,766 "," 	4,633 "," 	2,900 "," 	7,200 "," 	2,757 "," 	6,065 "," 	3,518 "," 	3,807 "," 	5,866 "," 	6,708 "," 	3,601 "," 	1,267 ", 	-   ," 	410,847 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
