Exit stations,Entry stations->,,SUNDAY,,,Mar 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,SS,SB,SO,MB,WD,Exits,,,,,,,,,,,
FV, 	69 , 	67 , 	39 , 	49 , 	147 , 	74 , 	100 , 	99 , 	87 , 	121 , 	8 , 	124 , 	106 , 	180 , 	114 , 	42 , 	41 , 	66 , 	29 , 	19 , 	22 , 	15 , 	13 , 	38 , 	68 , 	188 , 	135 , 	450 , 	241 , 	133 , 	110 , 	32 , 	51 , 	38 , 	8 , 	34 , 	56 , 	6 , 	44 , 	7 , 	12 , 	43 , 	14 , 	31 ," 	3,364 ",,,OAK," 	5,055 "," 	1,082 "," 	1,659 "," 	1,884 "," 	1,006 "," 	2,226 ", 	481 ," 	13,392 "
CL, 	59 , 	69 , 	29 , 	34 , 	140 , 	56 , 	74 , 	73 , 	115 , 	64 , 	109 , 	7 , 	68 , 	118 , 	95 , 	49 , 	37 , 	54 , 	45 , 	24 , 	25 , 	12 , 	8 , 	16 , 	56 , 	160 , 	87 , 	321 , 	141 , 	54 , 	53 , 	27 , 	36 , 	34 , 	6 , 	24 , 	70 , 	13 , 	68 , 	7 , 	11 , 	38 , 	9 , 	28 ," 	2,618 ",,,CM line," 	10,864 "," 	1,616 "," 	4,253 "," 	1,459 ", 	949 ," 	1,395 "," 	2,019 "," 	22,555 "
SL, 	17 , 	32 , 	12 , 	18 , 	48 , 	24 , 	40 , 	55 , 	64 , 	90 , 	100 , 	77 , 	8 , 	87 , 	59 , 	31 , 	25 , 	39 , 	12 , 	6 , 	13 , 	3 , 	2 , 	9 , 	21 , 	93 , 	74 , 	240 , 	82 , 	29 , 	36 , 	13 , 	16 , 	19 , 	4 , 	24 , 	27 , 	3 , 	20 , 	3 , 	7 , 	25 , 	11 , 	21 ," 	1,631 ",,,RM line," 	4,531 "," 	2,069 "," 	1,516 "," 	2,807 ", 	644 ," 	1,964 ", 	672 ," 	14,201 "
BF, 	18 , 	31 , 	10 , 	14 , 	51 , 	25 , 	44 , 	58 , 	82 , 	106 , 	177 , 	121 , 	78 , 	8 , 	110 , 	61 , 	53 , 	99 , 	15 , 	6 , 	8 , 	3 , 	2 , 	11 , 	34 , 	86 , 	81 , 	245 , 	77 , 	30 , 	30 , 	14 , 	29 , 	36 , 	7 , 	39 , 	71 , 	4 , 	22 , 	5 , 	9 , 	12 , 	7 , 	59 ," 	2,084 ",,,WP line," 	4,117 "," 	1,089 ", 	989 , 	697 ," 	2,177 ", 	891 , 	803 ," 	10,762 "
HY, 	24 , 	26 , 	10 , 	10 , 	48 , 	23 , 	48 , 	40 , 	55 , 	45 , 	107 , 	91 , 	63 , 	94 , 	7 , 	43 , 	68 , 	94 , 	10 , 	6 , 	7 , 	2 , 	2 , 	8 , 	13 , 	55 , 	35 , 	123 , 	51 , 	19 , 	14 , 	10 , 	18 , 	18 , 	6 , 	16 , 	24 , 	3 , 	21 , 	4 , 	7 , 	9 , 	8 , 	20 ," 	1,397 ",,,FT/ED line," 	5,365 "," 	2,273 "," 	1,416 "," 	1,862 ", 	819 ," 	5,268 ", 	472 ," 	17,473 "
SH, 	12 , 	14 , 	5 , 	5 , 	24 , 	10 , 	17 , 	21 , 	29 , 	21 , 	49 , 	56 , 	30 , 	72 , 	42 , 	4 , 	29 , 	53 , 	8 , 	2 , 	3 , 	3 , 	1 , 	4 , 	8 , 	42 , 	33 , 	90 , 	36 , 	18 , 	17 , 	6 , 	8 , 	12 , 	3 , 	13 , 	14 , 	2 , 	13 , 	3 , 	6 , 	3 , 	2 , 	8 , 	846 ,,,SFIA," 	3,828 ", 	362 ," 	1,691 ", 	593 , 	612 , 	367 , 	824 ," 	8,277 "
UC, 	8 , 	15 , 	7 , 	11 , 	43 , 	13 , 	20 , 	24 , 	35 , 	36 , 	46 , 	44 , 	27 , 	47 , 	69 , 	27 , 	7 , 	64 , 	6 , 	5 , 	9 , 	3 , 	1 , 	9 , 	8 , 	60 , 	42 , 	151 , 	42 , 	13 , 	13 , 	7 , 	10 , 	14 , 	3 , 	8 , 	20 , 	2 , 	15 , 	5 , 	4 , 	20 , 	5 , 	8 ," 	1,021 ",,,Entries," 	35,110 "," 	13,496 "," 	22,095 "," 	13,581 "," 	9,880 "," 	17,062 "," 	9,149 "," 	120,373 "
FM, 	21 , 	39 , 	21 , 	26 , 	144 , 	28 , 	41 , 	62 , 	49 , 	58 , 	78 , 	63 , 	44 , 	107 , 	98 , 	65 , 	63 , 	16 , 	19 , 	13 , 	14 , 	7 , 	5 , 	14 , 	10 , 	140 , 	85 , 	288 , 	104 , 	33 , 	20 , 	19 , 	22 , 	33 , 	6 , 	12 , 	38 , 	5 , 	25 , 	7 , 	4 , 	38 , 	5 , 	19 ," 	2,003 ",,,,,,,,,,,
CN, 	21 , 	21 , 	7 , 	9 , 	32 , 	11 , 	35 , 	27 , 	31 , 	8 , 	28 , 	46 , 	10 , 	14 , 	13 , 	8 , 	7 , 	20 , 	10 , 	41 , 	146 , 	51 , 	20 , 	29 , 	6 , 	107 , 	59 , 	189 , 	83 , 	27 , 	27 , 	21 , 	22 , 	26 , 	5 , 	5 , 	8 , 	12 , 	136 , 	9 , 	11 , 	69 , 	12 , 	6 ," 	1,480 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,SFIA,
PH, 	6 , 	10 , 	6 , 	9 , 	31 , 	9 , 	21 , 	28 , 	31 , 	9 , 	15 , 	39 , 	5 , 	5 , 	6 , 	3 , 	5 , 	13 , 	45 , 	8 , 	72 , 	17 , 	15 , 	36 , 	2 , 	114 , 	88 , 	217 , 	92 , 	25 , 	19 , 	16 , 	9 , 	21 , 	4 , 	1 , 	5 , 	7 , 	38 , 	7 , 	5 , 	110 , 	13 , 	2 ," 	1,230 ",,,Dtwn SF," 	1,351 ",,,,,,,
WC, 	11 , 	14 , 	15 , 	14 , 	54 , 	13 , 	33 , 	46 , 	50 , 	9 , 	23 , 	38 , 	8 , 	8 , 	6 , 	4 , 	6 , 	14 , 	167 , 	74 , 	8 , 	34 , 	32 , 	78 , 	9 , 	188 , 	124 , 	273 , 	152 , 	38 , 	34 , 	17 , 	15 , 	22 , 	6 , 	2 , 	5 , 	23 , 	81 , 	7 , 	8 , 	135 , 	16 , 	3 ," 	1,914 ",,,OAK," 	10,062 "," 	1,082 ",,,,,,
LF, 	6 , 	5 , 	8 , 	8 , 	42 , 	10 , 	16 , 	33 , 	24 , 	7 , 	13 , 	14 , 	2 , 	3 , 	2 , 	2 , 	2 , 	6 , 	57 , 	17 , 	32 , 	2 , 	8 , 	40 , 	2 , 	95 , 	76 , 	152 , 	89 , 	22 , 	19 , 	10 , 	5 , 	9 , 	1 , 	2 , 	3 , 	3 , 	18 , 	4 , 	3 , 	57 , 	8 , 	1 , 	934 ,,,CM line," 	21,437 "," 	3,275 "," 	4,253 ",,,,,
OR, 	4 , 	6 , 	4 , 	7 , 	22 , 	8 , 	15 , 	26 , 	21 , 	8 , 	9 , 	11 , 	4 , 	2 , 	2 , 	0 , 	1 , 	5 , 	22 , 	15 , 	29 , 	10 , 	4 , 	45 , 	4 , 	100 , 	57 , 	124 , 	68 , 	17 , 	12 , 	5 , 	6 , 	10 , 	3 , 	1 , 	2 , 	3 , 	7 , 	1 , 	2 , 	42 , 	5 , 	1 , 	743 ,,,RM line," 	8,811 "," 	3,953 "," 	2,975 "," 	2,807 ",,,,
RR, 	15 , 	17 , 	27 , 	13 , 	44 , 	10 , 	52 , 	181 , 	70 , 	23 , 	31 , 	38 , 	13 , 	13 , 	7 , 	6 , 	5 , 	15 , 	27 , 	34 , 	75 , 	40 , 	42 , 	13 , 	15 , 	223 , 	172 , 	369 , 	238 , 	132 , 	80 , 	23 , 	18 , 	14 , 	7 , 	2 , 	9 , 	7 , 	17 , 	4 , 	5 , 	99 , 	18 , 	3 ," 	2,260 ",,,WP line," 	7,791 "," 	2,094 "," 	1,938 "," 	1,341 "," 	2,177 ",,,
OW, 	17 , 	24 , 	13 , 	7 , 	40 , 	25 , 	46 , 	65 , 	53 , 	28 , 	77 , 	48 , 	18 , 	36 , 	15 , 	6 , 	7 , 	8 , 	4 , 	5 , 	5 , 	4 , 	2 , 	19 , 	6 , 	225 , 	171 , 	493 , 	211 , 	121 , 	86 , 	18 , 	22 , 	17 , 	6 , 	7 , 	7 , 	2 , 	17 , 	14 , 	5 , 	37 , 	9 , 	3 ," 	2,044 ",,,FT/ED line," 	10,317 "," 	4,498 "," 	2,811 "," 	3,825 "," 	1,710 "," 	5,268 ",,
EM, 	79 , 	140 , 	90 , 	160 , 	405 , 	141 , 	258 , 	217 , 	268 , 	160 , 	202 , 	166 , 	104 , 	93 , 	58 , 	45 , 	58 , 	141 , 	106 , 	115 , 	193 , 	101 , 	91 , 	227 , 	250 , 	52 , 	23 , 	156 , 	110 , 	298 , 	359 , 	191 , 	274 , 	149 , 	48 , 	66 , 	240 , 	41 , 	116 , 	44 , 	54 , 	351 , 	104 , 	66 ," 	6,607 ",,,SFIA," 	7,707 ", 	843 ," 	3,710 "," 	1,265 "," 	1,415 ", 	839 , 	824 ," 	120,373 "
MT, 	64 , 	124 , 	73 , 	135 , 	271 , 	113 , 	183 , 	171 , 	242 , 	161 , 	156 , 	108 , 	92 , 	90 , 	46 , 	31 , 	49 , 	102 , 	78 , 	83 , 	124 , 	68 , 	56 , 	167 , 	194 , 	24 , 	33 , 	41 , 	81 , 	334 , 	388 , 	248 , 	719 , 	178 , 	85 , 	53 , 	130 , 	32 , 	84 , 	39 , 	44 , 	352 , 	74 , 	37 ," 	5,950 ",,,,,,,,,,,
PL, 	158 , 	332 , 	157 , 	218 , 	599 , 	222 , 	363 , 	306 , 	424 , 	304 , 	380 , 	276 , 	188 , 	220 , 	101 , 	78 , 	119 , 	233 , 	141 , 	175 , 	225 , 	135 , 	108 , 	309 , 	496 , 	177 , 	37 , 	117 , 	151 ," 	1,145 "," 	1,261 ", 	686 ," 	1,239 ", 	639 , 	233 , 	99 , 	348 , 	68 , 	167 , 	168 , 	182 ," 	1,280 ", 	305 , 	86 ," 	14,650 ",,,,,,,,,,,
CC, 	68 , 	98 , 	86 , 	138 , 	265 , 	146 , 	254 , 	202 , 	187 , 	158 , 	211 , 	130 , 	74 , 	72 , 	38 , 	28 , 	39 , 	93 , 	63 , 	71 , 	111 , 	76 , 	54 , 	188 , 	211 , 	90 , 	49 , 	152 , 	60 , 	476 , 	574 , 	267 , 	446 , 	231 , 	107 , 	53 , 	147 , 	31 , 	73 , 	61 , 	111 , 	546 , 	166 , 	37 ," 	6,733 ",,,,,,,,,,,
16, 	52 , 	41 , 	40 , 	75 , 	179 , 	115 , 	157 , 	154 , 	114 , 	100 , 	113 , 	72 , 	28 , 	38 , 	21 , 	16 , 	10 , 	28 , 	37 , 	27 , 	34 , 	18 , 	21 , 	117 , 	121 , 	278 , 	261 ," 	1,204 ", 	535 , 	44 , 	259 , 	201 , 	334 , 	143 , 	62 , 	13 , 	45 , 	10 , 	35 , 	41 , 	94 , 	218 , 	104 , 	16 ," 	5,624 ",,,,,,,,,,,
24, 	58 , 	62 , 	35 , 	66 , 	140 , 	101 , 	131 , 	119 , 	83 , 	74 , 	114 , 	66 , 	29 , 	27 , 	23 , 	17 , 	14 , 	23 , 	24 , 	15 , 	25 , 	18 , 	13 , 	86 , 	98 , 	365 , 	283 ," 	1,406 ", 	644 , 	273 , 	45 , 	167 , 	316 , 	163 , 	75 , 	15 , 	36 , 	11 , 	40 , 	40 , 	112 , 	208 , 	108 , 	8 ," 	5,771 ",,,,,,,,,,,
GP, 	16 , 	24 , 	12 , 	19 , 	42 , 	22 , 	31 , 	30 , 	34 , 	22 , 	30 , 	26 , 	15 , 	16 , 	8 , 	3 , 	4 , 	14 , 	16 , 	15 , 	17 , 	7 , 	9 , 	25 , 	24 , 	172 , 	178 , 	844 , 	257 , 	214 , 	171 , 	26 , 	51 , 	45 , 	26 , 	3 , 	21 , 	4 , 	27 , 	20 , 	63 , 	99 , 	39 , 	6 ," 	2,742 ",,,,,,,,,,,
BP, 	27 , 	41 , 	11 , 	16 , 	37 , 	19 , 	33 , 	20 , 	38 , 	36 , 	47 , 	39 , 	14 , 	22 , 	10 , 	9 , 	7 , 	18 , 	16 , 	13 , 	13 , 	4 , 	6 , 	16 , 	28 , 	274 , 	266 ," 	1,657 ", 	393 , 	313 , 	350 , 	47 , 	36 , 	60 , 	57 , 	8 , 	21 , 	5 , 	28 , 	32 , 	123 , 	73 , 	56 , 	5 ," 	4,341 ",,,,,,,,,,,
DC, 	24 , 	38 , 	11 , 	13 , 	58 , 	17 , 	25 , 	31 , 	35 , 	23 , 	34 , 	44 , 	15 , 	29 , 	15 , 	16 , 	18 , 	33 , 	27 , 	19 , 	24 , 	11 , 	8 , 	18 , 	20 , 	131 , 	151 , 	767 , 	251 , 	154 , 	163 , 	50 , 	73 , 	15 , 	40 , 	11 , 	52 , 	6 , 	38 , 	29 , 	107 , 	208 , 	93 , 	11 ," 	2,951 ",,,,,,,,,,,
CM, 	8 , 	25 , 	2 , 	3 , 	12 , 	4 , 	6 , 	7 , 	11 , 	7 , 	7 , 	7 , 	4 , 	7 , 	3 , 	4 , 	3 , 	7 , 	14 , 	4 , 	5 , 	1 , 	1 , 	4 , 	6 , 	57 , 	66 , 	315 , 	110 , 	60 , 	75 , 	30 , 	71 , 	44 , 	5 , 	1 , 	6 , 	2 , 	18 , 	6 , 	46 , 	72 , 	32 , 	2 ," 	1,173 ",,,,,,,,,,,
CV, 	4 , 	7 , 	5 , 	3 , 	23 , 	6 , 	7 , 	10 , 	12 , 	42 , 	37 , 	28 , 	19 , 	58 , 	13 , 	11 , 	7 , 	14 , 	5 , 	3 , 	3 , 	2 , 	1 , 	2 , 	6 , 	59 , 	51 , 	139 , 	61 , 	18 , 	17 , 	6 , 	6 , 	18 , 	2 , 	4 , 	47 , 	0 , 	4 , 	2 , 	3 , 	11 , 	2 , 	51 , 	827 ,,,,,,,,,,,
ED, 	9 , 	16 , 	8 , 	12 , 	44 , 	11 , 	17 , 	19 , 	19 , 	49 , 	50 , 	99 , 	30 , 	77 , 	26 , 	18 , 	25 , 	44 , 	4 , 	3 , 	5 , 	2 , 	2 , 	6 , 	7 , 	255 , 	119 , 	439 , 	169 , 	46 , 	30 , 	25 , 	25 , 	38 , 	3 , 	55 , 	10 , 	2 , 	4 , 	4 , 	3 , 	92 , 	10 , 	18 ," 	1,946 ",,,,,,,,,,,
NC, 	3 , 	4 , 	4 , 	6 , 	8 , 	3 , 	10 , 	9 , 	6 , 	3 , 	7 , 	10 , 	1 , 	3 , 	3 , 	1 , 	2 , 	3 , 	9 , 	5 , 	19 , 	4 , 	3 , 	7 , 	2 , 	34 , 	36 , 	79 , 	32 , 	8 , 	8 , 	7 , 	5 , 	7 , 	2 , 	1 , 	2 , 	2 , 	17 , 	2 , 	4 , 	25 , 	2 , 	0 , 	402 ,,,,,,,,,,,
WP, 	34 , 	34 , 	7 , 	11 , 	25 , 	17 , 	99 , 	39 , 	52 , 	12 , 	49 , 	79 , 	22 , 	27 , 	23 , 	11 , 	14 , 	34 , 	148 , 	51 , 	94 , 	16 , 	7 , 	22 , 	22 , 	108 , 	71 , 	224 , 	88 , 	47 , 	48 , 	27 , 	33 , 	38 , 	18 , 	7 , 	7 , 	21 , 	11 , 	16 , 	17 , 	71 , 	20 , 	5 ," 	1,820 ",,,,,,,,,,,
SS, 	5 , 	11 , 	3 , 	3 , 	8 , 	5 , 	6 , 	7 , 	7 , 	4 , 	9 , 	10 , 	3 , 	4 , 	5 , 	2 , 	5 , 	8 , 	11 , 	6 , 	8 , 	2 , 	3 , 	2 , 	19 , 	36 , 	41 , 	195 , 	69 , 	37 , 	40 , 	16 , 	32 , 	28 , 	7 , 	2 , 	5 , 	3 , 	15 , 	4 , 	38 , 	29 , 	15 , 	1 , 	764 ,,,,,,,,,,,
SB, 	10 , 	12 , 	5 , 	6 , 	13 , 	6 , 	8 , 	8 , 	17 , 	7 , 	10 , 	13 , 	5 , 	11 , 	7 , 	6 , 	5 , 	4 , 	10 , 	6 , 	8 , 	2 , 	1 , 	5 , 	9 , 	52 , 	39 , 	224 , 	128 , 	94 , 	115 , 	63 , 	134 , 	101 , 	50 , 	4 , 	3 , 	2 , 	15 , 	36 , 	4 , 	53 , 	31 , 	1 ," 	1,340 ",,,,,,,,,,,
SO, 	18 , 	34 , 	28 , 	47 , 	189 , 	37 , 	48 , 	27 , 	55 , 	13 , 	24 , 	25 , 	10 , 	11 , 	6 , 	4 , 	10 , 	25 , 	42 , 	68 , 	87 , 	48 , 	38 , 	72 , 	35 , 	327 , 	308 ," 	1,251 ", 	401 , 	156 , 	127 , 	60 , 	40 , 	98 , 	44 , 	5 , 	58 , 	19 , 	43 , 	15 , 	28 , 	21 , 	180 , 	21 ," 	4,197 ",,,,,,,,,,,
MB, 	13 , 	16 , 	12 , 	15 , 	86 , 	15 , 	19 , 	23 , 	33 , 	8 , 	15 , 	12 , 	9 , 	6 , 	5 , 	3 , 	4 , 	4 , 	10 , 	9 , 	15 , 	10 , 	7 , 	22 , 	11 , 	101 , 	89 , 	391 , 	178 , 	100 , 	111 , 	43 , 	73 , 	89 , 	36 , 	3 , 	9 , 	3 , 	25 , 	11 , 	32 , 	320 , 	9 , 	3 ," 	2,002 ",,,,,,,,,,,
WD, 	1 , 	4 , 	2 , 	2 , 	22 , 	3 , 	6 , 	6 , 	6 , 	20 , 	32 , 	43 , 	20 , 	60 , 	20 , 	12 , 	8 , 	22 , 	5 , 	3 , 	2 , 	1 , 	0 , 	4 , 	3 , 	69 , 	40 , 	121 , 	43 , 	12 , 	8 , 	6 , 	6 , 	11 , 	1 , 	48 , 	11 , 	-   , 	5 , 	1 , 	2 , 	30 , 	3 , 	3 , 	726 ,,,,,,,,,,,
Entries," 	1,522 "," 	2,136 "," 	1,463 "," 	1,641 "," 	4,788 "," 	2,067 "," 	3,019 "," 	3,032 "," 	3,152 "," 	2,166 "," 	3,224 "," 	2,875 "," 	1,529 "," 	2,084 "," 	1,368 ", 	821 , 	962 ," 	1,965 "," 	1,439 "," 	1,114 "," 	1,728 ", 	861 , 	697 ," 	2,074 "," 	2,168 "," 	6,200 "," 	4,758 "," 	17,050 "," 	7,376 "," 	5,646 "," 	5,625 "," 	2,652 "," 	4,469 "," 	2,703 "," 	1,045 ", 	742 ," 	1,766 ", 	402 ," 	1,585 ", 	709 ," 	1,252 "," 	5,501 "," 	1,723 ", 	648 ," 	121,744 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
