Exit stations,Entry stations->,,ADJUSTED SATURDAY,,,Aug 02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RM,EN,EP,NB,BK,AS,MA,19,12,LM,FV,CL,SL,BF,HY,SH,UC,FM,CN,PH,WC,LF,OR,RR,OW,EM,MT,PL,CC,16,24,GP,BP,DC,CM,CV,ED,NC,WP,Exits,,,,,,,,,,
FV, 	89 , 	99 , 	48 , 	37 , 	161 , 	79 , 	78 , 	64 , 	125 , 	80 , 	26 , 	341 , 	138 , 	194 , 	164 , 	60 , 	60 , 	90 , 	39 , 	12 , 	24 , 	15 , 	21 , 	31 , 	73 , 	176 , 	191 , 	532 , 	184 , 	115 , 	168 , 	28 , 	51 , 	43 , 	26 , 	39 , 	79 , 	5 , 	31 ," 	3,818 ",,,CM line," 	14,214 "," 	1,297 "," 	4,902 "," 	1,591 "," 	1,102 "," 	1,978 "," 	25,084 "
CL, 	105 , 	280 , 	151 , 	149 , 	252 , 	140 , 	205 , 	117 , 	235 , 	185 , 	341 , 	11 , 	464 , 	426 , 	298 , 	178 , 	256 , 	430 , 	152 , 	159 , 	165 , 	124 , 	124 , 	137 , 	85 , 	316 , 	232 , 	607 , 	338 , 	124 , 	147 , 	110 , 	70 , 	144 , 	71 , 	262 , 	495 , 	78 , 	202 ," 	8,363 ",,,RM line," 	5,819 "," 	2,286 "," 	1,620 "," 	4,251 ", 	728 ," 	2,727 "," 	17,431 "
SL, 	55 , 	68 , 	10 , 	10 , 	78 , 	22 , 	41 , 	41 , 	99 , 	74 , 	133 , 	427 , 	6 , 	92 , 	99 , 	43 , 	27 , 	46 , 	11 , 	5 , 	9 , 	6 , 	5 , 	7 , 	9 , 	155 , 	127 , 	353 , 	105 , 	32 , 	45 , 	14 , 	24 , 	19 , 	15 , 	22 , 	49 , 	1 , 	11 ," 	2,395 ",,,WP line," 	5,455 ", 	925 ," 	1,084 ", 	776 ," 	3,068 "," 	1,696 "," 	13,005 "
BF, 	21 , 	29 , 	11 , 	9 , 	64 , 	31 , 	49 , 	42 , 	121 , 	106 , 	202 , 	426 , 	108 , 	10 , 	102 , 	82 , 	74 , 	116 , 	13 , 	9 , 	9 , 	2 , 	3 , 	9 , 	29 , 	109 , 	105 , 	291 , 	85 , 	27 , 	32 , 	14 , 	20 , 	23 , 	16 , 	36 , 	121 , 	3 , 	16 ," 	2,573 ",,,FT/ED line," 	8,394 "," 	2,871 "," 	2,035 "," 	2,984 "," 	1,746 "," 	11,853 "," 	29,882 "
HY, 	21 , 	32 , 	14 , 	11 , 	59 , 	27 , 	42 , 	38 , 	88 , 	36 , 	160 , 	281 , 	108 , 	116 , 	7 , 	81 , 	98 , 	147 , 	15 , 	8 , 	6 , 	3 , 	3 , 	6 , 	15 , 	83 , 	65 , 	172 , 	63 , 	19 , 	36 , 	10 , 	11 , 	18 , 	16 , 	18 , 	49 , 	2 , 	9 ," 	1,995 ",,,Entries," 	40,855 "," 	13,649 "," 	26,117 "," 	18,201 "," 	13,337 "," 	30,154 "," 	142,311 "
SH, 	44 , 	55 , 	6 , 	4 , 	33 , 	21 , 	12 , 	18 , 	47 , 	27 , 	127 , 	212 , 	31 , 	51 , 	112 , 	33 , 	35 , 	62 , 	9 , 	7 , 	7 , 	1 , 	1 , 	2 , 	7 , 	36 , 	25 , 	95 , 	19 , 	9 , 	21 , 	5 , 	7 , 	10 , 	6 , 	5 , 	12 , 	1 , 	7 ," 	1,221 ",,,,,,,,,,
UC, 	11 , 	22 , 	14 , 	8 , 	61 , 	16 , 	18 , 	21 , 	86 , 	52 , 	69 , 	285 , 	33 , 	88 , 	110 , 	66 , 	10 , 	118 , 	13 , 	5 , 	6 , 	3 , 	4 , 	6 , 	6 , 	96 , 	90 , 	291 , 	68 , 	13 , 	24 , 	10 , 	21 , 	18 , 	10 , 	9 , 	22 , 	3 , 	11 ," 	1,816 ",,,,Dtwn SF,OAK,CM line,RM line,WP line,FT/ED line,
FM, 	17 , 	39 , 	29 , 	20 , 	190 , 	33 , 	37 , 	46 , 	129 , 	63 , 	94 , 	422 , 	55 , 	124 , 	148 , 	79 , 	104 , 	29 , 	34 , 	20 , 	15 , 	4 , 	5 , 	14 , 	10 , 	260 , 	190 , 	583 , 	138 , 	28 , 	34 , 	21 , 	23 , 	36 , 	14 , 	13 , 	41 , 	4 , 	20 ," 	3,165 ",,,Dtwn SF," 	1,645 ",,,,,,
CN, 	25 , 	23 , 	13 , 	10 , 	48 , 	13 , 	40 , 	36 , 	90 , 	7 , 	31 , 	183 , 	15 , 	14 , 	13 , 	13 , 	10 , 	24 , 	13 , 	80 , 	299 , 	75 , 	30 , 	40 , 	7 , 	147 , 	96 , 	271 , 	101 , 	33 , 	71 , 	26 , 	19 , 	36 , 	40 , 	1 , 	7 , 	45 , 	239 ," 	2,282 ",,,OAK," 	10,863 ", 	734 ,,,,,
PH, 	10 , 	11 , 	9 , 	10 , 	54 , 	9 , 	24 , 	19 , 	57 , 	7 , 	12 , 	142 , 	6 , 	8 , 	9 , 	4 , 	6 , 	13 , 	76 , 	12 , 	77 , 	23 , 	15 , 	49 , 	3 , 	244 , 	132 , 	336 , 	106 , 	24 , 	26 , 	13 , 	15 , 	24 , 	38 , 	2 , 	5 , 	14 , 	46 ," 	1,692 ",,,CM line," 	29,386 "," 	2,601 "," 	4,902 ",,,,
WC, 	18 , 	16 , 	12 , 	14 , 	60 , 	12 , 	28 , 	32 , 	83 , 	7 , 	21 , 	160 , 	10 , 	10 , 	4 , 	7 , 	6 , 	12 , 	372 , 	85 , 	12 , 	53 , 	22 , 	73 , 	5 , 	263 , 	175 , 	417 , 	140 , 	22 , 	27 , 	14 , 	21 , 	27 , 	33 , 	2 , 	4 , 	35 , 	90 ," 	2,403 ",,,RM line," 	12,243 "," 	4,460 "," 	3,211 "," 	4,251 ",,,
LF, 	5 , 	6 , 	4 , 	5 , 	46 , 	6 , 	11 , 	19 , 	38 , 	3 , 	20 , 	116 , 	4 , 	2 , 	4 , 	1 , 	2 , 	3 , 	87 , 	35 , 	47 , 	3 , 	10 , 	39 , 	3 , 	156 , 	88 , 	223 , 	74 , 	11 , 	11 , 	9 , 	5 , 	9 , 	15 , 	0 , 	3 , 	9 , 	12 ," 	1,145 ",,,WP line," 	11,228 "," 	1,844 "," 	2,186 "," 	1,504 "," 	3,068 ",,
OR, 	9 , 	6 , 	3 , 	6 , 	42 , 	6 , 	10 , 	12 , 	37 , 	4 , 	22 , 	119 , 	3 , 	1 , 	3 , 	1 , 	2 , 	4 , 	30 , 	13 , 	20 , 	11 , 	3 , 	38 , 	1 , 	128 , 	84 , 	199 , 	54 , 	9 , 	12 , 	6 , 	7 , 	9 , 	11 , 	1 , 	4 , 	3 , 	10 , 	945 ,,,FT/ED line," 	17,460 "," 	5,705 "," 	4,013 "," 	5,711 "," 	3,443 "," 	11,853 "," 	142,311 "
RR, 	27 , 	19 , 	18 , 	24 , 	32 , 	10 , 	17 , 	28 , 	71 , 	14 , 	31 , 	127 , 	10 , 	13 , 	6 , 	2 , 	5 , 	11 , 	46 , 	39 , 	57 , 	39 , 	33 , 	8 , 	8 , 	250 , 	229 , 	487 , 	185 , 	41 , 	48 , 	17 , 	8 , 	18 , 	17 , 	2 , 	10 , 	4 , 	17 ," 	2,028 ",,,,,,,,,,
OW, 	30 , 	24 , 	4 , 	7 , 	31 , 	36 , 	37 , 	18 , 	52 , 	10 , 	64 , 	86 , 	13 , 	22 , 	14 , 	6 , 	7 , 	9 , 	6 , 	2 , 	5 , 	2 , 	3 , 	6 , 	3 , 	235 , 	214 , 	540 , 	144 , 	65 , 	68 , 	15 , 	21 , 	15 , 	11 , 	5 , 	10 , 	3 , 	13 ," 	1,856 ",,,,,,,,,,
EM, 	67 , 	254 , 	137 , 	181 , 	502 , 	147 , 	218 , 	181 , 	326 , 	155 , 	183 , 	378 , 	167 , 	136 , 	105 , 	63 , 	113 , 	271 , 	174 , 	276 , 	300 , 	183 , 	146 , 	281 , 	249 , 	40 , 	42 , 	207 , 	93 , 	287 , 	409 , 	208 , 	289 , 	227 , 	186 , 	121 , 	661 , 	72 , 	215 ," 	8,250 ",,,,,,,,,,
MT, 	166 , 	256 , 	200 , 	188 , 	501 , 	137 , 	233 , 	155 , 	342 , 	151 , 	305 , 	256 , 	154 , 	126 , 	72 , 	51 , 	111 , 	234 , 	131 , 	152 , 	176 , 	92 , 	81 , 	205 , 	218 , 	61 , 	38 , 	72 , 	63 , 	467 , 	566 , 	507 ," 	1,320 ", 	287 , 	212 , 	65 , 	205 , 	40 , 	98 ," 	8,692 ",,,,,,,,,,
PL, 	202 , 	548 , 	309 , 	304 ," 	1,104 ", 	316 , 	485 , 	305 , 	663 , 	379 , 	536 , 	731 , 	344 , 	278 , 	176 , 	143 , 	269 , 	580 , 	285 , 	381 , 	464 , 	228 , 	228 , 	481 , 	581 , 	196 , 	81 , 	116 , 	235 ," 	1,118 "," 	1,686 ", 	988 ," 	1,677 ", 	980 , 	747 , 	197 , 	825 , 	103 , 	261 ," 	19,532 ",,,,,,,,,,
CC, 	70 , 	161 , 	85 , 	114 , 	351 , 	122 , 	200 , 	170 , 	258 , 	122 , 	173 , 	279 , 	105 , 	95 , 	54 , 	40 , 	61 , 	164 , 	93 , 	98 , 	126 , 	70 , 	52 , 	151 , 	143 , 	75 , 	63 , 	196 , 	67 , 	556 , 	752 , 	332 , 	756 , 	312 , 	306 , 	55 , 	184 , 	37 , 	94 ," 	7,141 ",,,,,,,,,,
16, 	70 , 	65 , 	26 , 	52 , 	140 , 	62 , 	95 , 	66 , 	103 , 	47 , 	91 , 	116 , 	29 , 	26 , 	20 , 	13 , 	16 , 	28 , 	37 , 	17 , 	25 , 	13 , 	14 , 	65 , 	56 , 	212 , 	317 ," 	1,134 ", 	580 , 	30 , 	215 , 	175 , 	363 , 	158 , 	126 , 	10 , 	33 , 	7 , 	36 ," 	4,685 ",,,,,,,,,,
24, 	125 , 	108 , 	30 , 	48 , 	112 , 	82 , 	80 , 	58 , 	99 , 	55 , 	154 , 	128 , 	45 , 	37 , 	35 , 	28 , 	24 , 	34 , 	70 , 	26 , 	28 , 	13 , 	9 , 	66 , 	81 , 	292 , 	403 ," 	1,645 ", 	746 , 	198 , 	54 , 	177 , 	364 , 	225 , 	213 , 	11 , 	40 , 	10 , 	62 ," 	6,014 ",,,,,,,,,,
GP, 	13 , 	27 , 	12 , 	13 , 	61 , 	19 , 	20 , 	15 , 	45 , 	19 , 	23 , 	106 , 	16 , 	13 , 	11 , 	6 , 	7 , 	17 , 	24 , 	12 , 	15 , 	7 , 	6 , 	23 , 	20 , 	196 , 	263 ," 	1,176 ", 	294 , 	149 , 	155 , 	24 , 	57 , 	46 , 	61 , 	5 , 	16 , 	6 , 	22 ," 	3,024 ",,,,,,,,,,
BP, 	30 , 	43 , 	9 , 	9 , 	40 , 	14 , 	25 , 	21 , 	62 , 	29 , 	53 , 	68 , 	18 , 	24 , 	17 , 	12 , 	24 , 	20 , 	29 , 	17 , 	14 , 	4 , 	6 , 	9 , 	24 , 	253 , 	443 ," 	2,476 ", 	629 , 	336 , 	370 , 	57 , 	41 , 	55 , 	109 , 	8 , 	29 , 	7 , 	38 ," 	5,472 ",,,,,,,,,,
DC, 	23 , 	55 , 	18 , 	9 , 	97 , 	15 , 	27 , 	21 , 	67 , 	21 , 	45 , 	149 , 	26 , 	21 , 	16 , 	21 , 	23 , 	30 , 	41 , 	23 , 	22 , 	6 , 	9 , 	16 , 	20 , 	214 , 	242 ," 	1,040 ", 	305 , 	158 , 	231 , 	51 , 	65 , 	13 , 	57 , 	12 , 	44 , 	5 , 	34 ," 	3,293 ",,,,,,,,,,
CM, 	22 , 	43 , 	11 , 	12 , 	58 , 	15 , 	24 , 	23 , 	54 , 	8 , 	20 , 	66 , 	15 , 	12 , 	12 , 	11 , 	9 , 	12 , 	37 , 	33 , 	34 , 	12 , 	10 , 	21 , 	9 , 	169 , 	182 , 	729 , 	275 , 	121 , 	189 , 	66 , 	121 , 	55 , 	15 , 	5 , 	18 , 	11 , 	53 ," 	2,595 ",,,,,,,,,,
CV, 	3 , 	6 , 	4 , 	3 , 	24 , 	5 , 	6 , 	5 , 	17 , 	32 , 	37 , 	242 , 	25 , 	44 , 	17 , 	8 , 	13 , 	13 , 	1 , 	1 , 	2 , 	1 , 	1 , 	3 , 	3 , 	104 , 	69 , 	164 , 	50 , 	11 , 	10 , 	4 , 	8 , 	12 , 	7 , 	5 , 	67 , 	1 , 	4 ," 	1,035 ",,,,,,,,,,
ED, 	15 , 	19 , 	13 , 	11 , 	83 , 	15 , 	19 , 	17 , 	39 , 	62 , 	85 , 	622 , 	62 , 	129 , 	51 , 	24 , 	30 , 	42 , 	7 , 	5 , 	5 , 	2 , 	3 , 	11 , 	11 , 	634 , 	220 , 	768 , 	203 , 	30 , 	40 , 	21 , 	27 , 	46 , 	23 , 	71 , 	29 , 	2 , 	8 ," 	3,503 ",,,,,,,,,,
NC, 	4 , 	4 , 	1 , 	1 , 	6 , 	2 , 	6 , 	6 , 	10 , 	1 , 	4 , 	75 , 	2 , 	1 , 	3 , 	1 , 	2 , 	5 , 	27 , 	15 , 	27 , 	5 , 	2 , 	7 , 	2 , 	64 , 	34 , 	97 , 	34 , 	4 , 	10 , 	6 , 	7 , 	8 , 	7 , 	1 , 	3 , 	5 , 	36 , 	536 ,,,,,,,,,,
WP, 	27 , 	26 , 	8 , 	6 , 	36 , 	15 , 	57 , 	35 , 	64 , 	9 , 	35 , 	175 , 	15 , 	14 , 	15 , 	10 , 	13 , 	22 , 	213 , 	48 , 	92 , 	12 , 	9 , 	21 , 	13 , 	176 , 	99 , 	262 , 	103 , 	32 , 	68 , 	26 , 	48 , 	39 , 	57 , 	3 , 	10 , 	43 , 	19 ," 	1,974 ",,,,,,,,,,
Entries," 	2,113 "," 	3,562 "," 	1,982 "," 	1,769 "," 	6,442 "," 	2,332 "," 	2,810 "," 	2,195 "," 	4,599 "," 	2,078 "," 	3,926 "," 	8,469 "," 	2,510 "," 	2,629 "," 	2,076 "," 	1,273 "," 	1,712 "," 	3,132 "," 	2,387 "," 	1,812 "," 	2,366 "," 	1,149 ", 	993 ," 	2,058 "," 	1,966 "," 	7,101 "," 	6,314 "," 	20,089 "," 	7,352 "," 	4,801 "," 	6,348 "," 	3,212 "," 	5,765 "," 	3,243 "," 	2,748 "," 	1,088 "," 	3,339 ", 	608 ," 	1,964 "," 	142,311 ",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
